county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Alameda,California,2019-09-01,2011,191,322,32,2556,2041,340,2381,161,14,175,2607,,660,632,13,1766,638,81,182,12,7,108,435,56,0,42,5,3126,0,0,0,,,,,,,
Alameda,California,2019-08-01,1974,188,318,31,2511,1990,338,2328,172,11,183,2571,,661,627,15,1788,641,85,188,13,8,115,400,55,0,27,5,3416,0,0,0,,,,,,,
Alameda,California,2019-07-01,1938,173,335,29,2475,1956,350,2306,155,14,169,2524,,665,610,13,1790,630,88,187,10,7,113,382,52,0,9,5,3423,0,0,0,,,,,,,
Alameda,California,2019-06-01,1931,163,338,31,2463,1940,354,2294,154,15,169,2515,,659,610,15,1830,625,81,192,11,6,107,356,58,0,32,5,3185,0,0,0,,,,,,,
Alameda,California,2019-05-01,1957,159,340,37,2493,1962,357,2319,154,20,174,2552,,676,620,10,1822,638,77,186,9,8,109,363,69,0,20,2,2652,0,0,0,,,,,,,
Alameda,California,2019-04-01,1947,162,337,40,2486,1954,358,2312,155,19,174,2540,,680,643,9,1842,641,80,183,12,7,102,362,87,0,21,3,3131,0,0,0,,,,,,,
Alameda,California,2019-03-01,1948,170,355,32,2505,1976,365,2341,142,22,164,2572,,677,630,8,1855,647,88,189,11,7,102,357,88,0,23,5,3124,0,0,0,,,,,,,
Alameda,California,2019-02-01,1961,180,345,27,2513,1995,352,2347,146,20,166,2566,,681,607,10,1860,650,80,180,9,7,95,394,88,0,44,2,2631,0,0,0,,,,,,,
Alameda,California,2019-01-01,1984,184,351,36,2555,2015,362,2377,153,25,178,2608,,683,634,13,1888,665,88,190,10,8,96,409,101,0,42,6,3103,0,0,0,,,,,,,
Alameda,California,2018-12-01,1946,183,358,41,2528,1986,377,2363,143,22,165,2602,,680,606,12,1880,670,81,185,9,7,87,417,92,0,9,5,3320,0,0,0,,,,,,,
