county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Scurry,Texas,2017-12-01,20,6,1,2,3,8,2,0,0,6,1,0,0,49,14,63,161,39.13,82,,,,
Scurry,Texas,2017-11-01,22,5,1,2,3,8,2,0,0,5,2,0,0,50,14,64,161,39.75,81,0,0,0,0
Scurry,Texas,2017-10-01,21,3,2,0,3,5,0,0,0,5,1,0,0,40,26,66,161,40.99,79,0,0,0,0
Scurry,Texas,2017-09-01,18,3,1,0,1,5,4,0,0,2,0,0,0,34,31,65,161,40.37,80,0,0,0,0
Scurry,Texas,2017-08-01,10,4,3,1,1,11,2,0,0,5,0,0,0,37,12,49,161,30.43,96,1,1,2,180
Scurry,Texas,2017-07-01,10,4,3,2,1,7,0,0,0,4,2,0,0,33,21,54,161,33.54,91,0,0,0,0
Scurry,Texas,2017-06-01,11,7,5,4,1,5,0,0,0,4,1,0,0,38,2,40,161,24.84,105,0,0,0,0
Scurry,Texas,2017-05-01,16,4,3,4,2,3,1,0,0,3,0,0,0,36,5,41,161,25.47,104,0,0,0,0
Scurry,Texas,2017-04-01,19,5,2,2,1,7,1,0,0,5,1,0,0,43,10,53,161,32.92,92,0,0,0,0
Scurry,Texas,2017-03-01,14,5,5,2,2,4,2,0,0,5,1,0,0,40,17,57,161,35.4,88,0,0,0,0
Scurry,Texas,2017-02-01,8,4,4,4,1,8,1,0,0,5,1,0,0,36,33,69,161,42.86,76,0,1,3,298.5
Scurry,Texas,2017-01-01,10,4,7,6,4,6,2,0,0,4,2,0,0,45,12,57,161,35.4,88,1,0,0,0
Scurry,Texas,2016-12-01,10,5,4,4,4,9,0,0,0,8,3,0,0,47,18,65,161,40.37,80,1,0,0,0
Scurry,Texas,2016-11-01,11,1,4,4,5,3,2,0,0,11,3,0,0,44,31,75,161,46.58,70,0,0,0,0
Scurry,Texas,2016-10-01,10,1,1,7,2,6,3,0,0,11,3,0,0,44,17,61,161,37.89,84,0,1,3,298.5
Scurry,Texas,2016-09-01,5,2,1,6,3,4,7,0,0,6,1,0,0,35,13,48,161,29.81,97,0,0,0,0
Scurry,Texas,2016-08-01,6,7,3,3,2,5,4,0,0,5,0,0,0,35,15,50,161,31.06,95,0,0,0,0
Scurry,Texas,2016-07-01,8,4,3,2,1,5,2,0,0,7,1,0,0,33,1,34,161,21.12,111,0,1,15,1492.5
Scurry,Texas,2016-06-01,13,3,5,1,0,4,2,0,0,7,1,0,0,36,3,39,161,24.22,106,0,0,0,0
Scurry,Texas,2016-05-01,11,5,2,3,1,11,3,0,0,9,1,0,0,46,3,49,161,30.43,96,0,1,10,995
Scurry,Texas,2016-04-01,22,12,2,1,1,5,2,0,0,8,1,0,0,54,3,57,161,35.4,88,0,0,0,0
Scurry,Texas,2016-03-01,17,2,0,2,1,6,4,0,0,11,0,0,0,43,5,48,161,29.81,97,1,1,24,2388
Scurry,Texas,2016-02-01,18,7,4,2,1,11,1,0,0,9,1,0,0,54,7,61,161,37.89,84,0,1,3,298.5
Scurry,Texas,2016-01-01,18,3,2,4,1,5,1,1,0,8,1,0,0,44,4,48,161,29.81,97,1,1,18,1791
Scurry,Texas,2015-12-01,13,1,2,3,0,8,4,1,0,11,1,0,0,44,3,47,161,29.19,98,1,1,30,2985
