county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Matagorda,Texas,2017-12-01,54,1,1,0,0,6,0,1,0,5,1,0,6,75,0,75,192,39.06,98,,,,
Matagorda,Texas,2017-11-01,53,4,0,0,0,7,0,0,0,5,0,0,7,76,0,76,192,39.58,97,0,8,213,5959.74
Matagorda,Texas,2017-10-01,54,5,0,0,0,9,0,0,0,3,0,0,13,84,0,84,192,43.75,89,0,5,131,3665.38
Matagorda,Texas,2017-09-01,48,7,0,1,0,14,0,0,0,3,0,0,15,88,0,88,192,45.83,85,0,7,192,5372.16
Matagorda,Texas,2017-08-01,50,2,0,1,0,11,0,0,0,3,0,0,12,79,0,79,192,41.15,94,0,7,145,4057.1
Matagorda,Texas,2017-07-01,45,2,0,1,0,8,0,0,0,2,0,1,12,71,0,71,192,36.98,102,0,7,189,5288.22
Matagorda,Texas,2017-06-01,40,6,0,0,0,7,0,0,0,3,0,0,10,66,0,66,192,34.38,107,0,7,217,6071.66
Matagorda,Texas,2017-05-01,50,5,0,0,0,14,1,0,0,5,0,0,11,86,0,86,192,44.79,87,0,6,132,3693.36
Matagorda,Texas,2017-04-01,43,5,0,1,0,7,0,0,0,3,0,0,6,65,0,65,192,33.85,108,0,4,124,3469.52
Matagorda,Texas,2017-03-01,41,3,0,0,0,8,0,1,0,5,0,0,8,66,0,66,192,34.38,107,0,3,45,1259.1
Matagorda,Texas,2017-02-01,38,6,0,1,0,10,0,1,0,2,0,0,5,63,0,63,192,32.81,110,0,1,31,867.38
Matagorda,Texas,2017-01-01,40,5,0,0,0,12,0,1,0,0,0,1,4,63,0,63,192,32.81,110,0,1,31,867.38
Matagorda,Texas,2016-12-01,38,5,0,1,0,17,0,2,0,0,0,0,5,68,0,68,192,35.42,105,0,1,30,839.4
Matagorda,Texas,2016-11-01,32,3,0,2,0,14,1,1,0,1,0,0,7,61,0,61,192,31.77,112,0,1,31,867.38
Matagorda,Texas,2016-10-01,30,4,0,2,0,12,0,2,0,2,0,0,5,57,0,57,192,29.69,116,0,1,30,839.4
Matagorda,Texas,2016-09-01,27,4,0,2,0,7,0,1,0,2,0,0,10,53,0,53,192,27.6,120,0,1,5,139.9
Matagorda,Texas,2016-08-01,35,3,0,2,0,13,0,1,0,3,0,0,16,73,0,73,192,38.02,100,0,0,0,0
Matagorda,Texas,2016-07-01,50,9,0,5,1,24,0,1,0,4,0,0,23,117,0,117,192,60.94,56,0,0,0,0
Matagorda,Texas,2016-06-01,38,5,2,4,0,17,0,2,0,3,0,1,26,98,0,98,192,51.04,75,1,1,31,867.38
Matagorda,Texas,2016-05-01,30,6,2,5,1,17,0,1,0,3,0,0,13,78,0,78,192,40.63,95,0,1,30,839.4
Matagorda,Texas,2016-04-01,33,13,1,5,2,9,3,2,0,4,1,2,13,88,0,88,192,45.83,85,0,3,68,1902.64
Matagorda,Texas,2016-03-01,32,8,2,6,2,20,0,2,0,4,0,0,13,89,0,89,192,46.35,84,0,1,29,811.42
Matagorda,Texas,2016-02-01,39,7,2,8,2,19,0,1,0,1,0,0,9,88,0,88,192,45.83,85,1,1,31,867.38
Matagorda,Texas,2016-01-01,42,8,1,7,3,22,0,1,0,2,0,0,14,100,0,100,192,52.08,73,1,1,31,867.38
Matagorda,Texas,2015-12-01,40,4,1,7,5,12,0,2,0,2,0,0,16,89,0,89,192,46.35,84,0,1,0,0
Matagorda,Texas,2015-11-01,49,5,1,14,6,14,1,2,0,2,0,0,19,113,0,113,192,58.85,60,0,1,27,755.46
Matagorda,Texas,2015-10-01,52,6,1,7,4,11,2,3,0,2,0,0,20,108,0,108,192,56.25,65,0,1,30,839.4
Matagorda,Texas,2015-09-01,42,9,0,3,4,17,1,3,0,4,0,0,21,104,0,104,192,54.17,69,0,1,31,867.38
Matagorda,Texas,2015-08-01,42,2,0,5,4,15,1,2,0,6,0,0,21,98,0,98,192,51.04,75,1,0,0,0
Matagorda,Texas,2015-07-01,37,5,0,5,6,18,2,2,0,2,0,0,17,93,1,94,192,48.96,79,0,2,27,755.46
Matagorda,Texas,2015-06-01,34,3,0,4,5,26,3,1,0,2,0,1,12,90,0,90,192,46.88,83,1,2,34,951.32
Matagorda,Texas,2015-05-01,35,8,1,3,8,17,4,1,0,3,0,1,0,80,0,80,192,41.67,93,0,1,19,531.62
Matagorda,Texas,2015-04-01,30,9,0,4,2,17,6,1,0,7,0,0,1,76,0,76,192,39.58,97,0,0,0,0
Matagorda,Texas,2015-03-01,24,8,0,1,2,15,4,2,0,8,0,2,3,68,0,68,192,35.42,105,0,0,0,0
Matagorda,Texas,2015-02-01,34,5,0,4,2,24,5,4,0,8,0,1,5,91,0,91,192,47.4,82,0,0,0,0
Matagorda,Texas,2015-01-01,41,5,0,2,1,12,5,4,0,11,0,2,6,88,1,89,192,46.35,84,1,1,20,559.6
Matagorda,Texas,2014-12-01,61,4,0,3,1,19,5,3,0,2,0,0,12,109,12,121,192,63.02,52,0,1,30,839.4
Matagorda,Texas,2014-11-01,67,2,1,4,5,21,4,6,0,2,0,0,12,123,0,123,192,64.06,50,2,1,31,867.38
Matagorda,Texas,2014-10-01,49,1,0,5,0,29,6,2,0,2,0,0,18,112,0,112,192,58.33,61,1,1,6,167.88
Matagorda,Texas,2014-09-01,46,1,0,9,2,21,5,3,0,3,0,0,16,106,1,107,192,55.73,66,0,0,0,0
Matagorda,Texas,2014-08-01,45,0,0,8,2,21,6,2,0,3,0,0,15,102,2,104,192,54.17,69,0,0,0,0
Matagorda,Texas,2014-07-01,49,0,0,2,2,25,4,2,0,2,0,0,9,95,0,95,192,49.48,78,0,2,44,1231.12
Matagorda,Texas,2014-06-01,37,0,2,4,2,13,4,2,0,2,0,0,11,77,0,77,192,40.1,96,1,2,60,1678.8
Matagorda,Texas,2014-05-01,50,9,6,8,3,27,7,3,0,4,0,0,12,129,0,129,192,67.19,44,1,3,71,1986.58
Matagorda,Texas,2014-04-01,51,2,5,8,3,33,9,4,0,0,0,0,9,124,6,130,192,67.71,43,0,3,92,2574.16
