county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Placer,California,2019-09-01,439,41,186,45,711,345,149,494,135,82,217,731,293,53,293,20,802,92,26,106,30,15,0,0,0,0,8,0,912,123,3,0,,,,,,,
Placer,California,2019-08-01,438,40,186,43,707,332,155,487,146,74,220,736,187,36,312,19,306,501,18,28,30,14,0,0,0,0,8,0,937,75,17,0,,,,,,,
Placer,California,2019-07-01,424,41,178,47,690,328,151,479,137,74,211,710,293,54,293,19,787,111,29,91,22,13,0,0,0,0,5,0,918,62,1,0,,,,,,,
Placer,California,2019-06-01,434,40,179,55,708,331,156,487,143,78,221,733,236,44,240,18,812,166,43,102,25,12,0,0,0,0,5,0,849,50,7,0,,,,,,,
Placer,California,2019-05-01,427,40,182,54,703,329,155,484,138,81,219,722,265,32,160,18,318,228,40,80,26,21,0,0,0,0,6,0,850,73,1,0,,,,,,,
Placer,California,2019-04-01,434,39,182,51,706,330,158,488,143,75,218,722,213,36,177,15,706,179,35,130,26,12,0,0,0,0,8,0,835,58,5,0,,,,,,,
Placer,California,2019-03-01,431,40,182,50,703,329,158,487,142,74,216,728,226,29,204,17,933,148,44,72,23,12,0,0,0,0,6,0,844,59,4,0,,,,,,,
Placer,California,2019-02-01,433,40,178,48,699,328,151,479,145,75,220,715,231,29,191,18,901,116,57,91,24,12,0,0,0,0,5,0,715,66,2,0,,,,,,,
Placer,California,2019-01-01,429,38,173,45,685,326,150,476,141,68,209,707,237,32,233,20,845,148,44,66,28,12,0,0,0,0,7,0,867,61,1,0,,,,,,,
Placer,California,2018-12-01,417,37,169,41,664,321,146,467,133,64,197,678,227,30,198,18,902,215,53,80,20,13,0,0,0,0,9,0,770,36,0,0,,,,,,,
Placer,California,2018-11-01,427,39,175,49,690,326,153,479,140,71,211,716,229,31,169,19,978,151,33,77,21,12,0,0,0,0,9,0,785,56,3,0,,,,,,,
Placer,California,2018-10-01,435,37,178,51,701,328,154,482,144,75,219,728,231,36,219,17,907,167,50,91,27,14,0,0,0,0,9,0,848,53,2,0,,,,,,,
Placer,California,2018-09-01,455,37,185,52,729,340,161,501,152,76,228,750,209,39,191,19,701,261,38,96,20,14,0,0,0,0,6,0,777,96,2,0,,,,,,,
