county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Sacramento,California,2018-12-01,1922,224,1281,234,3661,2001,1116,3117,145,399,544,3725,,707,,17,,,63,1259,21,38,0,243,42,0,135,0,2906,0,0,0,,,,,,,
Sacramento,California,2018-11-01,1892,225,1367,243,3727,1974,1183,3157,143,427,570,3801,,667,,17,,,70,1155,17,39,0,241,41,0,148,0,2985,0,0,0,,,,,,,
Sacramento,California,2018-10-01,1912,224,1326,254,3716,1991,1133,3124,145,447,592,3770,,857,,18,,,70,1311,19,46,0,243,43,0,134,0,3346,0,0,0,,,,,,,
Sacramento,California,2018-09-01,1958,211,1321,256,3746,2027,1149,3176,142,428,570,3800,,740,,17,,,67,1205,19,43,0,247,35,0,121,0,3196,0,0,0,,,,,,,
Sacramento,California,2018-08-01,1899,204,1315,254,3672,1963,1141,3104,140,428,568,3759,,884,,18,,,71,1131,21,52,0,238,47,0,112,0,3513,0,0,0,,,,,,,
Sacramento,California,2018-07-01,1845,212,1279,235,3571,1926,1084,3010,153,408,561,3617,,774,,17,,,81,999,15,27,0,328,38,0,119,0,3570,0,0,0,,,,,,,
Sacramento,California,2018-06-01,1835,204,1324,240,3603,1878,1136,3014,161,428,589,3663,,698,,17,,,72,1037,15,46,0,279,48,0,116,0,3428,0,0,0,,,,,,,
Sacramento,California,2018-05-01,1832,176,1290,220,3518,1859,1138,2997,149,372,521,3582,,758,,18,,,81,1002,16,44,0,313,38,0,137,0,3477,0,0,0,,,,,,,
Sacramento,California,2018-04-01,1912,175,1269,233,3589,1929,1131,3060,158,371,529,3677,,674,,18,,,74,1086,16,47,0,342,35,0,127,0,3276,0,0,0,,,,,,,
Sacramento,California,2018-03-01,1932,181,1296,253,3662,1859,1215,3074,161,427,588,3721,1526,685,715,17,12506,4137,71,1039,17,50,0,363,37,0,133,0,3391,0,0,0,,,,,,,
Sacramento,California,2018-02-01,1996,194,1296,226,3712,1885,1231,3116,163,433,596,3786,1540,646,872,18,10723,3218,91,1051,16,53,0,376,35,0,120,0,3048,0,0,0,,,,,,,
