county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Hood,Texas,2017-12-01,93,13,4,5,12,11,7,7,0,39,2,4,0,177,0,177,192,92.19,0,,,,
Hood,Texas,2017-11-01,81,21,2,2,12,17,8,8,0,44,1,7,0,169,0,169,192,88.02,0,2,7,143,7088.51
Hood,Texas,2017-10-01,94,20,3,5,9,21,5,8,0,40,3,9,0,184,0,184,192,95.83,0,1,7,110,5473.6
Hood,Texas,2017-09-01,106,15,1,6,11,14,9,9,0,45,0,2,0,187,0,187,192,97.4,0,2,5,57,2836.32
Hood,Texas,2017-08-01,95,19,1,3,13,12,12,8,0,38,1,3,0,166,16,182,192,94.79,0,4,5,120,5971.2
Hood,Texas,2017-07-01,95,9,2,2,10,20,8,5,0,40,0,7,0,155,20,175,192,91.15,0,1,5,38,1890.88
Hood,Texas,2017-06-01,99,14,2,2,9,21,5,6,0,28,1,3,0,153,26,179,192,93.23,0,3,6,62,3085.12
Hood,Texas,2017-05-01,88,5,2,1,11,11,5,8,0,46,5,4,0,143,26,169,192,88.02,0,1,3,67,3333.92
Hood,Texas,2017-04-01,88,5,3,0,12,13,11,6,0,53,6,3,2,162,22,184,192,95.83,0,4,6,137,6817.12
Hood,Texas,2017-03-01,73,12,2,2,13,19,11,3,0,36,1,9,0,143,22,165,192,85.94,0,3,4,112,5573.12
Hood,Texas,2017-02-01,75,10,2,5,13,25,5,4,0,51,1,2,0,151,19,170,192,88.54,0,3,3,70,3483.2
Hood,Texas,2017-01-01,78,6,4,5,10,29,3,6,0,41,2,6,0,145,18,163,192,84.9,0,2,3,64,3184.64
Hood,Texas,2016-12-01,81,12,2,1,10,27,5,8,0,37,1,4,2,150,19,169,192,88.02,0,4,2,48,2388.48
Hood,Texas,2016-11-01,82,9,1,5,10,26,4,8,0,35,2,6,1,147,25,172,192,89.58,0,1,4,82,4080.32
Hood,Texas,2016-10-01,75,13,5,8,9,20,13,7,0,37,3,7,0,141,31,172,192,89.58,0,3,4,95,4727.2
Hood,Texas,2016-09-01,86,15,0,4,6,24,11,8,0,35,4,7,0,143,27,170,192,88.54,0,2,3,93,4627.68
Hood,Texas,2016-08-01,81,12,1,2,6,18,8,8,0,34,0,1,0,126,26,152,192,79.17,21,1,2,37,1841.12
Hood,Texas,2016-07-01,86,11,1,1,5,17,7,9,0,29,0,2,1,131,25,156,192,81.25,17,1,2,33,1642.08
Hood,Texas,2016-06-01,83,14,1,6,5,24,4,12,0,37,1,4,1,143,25,168,192,87.5,0,2,2,62,3085.12
Hood,Texas,2016-05-01,85,4,1,4,9,13,11,12,0,34,1,0,0,126,22,148,192,77.08,25,0,4,93,4627.68
Hood,Texas,2016-04-01,60,11,1,3,9,15,19,5,0,38,0,3,1,125,18,143,192,74.48,30,0,2,47,2338.72
Hood,Texas,2016-03-01,64,10,0,4,7,14,10,9,0,33,2,5,3,130,20,150,192,78.13,23,1,2,58,2886.08
Hood,Texas,2016-02-01,71,7,0,3,7,19,12,5,0,35,1,2,1,122,20,142,192,73.96,31,7,3,70,3483.2
Hood,Texas,2016-01-01,72,11,1,0,8,27,4,6,0,35,5,4,1,135,25,160,192,83.33,13,0,3,93,4627.68
Hood,Texas,2015-12-01,61,11,2,1,9,24,7,4,0,33,6,3,0,124,25,149,192,77.6,24,3,5,100,4976
Hood,Texas,2015-11-01,63,13,2,5,10,16,18,4,0,34,3,4,0,136,23,159,192,82.81,14,3,6,176,8757.76
Hood,Texas,2015-10-01,63,13,2,1,10,15,15,8,0,43,3,2,1,134,15,149,192,77.6,24,2,5,133,6618.08
Hood,Texas,2015-09-01,65,10,4,1,10,18,7,9,0,42,4,4,0,126,15,141,192,73.44,32,2,4,98,4724.58
Hood,Texas,2015-08-01,61,14,4,3,9,22,13,10,0,43,1,2,0,133,16,149,192,77.6,24,1,4,109,5254.89
Hood,Texas,2015-07-01,66,12,1,1,10,14,8,11,0,38,3,7,0,122,20,142,192,73.96,31,4,3,83,4001.43
Hood,Texas,2015-06-01,66,10,0,3,9,20,15,10,0,40,2,8,1,141,16,157,192,81.77,16,0,2,62,2989.02
Hood,Texas,2015-05-01,60,9,1,1,10,23,13,12,0,41,1,0,0,123,10,133,192,69.27,40,4,2,60,2892.6
Hood,Texas,2015-04-01,60,15,3,2,14,14,6,10,0,34,0,9,0,125,17,142,192,73.96,31,4,2,62,2989.02
Hood,Texas,2015-03-01,64,11,1,0,10,16,11,8,0,36,1,7,1,121,16,137,192,71.35,36,2,4,62,2989.02
Hood,Texas,2015-02-01,58,14,0,0,6,20,9,10,0,43,1,5,0,124,14,138,192,71.88,35,0,3,68,3278.28
Hood,Texas,2015-01-01,57,20,0,2,4,21,6,4,0,39,3,6,2,124,17,141,192,73.44,32,3,2,62,2989.02
Hood,Texas,2014-12-01,61,13,3,2,6,24,6,4,0,42,4,2,1,131,18,149,192,77.6,24,5,2,60,2892.6
Hood,Texas,2014-11-01,59,7,0,3,9,21,4,3,0,55,3,2,2,124,16,140,192,72.92,33,1,2,62,2989.02
