county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Reeves,Texas,2017-12-01,18,3,0,0,0,9,3,0,24,12,0,0,1,46,24,70,84,83.33,0,,,,
Reeves,Texas,2017-11-01,17,5,0,0,0,0,9,0,18,9,0,0,1,41,18,59,84,70.24,17,1,3,93,4309.62
Reeves,Texas,2017-10-01,19,2,0,0,0,12,0,0,5,8,0,7,0,48,10,58,84,69.05,18,0,3,51,2363.34
Reeves,Texas,2017-09-01,15,5,0,0,0,4,4,0,3,12,1,0,2,43,3,46,84,54.76,30,0,2,56,2595.04
Reeves,Texas,2017-08-01,15,8,0,0,0,5,9,0,5,10,0,0,2,49,5,54,84,64.29,22,0,2,43,1992.62
Reeves,Texas,2017-07-01,13,8,0,3,0,7,3,0,7,5,0,0,3,42,7,49,84,58.33,27,0,1,30,1390.2
Reeves,Texas,2017-06-01,6,2,0,4,0,9,1,0,7,12,0,0,5,39,7,46,84,54.76,30,0,1,31,1436.54
Reeves,Texas,2017-05-01,10,5,0,1,0,2,0,0,10,6,0,0,1,25,10,35,84,41.67,41,0,5,70,3243.8
Reeves,Texas,2017-04-01,12,6,0,1,0,2,1,0,17,5,0,1,3,31,17,48,84,57.14,28,0,6,139,6441.26
Reeves,Texas,2017-03-01,7,5,0,0,0,2,1,0,23,9,1,0,3,28,23,51,84,60.71,25,0,3,84,3892.56
Reeves,Texas,2017-02-01,8,2,0,0,0,2,2,0,10,7,1,0,1,23,10,33,84,39.29,43,0,3,32,1308.48
