county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Imperial,California,2018-12-01,300,63,71,13,447,300,71,371,63,13,76,465,84,52,84,13,348,129,15,26,5,3,0,82,0,24,4,0,553,0,0,0,,,,,,,
Imperial,California,2018-11-01,283,64,76,9,432,283,76,359,64,9,73,490,75,43,75,15,424,176,15,29,9,3,0,78,0,25,4,1,407,0,0,0,,,,,,,
Imperial,California,2018-10-01,222,31,73,11,337,222,73,295,31,11,42,528,80,62,80,15,441,250,17,48,6,2,0,73,0,26,6,8,960,0,0,0,,,,,,,
Imperial,California,2018-09-01,232,31,196,15,474,,,,,,,515,,54,67,15,447,133,17,23,9,1,0,60,0,28,5,3,477,0,0,0,,,,,,,
Imperial,California,2018-08-01,219,30,186,15,450,,,,,,,488,86,46,86,15,390,209,34,56,8,1,0,31,0,22,5,4,546,0,0,0,,,,,,,
Imperial,California,2018-07-01,198,27,169,14,408,,,,,,,444,66,100,66,15,383,229,22,62,8,1,0,19,0,19,5,4,516,0,0,0,,,,,,,
Imperial,California,2018-06-01,231,30,195,15,471,230,187,417,31,23,54,514,,,,,,,,,,2,0,57,0,20,5,1,789,0,0,0,,,,,,,
Imperial,California,2018-05-01,253,33,211,17,514,252,203,455,34,25,59,556,80,40,80,14,442,233,40,47,4,0,0,100,0,24,5,1,678,0,0,0,,,,,,,
Imperial,California,2018-04-01,246,33,207,16,502,246,199,445,33,24,57,556,90,43,90,15,392,189,19,42,10,1,0,70,0,27,5,0,460,0,0,0,,,,,,,
Imperial,California,2018-03-01,244,31,207,15,497,244,201,445,31,21,52,546,88,41,88,23,429,173,34,30,7,3,0,127,0,25,5,1,621,0,0,0,,,,,,,
Imperial,California,2018-02-01,246,31,207,15,499,244,198,442,33,24,57,547,88,32,88,18,338,111,21,47,6,4,0,135,0,26,5,1,537,0,0,0,,,,,,,
Imperial,California,2018-01-01,252,33,213,17,515,251,205,456,34,25,59,562,100,42,100,15,399,126,20,45,10,2,0,130,0,28,5,1,592,0,0,0,,,,,,,
