county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Jefferson,Texas,2017-12-01,268,92,22,35,11,32,11,14,0,89,7,37,76,694,0,694,1220,56.89,404,,,,
Jefferson,Texas,2017-11-01,250,86,31,24,13,43,21,19,0,85,9,44,70,695,0,695,1220,56.97,403,3,16,259,14245
Jefferson,Texas,2017-10-01,289,92,16,13,17,49,11,12,0,83,15,39,92,728,0,728,1220,59.67,370,6,21,355,19525
Jefferson,Texas,2017-09-01,336,87,8,27,20,58,5,15,0,94,6,38,117,811,0,811,1220,66.48,287,8,14,296,16280
Jefferson,Texas,2017-08-01,308,65,15,25,22,46,9,22,0,109,6,32,103,762,0,762,1220,62.46,336,4,12,239,13145
Jefferson,Texas,2017-07-01,276,64,14,28,17,49,9,19,0,102,8,30,107,723,0,723,1220,59.26,375,2,25,388,21340
Jefferson,Texas,2017-06-01,254,79,18,28,12,43,20,13,0,98,8,29,84,686,0,686,1220,56.23,412,3,22,381,20955
Jefferson,Texas,2017-05-01,275,71,17,28,16,39,28,15,0,100,8,26,78,701,0,701,1220,57.46,397,3,11,212,11660
Jefferson,Texas,2017-04-01,267,73,31,24,19,38,17,11,0,90,6,25,76,677,0,677,1220,55.49,421,1,10,234,12870
Jefferson,Texas,2017-03-01,268,84,22,30,22,38,19,10,0,102,6,21,61,683,0,683,1220,55.98,415,2,10,218,11990
Jefferson,Texas,2017-02-01,272,64,19,25,22,43,14,14,0,108,5,28,97,711,0,711,1220,58.28,387,0,12,277,15235
Jefferson,Texas,2017-01-01,262,56,17,24,17,52,10,8,0,106,4,22,81,659,0,659,1220,54.02,439,2,8,171,9405
Jefferson,Texas,2016-12-01,267,83,19,31,16,47,27,12,0,110,6,37,93,748,0,748,1220,61.31,350,2,6,134,7370
Jefferson,Texas,2016-11-01,263,92,21,42,23,61,30,13,0,118,9,33,91,796,0,796,1220,65.25,302,2,6,135,7425
Jefferson,Texas,2016-10-01,300,91,26,32,23,48,41,16,0,123,6,28,99,833,0,833,1220,68.28,265,3,4,114,6270
Jefferson,Texas,2016-09-01,299,69,26,36,30,39,27,15,0,130,6,33,92,802,0,802,1220,65.74,296,3,5,130,7150
Jefferson,Texas,2016-08-01,304,73,25,29,30,49,24,17,0,130,7,41,90,819,0,819,1220,67.13,279,4,7,136,7480
Jefferson,Texas,2016-07-01,310,87,22,26,32,80,13,14,0,137,7,30,104,862,0,862,1220,70.66,236,5,9,166,9130
Jefferson,Texas,2016-06-01,285,86,27,24,30,65,11,15,0,136,11,40,84,814,0,814,1220,66.72,284,3,8,167,9185
Jefferson,Texas,2016-05-01,308,64,18,22,28,65,12,17,0,150,16,34,91,825,0,825,1220,67.62,273,5,11,159,8745
Jefferson,Texas,2016-04-01,292,65,21,26,26,39,10,19,0,124,11,38,94,764,0,764,1220,62.62,334,0,10,184,10120
Jefferson,Texas,2016-03-01,293,74,10,35,30,45,12,21,0,122,10,45,89,785,0,785,1220,64.34,313,4,10,243,13365
Jefferson,Texas,2016-02-01,299,66,7,27,28,56,18,17,0,144,9,38,83,792,0,792,1220,64.92,306,3,12,277,15235
