county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Wichita,Texas,2017-12-01,175,40,0,16,59,20,13,7,46,40,1,8,29,408,46,454,625,72.64,109,,,,
Wichita,Texas,2017-11-01,203,66,0,20,53,19,11,4,32,45,0,12,21,454,32,486,625,77.76,77,9,16,402,21981.36
Wichita,Texas,2017-10-01,201,44,0,28,46,21,22,2,26,46,2,26,13,451,26,477,625,76.32,86,7,16,350,19138
Wichita,Texas,2017-09-01,195,68,0,28,47,30,8,3,16,41,1,23,13,457,16,473,625,75.68,90,3,18,454,24824.72
Wichita,Texas,2017-08-01,207,55,2,27,50,25,10,2,12,62,0,9,9,458,12,470,625,75.2,93,10,20,526,28761.68
Wichita,Texas,2017-07-01,205,67,1,29,39,55,13,1,11,67,1,27,15,520,11,531,625,84.96,32,7,19,446,24387.28
Wichita,Texas,2017-06-01,224,53,2,23,39,30,19,0,11,67,2,23,11,493,11,504,625,80.64,59,13,13,364,19903.52
Wichita,Texas,2017-05-01,215,52,3,25,44,37,21,0,6,75,2,13,12,499,6,505,625,80.8,58,8,13,350,16093
Wichita,Texas,2017-04-01,218,39,5,19,43,34,11,0,9,64,2,11,14,459,9,468,625,74.88,95,9,12,334,15357.32
Wichita,Texas,2017-03-01,224,40,1,23,50,25,13,0,6,64,3,12,18,472,6,478,625,76.48,85,16,12,305,14023.9
Wichita,Texas,2017-02-01,228,62,3,30,45,24,14,1,9,52,1,3,13,475,9,484,625,77.44,79,5,5,155,7126.9
Wichita,Texas,2017-01-01,233,42,3,30,43,26,7,4,3,51,1,27,16,465,4,469,625,75.04,94,3,4,124,5701.52
Wichita,Texas,2016-12-01,239,58,1,26,44,28,14,0,5,61,0,15,17,485,6,491,625,78.56,72,5,6,168,7724.64
Wichita,Texas,2016-11-01,250,65,2,18,45,27,7,2,4,60,2,12,16,505,5,510,625,81.6,53,10,8,166,7632.68
Wichita,Texas,2016-10-01,246,51,3,22,42,25,11,2,5,74,2,12,9,498,5,503,625,80.48,60,3,7,193,8874.14
Wichita,Texas,2016-09-01,226,52,5,21,45,24,13,0,9,66,2,27,22,502,10,512,625,81.92,51,7,6,152,6988.96
Wichita,Texas,2016-08-01,220,61,3,26,35,30,15,0,15,68,3,7,20,476,16,492,625,78.72,71,8,6,119,5471.62
Wichita,Texas,2016-07-01,236,57,2,22,38,22,9,0,11,62,2,19,18,481,12,493,625,78.88,70,3,6,174,8000.52
Wichita,Texas,2016-06-01,235,53,3,34,44,15,18,0,10,51,2,14,18,479,10,489,625,78.24,74,5,8,208,9563.84
Wichita,Texas,2016-05-01,221,40,0,22,49,23,9,0,18,67,2,7,18,457,18,475,625,76,88,7,8,186,8552.28
Wichita,Texas,2016-04-01,239,56,3,23,43,22,16,2,18,61,1,18,19,482,18,500,625,80,63,8,6,194,8920.12
Wichita,Texas,2016-03-01,228,44,2,15,52,26,17,1,15,58,2,9,15,469,15,484,625,77.44,79,6,5,145,6667.1
Wichita,Texas,2016-02-01,234,40,2,14,45,39,17,2,26,68,1,9,15,486,26,512,625,81.92,51,7,5,155,7126.9
Wichita,Texas,2016-01-01,240,43,2,18,45,38,13,0,18,72,1,7,16,495,18,513,625,82.08,50,6,5,155,7126.9
Wichita,Texas,2015-12-01,259,27,2,26,36,20,9,0,18,65,3,9,10,466,18,484,625,77.44,79,7,6,142,6529.16
Wichita,Texas,2015-11-01,235,51,4,15,31,36,11,0,16,73,6,15,16,493,16,509,625,81.44,54,6,5,155,7126.9
Wichita,Texas,2015-10-01,252,27,6,19,38,27,11,0,15,72,6,8,15,481,15,496,625,79.36,67,5,4,120,5517.6
Wichita,Texas,2015-09-01,256,49,7,14,45,38,19,1,4,69,3,8,21,517,4,521,625,83.36,42,3,5,151,6942.98
Wichita,Texas,2015-08-01,247,46,5,19,43,34,10,0,4,65,3,11,13,478,4,482,625,77.12,81,3,5,115,5287.7
Wichita,Texas,2015-07-01,267,58,6,18,39,27,15,0,6,65,2,22,13,514,6,520,625,83.2,43,5,6,140,6437.2
Wichita,Texas,2015-06-01,288,42,5,16,35,33,10,3,5,68,4,6,9,519,5,524,625,83.84,39,7,8,152,6988.96
Wichita,Texas,2015-05-01,249,52,7,16,40,33,9,2,3,67,2,20,16,513,3,516,625,82.56,47,4,6,177,8138.46
Wichita,Texas,2015-04-01,225,58,5,25,29,42,13,2,8,62,0,12,21,494,8,502,625,80.32,61,10,8,192,8828.16
Wichita,Texas,2015-03-01,230,52,7,13,29,35,8,1,8,58,1,9,17,460,8,468,625,74.88,95,8,1,157,7218.86
Wichita,Texas,2015-02-01,262,44,3,15,26,38,10,2,8,77,2,14,8,501,8,509,625,81.44,54,12,0,0,0
Wichita,Texas,2015-01-01,255,26,2,8,31,32,8,4,11,75,2,8,13,464,11,475,625,76,88,14,7,187,
Wichita,Texas,2014-12-01,231,40,0,17,25,30,13,5,10,77,1,0,25,464,10,474,625,75.84,89,11,7,197,9058.06
Wichita,Texas,2014-11-01,242,54,0,18,27,24,14,2,12,78,1,14,28,502,12,514,625,82.24,49,13,8,164,7540.72
