county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Fannin Private Facility,Texas,2017-12-01,57,12,1,1,9,9,3,2,372,24,0,0,1,119,372,491,535,164.75,21,,,,
Fannin Private Facility,Texas,2017-11-01,50,10,0,1,6,5,1,2,355,23,0,1,1,100,355,455,535,137.02,45,,,,
Fannin Private Facility,Texas,2017-10-01,39,12,0,2,6,5,1,2,339,27,0,1,1,96,339,435,535,138.15,38,,,,
Fannin Private Facility,Texas,2017-09-01,48,14,0,2,9,13,0,3,302,22,0,0,0,111,302,413,535,120.94,68,,,,
Fannin Private Facility,Texas,2017-08-01,40,12,0,2,7,14,0,0,304,21,0,1,2,99,304,403,535,113.78,78,,,,
Fannin Private Facility,Texas,2017-07-01,38,16,0,5,8,13,2,3,310,17,0,5,0,107,310,417,535,129.98,64,,,,
Fannin Private Facility,Texas,2017-06-01,44,10,0,4,10,6,0,0,291,16,0,1,0,91,291,382,535,138.3,99,,,,
Fannin Private Facility,Texas,2017-05-01,46,15,0,4,9,9,0,0,335,18,0,1,1,103,335,438,535,158.37,43,,,,
Fannin Private Facility,Texas,2017-04-01,52,11,0,2,7,6,1,0,346,20,0,1,0,100,346,446,535,156.12,35,,,,
Fannin Private Facility,Texas,2017-03-01,57,14,0,2,8,4,2,0,364,21,0,3,0,111,364,475,535,164.36,17,,,,
Fannin Private Facility,Texas,2017-02-01,64,15,2,3,7,6,3,2,336,19,0,2,2,125,336,461,535,155.47,24,,,,
Fannin Private Facility,Texas,2017-01-01,62,15,21,1,11,20,0,0,349,25,5,5,2,167,349,516,535,194.05,0,,,,
Fannin Private Facility,Texas,2016-12-01,64,12,0,0,12,9,0,0,377,30,1,0,0,128,377,505,535,185.85,0,,,,
Fannin Private Facility,Texas,2016-11-01,58,22,2,0,11,14,0,0,364,20,0,3,0,130,364,494,535,180.08,0,,,,
Fannin Private Facility,Texas,2016-10-01,64,21,1,0,10,14,0,0,363,25,1,1,0,137,363,500,535,181.45,0,,,,
Fannin Private Facility,Texas,2016-09-01,76,7,0,0,15,15,0,1,375,26,0,0,0,140,375,515,535,195.44,0,,,,
Fannin Private Facility,Texas,2016-08-01,75,8,0,1,13,12,1,1,387,20,1,0,0,132,387,519,535,190.66,0,,,,
Fannin Private Facility,Texas,2016-07-01,69,13,2,1,14,4,1,0,347,18,0,0,1,123,347,470,535,172.99,0,,,,
Fannin Private Facility,Texas,2016-06-01,78,10,0,1,14,13,0,2,333,21,0,0,0,139,333,472,535,175.07,0,,,,
Fannin Private Facility,Texas,2016-05-01,65,9,0,1,13,12,1,0,350,11,0,1,0,113,350,463,535,162.44,16,,,,
Fannin Private Facility,Texas,2016-04-01,58,16,0,1,9,11,1,0,341,10,0,1,0,107,341,448,535,161.46,33,,,,
Fannin Private Facility,Texas,2016-03-01,45,10,3,1,10,5,2,1,376,16,0,5,0,98,376,474,535,162.5,19,,,,
Fannin Private Facility,Texas,2016-02-01,47,14,0,1,11,7,2,1,291,17,0,2,0,102,291,393,535,112.31,88,,,,
Fannin Private Facility,Texas,2016-01-01,54,11,21,2,10,13,2,1,307,30,0,2,0,146,307,453,535,169.93,24,,,,
Fannin Private Facility,Texas,2015-12-01,53,8,5,0,10,10,1,1,298,23,0,3,0,114,298,412,535,124.77,69,,,,
Fannin Private Facility,Texas,2015-11-01,59,11,0,1,8,12,1,2,313,18,2,2,0,116,313,429,535,140.05,52,,,,
Fannin Private Facility,Texas,2015-10-01,58,5,2,3,9,7,1,1,270,16,0,3,1,106,270,376,535,142.62,105,,,,
Fannin Private Facility,Texas,2015-09-01,52,16,2,2,9,4,1,0,342,12,1,3,0,102,342,444,535,157.3,37,,,,
Fannin Private Facility,Texas,2015-08-01,53,12,1,2,10,13,2,0,378,24,0,0,0,117,378,495,535,178.69,0,,,,
Fannin Private Facility,Texas,2015-07-01,57,11,1,2,9,4,4,0,328,16,0,0,0,104,328,432,535,161.89,41,,,,
Fannin Private Facility,Texas,2015-06-01,65,10,1,0,8,7,5,0,338,19,1,0,0,116,338,454,535,170.97,24,,,,
Fannin Private Facility,Texas,2015-05-01,53,9,0,1,6,13,0,0,372,23,0,0,0,105,372,477,535,168.88,12,,,,
Fannin Private Facility,Texas,2015-04-01,59,7,0,4,6,5,0,4,387,18,0,3,0,106,387,493,535,184.74,0,,,,
Fannin Private Facility,Texas,2015-03-01,47,11,0,3,6,8,0,0,330,22,0,3,0,100,330,430,535,159,51,,,,
Fannin Private Facility,Texas,2015-02-01,55,17,2,6,7,7,0,0,379,18,0,1,0,113,379,492,535,178.81,0,,,,
Fannin Private Facility,Texas,2015-01-01,58,8,25,1,5,7,0,0,386,17,5,1,0,127,386,513,535,187.67,0,,,,
Fannin Private Facility,Texas,2014-12-01,48,17,0,1,4,7,0,1,377,9,1,1,0,89,377,466,535,167.2,11,,,,
Fannin Private Facility,Texas,2014-11-01,54,19,0,6,5,10,1,0,0,8,0,2,0,105,379,484,535,181.88,0,,,,
Fannin Private Facility,Texas,2014-10-01,52,11,0,4,4,7,3,0,393,16,0,1,0,98,393,491,535,176.95,0,,,,
Fannin Private Facility,Texas,2014-09-01,45,16,15,3,3,10,3,0,376,14,4,5,1,119,376,495,535,182.75,0,,,,
Fannin Private Facility,Texas,2014-08-01,51,14,0,1,7,12,0,0,397,18,0,1,0,104,397,501,535,182.49,0,,,,
Fannin Private Facility,Texas,2014-07-01,53,9,2,1,8,13,2,0,381,15,0,0,0,103,381,484,535,172.92,0,,,,
Fannin Private Facility,Texas,2014-06-01,47,16,5,1,8,18,2,0,374,15,0,2,0,114,374,488,535,182.79,0,,,,
Fannin Private Facility,Texas,2014-05-01,59,16,3,1,9,11,0,0,377,19,0,0,1,119,377,496,535,185.42,0,,,,
Fannin Private Facility,Texas,2014-04-01,53,24,1,2,6,11,4,1,396,21,0,0,0,123,396,519,535,195.54,0,,,,
Fannin Private Facility,Texas,2014-03-01,57,11,1,2,6,12,1,0,408,15,0,1,0,106,408,514,535,180.57,0,,,,
Fannin Private Facility,Texas,2014-02-01,60,17,2,3,6,15,5,0,406,11,1,4,1,125,406,531,535,199.09,0,,,,
Fannin Private Facility,Texas,2014-01-01,58,8,10,1,5,4,1,0,409,14,0,3,0,104,409,513,535,180.34,0,,,,
Fannin Private Facility,Texas,2013-12-01,48,5,0,1,7,15,8,0,401,10,0,5,0,99,401,500,535,182.26,0,,,,
Fannin Private Facility,Texas,2013-11-01,49,9,0,3,5,14,4,0,401,7,0,5,0,96,401,497,535,174.26,11,,,,
Fannin Private Facility,Texas,2013-10-01,46,11,0,5,5,17,1,0,400,19,0,1,0,105,400,505,535,188.28,0,,,,
Fannin Private Facility,Texas,2013-09-01,48,9,0,6,6,11,1,0,389,10,0,2,1,94,389,483,535,177.58,0,,,,
Fannin Private Facility,Texas,2013-08-01,39,12,0,3,6,5,2,0,414,12,0,0,0,79,414,493,535,168.46,17,,,,
Fannin Private Facility,Texas,2013-07-01,38,9,0,3,5,11,1,0,417,12,0,1,0,80,417,497,535,171.81,14,,,,
Fannin Private Facility,Texas,2013-06-01,43,19,1,2,2,5,2,0,399,17,0,0,0,91,399,490,535,175.91,0,,,,
Fannin Private Facility,Texas,2013-05-01,52,14,2,0,3,14,2,0,0,9,1,0,0,97,0,97,535,88.02,379,,,,
Fannin Private Facility,Texas,2013-04-01,46,10,2,1,5,8,2,0,415,5,0,0,0,79,415,494,535,171.13,14,,,,
Fannin Private Facility,Texas,2013-03-01,52,13,0,0,4,13,0,0,412,14,0,4,0,100,412,512,535,186.62,0,,,,
