county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
San Augustine,Texas,2017-12-01,8,0,0,0,2,4,0,4,0,1,0,0,1,20,2,22,34,64.71,0,,,,
San Augustine,Texas,2017-11-01,5,1,2,1,0,3,1,1,0,2,1,0,0,17,1,18,34,52.94,13,0,0,0,0
San Augustine,Texas,2017-10-01,4,2,1,1,0,2,1,0,0,3,0,0,0,14,4,18,34,52.94,13,0,0,0,0
San Augustine,Texas,2017-09-01,7,3,2,3,0,1,0,0,0,3,0,0,1,20,12,32,34,94.12,0,0,0,0,0
San Augustine,Texas,2017-08-01,9,2,0,2,0,1,0,0,0,7,0,0,0,21,12,33,34,97.06,0,0,0,0,0
San Augustine,Texas,2017-07-01,9,0,0,1,0,3,1,0,0,6,0,0,0,20,9,29,34,85.29,0,0,0,0,0
San Augustine,Texas,2017-06-01,4,0,1,1,0,5,0,0,0,4,0,0,0,15,6,21,34,61.76,0,0,0,0,0
San Augustine,Texas,2017-05-01,5,0,0,2,0,5,0,0,0,1,0,0,0,13,8,21,34,61.76,0,0,0,0,0
San Augustine,Texas,2017-04-01,5,0,0,2,0,0,0,1,0,0,0,0,0,8,3,11,34,32.35,20,1,0,0,0
San Augustine,Texas,2017-03-01,5,2,1,2,0,3,0,0,0,0,0,1,0,14,6,20,34,58.82,11,1,0,0,0
San Augustine,Texas,2017-02-01,4,0,2,0,1,1,0,0,0,1,1,1,3,14,5,19,34,55.88,12,0,0,0,0
