county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Dimmit,Texas,2017-12-01,10,11,0,0,1,2,0,1,63,1,2,0,0,28,64,92,95,96.84,0,,,,
Dimmit,Texas,2017-11-01,10,5,0,0,0,2,0,0,57,3,2,1,0,23,61,84,95,88.42,0,1,2,33,1785.3
Dimmit,Texas,2017-10-01,10,5,0,0,0,11,0,0,51,2,1,1,0,30,62,92,95,96.84,0,1,4,73,3949.3
Dimmit,Texas,2017-09-01,11,4,0,0,0,0,3,0,59,2,0,1,2,23,64,87,95,91.58,0,0,5,124,6708.4
Dimmit,Texas,2017-08-01,6,5,0,0,0,1,0,0,59,3,0,0,0,15,63,78,95,82.11,0,1,3,93,5031.3
Dimmit,Texas,2017-07-01,8,2,0,0,0,2,0,0,42,4,0,0,2,18,52,70,95,73.68,16,0,3,90,4869
Dimmit,Texas,2017-06-01,2,3,0,0,0,3,0,0,58,3,0,1,1,13,70,83,95,87.37,0,0,5,72,3895.2
Dimmit,Texas,2017-05-01,5,1,0,0,0,2,0,0,59,1,0,2,0,11,64,75,95,78.95,11,1,4,43,2326.3
Dimmit,Texas,2017-04-01,7,0,0,0,0,1,0,0,45,2,0,1,0,11,50,61,95,64.21,25,0,1,10,541
Dimmit,Texas,2017-03-01,3,3,0,0,0,4,0,0,48,8,0,3,0,21,48,69,95,72.63,17,0,0,0,0
Dimmit,Texas,2017-02-01,0,3,0,0,0,1,0,3,61,4,0,4,1,16,61,77,95,81.05,0,0,4,49,2650.9
Dimmit,Texas,2017-01-01,0,4,0,0,0,1,0,6,46,0,0,3,2,16,46,62,95,65.26,24,0,1,13,703.3
Dimmit,Texas,2016-12-01,0,6,0,0,0,0,0,7,40,0,0,0,2,15,40,55,95,57.89,31,0,1,6,324.6
Dimmit,Texas,2016-11-01,3,6,1,0,0,0,0,7,53,2,0,1,2,22,53,75,95,78.95,11,0,1,11,595.1
Dimmit,Texas,2016-10-01,5,5,0,0,0,1,0,8,53,5,0,0,1,25,53,78,95,82.11,0,0,3,28,1514.8
Dimmit,Texas,2016-09-01,3,5,1,1,0,1,0,8,50,3,0,2,0,24,50,74,95,77.89,12,0,1,3,162.3
Dimmit,Texas,2016-08-01,5,3,1,0,0,1,0,8,60,0,0,0,5,23,60,83,95,87.37,0,0,1,17,919.7
Dimmit,Texas,2016-07-01,4,5,3,1,0,3,0,7,62,0,0,0,4,27,62,89,95,93.68,0,0,2,20,1082
Dimmit,Texas,2016-06-01,5,4,0,1,1,2,0,4,58,4,3,0,3,27,58,85,95,89.47,0,1,3,24,1298.4
Dimmit,Texas,2016-05-01,11,7,0,0,1,1,0,1,52,2,0,0,1,24,52,76,95,80,0,1,0,0,0
Dimmit,Texas,2016-04-01,5,5,0,0,0,0,0,2,69,2,0,0,2,16,69,85,95,89.47,0,0,2,11,595.1
Dimmit,Texas,2016-03-01,5,3,0,0,0,1,0,3,74,0,0,2,2,16,74,90,95,94.74,0,0,3,35,1893.5
Dimmit,Texas,2016-02-01,6,0,0,0,0,1,0,2,71,1,0,0,2,12,71,83,95,87.37,0,0,4,49,2650.9
Dimmit,Texas,2016-01-01,5,0,0,0,0,0,0,1,74,4,0,0,2,12,74,86,95,90.53,0,0,3,43,2326.3
Dimmit,Texas,2015-12-01,4,0,0,0,0,2,0,0,70,4,0,3,2,15,75,90,95,94.74,0,0,4,18,973.8
Dimmit,Texas,2015-11-01,4,1,0,0,0,1,0,3,70,1,0,2,4,16,71,87,95,91.58,0,1,0,0,0
Dimmit,Texas,2015-10-01,1,3,0,0,1,3,2,2,74,0,0,0,3,15,74,89,95,93.68,0,0,3,35,1893.5
Dimmit,Texas,2015-09-01,9,3,0,0,1,2,0,2,65,1,0,2,2,22,65,87,95,91.58,0,1,4,99,5355.9
Dimmit,Texas,2015-08-01,8,3,0,0,1,1,0,1,0,0,0,1,3,18,75,93,95,97.89,0,0,3,93,5031.3
Dimmit,Texas,2015-07-01,9,3,1,0,0,0,0,0,67,2,0,5,5,25,67,92,95,96.84,0,0,3,90,4869
Dimmit,Texas,2015-06-01,11,1,0,0,0,0,0,0,75,3,0,0,2,17,75,92,95,96.84,0,0,5,105,5680.5
Dimmit,Texas,2015-05-01,7,2,0,0,0,2,0,0,73,2,0,0,0,13,73,86,95,90.53,0,0,3,90,4869
Dimmit,Texas,2015-04-01,10,9,0,1,0,1,0,0,0,65,0,0,1,87,0,87,95,91.58,0,0,3,57,3083.7
Dimmit,Texas,2015-03-01,5,6,0,0,1,3,0,0,70,6,0,0,1,22,70,92,95,96.84,0,0,2,19,630.61
