county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Jefferson (Private Facility),Texas,2017-12-01,0,0,0,0,0,0,0,0,160,0,0,0,0,0,160,160,496,32.26,286,,,,
Jefferson (Private Facility),Texas,2017-11-01,0,0,0,0,0,0,0,0,159,0,0,0,0,0,159,159,496,32.06,287,0,0,0,0
Jefferson (Private Facility),Texas,2017-10-01,0,0,0,0,0,0,0,0,182,0,0,0,0,0,198,198,496,39.92,248,0,,,
Jefferson (Private Facility),Texas,2017-09-01,0,0,0,0,0,0,0,0,187,0,0,0,0,0,187,187,496,37.7,259,0,,,
Jefferson (Private Facility),Texas,2017-08-01,0,0,0,0,0,0,0,0,156,0,0,0,0,0,168,168,496,33.87,278,0,,,
Jefferson (Private Facility),Texas,2017-07-01,0,0,0,0,0,0,0,0,160,0,0,0,0,0,173,173,496,34.88,273,0,,,
Jefferson (Private Facility),Texas,2017-06-01,0,0,0,0,0,0,0,0,157,0,0,0,0,0,157,157,496,31.65,289,0,,,
Jefferson (Private Facility),Texas,2017-05-01,0,0,0,0,0,0,0,0,137,0,0,0,0,0,139,139,496,28.02,307,0,,,
Jefferson (Private Facility),Texas,2017-04-01,0,0,0,0,0,0,0,0,128,0,0,0,0,0,132,132,496,26.61,314,0,,,
Jefferson (Private Facility),Texas,2017-03-01,0,0,0,0,0,0,0,0,128,0,0,0,0,0,174,174,496,35.08,272,0,,,
Jefferson (Private Facility),Texas,2017-02-01,0,0,0,0,0,0,0,0,128,0,0,0,0,0,213,213,496,42.94,233,0,,,
Jefferson (Private Facility),Texas,2017-01-01,0,0,0,0,0,0,0,0,142,0,0,0,0,0,333,333,496,67.14,113,0,,,
Jefferson (Private Facility),Texas,2016-12-01,0,0,0,0,0,0,0,0,138,0,0,0,0,0,321,321,496,64.72,125,0,,,
Jefferson (Private Facility),Texas,2016-11-01,0,0,0,0,0,0,0,0,135,0,0,0,0,0,292,292,496,58.87,154,0,,,
Jefferson (Private Facility),Texas,2016-10-01,0,0,0,0,0,0,0,0,132,0,0,0,0,0,328,328,496,66.13,118,0,,,
Jefferson (Private Facility),Texas,2016-09-01,0,0,0,0,0,0,0,0,130,0,0,0,0,0,318,318,496,64.11,128,0,,,
Jefferson (Private Facility),Texas,2016-08-01,0,0,0,0,0,0,0,0,146,0,0,0,0,0,297,297,496,59.88,149,0,,,
Jefferson (Private Facility),Texas,2016-07-01,0,0,0,0,0,0,0,0,130,0,0,0,0,0,248,248,496,50,198,0,,,
Jefferson (Private Facility),Texas,2016-06-01,0,0,0,0,0,0,0,0,123,0,0,0,0,0,273,273,496,55.04,173,0,,,
Jefferson (Private Facility),Texas,2016-05-01,0,0,0,0,0,0,0,0,114,0,0,0,0,0,253,253,496,51.01,193,1,,,
Jefferson (Private Facility),Texas,2016-04-01,0,0,0,0,0,0,0,0,113,0,0,0,0,0,129,129,496,26.01,317,0,,,
Jefferson (Private Facility),Texas,2016-03-01,0,0,0,0,0,0,0,0,121,0,0,0,0,0,148,148,496,29.84,298,0,,,
Jefferson (Private Facility),Texas,2016-02-01,0,0,0,0,0,0,0,0,128,0,0,0,0,0,139,139,496,28.02,307,0,,,
Jefferson (Private Facility),Texas,2016-01-01,0,0,0,0,0,0,0,0,126,0,0,0,0,0,134,134,496,27.02,312,0,,,
Jefferson (Private Facility),Texas,2015-12-01,0,0,0,0,0,0,0,0,118,0,0,0,0,0,136,136,496,27.42,310,0,,,
Jefferson (Private Facility),Texas,2015-11-01,0,0,0,0,0,0,0,0,110,0,0,0,0,0,126,126,496,25.4,320,0,,,
Jefferson (Private Facility),Texas,2015-10-01,0,0,0,0,0,0,0,0,120,0,0,0,0,0,128,128,496,25.81,318,0,,,
Jefferson (Private Facility),Texas,2015-09-01,0,0,0,0,0,0,0,0,128,0,0,0,0,0,146,146,496,29.44,300,0,,,
Jefferson (Private Facility),Texas,2015-08-01,0,0,0,0,0,0,0,0,125,0,0,0,0,0,181,181,496,36.49,265,0,,,
Jefferson (Private Facility),Texas,2015-07-01,0,0,0,0,0,0,0,0,116,0,0,0,0,0,222,222,496,44.76,224,0,,,
Jefferson (Private Facility),Texas,2015-06-01,0,0,0,0,0,0,0,0,130,0,0,0,0,0,140,140,496,28.23,306,0,,,
Jefferson (Private Facility),Texas,2015-05-01,0,0,0,0,0,0,0,0,139,0,0,0,0,0,161,161,496,32.46,285,0,,,
Jefferson (Private Facility),Texas,2015-04-01,0,0,0,0,0,0,0,0,106,0,0,0,0,0,117,117,496,23.59,329,0,,,
Jefferson (Private Facility),Texas,2015-03-01,0,0,0,0,0,0,0,0,95,0,0,0,0,0,106,106,496,21.37,340,0,,,
Jefferson (Private Facility),Texas,2015-02-01,0,0,0,0,0,0,0,0,105,0,0,0,0,0,129,129,496,26.01,317,0,,,
Jefferson (Private Facility),Texas,2015-01-01,0,0,0,0,0,0,0,0,102,0,0,0,0,0,129,129,496,26.01,317,0,,,
Jefferson (Private Facility),Texas,2014-12-01,0,0,0,0,0,0,0,0,125,0,0,0,0,0,190,190,496,38.31,256,0,,,
Jefferson (Private Facility),Texas,2014-11-01,0,0,0,0,0,0,0,0,126,0,0,0,0,0,153,153,496,30.85,293,0,,,
Jefferson (Private Facility),Texas,2014-10-01,0,0,0,0,0,0,0,0,117,0,0,0,0,0,117,117,496,23.59,329,0,,,
Jefferson (Private Facility),Texas,2014-09-01,0,0,0,0,0,0,0,0,109,0,0,0,0,0,109,109,496,21.98,337,0,,,
Jefferson (Private Facility),Texas,2014-08-01,0,0,0,0,0,0,0,0,121,0,0,0,0,0,133,133,496,26.81,313,0,,,
Jefferson (Private Facility),Texas,2014-07-01,0,0,0,0,0,0,0,0,116,0,0,0,0,0,135,135,496,27.22,311,0,,,
Jefferson (Private Facility),Texas,2014-06-01,0,0,0,0,0,0,0,0,134,0,0,0,0,0,152,152,496,30.65,294,0,,,
Jefferson (Private Facility),Texas,2014-05-01,0,0,0,0,0,0,0,0,150,0,0,0,0,0,150,150,496,30.24,296,0,,,
Jefferson (Private Facility),Texas,2014-04-01,0,0,0,0,0,0,0,0,168,0,0,0,0,0,185,185,496,37.3,261,0,,,
Jefferson (Private Facility),Texas,2014-03-01,0,0,0,0,0,0,0,0,181,0,0,0,0,0,197,197,496,39.72,249,0,,,
Jefferson (Private Facility),Texas,2014-02-01,0,0,0,0,0,0,0,0,192,0,0,0,0,0,223,223,496,44.96,223,0,,,
