county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Aransas,Texas,2017-12-01,27,6,0,7,9,5,6,7,81,14,0,3,4,88,81,169,212,79.72,22,,,,
Aransas,Texas,2017-11-01,30,5,0,6,7,9,4,4,71,14,0,1,5,85,71,156,212,73.58,35,3,1,9,448.65
Aransas,Texas,2017-10-01,27,0,5,3,8,8,2,3,21,19,0,2,2,79,21,100,212,47.17,91,3,0,0,0
Aransas,Texas,2017-09-01,24,11,0,5,7,4,0,7,0,8,0,2,1,0,0,0,212,0,191,1,4,8,398.8
Aransas,Texas,2017-08-01,44,8,1,7,12,6,2,4,80,18,0,1,7,110,80,190,212,89.62,0,2,1,1,49.85
Aransas,Texas,2017-07-01,40,10,2,6,15,10,0,3,71,14,0,2,7,109,71,180,212,84.91,11,3,2,2,99.7
Aransas,Texas,2017-06-01,37,7,0,9,18,6,5,8,75,12,0,2,4,108,75,183,212,86.32,0,1,7,16,797.6
Aransas,Texas,2017-05-01,42,5,2,8,16,15,4,2,70,12,0,2,5,113,70,183,212,86.32,0,1,5,10,498.5
Aransas,Texas,2017-04-01,33,13,0,7,18,18,6,4,69,10,0,3,2,114,69,183,212,86.32,0,3,16,32,1595.2
Aransas,Texas,2017-03-01,43,9,0,5,18,12,0,4,79,13,0,1,4,109,79,188,212,88.68,0,1,14,34,1649.34
Aransas,Texas,2017-02-01,36,8,1,6,15,7,2,5,80,21,0,0,2,103,80,183,212,86.32,0,1,17,43,2085.93
Aransas,Texas,2017-01-01,47,11,0,9,12,11,2,7,67,16,0,1,2,118,67,185,212,87.26,0,1,10,20,970.2
Aransas,Texas,2016-12-01,51,8,0,3,10,7,0,6,65,12,1,0,5,103,65,168,212,79.25,23,2,18,42,2037.42
Aransas,Texas,2016-11-01,58,8,0,5,13,11,3,7,78,15,0,2,6,128,78,206,212,97.17,0,2,5,10,485.1
Aransas,Texas,2016-10-01,55,3,0,9,13,16,3,4,86,12,0,1,5,121,86,207,212,97.64,0,1,5,14,679.14
Aransas,Texas,2016-09-01,50,2,1,5,12,11,4,2,87,11,0,0,3,101,87,188,212,88.68,0,0,15,27,1309.77
Aransas,Texas,2016-08-01,56,3,0,8,12,9,3,2,65,14,0,0,1,108,65,173,212,81.6,18,1,19,44,2134.44
Aransas,Texas,2016-07-01,60,5,0,8,11,15,1,2,74,13,0,0,2,117,74,191,212,90.09,0,1,12,37,1794.87
Aransas,Texas,2016-06-01,57,7,0,8,10,20,3,2,74,16,0,0,2,125,74,199,212,93.87,0,1,15,32,1552.32
Aransas,Texas,2016-05-01,63,8,1,7,12,11,4,4,66,14,0,1,4,129,66,195,212,91.98,0,3,18,39,1891.89
Aransas,Texas,2016-04-01,41,13,0,5,8,13,2,1,76,9,0,3,4,99,76,175,212,82.55,16,1,17,44,2134.44
Aransas,Texas,2016-03-01,48,7,2,7,9,7,0,1,77,10,1,2,6,100,77,177,212,83.49,14,2,14,40,1940.4
Aransas,Texas,2016-02-01,55,9,2,5,10,16,4,0,67,12,0,3,6,122,67,189,212,89.15,0,0,17,43,2085.93
Aransas,Texas,2016-01-01,39,9,1,5,11,7,1,1,83,9,0,3,4,90,83,173,212,81.6,18,0,11,27,1309.77
Aransas,Texas,2015-12-01,37,7,1,7,13,20,1,3,74,11,0,3,5,108,74,182,212,85.85,0,1,8,16,776.16
Aransas,Texas,2015-11-01,35,9,1,7,14,12,1,6,76,12,0,5,9,111,76,187,212,88.21,0,2,18,55,2668.05
Aransas,Texas,2015-10-01,32,7,0,7,15,12,4,6,86,12,0,4,6,105,86,191,212,90.09,0,1,16,46,2231.46
