county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Liberty Private Facility,Texas,2017-12-01,102,15,1,13,4,39,34,3,0,34,0,1,1,247,0,247,285,86.67,0,,,,
Liberty Private Facility,Texas,2017-11-01,103,10,1,13,4,30,31,4,0,24,0,0,0,220,0,220,285,77.19,37,5,18,265,12322.5
Liberty Private Facility,Texas,2017-10-01,113,12,0,11,2,34,30,3,0,18,1,2,0,226,0,226,285,79.3,31,4,11,238,11067
Liberty Private Facility,Texas,2017-09-01,116,14,1,20,2,43,25,3,0,26,1,0,1,252,0,252,285,88.42,0,4,11,212,9858
Liberty Private Facility,Texas,2017-08-01,114,18,0,16,2,23,34,3,0,24,1,2,1,238,0,238,285,83.51,19,2,10,236,10974
Liberty Private Facility,Texas,2017-07-01,139,16,0,9,2,30,35,2,0,29,0,1,1,264,0,264,285,92.63,0,1,11,169,7858.5
Liberty Private Facility,Texas,2017-06-01,118,14,1,13,2,28,28,3,0,33,0,4,2,246,0,246,285,86.32,11,2,9,207,9625.5
Liberty Private Facility,Texas,2017-05-01,135,16,1,9,4,29,21,5,0,40,0,4,1,265,0,265,285,92.98,0,2,7,136,6324
Liberty Private Facility,Texas,2017-04-01,122,20,1,8,3,22,23,2,0,39,0,0,2,242,0,242,285,84.91,15,2,4,124,5766
Liberty Private Facility,Texas,2017-03-01,116,19,2,14,1,30,26,1,0,31,0,2,1,243,0,243,285,85.26,14,0,5,99,4603.5
Liberty Private Facility,Texas,2017-02-01,110,17,0,13,6,27,24,0,0,28,0,4,3,232,0,232,285,81.4,25,1,2,51,2371.5
Liberty Private Facility,Texas,2017-01-01,105,12,0,10,5,30,11,2,0,31,0,2,2,210,0,210,285,73.68,47,0,3,90,4185
Liberty Private Facility,Texas,2016-12-01,102,4,0,13,9,41,23,1,0,28,0,3,0,224,0,224,285,78.6,33,1,5,96,4464
Liberty Private Facility,Texas,2016-11-01,118,15,0,11,11,19,21,7,0,33,0,5,0,240,0,240,285,84.21,17,2,6,127,5905.5
Liberty Private Facility,Texas,2016-10-01,97,10,0,13,10,30,25,3,0,38,0,1,0,227,0,227,285,79.65,30,1,5,119,5533.5
Liberty Private Facility,Texas,2016-09-01,97,17,0,14,8,36,19,2,0,29,0,10,2,234,0,234,285,82.11,23,3,6,81,3766.5
Liberty Private Facility,Texas,2016-08-01,96,21,0,11,7,25,19,3,0,29,0,3,3,217,0,217,285,76.14,40,1,4,113,5254.5
Liberty Private Facility,Texas,2016-07-01,99,20,0,16,5,27,21,1,0,26,0,6,1,222,0,222,285,77.89,35,1,6,83,3859.5
Liberty Private Facility,Texas,2016-06-01,103,21,0,6,6,11,23,1,0,27,0,3,3,204,0,204,285,71.58,53,0,7,76,3534
Liberty Private Facility,Texas,2016-05-01,104,18,0,7,7,20,16,2,0,21,0,5,1,201,0,201,285,70.53,56,0,8,91,4231.5
Liberty Private Facility,Texas,2016-04-01,92,13,0,10,6,22,17,1,0,29,2,7,3,202,0,202,285,70.88,55,2,3,63,2929.5
Liberty Private Facility,Texas,2016-03-01,100,17,0,10,7,23,21,3,0,33,2,1,1,218,0,218,285,76.49,39,2,3,67,3115.5
Liberty Private Facility,Texas,2016-02-01,108,16,0,11,6,20,20,3,0,36,1,3,2,226,0,226,285,79.3,31,7,2,51,2371.5
Liberty Private Facility,Texas,2016-01-01,102,16,0,7,8,38,11,3,0,38,1,2,3,229,0,229,285,80.35,28,1,4,70,3255
Liberty Private Facility,Texas,2015-12-01,90,18,1,7,6,20,23,2,0,34,1,1,2,205,0,205,285,71.93,52,3,3,62,2883
Liberty Private Facility,Texas,2015-11-01,90,18,0,6,7,38,23,1,0,24,1,1,2,211,0,211,285,74.04,46,4,5,90,4185
Liberty Private Facility,Texas,2015-10-01,86,14,1,7,4,28,21,2,0,23,0,0,3,189,0,189,285,66.32,68,3,4,98,4557
Liberty Private Facility,Texas,2015-09-01,89,18,2,7,4,17,0,3,0,18,0,3,3,164,0,164,285,57.54,93,0,2,33,1534.5
Liberty Private Facility,Texas,2015-08-01,89,24,3,9,5,29,33,2,0,24,0,3,1,222,0,222,285,77.89,35,4,7,68,3162
Liberty Private Facility,Texas,2015-07-01,86,22,3,11,7,18,33,2,0,25,0,2,4,213,0,213,285,74.74,44,2,7,91,4231.5
Liberty Private Facility,Texas,2015-06-01,86,16,2,13,5,17,32,4,0,18,0,6,5,204,0,204,372,54.84,131,0,7,149,6928.5
Liberty Private Facility,Texas,2015-05-01,97,9,1,12,6,18,30,2,0,22,0,3,3,203,0,203,372,54.57,132,2,6,110,5115
Liberty Private Facility,Texas,2015-04-01,102,24,1,10,5,22,32,2,0,20,0,1,7,226,0,226,372,60.75,109,1,7,167,7765.5
Liberty Private Facility,Texas,2015-03-01,79,32,6,11,5,25,27,4,0,18,1,2,3,213,0,213,372,57.26,122,1,0,124,5766
Liberty Private Facility,Texas,2015-02-01,87,23,2,7,7,21,15,5,0,32,2,4,3,208,0,208,372,55.91,127,3,6,112,5208
Liberty Private Facility,Texas,2015-01-01,95,19,0,4,6,24,18,1,0,27,1,6,5,206,0,206,372,55.38,129,2,5,108,5022
Liberty Private Facility,Texas,2014-12-01,109,13,1,7,4,31,22,2,9,24,0,7,3,223,9,232,372,62.37,103,2,14,201,9346.5
Liberty Private Facility,Texas,2014-11-01,130,24,0,11,5,12,25,0,10,22,0,9,2,240,10,250,372,67.2,85,0,11,231,10741.5
Liberty Private Facility,Texas,2014-10-01,108,25,1,9,6,20,32,1,0,28,0,7,21,258,0,258,372,69.35,77,2,11,184,8556
Liberty Private Facility,Texas,2014-09-01,97,24,1,10,8,23,24,3,10,27,0,6,9,232,10,242,372,65.05,93,1,8,177,8230.5
Liberty Private Facility,Texas,2014-08-01,102,14,0,9,4,23,24,1,8,36,0,3,6,222,8,230,372,61.83,105,3,11,204,9486
Liberty Private Facility,Texas,2014-07-01,86,20,1,4,4,20,23,1,12,29,1,12,5,206,12,218,372,58.6,117,2,17,273,12694.5
Liberty Private Facility,Texas,2014-06-01,73,33,1,9,5,33,14,1,19,28,1,14,4,216,19,235,372,63.17,100,1,12,183,8509.5
Liberty Private Facility,Texas,2014-05-01,75,15,2,9,2,22,28,2,13,32,1,9,8,205,13,218,372,58.6,117,2,16,277,12880.5
Liberty Private Facility,Texas,2014-04-01,82,30,2,6,4,19,22,4,14,34,4,3,4,214,14,228,372,61.29,107,2,16,238,11067
Liberty Private Facility,Texas,2014-03-01,79,43,1,9,5,35,24,3,20,21,2,4,6,232,20,252,372,67.74,83,3,8,155,7207.5
Liberty Private Facility,Texas,2014-02-01,76,31,0,13,4,26,30,4,12,28,1,8,5,226,12,238,372,63.98,97,2,11,161,7486.5
Liberty Private Facility,Texas,2014-01-01,75,32,1,8,5,11,26,4,31,21,1,6,9,199,31,230,372,61.83,105,2,5,129,5998.5
Liberty Private Facility,Texas,2013-12-01,59,26,1,7,3,26,31,5,9,12,0,6,9,185,9,194,372,52.15,141,1,5,112,5208
Liberty Private Facility,Texas,2013-11-01,53,33,0,4,4,21,34,3,0,22,0,11,13,198,14,212,372,56.99,123,2,5,74,3441
Liberty Private Facility,Texas,2013-10-01,44,18,1,6,4,27,32,5,0,18,0,4,5,164,0,164,372,44.09,171,2,3,74,3441
Liberty Private Facility,Texas,2013-09-01,47,16,1,9,6,38,22,4,0,18,0,3,7,171,0,171,372,45.97,164,1,5,74,3441
Liberty Private Facility,Texas,2013-08-01,53,12,2,6,7,24,20,8,18,19,0,1,8,160,18,178,372,47.85,157,1,6,114,5301
Liberty Private Facility,Texas,2013-07-01,47,28,1,4,3,24,24,9,17,24,2,4,6,176,17,193,372,51.88,142,3,6,147,6835.5
Liberty Private Facility,Texas,2013-06-01,60,18,2,4,2,23,26,9,18,12,1,3,2,162,18,180,372,48.39,155,1,7,141,6556.5
Liberty Private Facility,Texas,2013-05-01,60,16,0,8,5,27,29,7,23,12,1,6,4,175,23,198,372,53.23,137,0,5,128,5952
Liberty Private Facility,Texas,2013-04-01,46,15,0,11,7,26,30,7,26,20,0,1,8,171,26,197,372,52.96,138,2,5,94,4371
Liberty Private Facility,Texas,2013-03-01,36,9,3,7,9,14,20,7,24,10,0,9,6,130,24,154,372,41.4,181,1,1,28,1302
Liberty Private Facility,Texas,2013-02-01,35,8,2,4,13,10,18,6,17,15,0,2,12,125,17,142,372,38.17,193,0,3,47,2185.5
Liberty Private Facility,Texas,2013-01-01,37,16,1,3,9,14,8,2,14,16,4,5,11,126,14,140,372,37.63,195,1,4,77,3580.5
Liberty Private Facility,Texas,2012-12-01,46,9,1,3,4,14,19,5,7,16,0,5,10,132,7,139,372,37.37,196,2,3,66,3069
Liberty Private Facility,Texas,2012-11-01,46,16,1,4,5,26,15,3,11,18,1,3,9,147,11,158,372,42.47,177,2,6,84,3906
Liberty Private Facility,Texas,2012-10-01,54,15,0,1,6,24,8,2,9,19,0,3,5,137,9,146,372,39.25,189,0,5,80,3720
Liberty Private Facility,Texas,2012-09-01,56,10,1,4,3,27,11,0,12,16,2,1,2,133,12,145,372,38.98,190,2,7,117,5440.5
Liberty Private Facility,Texas,2012-08-01,50,8,0,8,8,11,20,4,11,15,2,1,8,135,11,146,372,39.25,189,3,8,113,5254.5
Liberty Private Facility,Texas,2012-07-01,47,15,2,14,6,22,18,8,9,19,0,0,7,158,9,167,372,44.89,168,3,5,102,4743
Liberty Private Facility,Texas,2012-06-01,65,6,0,10,9,17,17,7,26,14,0,1,5,151,26,177,372,47.58,158,3,9,130,6045
Liberty Private Facility,Texas,2012-05-01,47,11,0,8,8,27,8,7,9,14,1,0,6,137,9,146,372,39.25,189,1,13,155,7207.5
Liberty Private Facility,Texas,2012-04-01,38,24,0,6,8,16,20,14,17,12,1,4,5,148,17,165,372,44.35,170,2,10,205,9532.5
Liberty Private Facility,Texas,2012-03-01,36,16,0,11,11,7,23,6,15,22,0,3,5,140,15,155,372,41.67,180,2,11,233,10834.5
Liberty Private Facility,Texas,2012-02-01,44,14,0,13,13,11,16,4,23,20,0,5,6,146,23,169,372,45.43,166,1,9,165,7672.5
Liberty Private Facility,Texas,2012-01-01,40,22,0,7,15,20,6,9,19,20,1,0,3,143,19,162,372,43.55,173,1,9,157,7300.5
Liberty Private Facility,Texas,2011-12-01,43,14,2,10,17,25,17,9,22,17,1,1,6,162,23,185,372,49.73,150,,1,30,1395
Liberty Private Facility,Texas,2011-11-01,49,22,0,8,14,15,21,9,24,25,1,2,5,171,24,195,372,52.42,140,,3,25,1162.5
Liberty Private Facility,Texas,2011-10-01,60,22,2,8,16,11,13,11,27,16,1,7,12,179,27,206,372,55.38,129,,5,62,2883
Liberty Private Facility,Texas,2011-09-01,53,11,0,7,19,10,12,11,71,22,1,1,6,153,71,224,372,60.22,111,,,,
Liberty Private Facility,Texas,2011-08-01,56,20,1,4,25,22,10,6,71,18,3,3,17,185,91,276,372,74.19,59,,,,
Liberty Private Facility,Texas,2011-07-01,59,32,3,13,20,10,13,9,72,21,2,6,15,203,99,302,372,81.18,33,,,,
Liberty Private Facility,Texas,2011-06-01,106,26,3,8,16,21,13,6,83,10,0,8,13,230,108,338,372,90.86,0,,,,
Liberty Private Facility,Texas,2011-05-01,122,19,1,13,14,21,8,7,86,23,0,1,11,240,114,354,372,95.16,0,,,,
Liberty Private Facility,Texas,2011-04-01,108,20,0,11,15,27,3,5,105,15,0,6,10,220,134,354,372,95.16,0,,,,
Liberty Private Facility,Texas,2011-03-01,113,19,0,5,14,27,12,7,92,12,0,4,6,219,125,344,372,92.47,0,,,,
Liberty Private Facility,Texas,2011-02-01,122,23,0,4,8,27,4,6,94,14,1,3,6,218,120,338,372,90.86,0,,,,
Liberty Private Facility,Texas,2011-01-01,112,25,0,6,6,17,13,6,97,21,1,2,8,217,120,337,372,90.59,0,,,,
Liberty Private Facility,Texas,2010-12-01,106,22,2,5,5,24,13,7,105,15,0,2,9,210,134,344,372,92.47,0,,,,
Liberty Private Facility,Texas,2010-11-01,105,21,0,8,8,19,17,5,105,15,0,3,5,206,133,339,372,91.13,0,,,,
Liberty Private Facility,Texas,2010-10-01,109,20,8,8,9,25,13,4,99,14,1,2,3,216,133,349,372,93.82,0,,,,
Liberty Private Facility,Texas,2010-09-01,90,22,4,6,11,23,22,8,107,26,1,3,7,223,141,364,372,97.85,0,,,,
Liberty Private Facility,Texas,2010-08-01,81,20,2,8,11,27,19,3,108,19,3,3,5,201,133,334,372,89.78,0,,,,
Liberty Private Facility,Texas,2010-07-01,82,22,0,12,12,24,16,2,125,17,2,3,1,193,152,345,372,92.74,0,,,,
Liberty Private Facility,Texas,2010-06-01,83,28,4,8,15,23,15,6,106,17,1,12,8,220,134,354,372,95.16,0,,,,
Liberty Private Facility,Texas,2010-05-01,86,22,5,9,15,23,25,7,111,16,0,8,5,221,137,358,372,96.24,0,,,,
Liberty Private Facility,Texas,2010-04-01,73,16,7,7,14,23,21,6,134,16,0,12,5,200,155,355,372,95.43,0,,,,
Liberty Private Facility,Texas,2010-03-01,70,26,12,4,12,24,19,4,124,18,2,11,4,206,148,354,372,95.16,0,,,,
Liberty Private Facility,Texas,2010-02-01,64,22,14,6,14,24,20,5,127,19,2,7,5,202,151,353,372,94.89,0,,,,
Liberty Private Facility,Texas,2010-01-01,62,13,13,4,13,19,35,6,127,7,4,10,5,191,152,343,372,92.2,0,,,,
Liberty Private Facility,Texas,2009-12-01,65,14,9,10,11,17,26,5,123,6,5,6,9,183,147,330,372,88.71,0,,,,
Liberty Private Facility,Texas,2009-11-01,60,16,6,13,11,15,18,5,56,11,2,5,6,168,80,248,372,66.67,87,,,,
Liberty Private Facility,Texas,2009-10-01,70,13,12,11,10,15,30,5,52,14,2,12,7,201,76,277,372,74.46,58,,,,
Liberty Private Facility,Texas,2009-09-01,78,16,14,14,8,25,33,4,43,15,1,3,7,218,81,299,372,80.38,36,,,,
Liberty Private Facility,Texas,2009-08-01,72,18,14,7,11,21,22,6,41,19,4,6,5,205,81,286,372,76.88,49,,,,
Liberty Private Facility,Texas,2009-07-01,65,27,10,11,5,29,29,9,49,19,3,3,5,215,95,310,372,83.33,25,,,,
Liberty Private Facility,Texas,2009-06-01,71,18,2,7,8,31,27,8,66,22,1,1,7,203,117,320,372,86.02,15,,,,
Liberty Private Facility,Texas,2009-05-01,70,21,7,8,5,14,36,5,75,21,1,4,5,197,129,326,372,87.63,0,,,,
Liberty Private Facility,Texas,2009-04-01,72,23,7,9,15,20,41,2,73,15,2,8,9,223,130,353,372,94.89,0,,,,
Liberty Private Facility,Texas,2009-03-01,64,31,26,13,13,22,34,1,64,14,11,7,3,239,99,338,372,90.86,0,,,,
Liberty Private Facility,Texas,2009-02-01,68,24,22,10,11,18,28,3,67,15,11,5,7,222,105,327,372,87.9,0,,,,
Liberty Private Facility,Texas,2009-01-01,68,22,25,16,7,20,19,2,45,11,7,6,8,211,52,263,372,70.7,72,,,,
Liberty Private Facility,Texas,2008-12-01,80,25,23,10,10,22,13,1,15,16,4,4,5,212,22,234,372,62.9,101,,,,
Liberty Private Facility,Texas,2008-11-01,79,41,26,16,15,9,22,2,22,14,9,3,4,239,29,268,372,72.04,67,,,,
Liberty Private Facility,Texas,2008-10-01,87,27,20,16,14,22,10,4,26,15,8,7,4,233,26,259,372,69.62,76,,,,
Liberty Private Facility,Texas,2008-09-01,81,18,23,12,11,20,15,3,94,15,14,5,6,223,111,334,372,89.78,0,,,,
Liberty Private Facility,Texas,2008-08-01,70,28,18,16,6,17,11,3,115,32,15,11,5,232,115,347,372,93.28,0,,,,
Liberty Private Facility,Texas,2008-07-01,74,24,7,24,3,31,26,7,117,25,6,8,5,240,117,357,372,95.97,0,,,,
Liberty Private Facility,Texas,2008-06-01,84,23,19,14,8,25,26,1,119,21,14,6,3,244,119,363,372,97.58,0,,,,
Liberty Private Facility,Texas,2008-05-01,65,21,18,10,10,13,34,3,124,17,15,8,8,222,147,369,372,99.19,0,,,,
Liberty Private Facility,Texas,2008-04-01,60,19,20,16,0,30,23,5,117,20,16,10,11,230,143,373,372,100.27,0,,,,
Liberty Private Facility,Texas,2008-03-01,74,16,10,16,15,25,16,3,116,36,8,5,0,224,141,365,372,98.12,0,,,,
Liberty Private Facility,Texas,2008-02-01,49,14,11,13,18,41,26,5,119,21,4,1,0,203,141,344,372,92.47,0,,,,
Liberty Private Facility,Texas,2008-01-01,68,14,1,11,7,80,3,1,121,46,4,0,0,235,144,379,372,101.88,0,,,,
Liberty Private Facility,Texas,2007-12-01,74,9,1,8,6,53,5,0,118,44,4,0,0,204,142,346,372,93.01,0,,,,
Liberty Private Facility,Texas,2007-11-01,67,13,0,7,5,72,1,0,120,33,0,5,0,203,164,367,372,98.66,0,,,,
Liberty Private Facility,Texas,2007-10-01,82,23,3,6,6,57,3,0,98,23,2,2,0,207,141,348,372,93.55,0,,,,
Liberty Private Facility,Texas,2007-09-01,91,8,6,6,8,67,2,1,100,14,2,0,0,205,143,348,372,93.55,0,,,,
Liberty Private Facility,Texas,2007-08-01,79,10,11,5,6,67,4,0,88,14,1,0,0,197,143,340,372,91.4,0,,,,
Liberty Private Facility,Texas,2007-07-01,62,16,33,5,9,37,31,5,84,5,2,0,3,208,164,372,372,100,0,,,,
Liberty Private Facility,Texas,2007-06-01,63,25,24,15,5,44,8,2,77,10,2,2,12,212,145,357,372,95.97,0,,,,
Liberty Private Facility,Texas,2007-05-01,58,14,29,13,7,36,13,4,84,11,1,1,0,187,136,323,372,86.83,12,,,,
Liberty Private Facility,Texas,2007-04-01,61,12,35,7,6,17,26,3,107,6,1,1,6,181,107,288,372,77.42,47,,,,
Liberty Private Facility,Texas,2007-03-01,47,27,25,8,6,21,24,3,114,0,0,2,11,174,114,288,372,77.42,47,,,,
Liberty Private Facility,Texas,2007-02-01,54,18,33,7,7,16,25,2,114,9,0,3,5,179,114,293,372,78.76,42,,,,
Liberty Private Facility,Texas,2007-01-01,42,17,29,7,5,22,24,1,115,4,0,2,8,161,115,276,372,74.19,59,,,,
Liberty Private Facility,Texas,2006-12-01,46,20,33,3,12,30,27,5,120,0,0,0,8,184,120,304,372,81.72,31,,,,
Liberty Private Facility,Texas,2006-11-01,73,17,32,9,4,12,31,2,139,2,2,1,11,196,139,335,372,90.05,0,,,,
Liberty Private Facility,Texas,2006-10-01,62,15,43,7,5,20,24,1,162,1,3,1,7,189,162,351,372,94.35,0,,,,
Liberty Private Facility,Texas,2006-09-01,46,9,35,10,8,11,21,3,129,9,6,0,10,168,129,297,372,79.84,38,,,,
Liberty Private Facility,Texas,2006-08-01,58,15,35,9,4,13,29,9,109,4,0,1,12,189,109,298,372,80.11,37,,,,
Liberty Private Facility,Texas,2006-07-01,55,12,27,19,7,23,22,4,118,17,7,0,5,198,118,316,372,84.95,19,,,,
Liberty Private Facility,Texas,2006-06-01,60,13,34,15,7,10,35,4,98,5,0,0,2,185,98,283,372,76.08,52,,,,
Liberty Private Facility,Texas,2006-05-01,45,7,26,9,8,10,29,4,134,8,8,2,6,162,134,296,372,79.57,39,,,,
Liberty Private Facility,Texas,2006-04-01,46,6,25,9,8,17,23,3,153,14,7,1,29,188,153,341,372,91.67,0,,,,
Liberty Private Facility,Texas,2006-03-01,39,5,21,2,14,17,26,4,156,10,6,1,5,150,156,306,372,82.26,29,,,,
Liberty Private Facility,Texas,2006-02-01,44,6,20,6,15,19,26,3,164,7,1,0,11,158,164,322,372,86.56,13,,,,
Liberty Private Facility,Texas,2006-01-01,39,14,22,9,10,19,16,1,161,12,2,1,2,147,161,308,372,82.8,27,,,,
