county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Orange,Texas,2017-12-01,63,17,5,15,4,21,4,3,0,19,1,1,9,162,0,162,326,49.69,131,,,,
Orange,Texas,2017-11-01,59,23,5,14,5,22,3,4,0,19,1,5,6,166,0,166,326,50.92,127,0,5,150,5662.5
Orange,Texas,2017-10-01,57,21,4,12,4,27,7,3,0,18,1,8,10,172,0,172,326,52.76,121,1,5,121,4567.75
Orange,Texas,2017-09-01,55,31,4,11,3,33,12,4,0,19,1,7,7,187,0,187,326,57.36,106,0,5,148,5587
Orange,Texas,2017-08-01,54,32,3,5,2,49,9,5,0,24,1,13,8,205,0,205,326,62.88,88,4,6,186,7021.5
Orange,Texas,2017-07-01,68,12,5,13,1,38,3,3,0,24,0,5,8,180,0,180,326,55.21,113,3,6,180,6795
Orange,Texas,2017-06-01,53,24,4,13,5,34,3,6,0,17,0,5,9,173,0,173,326,53.07,120,3,5,110,4152.5
Orange,Texas,2017-05-01,54,29,2,13,2,35,7,3,0,19,0,4,7,175,0,175,326,53.68,118,0,2,42,1585.5
Orange,Texas,2017-04-01,76,11,4,13,9,27,10,5,0,14,1,3,9,182,0,182,326,55.83,111,2,1,31,1170.25
Orange,Texas,2017-03-01,54,15,3,6,10,17,6,3,0,14,0,5,10,143,0,143,326,43.87,150,2,3,35,1321.25
Orange,Texas,2017-02-01,60,11,2,4,12,27,9,2,0,15,0,6,18,166,0,166,326,50.92,127,1,0,0,0
Orange,Texas,2017-01-01,61,12,3,7,13,26,8,3,0,10,0,2,14,159,0,159,326,48.77,134,1,1,31,1170.25
Orange,Texas,2016-12-01,66,18,3,14,14,15,24,4,0,4,0,10,15,187,0,187,326,57.36,106,0,1,30,1132.5
Orange,Texas,2016-11-01,68,11,5,9,11,26,17,2,0,0,0,8,10,167,0,167,326,51.23,126,0,1,31,1170.25
Orange,Texas,2016-10-01,65,26,4,7,12,27,12,1,0,0,0,6,16,176,0,176,326,53.99,117,1,1,17,641.75
Orange,Texas,2016-09-01,70,23,4,11,9,25,18,3,0,0,0,6,13,182,0,182,326,55.83,111,1,1,31,1170.25
Orange,Texas,2016-08-01,59,16,5,12,10,38,11,3,0,0,0,6,15,175,0,175,326,53.68,118,0,3,72,2718
Orange,Texas,2016-07-01,66,18,4,9,9,27,8,7,0,0,0,3,12,163,0,163,326,50,130,2,2,39,1472.25
Orange,Texas,2016-06-01,75,16,4,7,10,29,12,7,0,0,0,5,17,182,0,182,326,55.83,111,2,1,31,1170.25
Orange,Texas,2016-05-01,77,18,6,11,10,33,23,8,0,0,0,0,9,195,0,195,326,59.82,98,3,1,30,1132.5
