county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Goliad,Texas,2017-12-01,8,4,0,0,2,1,1,0,0,1,0,0,1,18,0,18,48,37.5,25,,,,
Goliad,Texas,2017-11-01,12,2,0,0,3,2,2,0,0,2,0,0,1,24,0,24,48,50,19,0,0,0,0
Goliad,Texas,2017-10-01,10,1,0,1,0,1,3,0,0,1,0,0,0,17,0,17,48,35.42,26,0,0,0,0
Goliad,Texas,2017-09-01,5,2,0,1,0,0,5,0,0,0,0,0,1,0,0,0,48,0,43,0,0,0,0
Goliad,Texas,2017-08-01,8,1,0,1,0,2,4,0,0,0,0,0,1,17,0,17,48,35.42,26,0,0,0,0
Goliad,Texas,2017-07-01,5,1,0,1,1,1,2,0,0,0,0,0,2,13,0,13,48,27.08,30,0,0,0,0
Goliad,Texas,2017-06-01,8,0,1,1,1,2,1,0,0,2,0,0,3,19,0,19,48,39.58,24,0,1,18,810
Goliad,Texas,2017-05-01,5,0,1,2,1,0,1,0,0,3,0,0,3,16,0,16,48,33.33,27,0,1,30,1350
Goliad,Texas,2017-04-01,5,4,1,2,1,3,1,0,0,3,0,0,2,22,0,22,48,45.83,21,0,1,23,1035
Goliad,Texas,2017-03-01,9,5,2,1,2,2,1,0,0,1,0,0,2,24,0,24,48,50,19,0,0,0,0
Goliad,Texas,2017-02-01,8,1,2,1,1,4,1,0,0,0,0,0,1,19,0,19,48,39.58,24,0,0,0,0
Goliad,Texas,2017-01-01,11,2,2,1,2,3,1,0,0,1,0,0,1,23,0,23,48,47.92,20,0,0,0,0
Goliad,Texas,2016-12-01,8,0,1,1,1,3,2,0,0,1,0,0,0,17,0,17,48,35.42,26,0,0,0,0
Goliad,Texas,2016-11-01,8,0,1,1,1,3,2,0,0,1,0,0,0,17,0,17,48,35.42,26,0,0,0,0
Goliad,Texas,2016-10-01,4,1,1,1,0,2,2,0,0,0,0,0,0,11,0,11,48,22.92,32,0,0,0,0
Goliad,Texas,2016-09-01,6,5,1,0,0,2,2,0,0,1,0,0,0,17,0,17,48,35.42,26,0,0,0,0
Goliad,Texas,2016-08-01,11,5,0,0,0,3,0,0,0,0,0,0,0,19,0,19,48,39.58,24,0,3,3,135
Goliad,Texas,2016-07-01,14,2,0,1,0,2,1,0,0,0,0,0,0,20,0,20,48,41.67,23,0,3,90,4050
Goliad,Texas,2016-06-01,17,2,0,2,0,3,1,0,0,0,0,0,0,25,0,25,48,52.08,18,0,3,93,4185
Goliad,Texas,2016-05-01,19,3,0,1,0,1,1,0,0,1,0,0,1,27,0,27,48,56.25,16,0,5,92,4140
Goliad,Texas,2016-04-01,16,4,0,0,0,4,0,0,0,0,0,0,0,24,0,24,48,50,19,0,3,3,135
Goliad,Texas,2016-03-01,17,2,0,0,0,4,0,0,0,4,0,0,0,27,0,27,48,56.25,16,0,0,0,0
Goliad,Texas,2016-02-01,15,2,0,1,0,4,0,0,0,4,0,0,1,27,0,27,48,56.25,16,0,0,0,0
Goliad,Texas,2016-01-01,12,4,0,0,0,5,0,0,0,4,0,0,1,26,0,26,48,54.17,17,0,0,0,0
Goliad,Texas,2015-12-01,12,3,0,0,0,7,0,0,0,4,0,0,1,27,0,27,48,56.25,16,0,0,0,0
Goliad,Texas,2015-11-01,14,3,0,1,0,7,1,1,0,4,0,0,0,31,0,31,48,64.58,12,0,0,0,0
Goliad,Texas,2015-10-01,13,2,0,0,0,5,1,0,0,1,0,0,0,22,0,22,48,45.83,21,0,0,0,0
Goliad,Texas,2015-09-01,11,0,3,0,0,5,1,0,0,2,0,0,1,23,0,23,48,47.92,20,0,0,0,0
Goliad,Texas,2015-08-01,10,0,3,0,0,5,2,0,0,5,0,0,2,27,0,27,48,56.25,16,0,0,0,0
Goliad,Texas,2015-07-01,10,0,4,0,0,4,0,0,0,1,0,0,1,20,0,20,48,41.67,23,0,0,0,0
Goliad,Texas,2015-06-01,9,0,4,0,0,4,1,1,0,1,0,0,1,21,0,21,48,43.75,22,0,0,0,0
Goliad,Texas,2015-05-01,9,0,2,0,0,4,2,0,0,2,0,0,1,20,0,20,48,41.67,23,0,1,15,675
Goliad,Texas,2015-04-01,15,0,1,0,0,1,3,0,0,1,0,0,1,22,0,22,48,45.83,21,0,1,31,1395
Goliad,Texas,2015-03-01,13,0,1,0,0,6,3,0,0,1,0,0,1,25,0,25,48,52.08,18,0,0,28,1260
Goliad,Texas,2015-02-01,12,3,2,1,1,2,3,0,0,3,0,0,2,29,0,29,48,60.42,14,1,2,61,2745
Goliad,Texas,2015-01-01,16,4,0,0,0,2,2,0,0,1,0,0,3,28,0,28,48,58.33,15,0,3,72,3240
