county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Uvalde,Texas,2017-12-01,28,4,1,0,7,9,9,0,91,19,0,0,1,78,91,169,214,78.97,24,,,,
Uvalde,Texas,2017-11-01,28,2,0,4,7,5,13,0,81,14,0,0,0,73,81,154,214,71.96,39,0,1,2,100
Uvalde,Texas,2017-10-01,27,2,0,2,7,4,10,1,93,11,0,1,0,65,96,161,214,75.23,32,0,0,0,0
Uvalde,Texas,2017-09-01,27,2,1,3,8,7,12,2,92,4,0,0,3,69,94,163,214,76.17,30,0,0,0,0
Uvalde,Texas,2017-08-01,25,3,2,2,7,2,11,1,93,2,0,1,4,60,95,155,214,72.43,38,0,0,0,0
Uvalde,Texas,2017-07-01,24,3,2,2,6,2,11,1,83,1,0,1,4,57,85,142,214,66.36,51,0,0,0,0
Uvalde,Texas,2017-06-01,32,6,0,2,8,7,6,1,98,9,0,0,4,75,98,173,214,80.84,20,0,0,0,0
Uvalde,Texas,2017-05-01,27,8,1,1,6,6,6,1,82,9,0,0,4,69,82,151,214,70.56,42,0,0,0,0
Uvalde,Texas,2017-04-01,28,11,4,2,6,5,7,1,97,8,0,1,2,75,97,172,214,80.37,21,0,0,0,0
Uvalde,Texas,2017-03-01,24,8,2,3,4,5,5,0,97,8,0,0,7,66,97,163,214,76.17,30,1,0,0,0
Uvalde,Texas,2017-02-01,25,1,2,5,3,7,3,1,100,8,0,0,4,59,100,159,214,74.3,34,0,0,0,0
Uvalde,Texas,2017-01-01,22,3,1,3,2,6,3,1,98,10,0,1,6,58,99,157,214,73.36,36,0,0,0,0
Uvalde,Texas,2016-12-01,11,2,0,3,2,7,2,1,95,11,0,1,12,52,97,149,214,69.63,44,0,0,0,0
Uvalde,Texas,2016-11-01,7,6,0,1,2,9,1,1,95,6,0,1,13,47,96,143,214,66.82,50,1,0,0,0
