county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Colorado,Texas,2017-12-01,28,1,6,4,7,3,2,4,0,4,0,1,4,64,0,64,99,64.65,25,,,,
Colorado,Texas,2017-11-01,24,5,1,4,5,5,1,1,0,4,0,0,5,55,0,55,99,55.56,34,0,7,163,7621.88
Colorado,Texas,2017-10-01,14,10,6,5,5,8,1,3,0,7,2,2,5,67,0,67,99,67.68,22,0,5,139,6499.64
Colorado,Texas,2017-09-01,32,6,5,3,4,4,3,3,0,4,1,2,4,70,0,70,99,70.71,19,0,3,61,2852.36
Colorado,Texas,2017-08-01,25,4,8,4,4,2,6,2,0,8,2,1,5,70,0,70,99,70.71,19,1,2,42,1963.92
Colorado,Texas,2017-07-01,29,6,3,0,2,3,3,1,0,5,1,6,4,63,0,63,99,63.64,26,0,2,46,2150.96
Colorado,Texas,2017-06-01,22,4,1,0,3,3,2,1,0,3,0,2,4,45,0,45,99,45.45,44,0,2,29,1356.04
Colorado,Texas,2017-05-01,30,4,3,0,5,8,3,2,0,4,0,2,4,65,0,65,99,65.66,24,0,2,36,1683.36
Colorado,Texas,2017-04-01,25,2,4,1,5,6,3,2,0,6,0,0,6,60,0,60,99,60.61,29,0,4,79,3694.04
Colorado,Texas,2017-03-01,33,4,5,5,6,8,3,3,0,5,4,0,4,80,0,80,99,80.81,0,0,3,34,1589.84
Colorado,Texas,2017-02-01,32,2,4,1,7,2,4,4,0,6,6,2,4,74,0,74,99,74.75,15,0,1,31,1300.14
Colorado,Texas,2017-01-01,25,4,7,1,8,5,6,3,0,9,3,0,3,74,0,74,99,74.75,15,0,0,0,0
Colorado,Texas,2016-12-01,19,5,3,1,7,6,4,1,0,11,1,1,4,63,0,63,99,63.64,26,0,0,0,0
Colorado,Texas,2016-11-01,23,1,5,1,6,8,2,1,0,8,1,0,8,64,0,64,99,64.65,25,0,0,0,0
Colorado,Texas,2016-10-01,19,7,3,0,8,6,4,1,0,6,0,1,3,58,0,58,99,58.59,31,0,0,0,0
Colorado,Texas,2016-09-01,16,8,2,2,6,1,3,1,0,3,1,2,6,51,0,51,99,51.52,38,1,0,0,0
Colorado,Texas,2016-08-01,11,4,4,1,7,6,9,3,0,8,1,0,9,63,0,63,99,63.64,26,0,0,0,0
Colorado,Texas,2016-07-01,17,0,3,2,5,2,6,1,0,6,3,0,5,50,0,50,99,50.51,39,0,0,0,0
Colorado,Texas,2016-06-01,19,6,6,2,3,7,2,1,0,1,1,0,4,52,0,52,99,52.53,37,0,0,0,0
Colorado,Texas,2016-05-01,18,5,9,2,4,5,10,1,0,1,0,0,5,60,0,60,99,60.61,29,0,0,0,0
Colorado,Texas,2016-04-01,24,9,3,2,3,5,2,1,0,3,1,3,8,64,0,64,99,64.65,25,1,1,7,320.53
Colorado,Texas,2016-03-01,21,6,3,1,4,2,3,2,0,8,2,0,5,57,0,57,99,57.58,32,0,1,29,1216.26
Colorado,Texas,2016-02-01,27,1,2,3,3,5,6,3,0,6,2,0,9,67,0,67,99,67.68,22,0,1,31,1300.14
Colorado,Texas,2016-01-01,24,1,4,0,3,2,3,1,0,5,0,2,11,56,0,56,99,56.57,33,0,3,43,1803.42
Colorado,Texas,2015-12-01,24,4,1,2,3,4,4,2,0,9,1,0,6,60,0,60,99,60.61,29,0,2,27,1132.38
Colorado,Texas,2015-11-01,22,0,5,1,2,1,7,1,0,6,0,0,5,50,0,50,99,50.51,39,1,0,0,0
Colorado,Texas,2015-10-01,22,2,2,0,4,5,3,2,0,3,0,0,4,47,0,47,99,47.47,42,0,0,0,0
Colorado,Texas,2015-09-01,16,5,2,1,3,9,3,1,0,4,2,1,4,51,0,51,99,51.52,38,0,1,5,209.7
Colorado,Texas,2015-08-01,14,2,2,2,1,6,4,1,0,0,0,1,7,40,0,40,99,40.4,49,0,1,1,41.94
Colorado,Texas,2015-07-01,15,7,1,0,2,4,1,5,0,3,0,1,4,43,0,43,99,43.43,46,0,0,0,0
Colorado,Texas,2015-06-01,12,6,3,2,1,4,6,2,0,4,0,2,8,50,0,50,99,50.51,39,0,0,0,0
Colorado,Texas,2015-05-01,12,3,8,0,2,0,4,1,0,3,1,3,4,41,0,41,99,41.41,48,0,0,0,0
Colorado,Texas,2015-04-01,18,1,6,2,1,3,3,1,0,6,2,0,6,49,0,49,99,49.49,40,0,0,0,0
Colorado,Texas,2015-03-01,16,4,3,1,1,7,10,1,0,4,1,1,6,55,0,55,99,55.56,34,0,0,0,0
Colorado,Texas,2015-02-01,16,2,3,0,0,4,5,1,0,4,1,2,8,46,0,46,99,46.46,43,0,1,23,916.55
Colorado,Texas,2015-01-01,14,3,3,1,1,5,3,2,0,8,3,0,4,47,0,47,99,47.47,42,0,1,31,1238.45
Colorado,Texas,2014-12-01,10,4,5,3,1,11,0,1,0,2,1,1,3,42,0,42,99,42.42,47,0,3,55,2197.25
Colorado,Texas,2014-11-01,10,6,3,1,2,6,8,1,0,5,0,0,2,44,0,44,99,44.44,45,0,4,92,3675.4
Colorado,Texas,2014-10-01,14,2,2,0,4,6,4,0,0,4,0,0,4,40,0,40,99,40.4,49,0,4,44,1757.8
Colorado,Texas,2014-09-01,12,2,3,1,1,3,3,0,0,5,2,0,3,35,0,35,99,35.35,54,0,2,60,2397
Colorado,Texas,2014-08-01,11,7,5,2,0,3,4,2,0,2,1,1,4,42,0,42,99,42.42,47,0,1,23,918.85
Colorado,Texas,2014-07-01,17,2,5,2,2,1,3,0,0,5,0,0,6,43,0,43,99,43.43,46,0,1,23,918.85
Colorado,Texas,2014-06-01,19,2,3,3,1,2,5,2,0,2,0,1,5,45,0,45,99,45.45,44,0,3,74,2956.3
Colorado,Texas,2014-05-01,21,3,5,3,2,4,5,3,0,4,0,0,5,55,0,55,99,55.56,34,1,5,95,3795.25
Colorado,Texas,2014-04-01,22,3,5,1,4,3,6,2,0,7,2,0,3,58,0,58,99,58.59,31,0,6,144,5752.8
Colorado,Texas,2014-03-01,26,1,4,2,5,9,6,5,0,4,2,0,8,72,0,72,99,72.73,17,0,8,164,6551.8
Colorado,Texas,2014-02-01,20,5,5,3,3,3,7,3,0,2,3,1,5,60,0,60,99,60.61,29,0,7,154,6152.3
Colorado,Texas,2014-01-01,17,8,2,3,4,2,0,2,0,5,2,1,5,50,0,50,99,50.51,39,0,4,94,3755.3
Colorado,Texas,2013-12-01,21,3,3,2,3,3,2,3,0,3,2,0,6,50,0,50,99,50.51,39,0,5,100,3995
Colorado,Texas,2013-11-01,23,1,0,2,4,5,1,4,0,3,1,0,4,47,0,47,99,47.47,42,0,6,176,7031.2
Colorado,Texas,2013-10-01,25,0,4,3,1,10,0,2,0,5,0,0,5,54,0,54,99,54.55,35,0,10,262,10466.9
Colorado,Texas,2013-09-01,18,9,1,3,2,2,10,1,0,6,1,1,4,58,0,58,99,58.59,31,0,11,262,10466.9
Colorado,Texas,2013-08-01,18,1,2,2,6,5,3,1,0,6,1,0,2,47,0,47,99,47.47,42,0,7,187,7470.65
Colorado,Texas,2013-07-01,17,0,0,2,5,6,2,1,0,3,1,0,6,43,0,43,99,43.43,46,0,13,241,9627.95
Colorado,Texas,2013-06-01,14,2,5,2,7,10,5,1,0,4,1,2,5,58,0,58,99,58.59,31,0,14,248,9907.6
Colorado,Texas,2013-05-01,10,3,1,2,5,4,15,2,0,6,1,0,3,52,0,52,99,52.53,37,0,4,81,3235.95
Colorado,Texas,2013-04-01,15,4,6,3,4,4,3,1,0,5,0,2,1,48,1,49,99,49.49,40,0,9,171,6831.45
Colorado,Texas,2013-03-01,25,9,5,2,2,4,2,2,0,1,0,1,4,57,1,58,99,58.59,31,1,9,252,10067.4
Colorado,Texas,2013-02-01,20,0,3,1,2,2,6,2,0,8,0,0,3,47,1,48,99,48.48,41,0,10,187,7470.65
Colorado,Texas,2013-01-01,18,3,2,3,1,1,2,1,0,8,0,0,3,42,1,43,99,43.43,46,1,0,0,0
Colorado,Texas,2012-12-01,16,8,5,2,3,5,5,2,0,6,3,1,7,63,1,64,99,64.65,25,0,8,165,6458.1
Colorado,Texas,2012-11-01,15,5,4,2,1,4,4,1,0,7,0,1,6,50,1,51,99,51.52,38,0,9,193,7554.02
Colorado,Texas,2012-10-01,22,2,3,1,3,7,2,2,0,4,1,0,2,49,1,50,99,50.51,39,0,15,420,16438.8
Colorado,Texas,2012-09-01,30,3,2,4,1,18,3,1,0,2,0,0,8,72,1,73,99,73.74,16,0,5,122,4775.08
Colorado,Texas,2012-08-01,19,0,1,2,1,10,2,1,0,4,1,0,8,49,1,50,99,50.51,39,0,6,87,3405.18
Colorado,Texas,2012-07-01,9,1,8,2,1,7,5,3,0,1,3,1,6,47,1,48,99,48.48,41,0,4,111,4344.54
Colorado,Texas,2012-06-01,11,3,5,3,2,6,3,1,0,4,1,1,8,47,1,48,99,48.48,41,0,8,78,3052.92
Colorado,Texas,2012-05-01,8,6,7,2,1,2,9,1,0,2,0,3,3,43,1,44,99,44.44,45,0,22,374,14638.36
Colorado,Texas,2012-04-01,8,2,3,0,1,16,2,2,0,6,5,2,3,49,1,50,99,50.51,39,0,24,336,13151.04
Colorado,Texas,2012-03-01,13,5,3,1,0,6,7,2,0,4,1,0,4,46,1,47,99,47.47,42,0,27,390,15264.6
Colorado,Texas,2012-02-01,23,4,3,0,1,7,2,2,0,3,0,1,6,52,1,53,99,53.54,36,1,21,297,10911.78
Colorado,Texas,2012-01-01,20,3,3,0,0,7,6,1,0,4,0,2,6,52,2,54,99,54.55,35,0,19,330,12124.2
Colorado,Texas,2011-12-01,17,9,1,0,0,8,0,1,0,5,1,1,8,50,1,51,99,51.52,38,,26,270,9919.8
Colorado,Texas,2011-11-01,16,5,3,4,1,4,5,1,0,3,0,3,12,57,1,58,99,58.59,31,,11,218,8009.32
Colorado,Texas,2011-10-01,20,5,2,2,1,2,4,2,0,2,0,1,8,49,1,50,99,50.51,39,,16,180,6613.2
Colorado,Texas,2011-09-01,14,5,3,1,2,5,5,1,0,3,1,0,7,47,1,48,99,48.48,41,,,,
Colorado,Texas,2011-08-01,16,8,4,0,4,10,5,1,0,3,0,0,10,60,1,61,99,61.62,28,,,,
Colorado,Texas,2011-07-01,16,2,4,1,6,8,8,1,0,2,2,2,7,58,1,59,99,59.6,30,,,,
Colorado,Texas,2011-06-01,15,3,0,5,4,8,7,1,0,0,1,0,5,49,1,50,99,50.51,39,,,,
Colorado,Texas,2011-05-01,11,13,2,3,3,8,11,2,0,0,0,0,5,58,1,59,99,59.6,30,,,,
Colorado,Texas,2011-04-01,10,7,10,1,3,2,11,1,0,0,0,0,9,54,1,55,99,55.56,34,,,,
Colorado,Texas,2011-03-01,17,5,3,2,3,6,2,2,0,4,2,0,6,52,2,54,99,54.55,35,,,,
Colorado,Texas,2011-02-01,23,6,1,3,2,5,4,1,0,6,1,0,7,59,2,61,99,61.62,28,,,,
Colorado,Texas,2011-01-01,12,2,2,2,5,2,7,2,0,6,0,0,8,48,2,50,99,50.51,39,,,,
Colorado,Texas,2010-12-01,15,4,9,4,3,1,2,1,0,4,0,0,11,54,5,59,99,59.6,30,,,,
Colorado,Texas,2010-11-01,15,6,5,7,3,6,5,1,0,3,0,1,10,62,6,68,99,68.69,21.1,,,,
Colorado,Texas,2010-10-01,13,3,5,3,4,8,8,2,0,9,0,0,9,64,5,69,99,69.7,20,,,,
Colorado,Texas,2010-09-01,14,4,12,2,1,11,8,2,0,3,0,0,6,63,7,70,99,70.71,19,,,,
Colorado,Texas,2010-08-01,7,6,8,1,2,6,8,3,0,0,0,2,8,51,5,56,99,56.57,33,,,,
Colorado,Texas,2010-07-01,7,5,4,0,4,1,10,1,0,0,1,1,12,46,10,56,99,56.57,33,,,,
Colorado,Texas,2010-06-01,15,4,3,2,2,12,4,1,0,6,0,2,10,61,7,68,99,68.69,21,,,,
Colorado,Texas,2010-05-01,14,3,2,4,1,5,2,1,0,5,4,0,11,52,3,55,99,55.56,34,,,,
Colorado,Texas,2010-04-01,13,1,7,4,0,5,6,2,0,1,0,0,10,49,9,58,99,58.59,31,,,,
Colorado,Texas,2010-03-01,6,8,1,2,1,2,10,1,0,0,0,0,16,47,10,57,99,57.58,32,,,,
Colorado,Texas,2010-02-01,18,2,5,2,0,0,5,1,0,2,1,0,18,54,9,63,99,63.64,26,,,,
Colorado,Texas,2010-01-01,16,1,4,0,3,7,2,3,0,3,2,0,17,58,6,64,99,64.65,25,,,,
Colorado,Texas,2009-12-01,13,6,3,1,3,2,7,1,0,0,0,2,16,54,10,64,99,64.65,25,,,,
Colorado,Texas,2009-11-01,21,4,6,3,3,3,15,0,0,1,0,2,17,74,16,90,99,90.91,0,,,,
Colorado,Texas,2009-10-01,11,6,2,1,3,9,5,1,0,5,0,0,15,58,9,67,99,67.68,22,,,,
Colorado,Texas,2009-09-01,12,5,6,3,1,8,12,0,0,2,0,2,18,69,6,75,99,75.76,14,,,,
Colorado,Texas,2009-08-01,17,11,5,0,2,1,16,1,0,4,2,3,12,74,10,84,99,84.85,0,,,,
Colorado,Texas,2009-07-01,23,1,4,3,0,7,8,0,0,7,0,0,9,62,5,67,99,67.68,22,,,,
Colorado,Texas,2009-06-01,16,4,8,5,2,8,3,3,0,7,1,2,11,70,2,72,99,72.73,17,,,,
Colorado,Texas,2009-05-01,12,6,4,2,2,10,5,2,0,10,0,1,10,64,8,72,99,72.73,17,,,,
Colorado,Texas,2009-04-01,15,4,9,1,3,7,3,2,0,5,1,1,7,58,9,67,99,67.68,22,,,,
Colorado,Texas,2009-03-01,12,2,5,2,2,7,12,0,0,2,1,1,9,55,11,66,99,66.67,23,,,,
Colorado,Texas,2009-02-01,11,4,7,2,3,10,10,0,0,6,0,2,7,62,11,73,99,73.74,16,,,,
Colorado,Texas,2009-01-01,10,4,5,2,2,15,1,4,0,3,2,3,5,55,14,69,99,69.7,20,,,,
Colorado,Texas,2008-12-01,12,11,4,1,2,9,10,1,0,7,0,1,17,74,11,85,99,85.86,0,,,,
Colorado,Texas,2008-11-01,13,4,5,1,2,8,6,0,0,9,0,3,10,60,19,79,99,79.8,10,,,,
Colorado,Texas,2008-10-01,16,8,2,1,0,4,4,0,0,,8,0,2,15,59,12,71,99,71.72,,,,
Colorado,Texas,2008-09-01,16,6,2,2,3,7,7,2,0,3,0,1,16,64,17,81,99,81.82,0,,,,
Colorado,Texas,2008-08-01,13,2,3,2,2,11,9,2,0,4,0,1,18,67,15,82,99,82.83,0,,,,
Colorado,Texas,2008-07-01,4,2,2,5,1,8,6,3,0,5,0,1,14,51,10,61,99,61.62,28,,,,
Colorado,Texas,2008-06-01,5,1,1,2,1,5,4,4,0,10,0,1,10,44,17,61,99,61.62,28,,,,
Colorado,Texas,2008-05-01,9,1,2,1,2,1,3,3,0,4,0,0,10,36,21,57,99,57.58,32,,,,
Colorado,Texas,2008-04-01,12,4,2,0,2,7,4,5,0,4,0,0,16,56,15,71,99,71.72,18,,,,
Colorado,Texas,2008-03-01,16,4,3,2,1,7,11,7,0,1,0,0,10,62,14,76,99,76.77,13,,,,
Colorado,Texas,2008-02-01,11,5,2,1,2,6,3,4,0,1,0,2,11,48,11,59,99,59.6,30,,,,
Colorado,Texas,2008-01-01,10,6,2,0,2,3,4,1,0,3,0,2,10,43,10,53,99,53.54,36,,,,
Colorado,Texas,2007-12-01,12,9,4,0,2,0,10,0,0,6,0,0,12,55,3,58,99,58.59,31,,,,
Colorado,Texas,2007-11-01,7,6,2,0,2,6,4,1,0,2,1,3,10,44,4,48,99,48.48,41,,,,
Colorado,Texas,2007-10-01,12,6,6,0,1,7,9,0,0,5,0,0,7,53,9,62,99,62.63,27,,,,
Colorado,Texas,2007-09-01,14,6,5,0,0,7,11,1,0,1,1,2,9,57,5,62,99,62.63,27,,,,
Colorado,Texas,2007-08-01,17,5,3,2,0,5,6,1,0,5,3,3,6,56,5,61,99,61.62,28,,,,
Colorado,Texas,2007-07-01,27,7,0,1,1,3,3,1,0,2,2,0,10,57,20,77,99,77.78,12,,,,
Colorado,Texas,2007-06-01,20,5,6,1,2,11,2,2,0,2,0,1,7,59,6,65,99,65.66,24,,,,
Colorado,Texas,2007-05-01,15,8,2,0,1,7,6,1,0,2,0,3,6,51,0,51,99,51.52,38,,,,
Colorado,Texas,2007-04-01,15,3,5,2,0,14,6,2,0,6,0,0,5,58,6,64,99,64.65,25,,,,
Colorado,Texas,2007-03-01,17,3,3,1,1,7,3,1,0,5,2,0,4,47,3,50,99,50.51,39,,,,
Colorado,Texas,2007-02-01,14,8,4,1,1,4,4,1,0,2,0,1,7,47,6,53,99,53.54,36,,,,
Colorado,Texas,2007-01-01,16,8,7,0,4,9,7,1,0,0,0,0,8,60,8,68,99,68.69,21,,,,
Colorado,Texas,2006-12-01,17,2,3,8,6,9,3,1,0,1,0,0,6,56,10,66,99,66.67,23,,,,
Colorado,Texas,2006-11-01,14,2,7,3,6,7,8,1,0,4,1,0,9,62,8,70,99,70.71,19,,,,
Colorado,Texas,2006-10-01,20,3,4,4,5,12,9,4,0,4,0,0,7,72,14,86,99,86.87,0,,,,
Colorado,Texas,2006-09-01,13,8,4,3,3,4,4,2,0,5,0,1,8,55,7,62,99,62.63,27,,,,
Colorado,Texas,2006-08-01,13,8,7,2,0,4,5,3,0,3,0,2,11,58,5,63,99,63.64,26,,,,
Colorado,Texas,2006-07-01,17,5,5,2,4,14,5,3,0,3,0,1,7,66,17,83,99,83.84,0,,,,
Colorado,Texas,2006-06-01,15,4,4,2,1,5,4,2,0,4,1,0,8,50,13,63,99,63.64,26,,,,
Colorado,Texas,2006-05-01,12,3,8,2,0,8,2,2,0,2,0,0,7,46,4,50,99,50.51,39,,,,
Colorado,Texas,2006-04-01,12,1,4,2,0,10,7,1,0,0,0,0,5,42,1,43,99,43.43,46,,,,
Colorado,Texas,2006-03-01,13,4,5,0,3,5,7,1,0,1,0,0,7,46,1,47,99,47.47,42,,,,
Colorado,Texas,2006-02-01,12,7,3,0,0,10,4,1,0,2,0,1,7,47,3,50,99,50.51,39,,,,
Colorado,Texas,2006-01-01,17,3,2,3,2,11,8,2,0,4,1,2,5,60,2,62,99,62.63,27,,,,
Colorado,Texas,2005-12-01,13,3,2,3,2,1,8,1,0,0,0,1,1,35,8,43,99,43.43,46,,,,
Colorado,Texas,2005-11-01,10,4,2,5,4,5,7,1,0,3,0,1,2,44,32,76,99,76.77,13,,,,
Colorado,Texas,2005-10-01,7,11,1,2,4,5,10,2,0,2,1,2,3,50,22,72,99,72.73,17,,,,
Colorado,Texas,2005-09-01,11,9,1,3,4,12,8,2,0,3,0,2,4,59,0,59,99,59.6,30,,,,
Colorado,Texas,2005-08-01,8,7,0,7,2,10,10,3,0,1,0,2,1,51,0,51,99,51.52,38,,,,
Colorado,Texas,2005-07-01,7,10,5,6,3,6,6,3,0,2,1,2,0,51,0,51,99,51.52,38,,,,
Colorado,Texas,2005-06-01,17,4,7,4,3,11,4,3,0,2,0,0,5,60,8,68,99,68.69,21,,,,
Colorado,Texas,2005-05-01,13,8,7,1,2,11,15,2,0,3,0,3,2,67,9,76,99,76.77,13,,,,
Colorado,Texas,2005-04-01,7,10,2,2,0,8,4,4,0,10,0,0,2,49,11,60,99,60.61,29,,,,
Colorado,Texas,2005-03-01,10,7,2,0,1,3,2,5,0,6,0,1,1,38,12,50,99,50.51,39,,,,
Colorado,Texas,2005-02-01,9,6,5,2,3,0,4,3,0,3,1,2,2,40,20,60,99,60.61,29,,,,
Colorado,Texas,2005-01-01,12,6,2,2,2,2,9,3,0,3,0,0,1,42,18,60,99,60.61,29,,,,
Colorado,Texas,2004-12-01,12,11,0,2,1,8,4,4,0,2,0,3,2,49,15,64,99,64.65,25,,,,
Colorado,Texas,2004-11-01,7,11,2,4,0,5,4,4,0,4,2,2,2,47,19,66,99,66.67,23,,,,
Colorado,Texas,2004-10-01,8,12,4,3,1,8,4,4,0,9,1,0,1,55,11,66,99,66.67,23,,,,
Colorado,Texas,2004-09-01,14,15,5,2,2,10,4,4,0,7,0,4,0,67,8,75,99,75.76,14,,,,
Colorado,Texas,2004-08-01,13,9,6,5,3,7,6,3,0,4,0,0,1,57,27,84,99,84.85,0,,,,
Colorado,Texas,2004-07-01,14,10,2,5,5,3,6,4,0,3,0,1,4,57,35,92,99,92.93,0,,,,
Colorado,Texas,2004-06-01,10,13,3,2,5,5,9,4,0,2,0,1,2,56,32,88,99,88.89,0,,,,
Colorado,Texas,2004-05-01,12,6,4,3,1,8,7,4,0,5,0,0,2,52,43,95,99,95.96,0,,,,
Colorado,Texas,2004-04-01,18,4,0,7,0,3,4,4,0,2,0,0,5,47,24,71,99,71.72,18,,,,
Colorado,Texas,2004-03-01,7,4,2,7,1,2,4,3,0,1,0,0,2,33,26,59,99,59.6,30,,,,
Colorado,Texas,2004-02-01,12,6,8,6,3,3,5,5,0,3,0,0,3,54,25,79,99,79.8,10,,,,
Colorado,Texas,2004-01-01,8,1,3,7,0,1,3,3,0,3,2,0,4,35,27,62,99,62.63,27,,,,
