county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Terry,Texas,2017-12-01,25,6,0,2,1,3,0,0,32,9,0,2,2,50,62,112,174,64.37,45,,,,
Terry,Texas,2017-11-01,26,4,3,2,1,8,3,0,28,8,1,0,3,59,58,117,174,67.24,40,2,0,0,0
Terry,Texas,2017-10-01,24,5,0,1,1,8,4,0,32,1,0,2,3,49,55,104,174,59.77,53,0,1,1,56.07
Terry,Texas,2017-09-01,24,9,1,3,3,9,2,0,34,8,0,2,3,64,68,132,174,75.86,25,0,2,60,3364.2
Terry,Texas,2017-08-01,24,7,1,3,2,9,1,0,40,6,0,0,3,56,71,127,174,72.99,30,1,3,68,3812.76
Terry,Texas,2017-07-01,19,4,2,2,3,9,3,0,41,9,1,0,4,56,51,107,174,61.49,50,0,3,51,2859.57
Terry,Texas,2017-06-01,21,4,1,5,3,15,2,0,32,8,1,1,4,65,40,105,174,60.34,52,3,1,31,1738.17
Terry,Texas,2017-05-01,20,1,0,4,3,2,3,0,23,7,2,0,6,48,33,81,174,46.55,76,1,1,30,1682.1
Terry,Texas,2017-04-01,26,4,1,1,3,3,3,0,26,12,0,0,4,57,26,83,174,47.7,74,0,1,24,1345.68
Terry,Texas,2017-03-01,24,4,1,3,3,6,6,0,36,9,0,0,1,57,40,97,174,55.75,60,0,0,0,0
Terry,Texas,2017-02-01,17,1,2,3,3,9,7,0,41,9,0,0,2,53,56,109,174,62.64,48,2,0,0,0
Terry,Texas,2017-01-01,12,5,1,3,4,7,2,0,48,9,0,0,3,46,65,111,174,63.79,46,0,1,20,1121.4
Terry,Texas,2016-12-01,15,1,1,3,5,11,3,0,51,8,0,0,1,48,61,109,174,62.64,48,2,1,21,1177.47
Terry,Texas,2016-11-01,16,8,1,3,5,13,2,0,37,7,0,0,2,57,49,106,174,60.92,51,1,0,0,0
Terry,Texas,2016-10-01,15,8,1,0,5,5,1,0,48,5,1,0,1,42,69,111,174,63.79,46,2,0,0,0
Terry,Texas,2016-09-01,21,7,0,1,4,5,1,0,43,7,0,0,3,49,66,115,174,66.09,42,3,0,0,0
Terry,Texas,2016-08-01,19,10,1,1,3,8,2,0,27,5,1,0,0,50,45,95,174,54.6,62,1,1,15,841.05
Terry,Texas,2016-07-01,20,5,5,0,3,15,3,0,25,5,2,1,4,63,47,110,174,63.22,47,0,1,30,1682.1
Terry,Texas,2016-06-01,20,5,1,0,3,13,4,0,38,2,1,0,3,52,53,105,174,60.34,52,0,1,31,1766.07
Terry,Texas,2016-05-01,29,7,0,1,3,14,3,0,16,2,1,1,0,61,28,89,174,51.15,68,1,1,4,227.88
Terry,Texas,2016-04-01,27,14,0,0,3,12,6,0,16,8,2,1,1,74,18,92,174,52.87,65,2,0,0,0
Terry,Texas,2016-03-01,3,9,0,3,0,8,5,32,18,8,0,0,3,71,21,92,174,52.87,65,4,0,0,0
Terry,Texas,2016-02-01,35,5,0,1,2,6,5,1,10,7,1,2,2,67,19,86,174,49.43,71,1,0,0,0
Terry,Texas,2016-01-01,28,3,0,1,3,9,3,0,14,7,1,0,1,56,34,90,174,51.72,67,0,1,15,854.55
Terry,Texas,2015-12-01,26,7,0,2,3,14,5,0,20,13,1,1,0,72,32,104,174,59.77,53,0,1,30,1709.1
Terry,Texas,2015-11-01,22,5,0,0,4,18,3,0,13,11,0,0,2,65,25,90,174,51.72,67,1,1,31,1764.52
Terry,Texas,2015-10-01,26,6,0,1,4,14,6,0,19,9,0,0,2,68,24,92,174,52.87,65,1,2,34,1935.28
Terry,Texas,2015-09-01,18,0,3,2,3,10,6,0,21,11,0,0,3,56,37,93,174,53.45,64,0,3,64,3642.88
Terry,Texas,2015-08-01,16,4,0,4,3,6,3,0,11,6,0,0,3,45,39,84,174,48.28,73,1,2,62,3529.04
Terry,Texas,2015-07-01,18,5,1,1,4,10,7,0,10,5,0,0,2,53,34,87,174,50,70,0,3,84,4781.28
Terry,Texas,2015-06-01,21,4,1,1,4,13,6,0,8,4,0,0,3,57,32,89,174,51.15,68,0,3,75,4269
Terry,Texas,2015-05-01,18,3,2,1,5,13,5,0,12,3,0,0,2,52,34,86,174,49.43,71,3,2,60,3415.2
Terry,Texas,2015-04-01,17,3,2,2,3,16,5,0,13,2,0,1,2,53,31,84,174,48.28,73,0,2,45,2561.4
Terry,Texas,2015-03-01,12,5,2,1,2,14,5,0,12,4,0,0,1,46,33,79,174,45.4,78,0,0,38,2162.96
Terry,Texas,2015-02-01,17,3,3,0,2,8,3,0,22,3,0,0,1,40,45,85,174,48.85,72,1,3,83,4724.36
Terry,Texas,2015-01-01,19,8,3,1,3,7,3,0,20,2,0,1,1,48,32,80,174,45.98,77,0,4,89,5065.88
Terry,Texas,2014-12-01,22,8,3,2,3,9,6,0,13,4,0,1,1,59,23,82,174,47.13,75,1,5,110,6261.2
Terry,Texas,2014-11-01,16,7,8,2,2,15,4,0,18,2,0,0,5,61,28,89,174,51.15,68,0,5,151,8594.92
Terry,Texas,2014-10-01,23,7,1,1,3,12,4,0,20,4,0,1,2,58,34,92,174,52.87,65,0,5,150,8538
Terry,Texas,2014-09-01,31,1,2,1,1,10,1,0,11,3,0,0,3,53,36,89,174,51.15,68,0,6,137,7798.04
Terry,Texas,2014-08-01,27,6,2,3,1,13,1,0,16,1,0,0,2,56,30,86,174,49.43,71,1,5,101,5748.92
Terry,Texas,2014-07-01,28,9,2,4,3,8,1,0,15,2,0,1,4,62,21,83,174,47.7,74,2,2,32,1821.44
Terry,Texas,2014-06-01,26,10,2,1,4,13,1,0,22,1,0,3,2,63,32,95,174,54.6,62,2,1,31,1764.52
Terry,Texas,2014-05-01,22,6,1,2,1,12,1,0,24,4,1,0,3,53,39,92,174,52.87,65,2,1,9,512.28
Terry,Texas,2014-04-01,20,5,3,1,5,8,0,0,30,5,0,0,1,48,41,89,174,51.15,68,1,1,5,284.6
Terry,Texas,2014-03-01,25,1,0,0,7,6,13,0,27,2,0,0,1,55,42,97,174,55.75,60,0,3,37,2106.04
Terry,Texas,2014-02-01,26,1,3,0,7,8,2,0,23,2,0,0,0,49,44,93,174,53.45,64,3,3,91,5143.32
Terry,Texas,2014-01-01,20,5,3,2,4,7,3,0,17,1,0,0,2,47,32,79,174,45.4,78,1,2,62,3510.44
Terry,Texas,2013-12-01,24,4,0,4,4,7,6,0,24,3,0,0,2,54,35,89,174,51.15,68,1,1,30,1698.6
Terry,Texas,2013-11-01,21,2,1,2,3,5,3,1,10,5,0,1,2,46,38,84,174,48.28,73,2,0,0,0
Terry,Texas,2013-10-01,9,4,0,3,3,5,3,0,15,6,0,0,8,41,32,73,174,41.95,84,1,0,0,0
Terry,Texas,2013-09-01,12,5,0,2,4,10,1,0,11,3,0,0,2,39,37,76,174,43.68,81,3,0,0,0
Terry,Texas,2013-08-01,13,3,0,1,4,7,0,0,17,5,0,1,2,36,38,74,174,42.53,83,0,2,27,1528.74
Terry,Texas,2013-07-01,14,7,1,1,5,4,4,0,8,2,0,2,2,42,18,60,174,34.48,97,2,2,34,1925.08
Terry,Texas,2013-06-01,19,3,3,1,6,6,2,0,14,0,0,0,3,43,34,77,174,44.25,80,1,3,31,1755.22
Terry,Texas,2013-05-01,12,3,0,0,6,7,3,0,16,1,0,0,0,32,36,68,174,39.08,89,0,4,46,2604.52
Terry,Texas,2013-04-01,16,2,1,3,7,4,0,0,17,1,0,0,1,35,26,61,174,35.06,96,1,3,93,5265.66
Terry,Texas,2013-03-01,20,1,0,2,4,6,0,0,19,2,0,1,0,36,43,79,174,45.4,78,1,3,80,4529.6
Terry,Texas,2013-02-01,23,1,0,3,0,6,0,0,11,2,0,0,0,35,31,66,174,37.93,91,1,2,62,3510.44
Terry,Texas,2013-01-01,19,0,0,0,3,7,1,0,8,0,0,0,0,30,21,51,174,29.31,106,0,3,76,4303.12
Terry,Texas,2012-12-01,18,1,0,0,3,5,1,0,11,1,0,0,0,29,26,55,174,31.61,102,1,3,90,5095.8
Terry,Texas,2012-11-01,13,4,0,1,2,10,0,0,13,2,0,1,1,34,13,47,174,27.01,110,1,4,75,4246.5
Terry,Texas,2012-10-01,19,3,0,0,1,6,5,1,16,1,0,0,4,40,33,73,174,41.95,84,0,3,67,3793.54
Terry,Texas,2012-09-01,17,4,0,0,2,3,2,0,22,1,0,1,4,34,26,60,174,34.48,97,0,2,62,3510.44
Terry,Texas,2012-08-01,24,6,0,2,2,4,3,0,17,0,0,0,1,42,24,66,174,37.93,91,0,2,61,3453.82
Terry,Texas,2012-07-01,24,1,0,0,2,3,3,0,24,4,0,0,2,39,26,65,174,37.36,92,0,4,57,3227.34
Terry,Texas,2012-06-01,16,3,1,2,2,4,7,0,22,2,0,0,0,37,23,60,174,34.48,97,0,3,44,2491.28
Terry,Texas,2012-05-01,16,2,0,1,3,5,1,0,21,3,0,0,0,31,26,57,174,32.76,100,1,3,73,4133.26
Terry,Texas,2012-04-01,14,1,1,1,2,7,1,0,25,5,0,0,0,32,32,64,174,36.78,93,1,3,74,4189.88
Terry,Texas,2012-03-01,12,5,1,1,2,4,1,0,23,0,0,0,1,27,35,62,174,35.63,95,2,1,29,1641.98
Terry,Texas,2012-02-01,18,2,0,1,1,6,5,0,19,2,0,3,0,38,29,67,174,38.51,90,3,0,0,0
Terry,Texas,2012-01-01,10,4,0,1,5,5,7,0,24,4,0,0,1,37,48,85,174,48.85,72,2,0,0,0
Terry,Texas,2011-12-01,11,5,0,1,2,10,3,0,23,2,0,1,2,37,39,76,174,43.68,81,,1,28,1585.36
