county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Fresno,California,2019-09-01,2102,215,676,86,3079,2231,675,2906,86,87,173,3122,,,904,61,5877,1027,56,191,28,30,0,204,76,64,134,0,2481,367,88,0,,,,,,,
Fresno,California,2019-08-01,2095,207,688,84,3074,2209,677,2886,93,95,188,3119,,,,60,,2585,92,206,34,31,0,209,64,57,143,0,2616,402,119,0,,,,,,,
Fresno,California,2019-07-01,2072,203,675,84,3034,,,,,,,3085,,,909,67,,1283,46,208,33,31,0,206,65,50,177,0,2616,263,90,0,,,,,,,
Fresno,California,2019-06-01,2099,203,689,87,3078,2186,692,2878,116,84,200,3125,,,708,61,,1380,33,236,32,43,0,196,84,61,151,6,2462,335,107,0,,,,,,,
Fresno,California,2019-05-01,2049,213,693,106,3061,2155,707,2862,107,92,199,3109,,,785,60,,1343,81,316,28,32,3,184,82,62,136,7,2462,176,72,0,,,,,,,
Fresno,California,2019-04-01,2004,228,695,106,3033,2123,711,2834,109,90,199,3077,,,717,62,5507,1681,46,238,29,32,2,181,76,70,175,5,2488,140,50,0,,,,,,,
Fresno,California,2019-03-01,2005,222,704,114,3045,2120,730,2850,107,88,195,3097,,,739,65,6325,1407,37,263,27,34,0,187,75,73,166,0,2508,158,74,0,,,,,,,
Fresno,California,2019-02-01,2005,224,695,109,3033,2129,729,2858,100,75,175,3077,,,688,59,5325,1516,33,262,26,31,0,194,73,73,122,3,2302,185,74,0,,,,,,,
Fresno,California,2019-01-01,1990,221,680,109,3000,2111,704,2815,100,85,185,3066,,,689,58,6509,1453,47,262,26,24,0,201,64,76,96,2,2455,139,69,0,,,,,,,
Fresno,California,2018-12-01,1960,221,719,108,3008,2089,735,2824,92,92,184,3077,,,647,56,3086,643,29,223,28,30,0,193,,0,153,2,2409,91,63,0,,,,,,,
