county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Contra Costa,California,2020-03-01,806,71,117,14,1008,731,109,840,146,22,168,1153,389,59,312,47,717,885,112,51,4,0,0,0,0,0,0,0,1125,0,0,0,,,,,,,
Contra Costa,California,2020-02-01,804,120,134,35,1093,779,144,923,145,25,170,1133,443,107,313,50,640,2200,42,114,4,0,0,0,0,0,36,0,1945,0,0,0,,,,,,,
Contra Costa,California,2020-01-01,721,129,222,31,1103,720,213,933,130,40,170,1142,459,126,330,51,771,1112,183,151,4,0,0,0,0,0,36,0,1945,0,0,0,,,,,,,
Contra Costa,California,2019-12-01,717,136,215,27,1095,724,203,927,129,39,168,1187,236,102,322,53,710,1045,139,161,4,27,0,0,0,0,38,0,1910,0,0,0,,,,,,,
Contra Costa,California,2019-11-01,787,153,238,32,1210,799,227,1026,141,43,184,1225,470,128,320,40,661,1022,184,131,4,30,0,0,0,0,29,0,1995,0,0,0,,,,,,,
Contra Costa,California,2019-10-01,709,154,235,33,1131,736,226,962,127,42,169,1172,422,91,346,57,634,1122,170,149,4,31,0,0,0,0,14,0,1958,0,0,0,,,,,,,
Contra Costa,California,2019-09-01,715,192,217,31,1155,779,210,989,128,38,166,1198,425,95,342,46,658,1065,191,140,4,32,0,0,0,0,14,0,2007,0,0,0,,,,,,,
Contra Costa,California,2019-08-01,704,138,250,31,1123,715,236,951,127,45,172,1199,405,81,317,30,652,1023,173,139,20,29,0,0,0,1,19,1,2053,0,0,0,,,,,,,
Contra Costa,California,2019-07-01,755,127,246,18,1146,746,220,966,136,44,180,1176,417,81,286,30,591,1021,166,69,30,28,0,0,0,0,14,0,2152,0,0,0,,,,,,,
Contra Costa,California,2019-06-01,724,103,296,40,1163,678,276,954,149,60,209,1224,417,76,286,32,657,875,125,74,30,27,0,0,0,0,16,1,2125,0,0,0,,,,,,,
Contra Costa,California,2019-05-01,847,89,217,60,1213,768,227,995,168,50,218,1270,359,88,175,32,700,1002,103,92,30,36,0,0,0,0,10,0,2129,0,0,0,,,,,,,
Contra Costa,California,2019-04-01,836,111,309,36,1292,715,284,999,232,61,293,1303,359,89,175,32,896,996,161,77,30,36,0,0,0,0,10,0,2139,0,0,0,,,,,,,
Contra Costa,California,2019-03-01,829,101,313,45,1288,715,302,1017,215,56,271,1313,352,77,271,32,713,1005,100,97,30,42,0,0,0,0,17,0,1920,0,0,0,,,,,,,
Contra Costa,California,2019-02-01,822,121,332,36,1311,708,309,1017,235,59,294,1318,384,49,280,32,700,999,120,95,28,39,0,0,0,0,28,0,1969,0,0,0,,,,,,,
Contra Costa,California,2019-01-01,791,125,305,49,1270,773,298,1071,143,56,199,1283,372,47,329,32,1055,1061,120,116,31,34,0,0,0,0,22,1,2135,0,0,0,,,,,,,
Contra Costa,California,2018-12-01,803,148,257,41,1249,807,240,1047,144,58,202,1309,366,23,348,32,945,1075,140,87,20,35,0,0,0,0,15,1,2020,0,0,0,,,,,,,
Contra Costa,California,2018-11-01,846,145,252,41,1284,813,240,1053,178,53,231,1317,366,23,348,32,276,993,137,107,18,40,0,0,0,0,23,1,2024,0,0,0,,,,,,,
Contra Costa,California,2018-10-01,772,116,324,50,1262,728,307,1035,160,67,227,1322,365,22,295,32,970,1057,128,133,34,42,0,0,0,0,10,1,2045,0,0,0,,,,,,,
Contra Costa,California,2018-09-01,823,109,298,49,1279,764,285,1049,168,62,230,1317,338,33,284,32,979,976,126,84,32,38,0,0,0,0,11,1,2024,0,0,0,,,,,,,
Contra Costa,California,2018-08-01,828,147,335,39,1349,799,307,1106,176,67,243,1436,366,39,321,32,702,1187,135,106,18,48,0,53,0,0,11,0,2197,0,0,0,,,,,,,
Contra Costa,California,2018-07-01,956,108,295,63,1422,872,294,1166,192,64,256,1477,362,27,310,38,579,1140,140,100,34,52,0,155,0,0,28,0,2243,0,0,0,,,,,,,
Contra Costa,California,2018-06-01,996,110,284,66,1456,907,287,1194,199,63,262,1512,362,24,305,34,650,1001,,127,21,54,0,195,0,0,19,1,1961,0,0,0,,,,,,,
Contra Costa,California,2018-05-01,956,163,290,70,1479,918,295,1213,201,65,266,1529,334,32,252,34,534,1227,,124,36,36,0,205,0,0,13,1,2101,0,0,0,,,,,,,
Contra Costa,California,2018-04-01,900,168,306,54,1428,876,283,1159,192,77,269,1484,298,25,251,31,621,1001,21,127,38,34,0,192,0,0,15,2,1942,0,0,0,,,,,,,
Contra Costa,California,2018-03-01,929,162,285,42,1418,893,268,1161,198,59,257,1461,303,36,270,32,449,691,53,60,34,31,0,197,0,0,12,2,1960,0,0,0,,,,,,,
Contra Costa,California,2018-02-01,940,146,260,68,1414,891,261,1152,195,67,262,1459,293,33,269,36,380,941,128,52,25,38,0,210,0,0,14,2,1472,0,0,0,,,,,,,
Contra Costa,California,2018-01-01,894,189,265,68,1416,873,255,1128,210,78,288,1463,280,24,256,38,534,1076,139,117,23,47,0,218,0,0,10,2,1837,0,0,0,,,,,,,
Contra Costa,California,2017-12-01,964,134,269,68,1435,900,276,1176,198,61,259,1513,564,116,535,36,973,641,,99,38,43,0,226,0,0,14,3,1777,0,0,0,,,,,,,
Contra Costa,California,2017-11-01,947,204,282,66,1499,943,285,1228,208,63,271,1559,562,97,534,18,1203,697,117,160,31,42,0,220,0,0,11,2,1866,0,0,0,,,,,,,
Contra Costa,California,2017-10-01,934,190,305,77,1506,922,313,1235,202,69,271,1580,586,144,556,29,1119,738,139,108,27,50,0,209,0,0,12,1,1945,0,0,0,,,,,,,
Contra Costa,California,2017-09-01,909,194,315,60,1478,902,307,1209,201,68,269,1517,476,93,453,37,725,684,93,56,22,46,0,186,0,0,16,4,1962,0,0,0,,,,,,,
Contra Costa,California,2017-08-01,937,128,311,77,1453,873,317,1190,192,71,263,1501,564,135,535,36,781,836,128,101,20,42,0,185,0,0,14,3,2057,0,0,0,,,,,,,
