county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Starr,Texas,2017-12-01,73,11,0,13,0,20,0,0,145,0,0,0,3,120,145,265,275,96.36,0,,,,
Starr,Texas,2017-11-01,71,17,0,10,0,16,0,0,138,0,0,0,2,116,138,254,275,92.36,0,0,3,52,1174.16
Starr,Texas,2017-10-01,63,15,0,11,0,16,0,0,138,0,0,0,2,107,138,245,275,89.09,0,0,10,115,2596.7
Starr,Texas,2017-09-01,72,15,0,12,0,21,0,0,127,0,0,0,1,121,127,248,275,90.18,0,0,13,66,1490.28
Starr,Texas,2017-08-01,92,6,0,10,0,17,0,0,48,0,0,0,0,125,48,173,275,62.91,75,0,11,187,4222.46
Starr,Texas,2017-07-01,69,10,0,8,0,20,0,0,72,0,0,0,1,108,72,180,275,65.45,68,0,11,85,1919.3
Starr,Texas,2017-06-01,72,9,0,8,0,24,0,0,98,0,0,0,1,114,98,212,275,77.09,36,0,6,46,1038.68
Starr,Texas,2017-05-01,85,17,0,13,0,14,0,0,79,0,0,0,0,129,79,208,275,75.64,40,1,5,49,1106.42
Starr,Texas,2017-04-01,102,11,0,13,0,16,0,0,104,0,0,0,0,142,104,246,275,89.45,0,0,14,136,3070.88
Starr,Texas,2017-03-01,90,8,0,10,0,14,0,0,115,0,0,0,1,123,115,238,275,86.55,0,0,5,29,654.82
Starr,Texas,2017-02-01,63,5,0,11,0,36,0,0,104,0,0,0,0,115,104,219,275,79.64,29,0,11,157,3545.06
Starr,Texas,2017-01-01,66,8,0,9,0,23,0,0,100,0,0,0,1,107,100,207,275,75.27,41,0,7,119,2687.02
Starr,Texas,2016-12-01,60,7,0,11,0,24,0,0,78,0,0,0,1,103,78,181,275,65.82,67,0,7,72,1625.76
Starr,Texas,2016-11-01,62,16,0,8,0,20,0,0,91,0,0,0,1,107,91,198,275,72,50,1,13,154,3477.32
Starr,Texas,2016-10-01,58,32,0,5,0,22,0,0,103,0,0,0,0,117,103,220,275,80,28,0,6,61,1377.38
Starr,Texas,2016-09-01,80,18,0,6,0,23,0,0,71,0,0,0,0,127,71,198,275,72,50,0,8,31,699.98
Starr,Texas,2016-08-01,95,10,0,7,0,17,0,0,76,0,0,0,1,130,76,206,275,74.91,42,0,9,100,2258
Starr,Texas,2016-07-01,81,3,0,7,0,15,0,0,94,0,0,0,0,106,94,200,275,72.73,48,1,9,105,2370.9
Starr,Texas,2016-06-01,83,7,0,4,0,13,0,0,99,0,0,0,0,107,99,206,275,74.91,42,0,10,125,2822.5
Starr,Texas,2016-05-01,72,10,0,5,0,23,0,0,105,0,0,0,0,110,105,215,275,78.18,33,1,11,130,2935.4
Starr,Texas,2016-04-01,77,11,0,4,0,15,0,0,97,0,0,0,0,107,97,204,275,74.18,44,2,7,150,3387
Starr,Texas,2016-03-01,73,7,0,0,5,21,0,0,107,0,0,0,2,108,107,215,275,78.18,33,2,12,151,3409.58
Starr,Texas,2016-02-01,80,6,0,0,6,11,0,0,108,0,0,0,1,104,108,212,275,77.09,36,0,11,157,3545.06
Starr,Texas,2016-01-01,92,4,0,0,4,11,0,0,111,0,0,0,2,113,111,224,275,81.45,24,0,2,25,564.5
Starr,Texas,2015-12-01,86,16,0,0,2,10,0,0,107,0,0,0,3,117,107,224,275,81.45,24,0,12,168,3793.44
Starr,Texas,2015-11-01,0,9,0,0,0,10,0,96,110,0,0,0,3,118,110,228,275,82.91,20,0,17,175,3951.5
