county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
San Bernardino,California,2020-03-01,3639,427,1173,186,5425,2951,1027,3978,1115,332,1447,5740,,,,,,,,,,65,0,244,,0,108,,4385,153,7,0,,,,,,,
San Bernardino,California,2020-02-01,3635,437,1243,191,5506,2957,1081,4038,1115,353,1468,5774,,,,,,,,,,76,0,262,,0,147,0,5534,147,14,0,,,,,,,
San Bernardino,California,2020-01-01,3633,425,1158,189,5405,2941,1017,3958,1117,330,1447,5693,,,,,,,,,,76,0,265,,0,146,0,5992,168,0,0,,,,,,,
San Bernardino,California,2019-12-01,3545,412,1182,194,5333,2866,1042,3908,1091,334,1425,5612,,,,,,,,,,74,0,264,,0,174,,5269,147,1,0,,,,,,,
San Bernardino,California,2019-11-01,3623,410,1206,209,5448,2925,1074,3999,1108,341,1449,5873,2130,507,837,502,8467,5458,523,925,24,73,0,276,,0,191,61,5449,134,2,0,,,,,,,
San Bernardino,California,2019-10-01,3602,427,1265,194,5488,2916,1113,4029,1113,346,1459,5769,14,408,1531,110,8536,5698,638,886,26,79,0,252,,0,139,59,6182,161,11,0,,,,,,,
San Bernardino,California,2019-09-01,3635,448,1318,203,5604,2956,1153,4109,1127,368,1495,6036,12,319,1421,110,7703,5636,552,993,28,81,0,267,,0,139,68,6009,202,21,0,,,,,,,
San Bernardino,California,2019-08-01,3697,449,1290,206,5642,3004,1130,4134,1142,366,1508,5998,7,331,1472,110,8089,6047,629,1143,27,95,0,267,,0,93,81,6638,202,41,0,,,,,,,
San Bernardino,California,2019-07-01,3614,445,1272,183,5514,2944,1096,4040,1115,359,1474,5802,9,312,1491,163,7193,5937,526,1054,26,91,0,269,,0,80,75,6451,167,10,0,,,,,,,
San Bernardino,California,2019-06-01,3540,430,1343,190,5503,2881,1156,4037,1089,377,1466,5877,11,323,1461,125,6946,5297,487,914,24,87,0,270,,0,119,67,6165,144,18,0,,,,,,,
San Bernardino,California,2019-05-01,3574,432,1317,202,5525,2902,1149,4051,1104,370,1474,5870,11,323,1358,103,6531,5957,485,952,22,97,0,258,,0,136,87,6402,130,17,0,,,,,,,
San Bernardino,California,2019-04-01,3623,417,1296,207,5543,2925,1140,4065,1115,363,1478,5880,,,,,,,,,,99,0,261,,0,145,0,6314,156,4,0,,,,,,,
San Bernardino,California,2019-03-01,3560,429,1312,190,5491,2883,1141,4024,1106,361,1467,5770,5,311,1426,115,6160,5432,515,1016,27,95,0,272,,0,145,61,6268,156,19,0,,,,,,,
San Bernardino,California,2019-02-01,3529,458,1291,202,5480,2888,1133,4021,1099,360,1459,5798,9,305,305,117,6995,5270,502,996,23,93,0,261,,0,99,61,5691,148,31,0,,,,,,,
San Bernardino,California,2019-01-01,3512,430,1267,215,5424,2853,1124,3977,1089,358,1447,5841,7,319,1524,117,7080,5913,502,996,26,97,0,258,,0,84,72,6348,191,3,0,,,,,,,
San Bernardino,California,2018-12-01,3349,563,1315,231,5458,2834,1173,4007,1078,373,1451,5832,8,327,1466,112,6741,5822,363,877,24,89,0,139,,0,117,74,6121,171,3,0,,,,,,,
San Bernardino,California,2018-11-01,3557,461,1366,225,5609,2906,1218,4124,1112,373,1485,5987,14,352,,,6562,5555,436,919,20,98,0,270,,0,139,62,5966,124,8,0,,,,,,,
San Bernardino,California,2018-10-01,3408,597,1364,246,5615,2901,1230,4131,1104,380,1484,5969,21,388,1452,108,6294,5721,503,934,27,98,0,145,,0,133,76,6478,155,2,0,,,,,,,
San Bernardino,California,2018-09-01,3414,606,1329,250,5599,2910,1211,4121,1110,368,1478,5991,14,315,1418,107,6243,5511,456,988,25,104,0,142,,0,138,72,6497,139,6,0,,,,,,,
San Bernardino,California,2018-08-01,3478,597,1338,248,5661,2947,1217,4164,1128,369,1497,6000,7,321,1514,84,6441,5724,478,1085,27,106,0,132,,0,153,68,7323,193,39,0,,,,,,,
San Bernardino,California,2018-07-01,3431,588,1275,243,5537,2904,1158,4062,1115,360,1475,5885,18,437,1492,88,6492,5514,328,1088,25,105,0,129,,0,147,67,6978,192,15,0,,,,,,,
San Bernardino,California,2018-06-01,3376,575,1268,255,5474,2858,1169,4027,1092,355,1447,5720,7,391,1279,68,6428,5247,319,912,26,103,0,131,,0,152,54,6518,217,41,0,,,,,,,
San Bernardino,California,2018-05-01,3234,560,1313,262,5369,2739,1204,3943,1056,370,1426,5683,12,387,1386,82,6365,5555,312,861,27,108,0,113,,0,55,58,6937,208,41,0,,,,,,,
San Bernardino,California,2018-04-01,3218,577,1281,281,5357,2742,1196,3938,1053,366,1419,5636,13,381,1352,87,5879,5596,327,876,25,89,0,121,,0,121,56,6430,194,3,0,,,,,,,
San Bernardino,California,2018-03-01,3185,552,1267,286,5290,2700,1197,3897,1037,356,1393,5464,12,381,1377,89,5584,5038,298,799,28,88,0,125,,0,116,52,6428,208,7,0,,,,,,,
San Bernardino,California,2018-02-01,3254,574,1272,268,5368,2771,1192,3963,1057,348,1405,5602,8,392,1297,88,5316,4778,280,725,22,89,0,112,,0,118,96,5703,204,6,0,,,,,,,
San Bernardino,California,2018-01-01,3301,598,1229,253,5381,2830,1139,3969,1069,343,1412,5613,16,387,1296,83,5316,5236,257,787,26,89,0,114,,0,57,59,6460,254,9,0,,,,,,,
San Bernardino,California,2017-12-01,3265,577,1218,256,5316,2775,1136,3911,1066,339,1405,5572,8,452,1243,88,5604,5671,271,705,27,71,0,109,,0,98,57,5926,255,6,0,,,,,,,
San Bernardino,California,2017-11-01,3388,609,1181,253,5431,2878,1117,3995,1119,317,1436,5640,15,467,1283,87,5750,5624,285,775,25,87,0,122,,0,113,62,6143,221,9,0,,,,,,,
San Bernardino,California,2017-10-01,3424,572,1217,290,5503,2875,1173,4048,1121,334,1455,5789,17,485,1224,88,5572,5731,324,830,23,99,0,111,,0,172,59,6436,229,12,0,,,,,,,
San Bernardino,California,2017-09-01,3557,572,1191,303,5623,2979,1159,4138,1149,336,1485,5907,14,508,1312,89,5793,5861,308,792,26,93,0,105,,0,103,51,6503,266,43,0,,,,,,,
San Bernardino,California,2017-08-01,3562,610,1207,294,5673,3009,1164,4173,1163,337,1500,5923,17,491,1345,88,5479,5804,293,1003,26,103,0,98,,0,105,52,7147,251,12,0,,,,,,,
San Bernardino,California,2017-07-01,3601,611,1140,263,5615,3011,1091,4102,1200,313,1513,5798,15,503,1343,89,5564,5740,260,852,28,94,0,103,,0,249,54,6630,252,78,0,,,,,,,
