county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Orange,California,2019-09-01,2730,329,1836,385,5280,2504,1198,3702,555,1023,1578,5362,1940,496,919,127,6126,6515,225,1256,13,152,,125,,,94,7,4792,0,0,0,,,,,,,
Orange,California,2019-08-01,2701,323,1788,389,5201,2514,1189,3703,510,988,1498,5320,1925,354,1050,127,8793,6758,257,1242,15,125,,103,,,92,8,5010,0,0,0,,,,,,,
Orange,California,2019-07-01,2744,328,1812,365,5249,2561,1178,3739,511,999,1510,5331,1877,323,1077,122,8581,7060,207,1375,6,106,,109,,,83,8,4956,0,0,0,,,,,,,
Orange,California,2019-06-01,2740,316,2128,368,5552,2527,1509,4036,529,987,1516,5704,1857,290,998,118,8052,6122,203,1163,7,96,,455,,,74,10,4737,0,0,0,,,,,,,
Orange,California,2019-05-01,2742,305,2129,372,5548,2507,1529,4036,540,972,1512,5699,1921,505,1031,117,8178,6655,203,1296,10,95,,522,,,78,6,4902,0,0,0,,,,,,,
Orange,California,2019-04-01,2748,316,2235,391,5690,2509,1675,4184,555,951,1506,5926,1825,421,1029,117,7879,6707,230,1505,12,98,,618,,,83,7,4596,0,0,0,,,,,,,
Orange,California,2019-03-01,2717,307,2505,434,5963,2487,1945,4432,537,994,1531,6073,1915,479,965,118,8165,7164,210,1267,13,107,,816,,,94,8,4846,0,0,0,,,,,,,
Orange,California,2019-02-01,2705,323,2531,397,5956,2512,1944,4456,516,984,1500,6031,1855,286,1075,125,7290,6521,176,1315,11,109,,845,,,105,9,4356,0,0,0,,,,,,,
Orange,California,2019-01-01,2728,318,2521,379,5946,2526,1907,4433,520,993,1513,6066,1843,435,1081,127,7982,7227,240,1386,13,103,,821,,,95,9,4832,0,0,0,,,,,,,
Orange,California,2018-12-01,2726,307,2622,415,6070,2545,2010,4555,488,1027,1515,6187,1744,385,938,123,7863,6653,189,1345,10,99,,892,,,84,7,4693,0,0,0,,,,,,,
Orange,California,2018-11-01,2784,335,2556,418,6093,,,0,,,0,6321,1783,404,869,122,8025,6649,166,1430,15,123,,811,,,59,9,4755,0,0,0,,,,,,,
Orange,California,2018-10-01,2779,351,2752,450,6332,2588,2103,4691,542,1099,1641,6474,1953,387,971,122,9349,6315,224,1519,15,146,,910,,,81,8,5015,0,0,0,,,,,,,
Orange,California,2018-09-01,2807,371,2755,436,6369,2626,2095,4721,552,1096,1648,6519,1916,299,998,122,7627,6004,195,1296,18,143,,935,,,82,8,5224,0,0,0,,,,,,,
Orange,California,2018-08-01,2735,362,2770,430,6297,2566,2144,4710,531,1056,1587,6416,1928,317,944,122,8163,6893,249,1360,18,133,,996,,,84,7,5569,0,0,0,,,,,,,
Orange,California,2018-07-01,2691,347,2906,428,6372,2518,2274,4792,520,1060,1580,6568,1830,394,954,122,7871,6436,206,1411,18,133,,1134,,,105,9,5248,0,0,0,,,,,,,
Orange,California,2018-06-01,2734,355,2912,480,6481,2572,2301,4873,516,1092,1608,6594,1849,396,945,122,7810,6461,214,1417,13,145,,1172,,,85,10,5490,0,0,0,,,,,,,
Orange,California,2018-05-01,2721,337,2708,492,6258,2556,2151,4707,500,1051,1551,6409,1864,520,1002,122,8196,6428,216,1517,17,145,,995,,,66,8,5706,0,0,0,,,,,,,
Orange,California,2018-04-01,2662,336,2631,492,6121,2509,2123,4632,489,1000,1489,6326,1755,427,941,122,7502,6128,211,1378,17,151,,975,,,56,11,5323,0,0,0,,,,,,,
Orange,California,2018-03-01,2603,322,2536,461,5922,2459,2065,4524,466,932,1398,6047,1676,440,819,122,7756,6329,200,1555,16,125,,895,,,78,11,5214,0,0,0,,,,,,,
Orange,California,2018-02-01,2682,342,2515,469,6008,2543,2022,4565,481,962,1443,6121,1631,370,842,122,7556,5781,197,1216,12,132,,859,,,82,11,4589,0,0,0,,,,,,,
Orange,California,2018-01-01,2693,357,2401,444,5895,2550,1950,4500,499,896,1395,6052,1647,435,843,122,8063,6379,208,1387,14,103,,840,,,65,9,5116,0,0,0,,,,,,,
Orange,California,2017-12-01,2600,342,2540,433,5915,2470,2029,4499,472,944,1416,6083,1557,404,893,122,8302,6226,200,1386,10,87,,875,,,73,8,4737,0,0,0,,,,,,,
Orange,California,2017-11-01,2620,317,2648,428,6013,2471,2067,4538,466,1009,1475,6129,1624,410,827,122,8278,6479,240,1289,7,98,,827,,,64,10,4695,0,0,0,,,,,,,
Orange,California,2017-10-01,2670,329,2735,447,6181,2518,2102,4620,480,1081,1561,6351,1665,502,847,122,8735,6968,235,1408,12,111,,850,,,63,12,4888,0,0,0,,,,,,,
Orange,California,2017-09-01,2762,351,2706,434,6253,2603,2115,4718,509,1026,1535,6390,1677,537,841,122,8230,6359,215,1348,14,128,,837,,,64,10,5136,0,0,0,,,,,,,
Orange,California,2017-08-01,2749,344,2701,411,6205,2594,2033,4627,498,1080,1578,6326,1599,506,838,122,8388,6352,236,1419,13,142,,803,,,59,13,5155,0,0,0,,,,,,,
Orange,California,2017-07-01,2742,345,2612,398,6097,2557,2017,4574,529,994,1523,6271,1563,484,782,122,8139,6709,250,1369,17,141,,797,,,69,10,5138,0,0,0,,,,,,,
Orange,California,2017-06-01,2781,336,2623,414,6154,2575,1984,4559,541,1054,1595,6273,1560,436,797,122,8095,7281,220,1489,15,114,,762,,,62,8,4945,0,0,0,,,,,,,
Orange,California,2017-05-01,2750,333,2645,424,6152,2556,2020,4576,526,1050,1576,6249,1573,457,752,122,8465,7949,236,1480,13,110,,782,,,57,9,4963,0,0,0,,,,,,,
Orange,California,2017-04-01,2753,353,2602,426,6134,2585,2010,4595,520,1019,1539,6276,1594,448,805,122,7798,6688,202,1332,14,99,,767,,,73,9,4881,0,0,0,,,,,,,
Orange,California,2017-03-01,2763,349,2549,392,6053,2601,1959,4560,510,983,1493,6190,1586,493,775,124,8705,7819,217,1391,15,96,,803,,,83,8,4772,0,0,0,,,,,,,
Orange,California,2017-02-01,2832,330,2437,413,6012,2625,1875,4500,537,975,1512,6091,1495,442,720,120,7728,6682,188,1242,21,91,,771,,,85,9,4277,0,0,0,,,,,,,
Orange,California,2017-01-01,2822,333,2399,394,5948,2606,1869,4475,548,925,1473,6044,1462,427,692,118,8234,7397,191,1331,20,83,,748,,,79,10,4624,0,0,0,,,,,,,
Orange,California,2016-12-01,2763,324,2439,394,5920,2565,1892,4457,522,941,1463,6076,1429,367,680,120,7913,6830,196,1230,14,82,,735,,,62,10,4308,0,0,0,,,,,,,
Orange,California,2016-11-01,2820,337,2597,444,6198,2624,1995,4619,532,1047,1579,6336,1451,377,687,125,8312,6800,191,1391,16,85,,775,,,63,12,4177,0,0,0,,,,,,,
Orange,California,2016-10-01,2861,338,2636,430,6265,2650,1979,4629,550,1086,1636,6373,1493,436,732,121,8631,6655,160,1468,20,88,,780,,,71,11,4708,0,0,0,,,,,,,
Orange,California,2016-09-01,2831,345,2557,435,6168,2609,1921,4530,566,1072,1638,6269,1428,415,695,124,7635,6636,196,1560,16,100,,749,,,74,11,4895,0,0,0,,,,,,,
Orange,California,2016-08-01,2831,336,2562,436,6165,2604,1977,4581,562,1022,1584,6283,1427,481,677,122,8100,6788,222,1655,18,93,,767,,,83,10,4855,0,0,0,,,,,,,
Orange,California,2016-07-01,2839,327,2600,446,6212,2596,1961,4557,569,1086,1655,6371,1380,354,665,118,7452,6611,169,1302,18,87,,738,,,64,10,4921,0,0,0,,,,,,,
Orange,California,2016-06-01,2799,325,2586,463,6173,2573,1979,4552,552,1069,1621,6293,1405,419,703,118,7857,6749,203,1389,21,98,,749,,,65,15,4873,0,0,0,,,,,,,
Orange,California,2016-05-01,2731,356,2553,450,6090,2552,1954,4506,536,1048,1584,6231,1427,427,688,122,7897,6986,180,1197,16,93,,733,,,54,7,4737,0,0,0,,,,,,,
Orange,California,2016-04-01,2693,348,2448,419,5908,2524,1846,4370,517,1021,1538,6084,1376,391,679,121,7490,6142,175,1333,15,90,,667,,,72,5,4723,0,0,0,,,,,,,
Orange,California,2016-03-01,2708,348,2495,414,5965,2530,1894,4424,526,1015,1541,6153,1318,452,702,120,7716,6841,190,1375,18,88,,725,,,74,12,4686,0,0,0,,,,,,,
Orange,California,2016-02-01,2781,363,2466,417,6027,2610,1928,4538,535,954,1489,6139,1325,389,698,117,7397,6263,186,1275,22,95,,766,,,71,11,4431,0,0,0,,,,,,,
Orange,California,2016-01-01,2721,354,2382,369,5826,2544,1880,4424,531,871,1402,6057,1261,370,694,120,6683,5922,194,1274,13,99,,741,,,64,8,4847,0,0,0,,,,,,,
Orange,California,2015-12-01,2646,330,2416,384,5776,2485,1933,4418,491,867,1358,5930,1221,357,729,112,7246,6224,136,1280,13,79,,720,,,97,7,4100,0,0,0,,,,,,,
Orange,California,2015-11-01,2726,338,2445,407,5916,2562,1928,4490,502,924,1426,6102,1232,334,679,108,7207,5868,186,1041,10,81,,722,,,63,5,4223,0,0,0,,,,,,,
Orange,California,2015-10-01,2805,359,2403,401,5968,2640,1847,4487,524,957,1481,6109,1297,398,703,115,7433,6523,242,1383,13,94,,701,,,57,8,4702,0,0,0,,,,,,,
Orange,California,2015-09-01,2878,359,2301,379,5917,2682,1754,4436,556,925,1481,6064,1274,396,686,118,7064,6410,227,1334,14,92,,651,,,56,9,4738,0,0,0,,,,,,,
Orange,California,2015-08-01,2834,356,2234,376,5800,2632,1693,4325,557,918,1475,5993,1281,345,661,120,6570,5503,234,1171,13,92,,562,,,69,8,5003,0,0,0,,,,,,,
Orange,California,2015-07-01,2850,339,2228,365,5782,2622,1652,4274,566,942,1508,5920,1304,425,675,120,6899,6309,249,1457,8,90,,561,,,56,11,4927,0,0,0,,,,,,,
Orange,California,2015-06-01,2758,317,2192,382,5649,2572,1684,4256,503,890,1393,5784,1253,415,660,116,6313,6078,221,1171,13,90,,598,,,56,11,4646,0,0,0,,,,,,,
Orange,California,2015-05-01,2743,310,2158,353,5564,2580,1694,4274,474,816,1290,5720,1216,383,710,120,6065,6120,161,1265,11,83,,581,,,59,9,4606,0,0,0,,,,,,,
Orange,California,2015-04-01,2708,315,2114,379,5516,2584,1718,4302,440,774,1214,5659,1203,403,723,110,5913,6476,159,1040,12,97,,578,,,60,9,4675,0,0,0,,,,,,,
Orange,California,2015-03-01,2675,318,2039,375,5407,2585,1668,4253,407,747,1154,5542,1139,334,698,111,5922,6245,206,1114,11,96,,491,,,62,9,4720,0,0,0,,,,,,,
Orange,California,2015-02-01,2684,302,1981,379,5346,2611,1649,4260,374,712,1086,5486,1134,361,722,110,5278,5008,112,878,7,83,,425,,,55,6,4125,0,0,0,,,,,,,
Orange,California,2015-01-01,2604,296,1969,386,5255,2552,1737,4289,346,620,966,5405,1083,339,677,109,5348,4906,139,905,11,87,,443,,,52,7,4612,0,0,0,,,,,,,
Orange,California,2014-12-01,2551,305,2180,416,5452,2565,1968,4533,290,629,919,5789,998,297,669,105,5274,5417,143,1082,6,84,,439,,,50,7,4019,0,0,0,,,,,,,
Orange,California,2014-11-01,2901,413,2450,504,6268,2985,2283,5268,329,671,1000,6815,1139,283,824,108,5965,4832,124,1019,8,84,,432,,,57,7,4002,0,0,0,,,,,,,
Orange,California,2014-10-01,3118,452,2611,555,6736,3230,2509,5739,341,656,997,6896,1265,438,1023,111,6996,6468,168,1395,11,129,,467,,,61,7,5206,0,0,0,,,,,,,
Orange,California,2014-09-01,3127,437,2633,550,6747,3224,2553,5777,340,630,970,6902,1379,207,868,115,6589,5960,149,1341,8,119,,507,,,60,7,5159,0,0,0,,,,,,,
Orange,California,2014-08-01,3145,415,2556,536,6652,3217,2513,5730,342,580,922,6814,1381,347,897,112,6495,5702,163,1360,15,114,,522,,,78,9,5220,0,0,0,,,,,,,
Orange,California,2014-07-01,3151,415,2667,552,6785,3216,2576,5792,349,644,993,6984,1387,339,882,106,6594,7201,158,1392,13,110,,588,,,85,8,5145,0,0,0,,,,,,,
Orange,California,2014-06-01,3179,440,2666,534,6819,3262,2566,5828,357,634,991,6972,1428,354,871,110,6135,5917,260,1203,12,125,,594,,,74,10,5000,0,0,0,,,,,,,
Orange,California,2014-05-01,3149,427,2787,550,6913,3214,2652,5866,363,684,1047,7055,1372,864,835,110,6779,6090,228,1219,7,137,,620,,,90,9,5094,0,0,0,,,,,,,
Orange,California,2014-04-01,3218,432,2756,540,6946,3276,2598,5874,374,698,1072,7089,1416,965,878,114,7003,5603,259,1343,9,142,,627,,,81,7,5114,0,0,0,,,,,,,
Orange,California,2014-03-01,3167,418,2813,554,6952,3228,2627,5855,356,741,1097,7065,1371,1016,896,105,5582,5254,216,394,15,132,,625,,,96,6,5282,0,0,0,,,,,,,
Orange,California,2014-02-01,3185,449,2833,542,7009,3258,2678,5936,376,697,1073,7186,2382,947,798,100,11424,5683,108,1082,129,141,,656,,,116,6,4665,0,0,0,,,,,,,
Orange,California,2014-01-01,3226,453,2640,513,6832,3310,2542,5852,368,612,980,7049,2344,926,801,100,6983,1280,196,1034,117,139,,712,,,80,9,5261,0,0,0,,,,,,,
Orange,California,2013-12-01,3119,421,2741,514,6795,3185,2641,5826,355,614,969,6992,2123,693,792,100,12172,2456,188,1130,121,122,,764,,,70,8,4823,0,0,0,,,,,,,
Orange,California,2013-11-01,3101,435,2838,541,6915,3190,2723,5913,347,655,1002,7074,2083,843,830,111,11034,1866,213,1024,118,122,,776,,,80,7,4711,0,0,0,,,,,,,
Orange,California,2013-10-01,3164,453,2859,513,6989,3237,2723,5960,379,650,1029,7138,2084,736,852,100,11880,3109,284,1227,123,137,,788,,,97,8,5208,0,0,0,,,,,,,
Orange,California,2013-09-01,3193,453,2799,508,6953,3280,2631,5911,368,674,1042,7050,2239,708,859,100,12006,2285,231,1104,123,187,,771,,,68,11,5385,0,0,0,,,,,,,
Orange,California,2013-08-01,3100,413,2759,532,6804,3155,2634,5789,357,658,1015,6966,2257,917,843,100,13423,3118,247,1145,117,151,,629,,,80,10,5581,0,0,0,,,,,,,
Orange,California,2013-07-01,3110,409,2697,537,6753,3144,2574,5718,375,660,1035,6906,2246,1035,856,100,11959,3049,245,1299,141,147,,480,,,90,6,5140,0,0,0,,,,,,,
Orange,California,2013-06-01,3089,410,2757,537,6793,3122,2660,5782,379,632,1011,6939,2161,731,898,107,11265,2079,204,1023,121,134,,625,,,75,8,4985,0,0,0,,,,,,,
Orange,California,2013-05-01,3042,413,2867,509,6831,3086,2748,5834,368,629,997,6977,2221,875,859,100,12597,3054,221,1137,130,161,,716,,,76,9,5274,0,0,0,,,,,,,
Orange,California,2013-04-01,3032,411,2881,507,6831,3071,2737,5808,372,651,1023,6972,2044,1039,853,100,11535,2275,252,1112,128,157,,738,,,89,8,5154,0,0,0,,,,,,,
Orange,California,2013-03-01,2976,400,2922,503,6801,3028,2721,5749,349,703,1052,6924,2014,977,847,97,12192,2814,232,1103,133,181,,725,,,96,7,5523,0,0,0,,,,,,,
Orange,California,2013-02-01,2996,409,2748,492,6645,3057,2541,5598,349,698,1047,6767,2225,764,856,97,11541,2744,220,1112,119,134,,684,,,99,7,4687,0,0,0,,,,,,,
Orange,California,2013-01-01,3021,399,2829,505,6754,3038,2642,5680,382,692,1074,6828,2102,1033,742,97,12280,2865,207,1332,131,129,,816,,,85,6,5330,0,0,0,,,,,,,
Orange,California,2012-12-01,2771,352,2793,484,6400,2787,2599,5386,335,679,1014,6621,2107,912,753,97,12967,2845,167,1233,116,118,,805,,,108,6,4841,0,0,0,,,,,,,
Orange,California,2012-11-01,2782,361,2896,502,6541,2780,2659,5439,363,739,1102,6728,2017,1023,753,97,13678,2342,210,1007,122,137,,809,,,114,6,5056,0,0,0,,,,,,,
