county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Erath,Texas,2017-12-01,34,0,1,0,0,27,2,1,0,15,0,0,2,82,14,96,145,66.21,35,,,,
Erath,Texas,2017-11-01,32,10,1,1,0,21,2,0,0,11,0,1,2,81,10,91,145,62.76,40,1,1,31,1054
Erath,Texas,2017-10-01,35,4,1,3,0,26,2,1,0,17,0,1,1,91,9,100,145,68.97,31,1,2,36,1224
Erath,Texas,2017-09-01,45,3,1,4,0,23,1,1,0,18,0,1,0,97,13,110,145,75.86,21,4,1,31,1054
Erath,Texas,2017-08-01,45,4,0,5,0,25,3,0,0,16,0,1,0,99,10,109,145,75.17,22,0,3,85,2890
Erath,Texas,2017-07-01,45,3,2,2,0,20,1,1,0,13,0,0,0,87,5,92,145,63.45,39,0,4,62,2108
Erath,Texas,2017-06-01,46,10,2,2,0,14,0,2,0,11,0,2,1,90,10,100,145,68.97,31,1,3,93,3162
Erath,Texas,2017-05-01,53,1,1,1,0,16,0,1,0,8,0,3,1,85,11,96,145,66.21,35,2,5,128,5760
Erath,Texas,2017-04-01,46,7,0,1,0,17,4,3,0,9,0,2,1,90,9,99,145,68.28,32,3,7,196,6664
Erath,Texas,2017-03-01,51,6,0,1,0,12,1,2,0,14,0,2,0,89,7,96,145,66.21,35,1,8,205,7175
Erath,Texas,2017-02-01,54,3,0,1,0,20,3,4,0,10,0,2,1,98,10,108,145,74.48,23,4,5,119,4046
Erath,Texas,2017-01-01,60,4,0,0,0,17,0,4,0,10,1,2,1,99,8,107,145,73.79,24,1,9,241,8435
Erath,Texas,2016-12-01,55,6,0,0,0,15,1,1,0,8,2,2,1,91,7,98,145,67.59,33,1,7,206,7210
Erath,Texas,2016-11-01,53,2,1,1,0,16,2,1,0,8,0,2,2,88,10,98,145,67.59,33,0,5,150,5250
Erath,Texas,2016-10-01,43,3,1,3,0,15,2,0,0,7,0,2,1,77,21,98,145,67.59,33,1,5,142,4970
Erath,Texas,2016-09-01,34,3,1,3,0,12,2,0,0,9,0,1,1,66,24,90,145,62.07,41,1,4,124,4216
Erath,Texas,2016-08-01,40,4,0,4,0,14,2,0,0,5,0,1,5,75,14,89,145,61.38,42,1,4,124,4216
Erath,Texas,2016-07-01,43,3,1,2,0,13,0,1,0,10,0,1,5,79,6,85,145,58.62,46,1,5,129,4386
Erath,Texas,2016-06-01,49,5,0,3,0,10,0,2,0,10,0,1,3,83,10,93,145,64.14,38,0,6,156,5304
Erath,Texas,2016-05-01,48,9,1,2,0,10,0,0,0,8,1,1,4,84,12,96,145,66.21,35,2,3,90,3060
Erath,Texas,2016-04-01,47,4,1,3,1,7,0,0,0,12,1,1,2,79,0,79,145,54.48,52,1,4,82,2788
Erath,Texas,2016-03-01,44,5,2,2,2,13,0,0,0,10,1,1,2,82,0,82,145,56.55,49,1,3,75,2550
Erath,Texas,2016-02-01,43,6,2,2,2,10,1,1,0,7,0,1,4,79,2,81,145,55.86,50,1,5,119,4046
Erath,Texas,2016-01-01,43,10,1,2,2,12,0,2,0,7,1,1,1,82,3,85,145,58.62,46,0,5,155,5270
Erath,Texas,2015-12-01,42,10,1,2,2,10,0,1,0,8,1,0,2,79,3,82,145,56.55,49,2,5,155,5270
Erath,Texas,2015-11-01,31,6,0,1,2,17,3,1,0,5,2,0,2,70,4,74,145,51.03,57,1,7,154,52.36
Erath,Texas,2015-10-01,29,14,1,0,3,13,0,1,0,12,2,1,0,76,15,91,145,62.76,40,1,9,223,7267.57
Erath,Texas,2015-09-01,50,4,1,0,4,14,2,1,0,14,0,1,0,91,11,102,145,70.34,29,3,6,116,3780.44
Erath,Texas,2015-08-01,45,8,2,2,3,11,2,2,0,10,1,1,0,87,9,96,145,66.21,35,4,2,58,1890.22
Erath,Texas,2015-07-01,46,8,1,0,3,14,0,2,0,13,0,1,0,88,10,98,145,67.59,33,2,3,41,1336.19
Erath,Texas,2015-06-01,43,8,2,0,2,16,0,2,0,15,0,1,0,89,9,98,145,67.59,33,1,3,74,2411.66
Erath,Texas,2015-05-01,44,4,0,0,4,11,0,2,0,14,0,1,1,81,18,99,145,68.28,32,0,2,60,1955.4
Erath,Texas,2015-04-01,41,4,0,1,5,11,0,1,0,18,0,0,0,81,9,90,145,62.07,41,0,2,62,2020.58
Erath,Texas,2015-03-01,39,6,0,0,7,15,0,1,0,17,0,0,0,85,11,96,145,66.21,35,1,,,
Erath,Texas,2015-02-01,46,7,0,1,7,15,2,0,0,17,0,0,1,96,4,100,145,68.97,31,3,3,73,2379.07
Erath,Texas,2015-01-01,47,2,0,0,8,6,1,1,0,15,0,0,0,80,4,84,145,57.93,47,1,2,62,2020.58
Erath,Texas,2014-12-01,46,6,1,2,6,11,0,2,0,16,0,0,0,90,2,92,145,63.45,39,1,1,30,977.7
