county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Mendocino,California,2018-12-01,140,27,90,14,271,58,27,85,109,77,186,304,18,5,122,,527,238,21,12,,27,,,,,16,,359,51,,,,,,,,,
Mendocino,California,2018-11-01,144,28,99,19,290,64,44,108,108,74,182,305,19,3,122,20,760,364,32,42,,24,,,,,13,,342,,,,,,,,,,
Mendocino,California,2018-10-01,150,21,95,21,287,69,43,112,102,73,175,296,18,3,155,18,671,228,11,41,,28,,,,,6,,353,,,,,,,,,,
Mendocino,California,2018-09-01,174,24,87,14,299,89,56,145,109,45,154,320,33,5,112,33,622,253,7,31,,28,,,,,1,,332,,,,,,,,,,
Mendocino,California,2018-08-01,169,28,90,17,304,76,25,101,121,82,203,331,20,6,124,,669,320,13,38,,39,,,,,1,,389,,,,,,,,,,
Mendocino,California,2018-07-01,182,23,84,17,306,45,37,82,160,64,224,320,30,8,234,,647,180,11,22,,34,,,,,2,,378,,,,,,,,,,
Mendocino,California,2018-06-01,164,23,99,17,303,74,37,111,113,79,192,323,29,3,232,0,656,291,15,17,,30,,,,,6,0,348,0,0,0,,,,,,,
Mendocino,California,2018-05-01,176,15,92,22,305,56,35,91,135,79,214,322,23,6,168,0,699,213,3,37,,24,,,,,7,0,333,0,0,0,,,,,,,
Mendocino,California,2018-04-01,172,25,92,11,300,85,45,130,112,58,170,310,18,3,107,0,600,317,2,41,,18,,,,,5,0,331,0,0,0,,,,,,,
Mendocino,California,2018-03-01,179,19,88,20,306,88,45,133,110,63,173,318,19,1,95,0,640,201,0,33,,28,,,,,7,0,423,0,0,0,,,,,,,
Mendocino,California,2018-02-01,177,17,89,19,302,74,42,116,120,66,186,314,19,7,109,0,521,323,9,14,,25,,,,,2,0,341,0,0,0,,,,,,,
Mendocino,California,2018-01-01,163,18,98,22,301,72,30,102,109,90,199,313,16,5,94,0,712,180,5,1,,20,,,,,12,0,370,0,0,0,,,,,,,
Mendocino,California,2017-12-01,173,18,91,20,302,78,26,104,113,85,198,317,46,,46,0,312,41,0,35,,12,,,,0,6,0,389,0,0,0,,,,,,,
Mendocino,California,2017-11-01,172,27,88,17,304,81,22,103,118,83,201,319,50,,50,0,262,65,4,27,,11,,,,0,5,0,347,0,0,0,,,,,,,
