county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Tuolumne,California,2020-03-01,77,22,31,7,137,96,34,130,3,4,7,147,36,9,36,,470,65,7,9,,10,0,0,0,0,4,0,200,139,22,0,,,,,,,
Tuolumne,California,2020-02-01,89,24,26,6,145,108,30,138,5,2,7,147,41,20,41,,407,51,4,17,,13,0,0,0,0,3,0,283,211,28,0,,,,,,,
Tuolumne,California,2020-01-01,88,25,24,8,145,107,30,137,6,2,8,147,47,12,47,,676,41,6,16,,12,0,0,0,0,1,0,296,223,42,0,,,,,,,
Tuolumne,California,2019-12-01,81,27,29,7,144,102,34,136,6,2,8,147,46,20,46,,563,88,3,7,,12,0,0,0,0,1,0,276,201,20,0,,,,,,,
Tuolumne,California,2019-11-01,89,25,24,6,144,112,28,140,2,2,4,147,55,11,55,,576,71,7,12,,11,0,0,0,0,1,0,242,182,23,0,,,,,,,
Tuolumne,California,2019-10-01,91,22,24,7,144,111,27,138,2,4,6,147,50,12,50,,631,37,10,6,,13,0,0,0,0,1,0,285,199,49,0,,,,,,,
Tuolumne,California,2019-09-01,87,20,27,9,143,104,31,135,3,5,8,147,83,43,40,,504,60,9,9,,14,0,0,0,0,2,1,266,200,31,0,,,,,,,
Tuolumne,California,2019-08-01,92,19,22,10,143,107,26,133,4,6,10,147,41,15,41,,366,75,5,22,,13,0,0,0,0,2,0,285,220,19,0,,,,,,,
Tuolumne,California,2019-07-01,90,20,24,10,144,107,30,137,3,4,7,147,27,10,27,,178,65,3,12,,12,0,0,0,0,2,0,300,242,26,0,,,,,,,
Tuolumne,California,2019-06-01,93,23,19,9,144,113,24,137,3,4,7,147,24,10,24,,144,86,3,20,,14,0,0,0,0,3,0,298,218,35,0,,,,,,,
Tuolumne,California,2019-05-01,92,22,22,8,144,110,26,136,4,4,8,147,34,5,34,,102,76,2,8,,12,0,0,0,0,4,0,269,175,32,0,,,,,,,
Tuolumne,California,2019-04-01,90,24,24,6,144,110,24,134,4,6,10,147,51,21,51,,231,93,6,23,,11,0,0,0,0,3,0,251,180,17,0,,,,,,,
Tuolumne,California,2019-03-01,96,18,22,7,143,111,25,136,3,4,7,147,82,20,82,,303,119,4,6,,11,0,0,0,0,5,0,273,197,13,0,,,,,,,
Tuolumne,California,2019-02-01,91,18,23,8,140,103,25,128,6,6,12,147,40,21,40,,192,97,2,23,,10,0,0,0,0,2,0,240,164,12,0,,,,,,,
Tuolumne,California,2019-01-01,85,17,25,9,136,93,27,120,9,7,16,144,32,22,32,,277,89,8,17,,10,0,0,0,0,3,1,250,157,4,0,,,,,,,
Tuolumne,California,2018-12-01,79,19,23,8,129,89,28,117,9,3,12,140,40,17,40,,447,84,3,9,,10,0,0,0,0,4,0,224,155,0,0,,,,,,,
Tuolumne,California,2018-11-01,84,22,24,8,138,97,28,125,9,4,13,147,42,23,42,,533,93,6,11,,9,0,0,0,0,3,0,223,157,,0,,,,,,,
Tuolumne,California,2018-10-01,83,22,26,9,140,100,31,131,5,4,9,147,37,18,37,,320,73,3,10,,10,0,0,0,0,4,0,256,168,6,0,,,,,,,
Tuolumne,California,2018-09-01,94,23,20,6,143,114,24,138,3,2,5,147,32,11,32,,458,85,5,26,,11,0,0,0,0,2,1,257,197,20,0,,,,,,,
Tuolumne,California,2018-08-01,93,23,22,6,144,113,25,138,3,3,6,147,34,13,34,,551,77,9,13,,13,0,0,0,0,3,1,299,220,23,0,,,,,,,
Tuolumne,California,2018-07-01,87,29,22,6,144,112,25,137,4,3,7,147,33,7,33,,533,72,2,19,,14,0,0,0,0,4,1,309,247,15,0,,,,,,,
Tuolumne,California,2018-06-01,90,26,23,6,145,115,26,141,2,2,4,147,45,7,45,0,541,52,3,16,0,13,0,0,0,0,3,1,282,218,30,0,,,,,,,
Tuolumne,California,2018-05-01,87,28,25,5,145,112,29,141,2,2,4,147,53,12,53,0,658,84,5,19,0,12,0,0,0,0,3,0,277,204,29,0,,,,,,,
Tuolumne,California,2018-04-01,85,27,26,6,144,109,29,138,3,3,6,147,61,18,61,0,507,73,8,9,0,10,0,0,0,0,2,0,268,190,32,0,,,,,,,
Tuolumne,California,2018-03-01,89,26,24,6,145,111,28,139,4,2,6,147,61,10,61,0,344,111,5,13,0,12,0,0,0,0,2,3,307,245,27,0,,,,,,,
Tuolumne,California,2018-02-01,89,26,24,5,144,111,27,138,5,1,6,147,54,14,54,0,408,35,6,17,0,11,0,0,0,0,3,1,250,181,23,0,,,,,,,
Tuolumne,California,2018-01-01,90,27,23,4,144,115,24,139,3,2,5,147,64,45,64,0,441,75,4,11,0,12,0,0,0,0,3,0,298,226,31,0,,,,,,,
Tuolumne,California,2017-12-01,95,25,19,5,144,117,24,141,3,0,3,148,62,23,62,0,505,60,3,26,0,12,0,0,0,0,6,0,309,248,21,0,,,,,,,
Tuolumne,California,2017-11-01,94,23,21,8,146,114,27,141,3,2,5,148,56,23,56,0,589,82,7,9,0,11,0,0,0,0,2,0,268,204,29,0,,,,,,,
Tuolumne,California,2017-10-01,93,23,21,8,145,114,29,143,2,0,2,147,48,12,48,0,810,30,2,29,0,12,0,0,0,0,3,0,288,236,26,0,,,,,,,
Tuolumne,California,2017-09-01,93,21,23,8,145,113,27,140,2,3,5,147,52,11,52,0,402,75,4,11,0,13,0,0,0,0,4,0,306,238,38,0,,,,,,,
Tuolumne,California,2017-08-01,89,28,21,6,144,115,24,139,3,2,5,148,45,12,45,0,672,84,0,15,0,13,0,0,0,0,4,0,317,255,29,0,,,,,,,
Tuolumne,California,2017-07-01,88,32,18,7,145,117,24,141,2,2,4,147,45,14,45,0,811,58,1,9,0,12,0,0,0,0,3,0,302,225,28,0,,,,,,,
Tuolumne,California,2017-06-01,87,32,17,8,144,117,24,141,2,1,3,147,42,13,42,0,697,61,3,10,0,11,0,0,0,0,2,0,286,210,25,0,,,,,,,
Tuolumne,California,2017-05-01,86,33,17,8,144,117,24,141,3,0,3,147,39,10,39,0,795,46,9,20,0,12,0,0,0,0,2,1,312,247,28,0,,,,,,,
Tuolumne,California,2017-04-01,83,33,19,10,145,115,29,144,1,0,1,147,39,4,39,0,740,44,9,10,0,12,0,0,0,0,2,1,279,218,18,0,,,,,,,
Tuolumne,California,2017-03-01,91,28,17,9,145,118,25,143,2,0,2,147,30,3,30,0,999,39,6,7,0,13,0,0,0,0,3,1,309,256,21,0,,,,,,,
Tuolumne,California,2017-02-01,89,31,18,7,145,118,23,141,2,2,4,147,41,8,41,0,715,28,2,19,0,13,0,0,0,0,2,1,258,195,24,0,,,,,,,
Tuolumne,California,2017-01-01,83,32,23,5,143,112,23,135,3,5,8,147,41,11,41,0,854,41,3,9,0,10,0,0,0,0,5,1,251,184,6,0,,,,,,,
Tuolumne,California,2016-12-01,84,31,21,6,142,110,23,133,4,5,9,147,25,10,25,0,614,42,4,15,0,10,0,0,0,0,3,1,255,184,8,0,,,,,,,
Tuolumne,California,2016-11-01,84,27,21,8,140,108,24,132,3,5,8,147,45,5,45,0,708,37,4,11,0,11,0,0,0,0,4,3,282,221,13,0,,,,,,,
Tuolumne,California,2016-10-01,90,26,18,9,143,112,24,136,3,4,7,147,60,12,49,0,899,44,7,21,0,9,0,0,0,0,3,1,229,179,14,0,,,,,,,
Tuolumne,California,2016-09-01,89,25,21,10,145,110,29,139,4,2,6,147,53,12,55,0,535,43,6,10,0,10,0,0,0,0,2,1,256,201,22,0,,,,,,,
Tuolumne,California,2016-08-01,89,24,22,10,145,111,31,142,3,0,3,147,37,22,37,0,555,48,9,19,0,10,0,0,0,0,2,1,262,207,14,0,,,,,,,
Tuolumne,California,2016-07-01,90,22,24,9,145,109,32,141,4,0,4,147,46,12,46,0,825,49,4,13,0,12,0,0,0,0,2,0,304,245,16,0,,,,,,,
Tuolumne,California,2016-06-01,82,25,27,10,144,103,35,138,5,1,6,147,43,6,43,0,574,52,4,14,0,12,0,0,0,0,2,2,290,245,18,0,,,,,,,
Tuolumne,California,2016-05-01,77,30,28,10,145,104,36,140,4,1,5,147,39,12,39,0,688,49,3,24,0,12,0,0,0,0,2,1,307,246,22,0,,,,,,,
Tuolumne,California,2016-04-01,75,25,31,11,142,96,39,135,4,3,7,147,43,11,43,0,642,41,4,25,0,9,0,0,0,0,3,0,241,181,15,0,,,,,,,
