county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Webb,Texas,2017-12-01,186,19,3,10,11,69,9,5,17,75,7,4,9,385,17,402,570,70.53,111,,,,
Webb,Texas,2017-11-01,171,22,3,12,9,66,10,3,26,77,7,5,12,379,26,405,570,71.05,108,2,73,1622,90540.04
Webb,Texas,2017-10-01,159,29,2,12,8,78,10,1,27,86,4,3,14,391,27,418,570,73.33,95,1,87,1583,88363.06
Webb,Texas,2017-09-01,180,26,7,12,10,96,13,2,31,82,3,5,9,430,31,461,570,80.88,52,1,91,1578,88083.96
Webb,Texas,2017-08-01,222,19,3,12,13,112,15,3,27,78,2,7,10,478,27,505,570,88.6,0,3,112,1521,84902.22
Webb,Texas,2017-07-01,209,19,2,5,14,103,14,2,30,77,3,8,19,439,30,469,570,82.28,44,2,105,1909,106560.38
Webb,Texas,2017-06-01,213,29,3,6,14,110,11,1,30,70,7,8,12,449,30,479,570,84.04,34,1,76,1604,89535.28
Webb,Texas,2017-05-01,245,12,6,9,15,111,19,2,27,64,5,8,19,465,29,494,570,86.67,19,2,127,1930,107732.6
Webb,Texas,2017-04-01,206,28,8,12,16,98,25,1,23,66,11,7,21,460,23,483,570,84.74,30,2,126,2376,132628.32
Webb,Texas,2017-03-01,188,38,8,14,16,75,28,0,22,66,12,8,13,437,22,459,570,80.53,54,4,76,1437,80213.34
Webb,Texas,2017-02-01,183,28,0,17,17,99,32,10,19,72,21,8,15,481,19,500,570,87.72,13,4,52,486,27128.52
Webb,Texas,2017-01-01,161,43,0,8,19,89,22,9,26,64,16,8,15,443,26,469,570,82.28,44,8,49,426,23779.32
Webb,Texas,2016-12-01,151,34,0,7,19,70,24,6,25,78,16,5,15,406,25,431,570,75.61,82,9,56,620,34608.4
Webb,Texas,2016-11-01,150,44,0,10,19,103,37,4,32,86,16,6,20,459,32,491,570,86.14,22,12,64,860,48005.2
Webb,Texas,2016-10-01,152,44,0,13,15,93,46,3,22,74,13,9,15,448,22,470,570,82.46,43,1,39,411,22942.02
Webb,Texas,2016-09-01,190,30,0,18,20,89,51,2,27,69,13,12,11,462,30,492,570,86.32,21,3,54,531,29640.42
Webb,Texas,2016-08-01,203,25,0,22,20,87,44,3,13,66,11,8,15,488,13,501,570,87.89,12,3,51,475,26514.5
Webb,Texas,2016-07-01,208,29,0,14,17,78,31,5,14,62,8,11,18,475,14,489,570,85.79,24,10,57,527,29417.14
Webb,Texas,2016-06-01,197,41,0,21,17,82,40,3,20,80,7,8,17,465,20,485,570,85.09,28,8,59,601,33547.82
