county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Lamb,Texas,2017-12-01,18,2,0,3,3,5,0,0,0,12,0,1,3,43,0,43,54,79.63,0,,,,
Lamb,Texas,2017-11-01,15,4,0,0,3,6,0,0,0,12,0,0,1,39,0,39,54,72.22,0,0,2,37,1983.2
Lamb,Texas,2017-10-01,14,7,0,0,2,6,0,0,0,11,0,0,1,40,0,40,54,74.07,0,0,2,60,3216.6
Lamb,Texas,2017-09-01,17,3,0,1,2,3,0,0,0,10,0,0,1,34,0,34,54,62.96,15,0,3,85,4556
Lamb,Texas,2017-08-01,19,5,0,1,3,7,1,0,0,7,0,0,0,39,0,39,54,72.22,0,0,4,110,5896
Lamb,Texas,2017-07-01,17,6,0,2,3,4,1,0,0,6,0,0,1,38,0,38,54,70.37,11,0,4,74,3966.4
Lamb,Texas,2017-06-01,22,7,0,0,4,6,0,0,0,8,0,0,0,45,0,45,54,83.33,0,0,4,92,4931.2
Lamb,Texas,2017-05-01,22,9,0,2,5,5,0,0,0,3,0,0,1,45,0,45,54,83.33,0,0,2,60,3216
Lamb,Texas,2017-04-01,33,2,0,1,2,4,0,0,0,3,0,0,1,45,0,45,54,83.33,0,0,4,110,5896
Lamb,Texas,2017-03-01,28,6,0,2,1,2,1,0,0,3,0,0,2,45,0,45,54,83.33,0,0,4,83,4448.8
Lamb,Texas,2017-02-01,29,3,0,1,1,2,4,1,0,5,0,0,2,48,0,48,54,88.89,0,0,5,145,6411.9
Lamb,Texas,2017-01-01,24,3,0,1,1,7,0,0,0,5,0,0,1,42,0,42,54,77.78,0,0,4,118,6324.8
Lamb,Texas,2016-12-01,19,2,0,2,1,3,0,0,0,6,0,0,1,34,0,34,54,62.96,15,0,5,121,6485.6
Lamb,Texas,2016-11-01,22,7,0,2,0,7,1,0,0,6,0,1,2,48,0,48,54,88.89,0,0,6,136,7289.6
Lamb,Texas,2016-10-01,19,6,0,1,1,3,0,0,0,3,0,1,3,36,0,36,54,66.67,13,0,6,242,10701.24
Lamb,Texas,2016-09-01,24,4,0,0,1,3,0,0,0,5,0,1,0,36,0,36,54,66.67,13,0,2,62,2741.64
Lamb,Texas,2016-08-01,18,2,0,1,2,4,0,0,0,10,0,2,2,41,0,41,54,75.93,0,0,3,67,2962.74
Lamb,Texas,2016-07-01,17,0,0,2,3,7,1,0,0,3,0,0,1,33,0,33,54,61.11,16,1,4,77,3404.94
Lamb,Texas,2016-06-01,19,1,0,0,3,5,0,0,0,4,0,0,1,32,0,32,54,59.26,17,0,3,79,3493.38
Lamb,Texas,2016-05-01,20,2,0,1,4,2,1,0,0,5,0,0,2,36,0,36,54,66.67,13,0,3,73,3228.06
Lamb,Texas,2016-04-01,17,5,1,0,3,6,1,0,0,4,0,0,2,39,0,39,54,72.22,0,0,3,77,3404.94
Lamb,Texas,2016-03-01,26,10,0,0,1,4,1,0,0,4,0,1,1,48,0,48,54,88.89,0,0,3,87,3847.14
Lamb,Texas,2016-02-01,24,4,0,3,0,6,1,0,0,5,1,2,0,35,0,35,54,64.81,14,0,5,145,6411.9
Lamb,Texas,2016-01-01,29,4,0,2,0,8,1,0,0,7,0,0,0,48,0,48,54,88.89,0,0,5,131,5792.82
Lamb,Texas,2015-12-01,20,4,1,0,1,11,2,0,0,6,0,1,0,43,0,43,54,79.63,0,1,2,60,2653.2
Lamb,Texas,2015-11-01,20,5,0,1,0,9,2,0,0,6,0,0,1,41,0,41,54,75.93,0,1,2,62,2741.64
Lamb,Texas,2015-10-01,20,5,0,1,1,6,0,0,0,8,0,3,0,41,0,41,54,75.93,0,0,2,60,2653.2
Lamb,Texas,2015-09-01,23,1,0,1,0,10,0,0,0,6,0,0,0,41,0,41,54,75.93,0,1,2,62,2741.64
Lamb,Texas,2015-08-01,25,9,0,1,0,2,1,0,0,2,0,0,0,37,0,37,54,68.52,12,1,2,33,1459.26
Lamb,Texas,2015-07-01,26,3,0,0,0,4,0,0,0,14,0,0,1,41,0,41,54,75.93,0,0,2,31,1370.82
Lamb,Texas,2015-06-01,17,3,0,1,0,5,0,0,0,11,0,0,0,36,0,36,54,66.67,13,0,0,0,0
Lamb,Texas,2015-05-01,16,3,0,1,0,2,1,0,0,12,0,1,2,37,0,37,54,68.52,12,0,0,0,0
Lamb,Texas,2015-04-01,13,4,0,0,0,3,0,0,0,13,0,3,2,37,0,37,54,68.52,12,0,0,0,0
Lamb,Texas,2015-03-01,17,1,0,1,0,8,1,0,0,10,0,1,4,41,0,41,54,75.93,0,0,0,0,0
Lamb,Texas,2015-02-01,17,4,0,0,0,13,4,0,0,5,0,3,0,46,0,46,54,85.19,0,0,0,0,0
Lamb,Texas,2015-01-01,18,4,0,1,1,6,0,0,0,9,0,2,1,42,0,42,54,77.78,0,1,0,0,0
Lamb,Texas,2014-12-01,17,7,1,0,2,0,1,0,0,13,2,0,1,44,0,44,54,81.48,0,1,0,0,0
Lamb,Texas,2014-11-01,21,4,0,1,0,5,1,0,0,13,0,0,1,45,0,45,54,83.33,0,0,0,0,0
Lamb,Texas,2014-10-01,22,7,0,0,3,3,0,0,0,14,0,0,1,49,0,49,54,90.74,0,0,0,0,0
Lamb,Texas,2014-09-01,23,0,2,0,1,6,0,0,0,13,0,0,1,45,0,45,54,83.33,0,0,1,18,795.96
Lamb,Texas,2014-08-01,16,1,2,1,0,9,0,0,0,11,0,0,0,37,0,37,54,68.52,12,0,1,23,1017.06
Lamb,Texas,2014-07-01,16,1,2,1,0,11,0,0,0,15,0,0,0,43,0,43,54,79.63,0,0,1,6,265.32
Lamb,Texas,2014-06-01,25,1,2,0,0,4,0,0,0,15,0,0,1,46,0,46,54,85.19,0,0,2,27,1193.94
Lamb,Texas,2014-05-01,26,2,2,0,0,5,0,0,0,12,0,0,0,45,0,45,54,83.33,0,0,1,30,1326.6
Lamb,Texas,2014-04-01,22,3,2,0,1,6,0,0,0,6,0,0,0,39,0,39,54,72.22,0,0,2,32,1415.04
Lamb,Texas,2014-03-01,17,1,2,0,0,6,0,0,0,5,0,0,0,31,0,31,54,57.41,18,0,3,66,2918.52
Lamb,Texas,2014-02-01,18,4,3,0,0,9,3,0,0,8,1,0,0,40,0,40,54,74.07,0,0,2,38,1680.36
Lamb,Texas,2014-01-01,26,4,1,0,0,7,1,0,0,9,1,1,0,48,0,48,54,88.89,0,0,1,31,1370.82
Lamb,Texas,2013-12-01,17,2,1,0,0,6,1,0,0,13,1,0,0,40,0,40,54,74.07,0,1,1,30,1326.6
Lamb,Texas,2013-11-01,17,4,0,0,0,5,1,0,0,14,0,1,0,36,0,36,54,66.67,13,0,1,31,1370.82
Lamb,Texas,2013-10-01,23,1,1,1,0,7,0,0,0,16,0,0,0,43,0,43,54,79.63,0,0,1,30,1326.6
Lamb,Texas,2013-09-01,14,3,5,1,1,7,6,0,0,10,0,0,0,47,0,47,54,87.04,0,0,2,37,1636.14
Lamb,Texas,2013-08-01,21,1,4,1,1,4,4,0,0,2,0,0,0,38,0,38,54,70.37,11,0,2,62,2741.64
Lamb,Texas,2013-07-01,19,0,5,1,1,11,7,0,0,4,0,0,1,49,0,49,54,90.74,0,0,1,30,1326.6
Lamb,Texas,2013-06-01,16,0,5,3,2,7,7,0,0,4,0,0,1,45,0,45,54,83.33,0,0,1,31,1370.82
Lamb,Texas,2013-05-01,18,4,2,2,2,3,7,0,0,3,0,0,1,42,0,42,54,77.78,0,0,1,4,176.88
Lamb,Texas,2013-04-01,16,2,2,0,1,3,8,0,0,2,0,0,1,35,0,35,54,64.81,14,0,1,19,840.18
Lamb,Texas,2013-03-01,17,1,1,2,0,8,3,0,0,5,0,0,0,37,0,37,54,68.52,12,0,2,35,1547.7
Lamb,Texas,2013-02-01,16,3,0,3,0,9,4,0,0,8,0,0,1,44,0,44,54,81.48,0,0,3,58,2564.76
Lamb,Texas,2013-01-01,12,5,0,1,2,10,6,0,0,9,0,1,2,48,0,48,54,88.89,0,0,3,66,2918.52
Lamb,Texas,2012-12-01,17,4,0,2,2,8,4,0,0,8,0,1,2,48,0,48,54,88.89,0,0,2,60,2653.2
Lamb,Texas,2012-11-01,22,3,0,1,2,9,4,0,0,9,0,0,2,52,0,52,54,96.3,0,2,2,33,1459.26
Lamb,Texas,2012-10-01,18,4,1,1,0,5,5,0,0,11,0,1,2,48,0,48,54,88.89,0,1,5,112,4952.64
Lamb,Texas,2012-09-01,17,6,1,0,0,10,5,0,0,13,1,0,3,54,0,54,54,100,0,1,5,140,6190.8
Lamb,Texas,2012-08-01,19,4,0,0,0,10,6,0,0,12,1,1,2,52,0,52,54,96.3,0,0,4,96,4245.12
Lamb,Texas,2012-07-01,22,4,1,0,0,9,6,0,0,13,1,0,3,54,0,54,54,100,0,0,4,106,4687.32
Lamb,Texas,2012-06-01,18,5,1,0,0,4,4,0,0,9,1,0,3,45,0,45,54,83.33,0,0,3,93,4112.46
Lamb,Texas,2012-05-01,22,4,0,0,0,6,4,0,0,8,1,2,2,49,0,49,54,90.74,0,0,4,64,2830.08
Lamb,Texas,2012-04-01,21,2,0,0,0,5,5,0,0,6,2,1,2,44,0,44,54,81.48,0,0,2,21,928.62
Lamb,Texas,2012-03-01,17,2,0,3,0,4,5,0,0,8,2,1,0,42,0,42,54,77.78,0,0,2,43,1901.46
Lamb,Texas,2012-02-01,14,1,2,0,1,5,8,0,0,6,2,1,1,41,0,41,54,75.93,0,1,1,7,309.54
Lamb,Texas,2012-01-01,15,6,1,0,1,3,3,0,0,5,2,0,0,36,0,36,54,66.67,13,0,2,8,353.76
Lamb,Texas,2011-12-01,16,9,1,1,0,2,7,0,0,3,2,1,0,42,0,42,54,77.78,0,,2,43,1901.46
Lamb,Texas,2011-11-01,18,9,1,1,0,1,9,0,0,1,3,2,1,46,0,46,54,85.19,0,,3,54,2387.88
Lamb,Texas,2011-10-01,15,10,3,0,0,5,5,0,0,1,3,3,3,48,0,48,54,88.89,0,,5,95,4199
Lamb,Texas,2011-09-01,20,5,2,0,0,7,5,0,0,3,3,1,2,48,0,48,54,88.89,0,,,,
Lamb,Texas,2011-08-01,24,4,2,1,0,3,4,0,0,4,4,3,1,50,0,50,54,92.59,0,,,,
Lamb,Texas,2011-07-01,21,5,1,1,0,7,5,0,0,5,3,1,2,51,0,51,54,94.44,0,,,,
Lamb,Texas,2011-06-01,19,6,1,1,0,7,4,0,0,9,3,2,1,53,0,53,54,98.15,0,,,,
Lamb,Texas,2011-05-01,16,7,2,1,0,8,2,0,0,10,3,6,1,44,0,44,54,81.48,0,,,,
Lamb,Texas,2011-04-01,18,6,2,1,0,3,2,1,0,6,1,2,2,44,0,44,54,81.48,0,,,,
Lamb,Texas,2011-03-01,25,4,1,1,1,7,0,0,0,5,1,2,0,47,0,47,54,87.04,0,,,,
Lamb,Texas,2011-02-01,24,3,0,1,1,6,2,0,0,6,1,1,1,41,1,42,54,77.78,0,,,,
Lamb,Texas,2011-01-01,22,3,0,2,1,15,4,0,0,4,0,0,2,53,0,53,54,98.15,0,,,,
Lamb,Texas,2010-12-01,25,2,0,0,0,7,2,1,0,6,0,0,0,43,0,43,54,79.63,0,,,,
Lamb,Texas,2010-11-01,26,5,0,1,0,12,1,1,0,3,0,2,0,51,0,51,54,94.44,0,,,,
Lamb,Texas,2010-10-01,31,5,0,3,0,4,3,0,0,0,0,1,0,47,1,48,54,88.89,0,,,,
Lamb,Texas,2010-09-01,26,1,0,2,0,6,2,0,0,5,0,1,1,44,0,44,54,81.48,0,,,,
Lamb,Texas,2010-08-01,27,1,0,1,0,7,1,1,0,1,0,1,2,42,0,42,54,77.78,0,,,,
Lamb,Texas,2010-07-01,25,5,0,2,0,4,2,0,0,2,0,1,2,43,0,43,54,79.63,0,,,,
Lamb,Texas,2010-06-01,24,5,0,2,1,9,5,0,0,2,1,0,1,50,0,50,54,92.59,0,,,,
Lamb,Texas,2010-05-01,27,1,0,1,1,6,1,0,0,4,0,0,1,42,0,42,54,77.78,0,,,,
Lamb,Texas,2010-04-01,24,4,0,1,1,6,3,1,0,2,0,1,1,44,0,44,54,81.48,0,,,,
Lamb,Texas,2010-03-01,23,2,1,2,1,7,5,0,0,3,0,1,2,47,0,47,54,87.04,0,,,,
Lamb,Texas,2010-02-01,25,1,0,1,0,12,4,0,0,5,0,0,2,50,0,50,54,92.59,0,,,,
Lamb,Texas,2010-01-01,22,2,0,0,0,8,4,1,0,7,0,0,1,45,0,45,54,83.33,0,,,,
Lamb,Texas,2009-12-01,17,3,0,1,0,6,7,1,0,7,0,0,0,42,0,42,54,77.78,0,,,,
Lamb,Texas,2009-11-01,25,5,0,2,0,6,8,0,0,0,0,0,0,46,0,46,54,85.19,0,,,,
