county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
El Dorado,California,2020-03-01,184,28,114,34,360,202,128,330,10,20,30,396,153,45,125,0,613,315,6,33,,4,0,1,0,6,0,0,325,107,6,0,,,,,,,
El Dorado,California,2020-02-01,198,29,126,40,393,207,135,342,20,31,51,414,171,21,142,0,427,296,12,24,5,8,0,1,0,7,1,0,489,137,3,0,,,,,,,
El Dorado,California,2020-01-01,192,33,121,36,382,204,134,338,21,23,44,407,162,10,139,0,521,297,12,35,5,6,0,1,0,6,0,0,437,125,1,0,,,,,,,
El Dorado,California,2019-12-01,196,32,119,36,383,210,136,346,18,19,37,408,149,41,132,0,554,279,17,29,9,7,0,1,0,9,0,0,465,131,1,0,,,,,,,
El Dorado,California,2019-11-01,193,33,120,41,387,210,135,345,16,26,42,403,120,22,123,0,443,176,13,27,5,6,0,1,0,9,0,0,427,103,6,0,,,,,,,
El Dorado,California,2019-10-01,182,34,135,43,394,200,145,345,16,33,49,416,168,21,108,0,669,297,12,31,5,6,0,1,0,6,0,0,483,127,4,0,,,,,,,
El Dorado,California,2019-09-01,194,30,124,38,386,209,134,343,15,28,43,407,189,20,149,0,449,324,24,27,5,7,0,1,0,5,2,0,477,147,12,0,,,,,,,
El Dorado,California,2019-08-01,197,34,117,33,381,215,124,339,16,26,42,397,160,24,139,0,599,274,17,24,7,7,0,1,0,4,0,0,504,125,11,0,,,,,,,
El Dorado,California,2019-07-01,193,31,127,31,382,210,122,332,14,36,50,402,161,39,139,0,529,240,26,23,3,8,0,1,0,3,1,3,528,133,5,0,,,,,,,
El Dorado,California,2019-06-01,191,26,138,33,388,203,134,337,14,37,51,410,182,26,117,0,565,178,11,30,6,7,0,0,0,3,1,0,504,147,8,0,,,,,,,
El Dorado,California,2019-05-01,192,24,143,41,400,199,139,338,17,45,62,413,236,19,180,0,558,325,19,27,7,6,0,0,0,3,0,0,513,125,4,0,,,,,,,
El Dorado,California,2019-04-01,191,22,150,40,403,199,139,338,14,51,65,423,220,23,135,0,505,278,1,20,9,7,0,0,0,3,,0,479,104,9,0,,,,,,,
El Dorado,California,2019-03-01,197,25,133,41,396,201,132,333,21,42,63,414,246,15,154,0,741,323,14,27,4,7,0,1,0,4,0,0,470,95,3,0,,,,,,,
El Dorado,California,2019-02-01,180,26,135,33,374,190,127,317,16,41,57,392,215,36,136,0,623,305,14,26,4,5,0,1,0,2,0,0,390,80,0,0,,,,,,,
El Dorado,California,2019-01-01,181,24,133,34,372,189,133,322,16,34,50,393,192,20,147,0,772,221,28,33,5,6,0,0,0,3,0,0,465,88,4,0,,,,,,,
El Dorado,California,2018-12-01,167,19,136,39,361,169,139,308,17,36,53,379,180,25,135,0,526,178,14,30,7,6,0,0,0,3,0,0,436,72,4,0,,,,,,,
El Dorado,California,2018-11-01,173,22,134,40,369,173,141,314,22,33,55,396,159,26,115,0,482,168,11,22,9,6,0,0,0,5,0,0,478,100,4,0,,,,,,,
El Dorado,California,2018-10-01,177,25,138,45,385,186,150,336,16,33,49,414,133,17,105,0,526,168,10,40,9,6,0,1,0,3,0,0,481,120,5,0,,,,,,,
El Dorado,California,2018-09-01,179,29,153,41,402,190,156,346,18,38,56,425,156,9,108,0,558,206,15,35,5,8,0,0,0,2,1,0,470,95,3,0,,,,,,,
El Dorado,California,2018-08-01,176,26,157,46,405,183,165,348,19,38,57,429,157,8,149,0,587,192,15,42,4,9,0,0,2,2,0,0,576,112,1,0,,,,,,,
El Dorado,California,2018-07-01,173,28,158,47,406,184,175,359,16,31,47,424,198,15,124,0,626,229,3,36,7,8,0,0,0,4,0,0,494,108,4,0,,,,,,,
El Dorado,California,2018-06-01,172,25,146,42,385,189,155,344,8,33,41,402,152,13,131,0,556,149,11,34,9,8,0,0,0,0,0,0,557,117,1,0,,,,,,,
El Dorado,California,2018-05-01,178,28,146,38,390,196,146,342,10,38,48,418,167,20,99,0,459,155,16,72,9,0,0,0,0,0,0,0,527,127,2,0,,,,,,,
El Dorado,California,2018-04-01,176,27,142,38,383,188,144,332,15,36,51,408,156,25,63,0,843,143,26,28,7,7,0,0,0,1,0,1,523,137,1,0,,,,,,,
El Dorado,California,2018-03-01,176,29,140,36,381,191,140,331,14,36,50,406,152,8,63,0,959,201,18,42,5,7,0,1,0,0,,0,504,136,6,0,,,,,,,
El Dorado,California,2018-02-01,167,30,150,38,385,182,145,327,15,43,58,416,106,14,82,0,894,163,10,41,7,8,0,2,0,1,,1,478,131,12,0,,,,,,,
El Dorado,California,2018-01-01,168,31,152,39,390,180,150,330,20,40,60,413,90,16,90,0,945,0,8,52,7,8,0,2,0,2,,0,573,158,4,0,,,,,,,
El Dorado,California,2017-12-01,163,33,165,35,396,179,160,339,17,40,57,425,90,16,90,0,916,0,8,52,7,7,0,1,0,2,,0,489,157,4,0,,,,,,,
El Dorado,California,2017-11-01,174,31,162,36,403,186,156,342,19,42,61,430,77,6,77,0,850,0,10,32,6,8,0,1,0,2,,0,538,141,10,0,,,,,,,
El Dorado,California,2017-10-01,168,28,168,37,401,182,168,350,14,37,51,427,67,6,67,0,829,0,21,54,6,6,2,0,2,2,,1,520,152,7,0,,,,,,,
El Dorado,California,2017-09-01,170,30,166,35,401,185,168,353,15,33,48,428,66,5,33,1,833,0,8,43,7,9,0,4,0,2,,2,560,172,10,0,,,,,,,
El Dorado,California,2017-08-01,173,32,182,35,422,192,180,372,13,37,50,456,71,19,71,0,901,0,16,47,4,8,0,3,0,3,,1,600,212,9,0,,,,,,,
El Dorado,California,2017-07-01,173,29,180,40,422,192,179,371,10,41,51,439,84,5,84,0,911,0,12,45,6,7,0,4,0,3,,0,560,146,14,0,,,,,,,
El Dorado,California,2017-06-01,177,34,167,40,418,200,171,371,11,36,47,436,112,14,112,0,1056,1,21,26,5,7,2,0,0,5,,2,540,183,,0,,,,,,,
El Dorado,California,2017-05-01,170,31,169,41,411,190,171,361,11,39,50,425,110,28,110,0,989,1,20,34,4,7,0,2,0,4,,2,568,168,8,0,,,,,,,
El Dorado,California,2017-04-01,155,29,175,41,400,167,168,335,16,49,65,424,70,13,70,0,938,2,7,33,5,7,0,2,0,2,,0,538,142,1,0,,,,,,,
El Dorado,California,2017-03-01,153,32,154,34,373,169,146,315,16,42,58,397,71,9,71,,832,0,7,24,4,7,0,1,0,3,,4,612,144,4,0,,,,,,,
