county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Bandera,Texas,2017-12-01,26,1,1,1,3,1,1,0,0,2,0,1,0,37,18,55,96,57.29,31,,,,
Bandera,Texas,2017-11-01,27,2,0,0,2,2,1,0,0,2,0,0,0,36,17,53,96,55.21,33,1,0,0,0
Bandera,Texas,2017-10-01,22,9,0,1,2,3,1,1,0,4,0,0,0,43,21,64,96,66.67,22,0,1,4,193.32
Bandera,Texas,2017-09-01,29,4,0,2,1,6,3,2,0,7,0,0,0,54,17,71,96,73.96,15,0,0,0,0
Bandera,Texas,2017-08-01,27,5,0,2,1,2,0,1,0,2,0,1,0,41,25,66,96,68.75,20,0,0,0,0
Bandera,Texas,2017-07-01,24,3,0,1,0,6,3,0,0,2,0,0,0,39,30,69,96,71.88,17,0,1,30,1449.9
Bandera,Texas,2017-06-01,20,2,0,2,0,6,0,0,0,2,0,0,0,32,26,58,96,60.42,28,0,1,31,1498.23
Bandera,Texas,2017-05-01,21,3,0,0,3,2,0,0,0,1,0,1,0,31,31,62,96,64.58,24,0,1,30,1449.9
Bandera,Texas,2017-04-01,18,5,0,0,3,6,1,0,0,2,0,1,0,36,28,64,96,66.67,22,0,1,31,1498.23
Bandera,Texas,2017-03-01,25,2,0,0,3,3,1,0,0,4,0,0,0,38,27,65,96,67.71,21,0,2,44,2126.52
Bandera,Texas,2017-02-01,26,5,0,0,4,8,2,0,0,4,0,0,0,49,24,73,96,76.04,13,1,1,14,661.36
Bandera,Texas,2017-01-01,26,2,1,2,1,8,0,0,0,1,0,0,0,41,26,67,96,69.79,19,0,1,31,1464.44
Bandera,Texas,2016-12-01,29,1,1,0,2,1,1,1,0,0,0,0,0,36,17,53,96,55.21,33,0,1,30,1417.2
Bandera,Texas,2016-11-01,27,3,1,1,3,6,0,1,0,0,0,0,0,42,26,68,96,70.83,18,0,1,31,1464.44
Bandera,Texas,2016-10-01,22,4,0,1,3,1,2,2,0,3,0,0,0,38,30,68,96,70.83,18,0,1,30,1417.2
Bandera,Texas,2016-09-01,16,0,1,0,2,9,0,0,0,2,0,0,0,30,43,73,96,76.04,13,1,1,31,1464.44
Bandera,Texas,2016-08-01,17,3,1,0,3,7,0,0,0,1,0,0,0,32,38,70,96,72.92,16,0,1,17,803.08
Bandera,Texas,2016-07-01,24,5,0,1,1,4,1,0,0,3,0,0,0,39,20,59,96,61.46,27,0,0,0,0
Bandera,Texas,2016-06-01,20,9,0,0,3,8,0,0,0,1,0,0,0,41,17,58,96,60.42,28,0,0,0,0
Bandera,Texas,2016-05-01,36,0,0,0,2,9,0,1,0,3,0,0,0,51,19,70,96,72.92,16,0,1,3,141.72
Bandera,Texas,2016-04-01,40,1,0,0,2,6,2,0,0,4,0,0,0,55,16,71,96,73.96,15,0,0,0,0
Bandera,Texas,2016-03-01,27,0,0,0,2,4,1,0,0,4,0,3,0,41,17,58,96,60.42,28,0,0,0,0
Bandera,Texas,2016-02-01,20,3,0,0,2,1,1,0,0,6,0,0,0,33,17,50,96,52.08,36,0,1,14,661.36
Bandera,Texas,2016-01-01,17,0,0,0,2,3,1,0,0,5,0,0,0,28,21,49,96,51.04,37,0,1,9,425.16
Bandera,Texas,2015-12-01,19,1,0,0,3,5,0,0,0,3,0,0,0,31,22,53,96,55.21,33,1,0,0,0
Bandera,Texas,2015-11-01,13,0,0,1,3,5,1,0,0,4,0,0,0,27,21,48,96,50,38,0,0,0,0
Bandera,Texas,2015-10-01,20,4,0,0,2,5,1,4,0,1,0,0,0,37,22,59,96,61.46,27,0,0,0,0
Bandera,Texas,2015-09-01,24,3,0,0,1,4,0,1,0,5,1,0,0,39,35,74,96,77.08,12,0,1,12,561.48
Bandera,Texas,2015-08-01,21,5,1,0,2,8,1,1,0,2,0,0,0,41,15,56,96,58.33,30,0,2,22,1029.38
Bandera,Texas,2015-07-01,26,2,1,0,3,9,0,0,0,5,0,0,0,46,13,59,96,61.46,27,1,3,42,1965.18
Bandera,Texas,2015-06-01,19,2,1,0,3,10,0,0,0,2,0,0,0,37,3,40,96,41.67,46,0,3,60,2807.4
Bandera,Texas,2015-05-01,20,1,2,0,2,6,0,0,0,1,0,0,0,32,13,45,96,46.88,41,0,1,30,1403.7
Bandera,Texas,2015-04-01,23,7,0,2,0,5,1,0,0,0,1,0,0,39,23,62,96,64.58,24,0,1,23,1076.17
Bandera,Texas,2015-03-01,22,6,1,0,0,2,1,1,0,2,1,0,0,36,28,64,96,66.67,22,,1,21,982.59
Bandera,Texas,2015-02-01,27,4,2,0,1,10,0,1,0,1,0,1,0,47,25,72,96,75,14,1,0,0,0
Bandera,Texas,2015-01-01,19,5,0,0,0,4,0,0,0,1,0,0,0,29,18,47,96,48.96,39,1,0,0,0
Bandera,Texas,2014-12-01,22,8,0,0,0,6,0,0,0,0,0,1,0,37,17,54,96,56.25,32,0,0,0,0
Bandera,Texas,2014-11-01,27,4,0,1,1,3,0,0,0,0,0,1,0,37,21,58,96,60.42,28,0,0,0,0
Bandera,Texas,2014-10-01,25,7,0,0,1,11,1,0,0,3,0,0,0,48,26,74,96,77.08,12,2,0,0,0
Bandera,Texas,2014-09-01,26,3,0,0,1,7,1,0,0,2,0,1,0,41,31,72,96,75,14,1,0,0,0
Bandera,Texas,2014-08-01,24,4,0,0,1,9,0,0,0,4,0,0,0,42,35,77,96,80.21,0,0,1,18,817.92
Bandera,Texas,2014-07-01,29,1,0,0,1,5,0,1,0,5,0,0,0,42,36,78,96,81.25,0,0,1,17,772.48
Bandera,Texas,2014-06-01,28,4,0,0,0,8,2,1,0,1,0,2,0,46,26,72,96,75,14,1,0,0,0
Bandera,Texas,2014-05-01,32,4,0,0,0,6,0,1,0,4,0,0,0,47,19,66,96,68.75,20,0,3,39,1772.16
Bandera,Texas,2014-04-01,26,2,0,3,1,7,0,1,0,5,0,0,0,45,24,69,96,71.88,17,1,3,36,1635.84
Bandera,Texas,2014-03-01,28,1,0,0,3,2,2,0,0,4,0,0,0,40,17,57,96,59.38,29,3,1,28,1273.72
Bandera,Texas,2014-02-01,28,3,0,0,3,8,2,0,0,3,0,0,0,47,18,65,96,67.71,21,1,1,31,1410.19
Bandera,Texas,2014-01-01,31,6,0,0,3,8,0,1,0,1,0,1,0,51,16,67,96,69.79,19,0,1,18,818.82
Bandera,Texas,2013-12-01,36,4,0,0,2,2,1,0,0,1,1,0,0,47,18,65,96,67.71,21,0,0,0,0
Bandera,Texas,2013-11-01,31,0,0,0,4,3,0,1,0,2,0,0,0,41,24,65,96,67.71,21,2,1,31,1410.19
Bandera,Texas,2013-10-01,22,0,1,0,3,4,3,0,0,0,0,0,0,33,21,54,96,56.25,32,0,1,30,1275.9
Bandera,Texas,2013-09-01,15,2,0,0,2,11,1,0,0,3,1,0,0,35,14,49,96,51.04,37,0,2,39,1658.67
Bandera,Texas,2013-08-01,20,1,0,0,2,6,0,0,0,3,0,0,0,32,17,49,96,51.04,37,0,3,59,2509.27
Bandera,Texas,2013-07-01,16,1,0,0,3,9,2,0,0,3,0,0,0,34,15,49,96,51.04,37,0,3,43,1828.79
Bandera,Texas,2013-06-01,12,0,1,0,3,3,3,0,0,2,0,1,0,25,24,49,96,51.04,37,0,2,8,340.24
Bandera,Texas,2013-05-01,14,0,0,0,0,4,0,0,0,3,0,0,0,21,22,43,96,44.79,43,0,0,0,0
