county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Sutton,Texas,2017-12-01,2,3,0,0,0,0,0,0,0,0,0,0,3,8,0,8,28,28.57,17,,,,
Sutton,Texas,2017-11-01,3,3,0,1,0,1,0,0,0,0,0,0,5,13,0,13,28,46.43,12,0,0,0,0
Sutton,Texas,2017-10-01,0,1,0,1,0,0,0,0,0,0,0,0,4,6,0,6,28,21.43,19,0,0,0,0
Sutton,Texas,2017-09-01,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,9,28,32.14,16,0,0,0,0
Sutton,Texas,2017-08-01,2,1,0,0,0,0,0,1,0,0,0,0,4,8,0,8,28,28.57,17,1,0,0,0
Sutton,Texas,2017-07-01,2,0,0,1,0,1,0,1,0,0,0,0,3,8,0,8,28,28.57,17,0,0,0,0
Sutton,Texas,2017-06-01,5,0,0,1,0,1,1,1,0,1,0,0,4,14,0,14,28,50,11,0,0,0,0
Sutton,Texas,2017-05-01,3,0,0,1,0,3,0,0,0,2,0,0,0,9,1,10,28,35.71,15,0,0,0,0
Sutton,Texas,2017-04-01,1,3,0,1,0,2,0,0,0,3,0,0,0,10,0,10,28,35.71,15,0,0,0,0
Sutton,Texas,2017-03-01,3,2,0,0,1,1,0,0,0,5,0,3,1,15,0,15,28,53.57,10,0,0,0,0
Sutton,Texas,2017-02-01,3,1,0,0,1,1,0,0,0,6,0,0,0,12,0,12,28,42.86,13,0,0,0,0
Sutton,Texas,2017-01-01,4,1,0,0,1,0,0,0,0,5,0,0,0,11,0,11,28,39.29,14,0,0,0,0
Sutton,Texas,2016-12-01,4,5,0,0,1,0,0,0,0,2,0,0,0,12,0,12,28,42.86,13,0,0,0,0
Sutton,Texas,2016-11-01,5,2,0,0,1,0,0,0,0,3,0,0,0,11,0,11,28,39.29,14,0,0,0,0
Sutton,Texas,2016-10-01,4,4,0,1,1,0,1,0,0,1,0,0,0,12,1,13,28,46.43,12,0,0,0,0
