county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
La Salle (Private Facility),Texas,2017-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2017-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2017-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2017-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2017-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2017-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2016-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2016-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2016-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2016-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2016-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2016-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2016-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2015-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2015-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2015-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2015-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2015-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2015-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2015-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2015-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,
La Salle (Private Facility),Texas,2015-01-01,0,0,0,0,0,0,0,0,255,0,0,0,0,0,255,255,566,45.05,254,,,,
La Salle (Private Facility),Texas,2014-12-01,0,0,0,0,0,0,0,0,222,0,0,0,0,0,222,222,566,39.22,287,,,,
La Salle (Private Facility),Texas,2014-11-01,0,0,0,0,0,0,0,0,285,0,0,0,0,0,285,285,566,50.35,224,,,,
La Salle (Private Facility),Texas,2014-10-01,0,0,0,0,0,0,0,0,322,0,0,0,0,0,322,322,566,56.89,187,,,,
La Salle (Private Facility),Texas,2014-09-01,0,0,0,0,0,0,0,0,400,0,0,0,0,0,400,400,566,70.67,109,,,,
La Salle (Private Facility),Texas,2014-08-01,0,0,0,0,0,0,0,0,421,0,0,0,0,0,421,421,566,74.38,88,,,,
La Salle (Private Facility),Texas,2014-07-01,0,0,0,0,0,0,0,0,449,0,0,0,0,0,449,449,566,79.33,60,,,,
La Salle (Private Facility),Texas,2014-06-01,0,0,0,0,0,0,0,0,399,0,0,0,0,0,399,399,566,70.49,110,,,,
La Salle (Private Facility),Texas,2014-05-01,0,0,0,0,0,0,0,0,502,0,0,0,0,0,502,502,566,88.69,0,,,,
La Salle (Private Facility),Texas,2014-04-01,0,0,0,0,0,0,0,0,418,0,0,0,0,0,418,418,566,73.85,91,,,,
La Salle (Private Facility),Texas,2014-03-01,0,0,0,0,0,0,0,0,154,0,0,0,0,0,154,154,566,27.21,355,,,,
La Salle (Private Facility),Texas,2014-02-01,0,0,0,0,0,0,0,0,198,0,0,0,0,0,198,198,566,34.98,311,,,,
La Salle (Private Facility),Texas,2014-01-01,0,0,0,0,0,0,0,0,132,0,0,0,0,0,132,132,566,23.32,377,,,,
La Salle (Private Facility),Texas,2013-12-01,0,0,0,0,0,0,0,0,235,0,0,0,0,0,235,235,566,41.52,274,,,,
La Salle (Private Facility),Texas,2013-11-01,0,0,0,0,0,0,0,0,232,0,0,0,0,0,232,232,566,40.99,277,,,,
La Salle (Private Facility),Texas,2013-10-01,0,0,0,0,0,0,0,0,300,0,0,0,0,0,300,300,566,53,209,,,,
La Salle (Private Facility),Texas,2010-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,509,,,,
La Salle (Private Facility),Texas,2010-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,509,,,,
La Salle (Private Facility),Texas,2010-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,509,,,,
La Salle (Private Facility),Texas,2010-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,509,,,,
La Salle (Private Facility),Texas,2010-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,509,,,,
La Salle (Private Facility),Texas,2010-05-01,0,0,0,0,0,0,0,0,484,0,0,0,0,0,484,484,566,85.51,25,,,,
La Salle (Private Facility),Texas,2010-04-01,0,0,0,0,0,0,0,0,449,0,0,0,0,0,449,449,566,79.33,60,,,,
La Salle (Private Facility),Texas,2010-03-01,0,0,0,0,0,0,0,0,434,0,0,0,0,0,434,434,566,76.68,75,,,,
La Salle (Private Facility),Texas,2010-02-01,0,0,0,0,0,0,0,0,395,0,0,0,0,0,395,395,566,69.79,114,,,,
La Salle (Private Facility),Texas,2010-01-01,0,0,0,0,0,0,0,0,366,0,0,0,0,0,366,366,566,64.66,143,,,,
La Salle (Private Facility),Texas,2009-12-01,0,0,0,0,0,0,0,0,482,0,0,0,0,0,482,482,566,85.16,27,,,,
La Salle (Private Facility),Texas,2009-11-01,0,0,0,0,0,0,0,0,400,0,0,0,0,0,400,400,566,70.67,109,,,,
La Salle (Private Facility),Texas,2009-10-01,0,0,0,0,0,0,0,0,408,0,0,0,0,0,408,408,566,72.08,101,,,,
La Salle (Private Facility),Texas,2009-09-01,0,0,0,0,0,0,0,0,418,0,0,0,0,0,418,418,566,73.85,91,,,,
La Salle (Private Facility),Texas,2008-07-01,0,0,0,0,0,0,0,0,482,0,0,0,0,0,482,482,566,85.16,27,,,,
La Salle (Private Facility),Texas,2008-06-01,0,0,0,0,0,0,0,0,514,0,0,0,0,0,514,514,566,90.81,0,,,,
La Salle (Private Facility),Texas,2008-05-01,0,0,0,0,0,0,0,0,511,0,0,0,0,0,511,511,566,90.28,0,,,,
La Salle (Private Facility),Texas,2008-04-01,0,0,0,0,0,0,0,0,527,0,0,0,0,0,527,527,566,93.11,0,,,,
La Salle (Private Facility),Texas,2008-03-01,0,0,0,0,0,0,0,0,447,0,0,0,0,0,447,447,566,78.98,62,,,,
La Salle (Private Facility),Texas,2008-02-01,0,0,0,0,0,0,0,0,414,0,0,0,0,0,414,414,566,73.14,95,,,,
La Salle (Private Facility),Texas,2008-01-01,0,0,0,0,0,0,0,0,296,0,0,0,0,0,296,296,566,52.3,213,,,,
