county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
San Diego,California,2019-09-01,2604,477,2274,452,5807,2826,2491,5317,255,235,490,5983,3205,1217,1493,42,19319,4148,150,409,64,101,,,,,24,7,6384,0,713,,,,,,,,
San Diego,California,2019-08-01,2637,464,2278,453,5832,2844,2493,5337,257,238,495,5955,3007,1181,1453,37,22710,4332,132,422,64,95,,,,,37,9,6883,0,729,,,,,,,,
San Diego,California,2019-07-01,2650,451,2214,442,5757,2844,2402,5246,257,254,511,5857,2979,1213,1400,40,23182,4548,101,494,62,100,,,,,35,15,6905,0,759,,,,,,,,
San Diego,California,2019-06-01,2624,472,2173,421,5690,2860,2351,5211,236,243,479,5769,2926,1142,1433,42,22511,3998,90,509,62,87,,,,,25,10,6433,0,894,,,,,,,,
San Diego,California,2019-05-01,2593,464,2278,438,5773,2808,2436,5244,249,280,529,5887,2934,1228,1501,39,22748,4157,136,520,63,99,,,,,24,10,6659,0,703,,,,,,,,
San Diego,California,2019-04-01,2605,479,2209,428,5721,2810,2355,5165,274,282,556,5814,2772,1154,1472,41,22833,3983,147,497,59,99,,,,,21,18,6598,0,684,,,,,,,,
San Diego,California,2019-03-01,2547,473,2186,433,5639,2745,2339,5084,275,280,555,5768,2828,1414,1434,36,23899,4261,131,463,60,103,,,,,24,16,7041,0,722,,,,,,,,
San Diego,California,2019-02-01,2550,468,2133,394,5545,2756,2276,5032,262,251,513,5631,2541,1095,1403,35,21480,3663,136,442,62,91,,,,,18,16,5859,0,612,,,,,,,,
San Diego,California,2019-01-01,2547,433,2091,405,5476,2722,2249,4971,258,247,505,5625,2633,1366,1339,29,24218,4044,129,481,56,87,,,,,19,15,6723,0,658,,,,,,,,
San Diego,California,2018-12-01,2465,448,2161,410,5484,2694,2303,4997,219,268,487,5589,2270,703,1211,30,21851,4137,140,449,63,83,,,,,19,16,6296,0,707,,,,,,,,
San Diego,California,2018-11-01,2521,479,2227,418,5645,2731,2331,5062,269,314,583,5768,2125,930,1406,33,23240,4281,143,457,49,94,,,,,31,14,6335,0,722,,,,,,,,
