county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Angelina Private Facility,Texas,2012-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angelina Private Facility,Texas,2011-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angelina Private Facility,Texas,2011-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angelina Private Facility,Texas,2011-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angelina Private Facility,Texas,2011-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angelina Private Facility,Texas,2011-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angelina Private Facility,Texas,2011-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Angelina Private Facility,Texas,2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2011-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2011-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2010-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2010-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,99.9,,,,
Angelina Private Facility,Texas,2010-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2010-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2010-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2010-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2010-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2010-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2010-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2010-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2010-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2010-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2009-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2009-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2009-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,100,,,,
Angelina Private Facility,Texas,2009-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,111,98.2,0,,,,
Angelina Private Facility,Texas,2009-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2009-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,111,98.2,0,,,,
Angelina Private Facility,Texas,2009-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,111,98.2,0,,,,
Angelina Private Facility,Texas,2009-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,111,98.2,0,,,,
Angelina Private Facility,Texas,2009-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,111,98.2,0,,,,
Angelina Private Facility,Texas,2009-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,111,98.2,0,,,,
Angelina Private Facility,Texas,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2009-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2008-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,111,98.2,0,,,,
Angelina Private Facility,Texas,2008-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,111,98.2,0,,,,
Angelina Private Facility,Texas,2008-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,111,96.4,0,,,,
Angelina Private Facility,Texas,2008-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,111,98.2,0,,,,
Angelina Private Facility,Texas,2008-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,111,98.2,0,,,,
Angelina Private Facility,Texas,2008-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,111,98.2,0,,,,
Angelina Private Facility,Texas,2008-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2008-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,111,96.4,0,,,,
Angelina Private Facility,Texas,2008-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2008-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2008-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2008-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2007-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,111,95.5,0,,,,
Angelina Private Facility,Texas,2007-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2007-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2007-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2007-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2007-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2007-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2007-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2007-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2007-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2007-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2007-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2006-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2006-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2006-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2006-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2006-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2006-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2006-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2006-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,2006-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,111,97.3,0,,,,
Angelina Private Facility,Texas,1992-07-01,0,0,,0,0,0,0,0,0,,,,0,0,470,470,494,95.14,0,,,,
Angelina Private Facility,Texas,1992-06-01,0,476,,0,0,0,10,0,0,,,,0,0,486,486,494,98.38,0,,,,
Angelina Private Facility,Texas,1992-05-01,0,480,,0,0,0,7,0,0,,,,0,7,480,487,494,98.58,0,,,,
Angelina Private Facility,Texas,1992-04-01,0,478,,0,0,0,9,0,0,,,,0,9,478,487,494,98.58,0,,,,
Angelina Private Facility,Texas,1992-03-01,0,467,,0,0,0,10,0,0,,,,0,0,467,467,494,94.53,0,,,,
Angelina Private Facility,Texas,1992-02-01,0,448,,0,0,0,2,0,0,,,,0,0,450,450,494,91.09,0,,,,
