county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Carson,Texas,2017-12-01,10,1,0,0,1,1,1,0,0,3,0,1,0,18,0,18,50,36,27,,,,
Carson,Texas,2017-11-01,14,1,0,1,1,1,0,0,0,2,1,2,0,23,0,23,50,46,22,0,5,121,3025
Carson,Texas,2017-10-01,14,3,0,0,2,1,0,0,0,3,1,0,0,24,3,27,50,54,18,0,4,108,2700
Carson,Texas,2017-09-01,15,4,0,0,0,1,1,0,0,4,1,0,0,26,5,31,50,62,14,0,3,93,2325
Carson,Texas,2017-08-01,15,1,1,0,0,1,0,0,0,2,0,0,0,20,0,20,50,40,25,0,3,85,2125
Carson,Texas,2017-07-01,14,3,0,0,0,1,0,1,0,3,1,0,1,24,1,25,50,50,20,0,4,64,1600
Carson,Texas,2017-06-01,16,1,0,0,0,1,0,2,0,1,2,0,0,23,0,23,50,46,22,0,6,138,3450
Carson,Texas,2017-05-01,15,5,0,0,0,0,0,1,0,1,1,0,0,23,0,23,50,46,22,0,6,158,3950
Carson,Texas,2017-04-01,25,5,0,0,0,0,0,2,0,0,0,0,0,32,0,32,50,64,13,0,7,133,3325
Carson,Texas,2017-03-01,23,0,0,0,0,1,1,0,0,0,0,0,0,25,0,25,50,50,20,0,6,97,2425
Carson,Texas,2017-02-01,17,0,0,0,0,1,0,0,0,3,0,0,0,21,0,21,50,42,24,0,4,94,2350
Carson,Texas,2017-01-01,14,4,0,0,0,1,0,0,0,2,0,2,0,23,0,23,50,46,22,1,4,115,2875
Carson,Texas,2016-12-01,14,3,0,0,0,2,0,0,0,4,1,1,0,25,0,25,50,50,20,0,4,81,2025
Carson,Texas,2016-11-01,21,3,0,1,0,0,0,0,0,2,0,1,0,28,0,28,50,56,17,0,4,78,1950
Carson,Texas,2016-10-01,19,0,0,0,0,2,0,0,0,2,0,0,0,23,0,23,50,46,22,1,1,30,750
Carson,Texas,2016-09-01,12,7,0,1,2,0,0,0,0,0,0,0,0,22,0,22,50,44,23,1,1,3,75
Carson,Texas,2016-08-01,17,4,0,0,2,0,0,0,0,0,0,0,0,23,0,23,50,46,22,0,1,1,25
Carson,Texas,2016-07-01,20,3,0,0,1,2,0,0,0,0,0,0,0,26,0,26,50,52,19,0,0,0,0
Carson,Texas,2016-06-01,19,3,0,0,1,3,0,0,0,0,0,0,0,26,0,26,50,52,19,0,1,3,75
Carson,Texas,2016-05-01,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,50,50,20,1,2,10,250
Carson,Texas,2016-04-01,17,5,0,2,1,0,3,0,0,0,0,0,0,28,0,28,50,56,17,0,3,35,875
Carson,Texas,2016-03-01,27,7,0,0,1,0,0,2,0,0,0,0,0,37,0,37,50,74,0,0,4,53,1325
Carson,Texas,2016-02-01,30,3,0,1,1,1,1,0,0,0,0,0,0,36,0,36,50,72,0,0,4,94,2350
Carson,Texas,2016-01-01,26,3,0,1,1,0,1,0,0,0,0,0,0,32,0,32,50,64,13,0,4,59,1475
Carson,Texas,2015-12-01,20,7,0,0,1,1,1,0,0,0,0,4,0,34,0,34,50,68,11,1,2,60,1500
Carson,Texas,2015-11-01,24,0,1,0,0,1,0,0,0,0,0,0,0,26,0,26,50,52,19,1,2,62,1550
Carson,Texas,2015-10-01,22,8,0,0,2,1,0,0,0,0,0,4,0,37,0,37,50,74,0,1,4,56,1400
Carson,Texas,2015-09-01,27,5,0,0,3,1,0,0,0,0,0,0,0,36,0,36,50,72,0,0,2,62,1550
Carson,Texas,2015-08-01,25,2,0,0,2,1,0,0,0,0,0,0,0,30,0,30,50,60,15,0,2,62,1550
Carson,Texas,2015-07-01,24,10,0,0,1,1,0,0,0,0,0,0,0,36,0,36,50,72,0,0,5,150,3750
Carson,Texas,2015-06-01,26,1,0,1,1,1,0,0,0,0,0,0,0,30,0,30,50,60,15,0,5,135,3375
Carson,Texas,2015-05-01,30,2,0,0,1,0,0,0,0,0,0,0,0,33,0,33,50,66,12,0,4,106,2650
Carson,Texas,2015-04-01,17,2,0,0,2,0,0,0,0,0,0,0,0,21,0,21,50,42,24,0,3,69,1725
Carson,Texas,2015-03-01,12,4,0,0,1,1,0,0,0,0,0,0,0,18,0,18,50,36,27,0,0,0,0
Carson,Texas,2015-02-01,10,1,0,0,1,3,0,1,0,0,0,0,0,16,0,16,50,32,29,1,1,23,575
Carson,Texas,2015-01-01,7,2,0,0,1,0,1,2,0,1,0,0,0,14,0,14,50,28,31,1,6,88,2200
Carson,Texas,2014-12-01,14,3,0,1,0,0,0,0,0,0,0,2,0,20,0,20,50,40,25,1,9,207,5175
Carson,Texas,2014-11-01,16,6,1,0,2,1,0,2,0,0,0,0,0,28,0,28,50,56,17,1,8,178,4450
Carson,Texas,2014-10-01,19,2,0,0,1,3,0,1,0,2,0,0,0,28,0,28,50,56,17,1,10,113,2825
Carson,Texas,2014-09-01,15,0,0,1,0,1,0,2,0,0,0,0,0,19,2,21,50,42,24,1,5,78,1950
Carson,Texas,2014-08-01,13,2,0,0,0,2,0,2,0,0,0,1,0,20,0,20,50,40,25,0,4,55,1375
Carson,Texas,2014-07-01,13,4,0,0,0,3,0,3,0,0,0,0,0,23,6,29,50,58,16,0,9,131,3275
Carson,Texas,2014-06-01,15,0,0,0,0,4,0,4,0,0,0,0,0,23,0,23,50,46,22,0,7,178,4450
Carson,Texas,2014-05-01,18,7,0,0,0,0,2,1,0,0,0,1,0,29,0,29,50,58,16,1,13,193,4825
Carson,Texas,2014-04-01,13,3,0,0,0,5,0,1,0,0,0,2,0,24,0,24,50,48,21,0,11,193,4825
Carson,Texas,2014-03-01,9,3,0,5,1,2,1,0,0,0,0,1,0,22,0,22,50,44,23,0,4,93,2325
Carson,Texas,2014-02-01,17,2,0,0,2,3,0,0,0,1,0,0,0,25,0,25,50,50,20,1,5,87,2175
Carson,Texas,2014-01-01,20,0,0,0,2,1,0,1,0,1,0,0,0,25,0,25,50,50,20,1,3,37,925
Carson,Texas,2013-12-01,12,0,0,1,0,1,0,0,0,0,0,0,0,14,0,14,50,28,31,0,2,43,1075
Carson,Texas,2013-11-01,18,4,0,1,0,1,0,0,0,1,0,0,0,25,0,25,50,50,20,0,6,121,3025
Carson,Texas,2013-10-01,13,4,0,0,0,2,1,0,0,0,0,2,0,22,0,22,50,44,23,0,2,48,1200
Carson,Texas,2013-09-01,11,6,0,2,0,1,0,0,0,0,1,0,1,22,0,22,50,44,23,0,2,40,1000
Carson,Texas,2013-08-01,20,3,0,0,0,0,0,0,0,0,0,0,2,25,0,25,50,50,20,1,3,71,1775
Carson,Texas,2013-07-01,19,4,0,0,0,2,0,0,0,0,0,1,2,28,0,28,50,56,17,1,6,165,4125
Carson,Texas,2013-06-01,31,1,0,1,0,1,0,0,0,0,0,0,0,34,0,34,50,68,11,1,7,179,4475
Carson,Texas,2013-05-01,20,1,0,1,0,1,0,0,0,0,0,0,0,23,0,23,50,46,22,1,7,122,3050
Carson,Texas,2013-04-01,15,4,0,0,0,0,0,0,0,0,0,0,1,20,0,20,50,40,25,1,8,182,4550
Carson,Texas,2013-03-01,16,2,0,1,0,0,0,0,0,0,0,2,0,21,0,21,50,42,24,1,4,112,2800
Carson,Texas,2013-02-01,20,4,0,0,0,0,0,0,0,0,1,0,0,25,0,25,50,50,20,1,6,67,1675
Carson,Texas,2013-01-01,14,2,0,0,0,0,0,0,0,0,1,0,0,17,0,17,50,34,28,1,3,70,1750
Carson,Texas,2012-12-01,16,4,0,1,0,1,0,0,0,1,0,0,0,23,0,23,50,46,22,0,5,83,2075
Carson,Texas,2012-11-01,17,2,1,0,0,1,0,0,0,0,0,0,1,22,0,22,50,44,23,0,5,112,2800
Carson,Texas,2012-10-01,16,0,1,2,0,0,0,0,0,0,0,0,3,22,0,22,50,44,23,1,5,150,3750
Carson,Texas,2012-09-01,11,6,0,0,0,1,0,2,0,0,1,0,0,21,0,21,50,42,24,0,5,155,3875
Carson,Texas,2012-08-01,12,0,1,1,0,0,1,0,0,0,2,0,1,18,0,18,50,36,27,0,5,139,3475
Carson,Texas,2012-07-01,13,1,0,1,0,0,0,0,0,0,2,0,0,17,0,17,50,34,28,0,6,91,2275
