county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Bell,Texas,2017-12-01,281,65,4,30,57,144,25,6,7,94,1,18,9,734,54,788,1367,57.64,442,,,,
Bell,Texas,2017-11-01,257,76,5,34,56,112,27,5,7,94,0,14,11,691,56,747,1367,54.65,483,1,25,869,50080.47
Bell,Texas,2017-10-01,266,81,3,36,51,110,44,6,9,92,2,22,16,729,69,798,1367,58.38,432,4,38,834,48063.42
Bell,Texas,2017-09-01,282,64,2,41,52,125,44,3,8,97,1,25,10,746,61,807,1367,59.03,423,7,41,861,49619.43
Bell,Texas,2017-08-01,281,66,1,34,49,133,29,6,13,96,1,14,9,719,28,747,1367,54.65,483,8,40,794,45758.22
Bell,Texas,2017-07-01,267,57,4,38,52,117,36,10,14,91,4,11,7,694,35,729,1367,53.33,501,6,43,779,44893.77
Bell,Texas,2017-06-01,282,56,5,37,58,142,25,4,14,92,2,13,11,727,35,762,1367,55.74,468,6,36,750,43222.5
Bell,Texas,2017-05-01,265,71,5,43,57,128,28,8,12,100,0,14,15,734,29,763,1367,55.82,467,8,27,640,36883.2
Bell,Texas,2017-04-01,294,56,10,35,54,106,31,2,14,91,6,6,10,701,37,738,1367,53.99,492,7,31,589,33944.07
Bell,Texas,2017-03-01,284,66,9,31,64,107,29,1,12,108,5,11,10,725,30,755,1367,55.23,475,10,26,507,29218.41
Bell,Texas,2017-02-01,284,79,3,35,64,141,25,3,12,111,5,16,6,772,12,784,1367,57.35,446,13,4,100,5763
Bell,Texas,2017-01-01,250,49,3,24,35,186,18,13,13,128,0,9,9,724,13,737,1367,53.91,493,8,18,383,22072.29
Bell,Texas,2016-12-01,281,50,0,23,28,147,28,15,13,135,1,9,13,730,14,744,1367,54.43,486,5,18,362,20862.06
Bell,Texas,2016-11-01,299,58,8,29,40,113,35,5,12,82,7,10,9,695,21,716,1367,52.38,514,4,15,290,16712.7
Bell,Texas,2016-10-01,282,67,11,29,49,109,40,4,14,75,4,13,13,696,14,710,1367,51.94,520,8,11,213,12275.19
Bell,Texas,2016-09-01,264,74,6,22,49,130,31,0,12,82,6,15,17,696,12,708,1367,51.79,522,5,9,175,10085.25
Bell,Texas,2016-08-01,280,61,5,28,50,123,29,2,9,94,5,10,24,711,9,720,1367,52.67,510,5,11,196,11295.48
Bell,Texas,2016-07-01,281,64,7,36,49,104,32,7,18,84,5,14,23,706,18,724,1367,52.96,506,9,12,205,11814.15
Bell,Texas,2016-06-01,278,44,6,22,49,122,26,4,15,92,4,15,20,682,15,697,1367,50.99,533,7,13,212,12217.56
Bell,Texas,2016-05-01,262,54,7,18,54,108,30,3,15,99,4,14,10,663,15,678,1367,49.6,552,1,6,146,8413.98
Bell,Texas,2016-04-01,255,45,2,18,41,137,28,1,9,102,4,12,10,655,10,665,1367,48.65,565,5,6,95,5474.85
Bell,Texas,2016-03-01,249,34,3,13,29,161,27,10,14,100,0,10,11,647,14,661,1367,48.35,569,8,3,76,4379.88
Bell,Texas,2016-02-01,287,28,3,23,20,172,23,10,16,110,0,10,10,696,19,715,1367,52.3,515,4,4,100,5763
Bell,Texas,2016-01-01,285,30,3,16,14,134,21,11,9,98,0,2,11,625,10,635,1367,46.45,595,2,6,67,3861.21
Bell,Texas,2015-12-01,276,39,4,20,17,162,12,12,10,81,0,5,11,639,10,649,1367,47.48,581,5,6,125,7203.75
Bell,Texas,2015-11-01,264,32,4,25,20,185,28,12,9,88,0,16,8,682,9,691,1367,50.55,539,10,1,31,670.84
Bell,Texas,2015-10-01,251,46,3,24,22,211,16,13,10,87,0,7,9,689,10,699,1367,51.13,531,3,10,160,9220.8
Bell,Texas,2015-09-01,261,28,8,13,26,206,18,14,11,70,0,16,7,667,12,679,1367,49.67,551,1,8,159,9163.17
Bell,Texas,2015-08-01,260,45,5,22,20,159,24,17,10,75,0,11,3,641,10,651,1367,47.62,579,13,14,233,13427.79
Bell,Texas,2015-07-01,234,47,3,15,30,207,33,11,7,52,0,21,6,659,7,666,1367,48.72,564,13,15,231,13312.53
Bell,Texas,2015-06-01,250,39,3,25,27,191,31,14,21,79,1,10,6,676,25,701,1367,51.28,529,13,16,318,18326.34
Bell,Texas,2015-05-01,232,51,3,17,23,210,28,17,15,58,0,16,10,665,15,680,1367,49.74,550,5,16,339,19536.57
