county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Colusa,California,2020-03-01,31,6,26,2,65,27,14,41,10,14,24,72,12,14,7,0,99,20,8,4,0,4,0,5,0,0,3,1,94,0,3,0,,,,,,,
Colusa,California,2020-02-01,34,7,25,2,68,28,8,36,13,19,32,76,8,14,27,0,92,14,2,8,0,5,0,5,0,0,2,0,108,0,3,0,,,,,,,
Colusa,California,2020-01-01,34,8,22,3,67,28,11,39,14,14,28,76,8,16,19,0,133,39,1,8,0,4,0,4,0,0,6,0,125,0,1,0,,,,,,,
Colusa,California,2019-12-01,31,5,19,4,59,25,13,38,11,10,21,67,15,9,11,0,132,22,3,8,0,4,0,4,0,0,1,0,93,0,0,0,,,,,,,
Colusa,California,2019-11-01,36,6,23,6,71,29,16,45,13,13,26,77,15,10,13,0,129,17,0,8,0,4,0,5,0,0,3,0,95,0,5,0,,,,,,,
Colusa,California,2019-10-01,41,8,20,7,76,37,17,54,12,10,22,81,13,9,10,0,137,24,1,8,0,4,0,7,0,0,3,0,114,0,4,0,,,,,,,
Colusa,California,2019-09-01,46,7,17,5,75,37,13,50,16,9,25,81,13,9,10,0,121,34,3,4,0,4,0,5,0,0,1,0,105,0,1,0,,,,,,,
Colusa,California,2019-08-01,39,8,20,5,72,30,15,45,17,10,27,78,14,14,13,0,137,17,0,8,0,3,0,5,0,0,1,0,83,0,1,0,,,,,,,
Colusa,California,2019-07-01,39,10,19,4,72,32,14,46,17,9,26,85,13,6,14,0,152,34,4,8,0,4,0,5,0,0,3,0,127,0,2,0,,,,,,,
Colusa,California,2019-06-01,34,10,16,3,63,31,12,43,13,7,20,72,12,6,9,0,105,16,5,5,0,4,0,5,0,0,3,0,103,0,2,0,,,,,,,
Colusa,California,2019-05-01,40,7,14,3,64,30,9,39,17,8,25,71,12,6,9,0,124,17,0,8,0,5,0,5,0,0,2,1,97,0,0,0,,,,,,,
Colusa,California,2019-04-01,46,8,15,5,74,35,10,45,19,10,29,80,13,11,12,0,181,29,0,8,0,4,0,5,0,0,3,0,111,0,0,0,,,,,,,
Colusa,California,2019-03-01,40,7,16,6,69,35,7,42,12,15,27,73,14,9,11,0,122,22,0,8,0,4,0,5,0,0,0,0,115,0,3,0,,,,,,,
Colusa,California,2019-02-01,40,9,21,5,75,36,7,43,13,19,32,81,17,9,7,0,121,15,1,8,0,4,0,6,0,0,3,0,87,0,0,0,,,,,,,
Colusa,California,2019-01-01,41,7,19,4,71,28,10,38,20,13,33,79,37,12,11,0,130,27,0,8,0,4,0,4,0,0,3,0,111,0,0,0,,,,,,,
Colusa,California,2018-12-01,35,5,21,4,65,23,14,37,17,11,28,73,13,7,13,0,147,18,0,8,0,4,0,4,0,0,2,0,115,0,1,0,,,,,,,
Colusa,California,2018-11-01,37,5,26,5,73,25,17,42,17,14,31,80,21,7,9,0,135,21,2,8,0,4,0,4,0,0,2,0,106,0,2,0,,,,,,,
Colusa,California,2018-10-01,32,6,24,6,68,22,15,37,16,15,31,75,15,8,12,0,119,22,2,8,0,5,0,4,0,0,3,0,121,0,0,0,,,,,,,
Colusa,California,2018-09-01,35,9,22,5,71,27,15,42,17,12,29,78,14,8,9,0,59,17,3,7,0,4,0,6,0,0,4,1,108,0,0,0,,,,,,,
Colusa,California,2018-08-01,39,9,20,6,74,28,13,41,20,13,33,83,15,9,10,0,80,19,0,8,0,5,0,4,0,0,3,4,130,0,0,0,,,,,,,
Colusa,California,2018-07-01,40,10,21,6,77,33,12,45,18,14,32,82,14,3,9,0,141,33,0,12,0,5,0,4,0,0,6,1,123,0,1,0,,,,,,,
Colusa,California,2018-06-01,36,11,21,11,79,30,14,44,16,19,35,85,7,17,10,0,141,21,5,8,0,4,0,4,0,0,1,4,94,0,0,0,,,,,,,
Colusa,California,2018-05-01,35,13,23,8,79,29,15,44,20,15,35,86,30,11,10,0,116,28,1,8,0,4,0,3,0,0,0,0,112,1,0,0,,,,,,,
Colusa,California,2018-04-01,39,9,28,9,85,30,20,50,17,18,35,89,19,14,9,0,110,28,7,9,0,3,0,3,0,0,2,1,93,0,1,0,,,,,,,
Colusa,California,2018-03-01,37,10,23,9,79,27,17,44,19,16,35,85,13,7,9,0,129,18,9,4,0,5,0,4,0,0,1,9,124,0,5,0,,,,,,,
Colusa,California,2018-02-01,40,8,23,11,82,31,14,45,18,19,37,92,20,11,13,0,100,23,9,4,0,5,0,2,0,0,2,1,119,0,2,0,,,,,,,
Colusa,California,2018-01-01,37,6,22,9,74,28,12,40,15,19,34,82,34,14,17,0,77,21,0,8,0,4,0,2,0,0,2,0,105,0,1,0,,,,,,,
Colusa,California,2017-12-01,39,8,26,6,79,27,14,41,19,19,38,87,17,13,12,0,96,20,2,7,0,4,0,2,0,0,6,0,102,0,0,0,,,,,,,
Colusa,California,2017-11-01,47,10,20,3,80,36,11,47,20,13,33,86,19,8,13,0,82,32,0,8,0,4,0,2,0,0,2,0,98,0,1,0,,,,,,,
Colusa,California,2017-10-01,42,9,21,5,77,33,10,43,19,15,34,81,16,12,15,0,110,15,0,8,0,4,0,2,0,0,4,1,106,0,0,0,,,,,,,
Colusa,California,2017-09-01,43,11,17,4,75,31,13,44,22,9,31,79,19,7,13,0,102,26,0,8,0,4,0,2,0,0,2,1,110,0,0,0,,,,,,,
Colusa,California,2017-08-01,47,9,17,4,77,36,13,49,20,8,28,82,16,8,14,0,120,41,0,8,0,4,0,3,0,0,3,0,97,0,0,0,,,,,,,
Colusa,California,2017-07-01,42,10,22,3,77,38,16,54,14,9,23,85,17,9,13,0,106,20,5,8,0,4,0,3,0,0,2,0,113,0,0,0,,,,,,,
Colusa,California,2017-06-01,39,9,27,2,77,35,20,55,13,9,22,84,18,11,9,0,108,18,6,8,0,4,0,3,0,0,4,1,115,0,0,0,,,,,,,
Colusa,California,2017-05-01,42,7,22,4,75,33,15,48,17,10,27,80,18,5,12,0,120,20,8,8,0,4,0,3,0,0,3,0,114,0,0,0,,,,,,,
Colusa,California,2017-04-01,41,7,25,5,78,31,12,43,17,18,35,86,24,19,9,0,95,19,0,8,0,4,0,3,0,0,7,0,99,0,0,0,,,,,,,
Colusa,California,2017-03-01,41,7,27,5,80,32,15,47,16,17,33,87,9,6,11,0,126,23,0,5,0,5,0,3,0,0,2,0,126,0,0,0,,,,,,,
Colusa,California,2017-02-01,42,8,25,5,80,28,16,44,23,13,36,88,21,11,12,0,71,28,1,8,0,4,0,3,0,0,1,0,115,0,1,0,,,,,,,
Colusa,California,2017-01-01,41,7,32,5,85,29,19,48,19,18,37,95,40,6,11,0,114,24,1,8,0,4,0,3,0,0,5,0,100,0,0,0,,,,,,,
Colusa,California,2016-12-01,46,5,31,8,90,34,15,49,18,23,41,95,27,11,15,0,110,26,0,8,0,4,0,3,0,0,2,0,121,0,3,0,,,,,,,
Colusa,California,2016-11-01,42,7,26,6,81,29,15,44,20,17,37,87,26,1,13,0,106,23,0,8,0,5,0,4,0,0,1,0,115,0,0,0,,,,,,,
Colusa,California,2016-10-01,42,8,29,5,84,27,15,42,23,19,42,89,9,13,16,0,157,23,0,8,0,4,0,4,0,0,2,0,99,0,0,0,,,,,,,
Colusa,California,2016-09-01,47,8,26,2,83,32,14,46,24,13,37,87,24,11,16,0,192,18,1,8,0,4,0,5,0,0,1,0,91,0,0,0,,,,,,,
Colusa,California,2016-08-01,50,6,25,3,84,30,15,45,26,13,39,88,9,7,16,0,127,28,0,8,0,4,0,5,0,0,4,0,109,0,0,0,,,,,,,
Colusa,California,2016-07-01,51,4,24,3,82,33,13,46,22,14,36,88,8,10,14,0,145,22,4,8,0,3,0,7,0,0,5,0,84,0,0,0,,,,,,,
Colusa,California,2016-06-01,52,5,27,1,85,35,12,47,22,16,38,94,8,18,17,0,77,25,0,1,0,5,0,7,0,0,3,0,118,0,0,0,,,,,,,
Colusa,California,2016-05-01,42,6,29,4,81,31,17,48,16,17,33,86,21,13,13,0,68,19,1,5,0,4,0,7,0,0,4,1,115,0,0,0,,,,,,,
Colusa,California,2016-04-01,48,6,24,6,84,35,18,53,19,12,31,89,18,18,15,0,76,20,2,8,0,5,0,7,0,0,4,0,125,0,0,0,,,,,,,
Colusa,California,2016-03-01,42,9,27,3,81,31,17,48,20,13,33,89,18,2,15,0,95,23,0,8,0,5,0,7,0,0,5,0,124,0,0,0,,,,,,,
Colusa,California,2016-02-01,42,8,27,3,80,30,16,46,20,14,34,90,41,6,20,0,189,8,0,8,0,4,0,7,0,0,1,0,108,0,0,0,,,,,,,
Colusa,California,2016-01-01,47,6,27,4,84,26,19,45,27,12,39,89,18,2,18,0,120,17,2,7,0,4,0,8,0,0,4,0,100,0,0,0,,,,,,,
Colusa,California,2015-12-01,51,5,26,6,88,32,19,51,24,13,37,97,15,4,15,0,76,29,8,8,0,4,0,9,0,0,2,0,98,0,0,0,,,,,,,
Colusa,California,2015-11-01,50,6,29,5,90,31,17,48,25,17,42,94,17,7,17,0,100,19,5,8,0,4,0,9,0,0,3,0,98,0,0,0,,,,,,,
Colusa,California,2015-10-01,44,6,30,5,85,26,18,44,24,17,41,91,14,9,14,0,74,13,3,8,0,4,0,9,0,0,4,0,111,0,0,0,,,,,,,
Colusa,California,2015-09-01,46,6,23,6,81,26,16,42,26,13,39,88,14,18,14,0,69,19,3,3,0,5,0,9,0,0,1,0,125,0,0,0,,,,,,,
Colusa,California,2015-08-01,39,4,27,7,77,21,15,36,22,19,41,81,21,5,21,0,78,15,2,13,0,4,0,8,0,0,3,0,117,0,0,0,,,,,,,
Colusa,California,2015-07-01,39,6,20,9,74,23,16,39,22,13,35,83,24,7,24,0,82,19,0,7,0,5,0,9,0,0,1,0,113,0,0,0,,,,,,,
Colusa,California,2015-06-01,42,7,19,12,80,25,15,40,23,17,40,87,20,6,20,0,80,18,2,12,0,5,0,10,0,0,1,0,142,0,0,0,,,,,,,
Colusa,California,2015-05-01,42,6,18,9,75,26,10,36,22,17,39,82,19,9,19,0,73,11,3,4,0,4,0,12,0,0,0,0,97,0,0,0,,,,,,,
Colusa,California,2015-04-01,40,7,16,11,74,24,11,35,22,17,39,82,21,11,21,0,88,11,3,7,0,4,0,11,0,0,0,0,94,0,0,0,,,,,,,
Colusa,California,2015-03-01,38,6,18,8,70,24,9,33,20,17,37,78,22,9,22,0,97,16,2,9,0,4,0,10,0,0,1,0,113,0,0,0,,,,,,,
Colusa,California,2015-02-01,41,6,16,5,68,28,9,37,20,11,31,76,11,7,11,0,41,11,5,6,0,4,0,10,0,0,1,0,85,0,0,0,,,,,,,
Colusa,California,2015-01-01,45,6,14,5,70,30,10,40,20,10,30,76,12,9,12,0,56,15,3,6,0,4,0,11,0,0,3,1,112,0,0,0,,,,,,,
Colusa,California,2014-12-01,45,2,19,6,72,27,12,39,20,13,33,81,11,6,11,0,69,20,3,5,0,4,0,12,0,0,3,0,78,0,0,0,,,,,,,
Colusa,California,2014-11-01,53,4,21,8,86,32,11,43,25,18,43,91,11,4,11,0,59,17,1,6,0,4,0,12,0,0,3,0,101,0,0,0,,,,,,,
Colusa,California,2014-10-01,54,7,17,4,82,38,6,44,23,15,38,87,14,6,14,0,63,28,0,6,0,4,0,12,0,0,2,0,106,0,0,0,,,,,,,
Colusa,California,2014-09-01,47,10,16,4,77,34,8,42,23,12,35,85,14,6,14,0,55,21,0,6,0,4,0,13,0,0,1,0,102,0,0,0,,,,,,,
Colusa,California,2014-08-01,43,8,20,3,74,33,9,42,19,13,32,82,14,9,14,0,40,18,0,9,0,6,0,15,0,0,3,1,129,0,0,0,,,,,,,
Colusa,California,2014-07-01,44,5,20,4,73,31,9,40,18,15,33,78,21,3,11,0,37,23,0,6,0,2,0,8,0,0,3,1,118,0,0,0,,,,,,,
Colusa,California,2014-06-01,42,6,21,5,74,28,10,38,20,16,36,83,13,4,13,0,47,13,6,6,0,3,0,9,0,0,7,0,109,0,0,0,,,,,,,
Colusa,California,2014-05-01,50,7,18,7,82,35,13,48,21,13,34,88,32,6,18,0,45,47,2,6,0,3,0,12,0,0,5,0,132,0,0,0,,,,,,,
Colusa,California,2014-04-01,51,7,20,7,85,37,16,53,22,10,32,91,39,4,15,0,54,13,5,6,0,3,0,11,0,0,3,0,132,0,0,0,,,,,,,
Colusa,California,2014-03-01,49,6,22,6,83,35,16,51,20,12,32,92,59,13,17,0,72,19,1,8,0,2,0,13,0,0,0,0,112,0,0,0,,,,,,,
Colusa,California,2014-02-01,50,7,20,5,82,42,14,56,14,12,26,88,20,5,20,0,74,18,2,3,0,2,0,14,0,0,3,0,100,0,0,0,,,,,,,
Colusa,California,2014-01-01,47,9,16,6,78,47,13,60,9,9,18,86,20,8,20,0,30,16,3,6,0,1,0,9,0,0,1,0,89,0,0,0,,,,,,,
Colusa,California,2013-12-01,37,8,18,6,69,40,12,52,5,12,17,77,15,2,15,0,60,16,3,7,0,2,0,9,0,0,0,0,99,0,0,0,,,,,,,
Colusa,California,2013-11-01,34,8,21,6,69,36,14,50,6,13,19,77,15,5,15,0,69,15,2,3,0,1,0,0,0,0,1,0,90,0,0,0,,,,,,,
Colusa,California,2013-10-01,30,6,23,6,65,30,16,46,6,13,19,72,16,6,16,0,44,19,4,9,0,2,0,0,0,0,3,0,90,0,0,0,,,,,,,
Colusa,California,2013-09-01,32,6,23,7,68,31,16,47,7,14,21,77,18,12,18,0,68,23,3,6,0,1,0,0,0,0,2,0,90,0,0,0,,,,,,,
Colusa,California,2013-08-01,32,7,18,6,63,29,13,42,10,11,21,71,20,9,20,0,48,40,0,6,0,0,0,0,0,0,2,0,99,0,0,0,,,,,,,
Colusa,California,2013-07-01,38,9,15,6,68,38,12,50,9,9,18,74,8,3,21,0,62,23,0,5,0,2,0,0,0,0,4,0,113,0,0,0,,,,,,,
Colusa,California,2013-06-01,42,9,16,7,74,42,10,52,9,13,22,84,19,6,24,0,66,18,0,2,0,2,0,0,0,0,0,0,112,0,0,0,,,,,,,
Colusa,California,2013-05-01,44,6,18,10,78,42,11,53,9,16,25,84,17,11,,0,82,30,3,6,0,2,0,0,0,0,5,0,132,0,0,0,,,,,,,
Colusa,California,2013-04-01,45,7,13,10,75,45,10,55,7,13,20,80,,,19,0,90,39,6,3,0,2,0,0,0,0,3,0,119,0,0,0,,,,,,,
Colusa,California,2013-03-01,41,7,18,7,73,40,12,52,9,12,21,79,,,18,,59,56,1,3,0,2,0,0,0,0,1,0,105,0,0,0,,,,,,,
Colusa,California,2013-02-01,39,8,15,4,66,37,11,48,10,8,18,72,16,7,16,0,64,56,2,8,0,2,0,0,0,0,1,0,89,0,0,0,,,,,,,
Colusa,California,2013-01-01,38,5,14,3,60,35,10,45,8,7,15,64,8,2,8,0,84,79,0,3,0,2,0,0,0,1,1,0,101,0,0,0,,,,,,,
Colusa,California,2012-12-01,34,7,16,4,61,31,8,39,10,12,22,66,20,11,20,0,85,72,0,13,0,2,0,0,0,1,0,0,93,0,0,0,,,,,,,
Colusa,California,2012-11-01,33,8,20,5,66,30,9,39,12,15,27,70,0,8,13,1,94,89,0,5,0,2,0,0,0,0,2,0,121,0,0,0,,,,,,,
Colusa,California,2012-10-01,33,7,18,6,64,29,12,41,11,12,23,70,11,7,11,0,103,85,1,18,0,2,0,0,0,0,1,1,124,0,0,0,,,,,,,
Colusa,California,2012-09-01,37,12,13,4,66,34,9,43,15,8,23,74,11,6,11,0,50,46,0,4,0,2,0,0,0,0,2,0,112,0,0,0,,,,,,,
Colusa,California,2012-08-01,34,14,17,4,69,37,8,45,12,12,24,80,10,9,10,0,118,109,0,9,0,3,0,0,0,0,0,1,128,0,0,0,,,,,,,
Colusa,California,2012-07-01,35,10,19,3,67,36,8,44,9,14,23,73,9,5,9,0,95,84,0,11,0,3,0,0,0,0,4,0,110,0,0,0,,,,,,,
Colusa,California,2012-06-01,29,10,22,3,64,27,11,38,12,14,26,69,12,6,12,0,74,63,0,14,0,2,0,0,0,0,2,0,118,0,0,0,,,,,,,
Colusa,California,2012-05-01,24,7,23,6,60,22,13,35,9,16,25,65,15,9,15,0,67,57,1,10,0,2,0,0,0,0,2,0,104,0,0,0,,,,,,,
Colusa,California,2012-04-01,29,5,19,7,60,27,11,38,8,14,22,66,13,5,13,0,31,27,1,5,0,2,0,0,0,0,3,0,100,0,0,0,,,,,,,
Colusa,California,2012-03-01,30,10,18,6,64,27,12,39,13,12,25,71,14,5,14,0,55,45,2,10,0,2,0,0,0,0,3,1,92,0,0,0,,,,,,,
Colusa,California,2012-02-01,32,10,20,6,68,27,12,39,15,14,29,72,13,9,13,0,76,71,0,5,0,2,0,0,0,0,0,0,103,0,0,0,,,,,,,
Colusa,California,2012-01-01,30,12,20,2,64,29,11,40,13,11,24,71,10,7,10,0,90,76,0,14,0,2,0,0,0,0,1,0,108,0,0,0,,,,,,,
Colusa,California,2011-12-01,32,6,18,2,58,26,10,36,13,9,22,67,11,6,11,0,74,61,0,13,0,1,0,0,0,1,1,0,93,0,0,0,,,,,,,
Colusa,California,2011-11-01,26,4,24,2,56,24,11,35,5,16,21,61,9,6,9,0,45,41,0,4,0,0,0,0,0,1,0,0,84,0,0,0,,,,,,,
Colusa,California,2011-10-01,21,3,17,2,43,17,8,25,6,12,18,54,5,5,5,0,34,29,0,7,0,1,0,0,0,0,3,0,92,0,0,0,,,,,,,
Colusa,California,2011-09-01,28,5,13,2,48,27,4,31,6,11,17,59,4,2,5,0,43,34,0,9,0,1,0,0,0,0,0,0,107,0,0,0,,,,,,,
Colusa,California,2011-08-01,27,5,14,3,49,25,7,32,8,9,17,55,5,2,5,0,60,51,0,9,0,1,0,0,0,0,1,0,111,0,0,0,,,,,,,
Colusa,California,2011-07-01,26,2,14,6,48,22,8,30,6,12,18,59,7,4,7,0,41,38,0,2,0,2,0,0,0,0,3,0,105,0,0,0,,,,,,,
Colusa,California,2011-06-01,23,2,14,5,44,20,7,27,6,11,17,51,6,6,6,0,33,32,0,1,0,2,0,0,0,0,0,0,116,0,0,0,,,,,,,
Colusa,California,2011-05-01,25,2,15,4,46,18,9,27,9,10,19,52,6,8,6,0,58,54,0,5,0,2,0,0,0,0,2,0,125,0,0,0,,,,,,,
Colusa,California,2011-04-01,21,4,14,3,42,16,6,22,9,11,20,48,3,4,3,0,42,33,0,2,0,2,0,0,0,0,2,0,110,0,0,0,,,,,,,
Colusa,California,2011-03-01,22,5,19,3,49,17,6,23,10,16,26,54,1,0,1,0,44,38,0,6,0,2,0,0,0,0,1,0,123,0,0,0,,,,,,,
Colusa,California,2011-02-01,24,3,19,4,50,19,7,26,8,16,24,61,1,0,1,0,41,37,0,5,0,2,0,0,0,0,1,0,123,0,0,0,,,,,,,
Colusa,California,2011-01-01,26,3,18,4,51,20,6,26,9,16,25,59,3,1,3,0,60,57,3,5,0,2,0,1,0,1,2,0,130,0,0,0,,,,,,,
Colusa,California,2010-12-01,26,4,9,7,46,22,4,26,8,12,20,53,6,4,6,0,41,35,4,6,0,2,0,1,0,1,0,0,92,0,0,0,,,,,,,
Colusa,California,2010-11-01,23,4,11,7,45,19,7,26,7,12,19,55,6,2,6,0,53,45,4,8,0,2,0,1,0,1,5,0,97,0,0,0,,,,,,,
Colusa,California,2010-10-01,22,6,9,4,41,17,4,21,12,8,20,52,5,2,5,0,57,44,0,13,0,2,0,1,0,2,2,0,113,0,0,0,,,,,,,
Colusa,California,2010-09-01,27,5,12,4,48,22,5,27,9,12,21,57,5,4,5,0,31,27,0,4,0,2,0,0,0,3,7,0,128,0,0,0,,,,,,,
Colusa,California,2010-08-01,28,5,13,2,48,25,6,31,8,9,17,55,6,8,6,0,131,129,0,4,0,3,0,0,0,2,5,0,115,0,0,0,,,,,,,
Colusa,California,2010-07-01,27,8,9,3,47,23,4,27,13,7,20,65,6,5,6,0,106,9,2,6,0,2,0,0,0,10,5,0,148,0,0,0,,,,,,,
Colusa,California,2010-06-01,24,5,8,3,40,20,3,23,8,9,17,49,3,2,3,0,98,7,4,4,0,2,0,0,0,1,4,2,136,0,0,0,,,,,,,
Colusa,California,2010-05-01,23,3,13,3,42,17,8,25,9,8,17,51,2,1,2,0,46,42,1,4,0,2,0,0,0,1,6,0,132,0,0,0,,,,,,,
