county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Humboldt,California,2019-09-01,249,48,91,19,407,274,99,373,23,11,34,417,168,102,88,,300,13,11,59,11,4,,,,,7,1,797,66,77,,,,,,,,
Humboldt,California,2019-08-01,258,47,84,18,407,280,90,370,25,12,37,422,188,123,91,,357,61,16,40,15,7,,,,,4,1,905,85,101,,,,,,,,
Humboldt,California,2019-07-01,245,44,90,19,398,262,94,356,27,15,42,410,254,71,97,,363,149,39,57,4,6,,,,,8,1,825,76,73,,,,,,,,
Humboldt,California,2019-06-01,233,46,99,16,394,249,102,351,30,13,43,410,100,52,83,,307,143,26,57,0,5,,,,,6,0,811,65,82,,,,,,,,
Humboldt,California,2019-05-01,226,41,103,15,385,241,103,344,26,15,41,397,187,30,96,,294,229,26,64,8,4,,,,,9,0,819,63,67,,,,,,,,
Humboldt,California,2019-04-01,230,41,99,19,389,245,105,350,26,13,39,405,187,62,94,,135,194,9,65,9,5,,,,,4,0,781,47,74,,,,,,,,
Humboldt,California,2019-03-01,236,41,100,16,393,254,103,357,23,13,36,408,152,44,92,,280,202,11,99,9,5,,,,,4,1,825,47,76,,,,,,,,
Humboldt,California,2019-02-01,235,42,90,15,382,257,92,349,20,13,33,410,141,59,90,,160,262,6,39,13,4,,,,,5,0,664,38,63,,,,,,,,
Humboldt,California,2019-01-01,240,40,97,17,394,257,98,355,23,16,39,405,131,73,95,,296,247,23,84,11,4,,,,,2,1,775,51,79,,,,,,,,
Humboldt,California,2018-12-01,233,41,104,20,398,253,107,360,21,17,38,410,365,112,85,,163,220,20,69,11,4,,,,,5,1,728,54,65,,,,,,,,
Humboldt,California,2018-11-01,242,42,90,17,391,263,93,356,21,14,35,409,,95,85,,210,231,23,0,11,4,,,,,5,0,742,42,75,,,,,,,,
Humboldt,California,2018-10-01,238,50,96,27,411,265,98,363,23,25,48,412,,115,66,,277,243,38,41,12,5,,,,,7,0,766,51,70,,,,,,,,
Humboldt,California,2018-09-01,234,48,99,15,396,258,99,357,24,15,39,410,,106,76,,215,104,21,51,11,5,,,,,9,1,753,47,72,,,,,,,,
Humboldt,California,2018-08-01,248,44,91,13,396,265,85,350,27,19,46,407,,136,91,,213,359,39,94,13,4,,,,,6,0,814,43,69,,,,,,,,
Humboldt,California,2018-07-01,249,41,90,16,396,262,90,352,28,16,44,410,,86,63,,362,186,23,77,10,4.9,,,,,4.7,0.4,818,60,72,,,,,,,,
Humboldt,California,2018-06-01,246,38,94,18,396,260,96,356,25,15,40,408,,81,74,,285,196,19,76,12,4.5,,,,,5.8,0.4,770,64,89,,,,,,,,
Humboldt,California,2018-05-01,234,47,101,23,405,249,108,357,32,16,48,418,416,109,62,,514,229,10,65,14,4.65,,,,,5.6,0.05,916,69,75,,,,,,,,
Humboldt,California,2018-04-01,230,37,99,27,393,243,111,354,23,16,39,416,,110,81,,207,231,18,86,13,5.7,,,,,18.3,14,876,63,72,,,,,,,,
