county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Ventura Work Furlough,California,2018-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2018-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2018-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2016-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2016-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2016-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2016-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2016-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2015-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2015-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura Work Furlough,California,2015-09-01,0,0,28,6,34,0,18,18,0,16,16,48,0,0,0,0,0,0,2,0,0,0,0,,,0,0,0,13,0,0,0,,,,,,,
Ventura Work Furlough,California,2015-08-01,0,0,51,10,61,0,33,33,0,28,28,69,0,0,3,0,0,2,6,0,0,0,0,,,0,0,0,34,0,0,0,,,,,,,
Ventura Work Furlough,California,2015-07-01,0,0,60,12,72,0,43,43,0,29,29,78,0,0,9,0,0,4,9,0,0,0,0,,,0,0,0,46,0,0,0,,,,,,,
Ventura Work Furlough,California,2015-06-01,0,0,52,10,62,0,35,35,0,27,27,71,0,0,10,0,0,1,2,0,0,0,0,,,0,0,0,66,0,0,0,,,,,,,
Ventura Work Furlough,California,2015-05-01,0,0,46,9,55,0,32,32,0,23,23,63,0,0,7,0,0,0,3,0,0,0,0,,,0,0,0,45,0,0,0,,,,,,,
Ventura Work Furlough,California,2015-04-01,0,0,50,12,62,0,36,36,0,26,26,67,0,0,10,0,0,1,0,0,0,0,0,,,0,0,0,42,0,0,0,,,,,,,
Ventura Work Furlough,California,2015-03-01,0,0,49,9,58,0,29,29,0,29,29,63,0,0,8,0,0,1,2,0,0,0,0,,,0,0,0,49,0,0,0,,,,,,,
Ventura Work Furlough,California,2015-02-01,0,0,53,10,63,0,27,27,0,36,36,66,0,0,6,0,0,3,2,0,0,0,0,,,0,0,0,38,0,0,0,,,,,,,
Ventura Work Furlough,California,2015-01-01,0,0,46,9,55,0,28,28,0,27,27,64,0,0,7,0,0,3,7,0,0,0,0,,,0,0,0,55,0,0,0,,,,,,,
Ventura Work Furlough,California,2014-12-01,0,0,43,11,54,0,33,33,0,21,21,70,0,0,5,0,0,1,3,3,0,0,0,,,0,0,0,42,0,0,0,,,,,,,
Ventura Work Furlough,California,2014-11-01,0,0,52,14,66,0,41,41,0,25,25,71,0,0,7,0,0,5,10,3,0,0,0,,,0,0,0,40,0,0,0,,,,,,,
Ventura Work Furlough,California,2014-10-01,0,0,50,14,64,0,48,48,0,16,16,69,0,0,7,0,0,3,5,1,0,0,0,,,0,0,0,33,0,0,0,,,,,,,
Ventura Work Furlough,California,2014-09-01,0,0,47,19,66,0,44,44,0,22,22,71,0,0,8,0,0,2,8,2,0,0,0,,,0,0,0,45,0,0,0,,,,,,,
Ventura Work Furlough,California,2014-08-01,0,0,54,15,69,0,46,46,0,23,23,71,0,0,2,0,0,1,3,0,0,0,0,,,0,0,0,41,0,0,0,,,,,,,
Ventura Work Furlough,California,2014-07-01,0,0,54,15,69,0,48,48,0,21,21,78,0,0,4,0,0,2,3,0,0,0,0,,,0,0,0,48,0,0,0,,,,,,,
Ventura Work Furlough,California,2014-06-01,0,0,57,14,71,0,54,54,0,17,17,78,0,0,9,0,0,2,5,0,0,0,0,,,0,0,0,56,0,0,0,,,,,,,
Ventura Work Furlough,California,2014-05-01,0,0,56,9,65,0,49,49,0,16,16,75,0,0,4,0,0,0,13,1,0,0,0,,,0,0,0,47,0,0,0,,,,,,,
Ventura Work Furlough,California,2014-04-01,0,0,58,12,70,0,53,53,0,17,17,77,0,0,4,0,0,3,7,0,0,0,0,,,0,0,0,46,0,0,0,,,,,,,
Ventura Work Furlough,California,2014-03-01,0,0,58,9,67,0,49,49,0,18,18,71,0,0,6,0,0,1,6,2,0,0,0,,,0,0,0,46,0,0,0,,,,,,,
Ventura Work Furlough,California,2014-02-01,0,0,60,9,69,0,46,46,0,23,23,77,0,0,3,0,0,0,2,1,0,0,0,,,0,0,0,44,0,0,0,,,,,,,
Ventura Work Furlough,California,2014-01-01,0,0,66,9,75,0,51,51,0,24,24,81,0,0,5,0,0,1,6,3,0,0,0,,,0,0,0,55,0,0,0,,,,,,,
Ventura Work Furlough,California,2013-12-01,0,0,59,9,68,0,52,52,0,16,16,76,0,0,2,0,0,3,5,0,0,0,0,,,0,0,0,37,0,0,0,,,,,,,
Ventura Work Furlough,California,2013-11-01,0,0,61,13,74,0,59,59,0,15,15,80,0,0,1,0,0,1,7,0,0,0,0,,,0,0,0,41,0,0,0,,,,,,,
Ventura Work Furlough,California,2013-10-01,0,0,70,15,85,0,68,68,0,17,17,98,0,0,8,0,0,2,8,0,0,0,0,,,0,0,0,39,0,0,0,,,,,,,
Ventura Work Furlough,California,2013-09-01,0,0,75,16,91,0,68,68,0,23,23,101,0,0,7,0,0,0,3,3,0,0,0,,,0,0,0,60,0,0,0,,,,,,,
Ventura Work Furlough,California,2013-08-01,0,0,73,14,87,0,62,62,0,25,25,92,0,0,6,0,0,0,2,1,0,0,0,,,0,0,0,52,0,0,0,,,,,,,
Ventura Work Furlough,California,2013-07-01,0,0,74,13,87,0,63,63,0,24,24,100,0,0,9,0,0,1,5,4,0,0,0,,,0,0,0,63,0,0,0,,,,,,,
Ventura Work Furlough,California,2013-06-01,0,0,70,21,91,0,71,71,0,20,20,97,0,0,13,0,0,7,3,3,0,0,0,,,0,0,0,49,0,0,0,,,,,,,
Ventura Work Furlough,California,2013-05-01,0,0,74,19,93,0,68,68,0,25,25,99,0,0,14,0,0,8,6,2,0,0,0,,,0,0,0,66,0,0,0,,,,,,,
Ventura Work Furlough,California,2013-04-01,0,0,73,20,93,0,64,64,0,29,29,105,0,0,7,0,0,6,5,1,0,0,0,,,0,0,0,48,0,0,0,,,,,,,
Ventura Work Furlough,California,2013-03-01,0,0,69,23,92,0,64,64,0,28,28,102,0,0,5,0,0,5,11,2,0,0,0,,,0,0,0,58,0,0,0,,,,,,,
Ventura Work Furlough,California,2013-02-01,0,0,68,19,87,0,59,59,0,28,28,100,0,0,5,0,0,6,7,0,0,0,0,,,0,0,0,66,0,0,0,,,,,,,
Ventura Work Furlough,California,2013-01-01,0,0,62,16,78,0,53,53,0,25,25,87,0,0,4,0,0,2,13,3,0,0,0,,,0,0,0,69,0,0,0,,,,,,,
Ventura Work Furlough,California,2012-12-01,0,0,69,15,84,0,59,59,0,25,25,94,0,0,4,0,0,1,5,0,0,0,0,,,1,0,0,36,0,0,0,,,,,,,
Ventura Work Furlough,California,2012-11-01,0,0,71,19,90,0,62,62,0,28,28,97,0,0,6,0,0,2,3,1,0,0,0,,,17,0,0,65,0,0,0,,,,,,,
Ventura Work Furlough,California,2012-10-01,0,0,83,20,103,0,69,69,0,34,34,115,0,0,7,0,0,7,13,2,0,0,0,,,0,0,0,52,0,0,0,,,,,,,
Ventura Work Furlough,California,2012-09-01,0,0,78,20,98,0,60,60,0,38,38,110,0,0,11,0,0,3,9,3,0,0,0,,,0,0,0,74,0,0,0,,,,,,,
Ventura Work Furlough,California,2012-08-01,0,0,70,20,90,0,59,59,0,31,31,102,0,0,8,0,0,0,17,8,0,0,0,,,0,0,0,63,0,0,0,,,,,,,
Ventura Work Furlough,California,2012-07-01,0,0,68,22,90,0,63,63,0,27,27,95,0,0,9,0,0,3,24,2,0,0,0,,,0,0,0,62,0,0,0,,,,,,,
Ventura Work Furlough,California,2012-06-01,0,0,63,20,83,0,61,61,0,22,22,92,0,0,14,0,0,3,15,0,0,0,0,,,0,0,0,50,0,0,0,,,,,,,
Ventura Work Furlough,California,2012-05-01,0,0,71,14,85,0,60,60,0,25,25,89,0,0,11,0,0,4,13,1,0,0,0,,,0,0,0,57,0,0,0,,,,,,,
Ventura Work Furlough,California,2012-04-01,0,0,80,12,92,0,65,65,0,27,27,102,0,0,8,0,0,1,4,1,0,0,0,,,0,0,0,47,0,0,0,,,,,,,
Ventura Work Furlough,California,2012-03-01,0,0,84,13,97,0,68,68,0,29,29,102,0,0,6,0,0,4,6,0,0,0,0,,,0,0,0,49,0,0,0,,,,,,,
Ventura Work Furlough,California,2012-02-01,0,0,77,12,89,0,62,62,0,27,27,96,0,0,8,0,0,6,10,3,0,0,1,,,1,0,0,56,0,0,0,,,,,,,
Ventura Work Furlough,California,2012-01-01,0,0,53,9,62,0,47,47,0,15,15,84,0,0,5,0,0,1,2,3,0,0,0,,,1,0,0,74,0,0,0,,,,,,,
Ventura Work Furlough,California,2011-12-01,0,0,53,10,63,0,48,48,0,15,15,81,0,0,5,0,0,2,7,2,0,0,0,,,1,0,0,10,0,0,0,,,,,,,
Ventura Work Furlough,California,2011-11-01,0,0,64,14,78,0,58,58,0,20,20,84,0,0,13,0,0,2,9,2,0,0,0,,,1,0,0,44,0,0,0,,,,,,,
Ventura Work Furlough,California,2011-10-01,0,0,66,18,84,0,27,27,0,57,57,91,0,0,8,0,0,3,14,3,0,0,0,,,0,0,0,49,0,0,0,,,,,,,
Ventura Work Furlough,California,2011-09-01,0,0,68,14,82,0,55,55,0,27,27,89,0,0,9,0,0,1,15,6,0,0,0,,,0,0,0,56,0,0,0,,,,,,,
Ventura Work Furlough,California,2011-08-01,0,0,55,11,66,0,43,43,0,23,23,74,0,0,12,0,0,6,9,6,0,0,0,,,0,0,0,45,0,0,0,,,,,,,
Ventura Work Furlough,California,2011-07-01,0,0,59,10,69,0,40,40,0,29,29,74,0,0,13,0,0,1,12,2,0,0,0,,,0,0,0,35,0,0,0,,,,,,,
Ventura Work Furlough,California,2011-06-01,0,0,59,11,70,0,41,41,0,29,29,74,0,0,15,0,0,2,7,0,0,0,0,,,0,0,0,48,0,0,0,,,,,,,
Ventura Work Furlough,California,2011-05-01,0,0,56,13,69,0,43,43,0,26,26,72,0,0,8,0,0,3,12,2,0,0,0,,,0,0,0,40,0,0,0,,,,,,,
Ventura Work Furlough,California,2011-04-01,0,0,47,15,62,0,44,44,0,18,18,71,0,0,8,0,0,2,3,0,0,0,0,,,0,0,0,43,0,0,0,,,,,,,
Ventura Work Furlough,California,2011-03-01,0,0,54,17,71,0,45,45,0,26,26,79,0,0,5,0,0,0,3,2,0,0,0,,,0,0,0,35,0,0,0,,,,,,,
Ventura Work Furlough,California,2011-02-01,0,0,53,15,68,0,39,39,0,29,29,74,0,0,8,0,0,3,11,1,0,0,0,,,0,0,0,53,0,0,0,,,,,,,
Ventura Work Furlough,California,2011-01-01,0,0,55,14,69,0,37,37,0,32,32,77,0,0,7,0,0,5,17,1,0,0,0,,,0,0,0,55,0,0,0,,,,,,,
Ventura Work Furlough,California,2010-12-01,0,0,52,10,62,0,36,36,0,26,26,71,0,0,7,0,0,1,13,0,0,0,0,,,0,0,0,33,0,0,0,,,,,,,
Ventura Work Furlough,California,2010-11-01,0,0,58,11,69,0,41,41,0,28,28,75,0,0,7,0,0,1,10,0,0,0,0,,,0,0,0,41,0,0,0,,,,,,,
Ventura Work Furlough,California,2010-10-01,0,0,53,15,68,0,43,43,0,25,25,74,0,0,6,0,0,1,7,3,0,0,0,,,0,0,0,47,0,0,0,,,,,,,
Ventura Work Furlough,California,2010-09-01,0,0,48,21,69,0,42,42,0,27,27,75,0,0,7,0,0,0,7,2,0,0,0,,,0,0,0,43,0,0,0,,,,,,,
Ventura Work Furlough,California,2010-08-01,0,0,58,18,76,0,47,47,0,29,29,80,0,0,4,0,0,5,3,2,0,0,0,,,0,0,0,46,0,0,0,,,,,,,
Ventura Work Furlough,California,2010-07-01,0,0,68,14,82,0,30,30,0,52,52,87,0,0,14,0,0,8,11,3,0,0,0,,,0,0,0,33,0,0,0,,,,,,,
Ventura Work Furlough,California,2010-06-01,0,0,66,18,84,0,46,46,0,38,38,92,0,0,14,0,0,7,10,0,0,0,0,,,0,0,0,63,0,0,0,,,,,,,
Ventura Work Furlough,California,2010-05-01,0,0,57,18,75,0,42,42,0,33,33,80,0,0,10,0,0,9,14,1,0,0,0,,,0,0,0,55,0,0,0,,,,,,,
Ventura Work Furlough,California,2010-04-01,0,0,65,15,80,0,44,44,0,36,36,88,0,0,9,0,0,10,6,2,0,0,0,,,1,0,0,43,0,0,0,,,,,,,
Ventura Work Furlough,California,2010-03-01,0,0,70,19,89,0,47,47,0,42,42,94,0,0,13,0,0,1,7,1,0,0,0,,,0,0,0,52,0,0,0,,,,,,,
Ventura Work Furlough,California,2010-02-01,0,0,53,18,71,0,41,41,0,30,30,75,0,0,16,0,0,2,8,4,0,0,0,,,0,0,0,47,0,0,0,,,,,,,
Ventura Work Furlough,California,2010-01-01,0,0,64,19,83,0,54,54,0,29,29,93,0,0,13,0,0,7,10,3,0,0,0,,,0,0,0,56,0,0,0,,,,,,,
Ventura Work Furlough,California,2009-12-01,0,0,61,25,86,0,59,59,0,27,27,99,0,0,15,0,0,2,14,2,0,0,0,,,0,0,0,35,0,0,0,,,,,,,
Ventura Work Furlough,California,2009-11-01,0,0,77,28,105,,73,73,,32,32,116,0,0,14,0,0,12,4,6,0,0,0,,,0,0,0,40,0,0,0,,,,,,,
Ventura Work Furlough,California,2009-10-01,0,0,93,30,123,,74,74,,49,49,130,0,0,16,0,0,7,21,4,0,0,0,,,0,0,0,52,0,0,0,,,,,,,
Ventura Work Furlough,California,2009-09-01,0,0,97,26,123,,71,71,,52,52,128,0,0,25,0,0,4,20,1,0,0,0,,,0,0,0,71,0,0,0,,,,,,,
Ventura Work Furlough,California,2009-08-01,0,0,85,26,111,,70,70,,41,41,118,0,0,19,0,0,8,9,2,0,0,0,,,0,0,0,64,0,0,0,,,,,,,
Ventura Work Furlough,California,2009-07-01,0,0,79,31,110,,67,67,,43,43,118,0,0,17,0,0,5,13,4,0,0,0,,,0,0,0,57,0,0,0,,,,,,,
Ventura Work Furlough,California,2009-06-01,0,0,84,28,112,,66,66,,46,46,119,0,0,12,0,0,10,24,2,0,0,0,,,0,0,0,52,0,0,0,,,,,,,
Ventura Work Furlough,California,2009-05-01,0,0,90,23,113,,69,69,,44,44,122,0,0,12,0,0,10,24,2,0,0,0,,,0,0,0,52,0,0,0,,,,,,,
Ventura Work Furlough,California,2009-04-01,0,0,85,22,107,,66,66,,41,41,120,0,0,14,0,0,5,16,8,0,0,0,,,0,0,0,58,0,0,0,,,,,,,
Ventura Work Furlough,California,2009-03-01,0,0,82,24,106,,64,64,,42,42,115,0,0,8,0,0,6,13,9,0,0,0,,,0,0,0,54,0,0,0,,,,,,,
