county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Ector,Texas,2017-12-01,287,81,4,32,53,58,61,12,0,119,1,19,3,546,0,546,667,81.86,54,,,,
Ector,Texas,2017-11-01,296,91,6,33,52,66,52,9,0,118,1,26,3,575,0,575,667,86.21,25,1,49,824,46498.32
Ector,Texas,2017-10-01,311,108,4,28,47,69,59,12,0,120,3,32,1,595,0,595,667,89.21,0,2,46,816,43917.12
Ector,Texas,2017-09-01,300,88,4,26,56,52,59,13,0,120,2,26,1,557,0,557,667,83.51,43,1,32,761,40957.02
Ector,Texas,2017-08-01,273,78,5,33,49,66,67,10,0,116,3,35,2,549,0,549,667,82.31,51,0,36,739,39772.98
Ector,Texas,2017-07-01,289,84,4,30,52,61,71,9,0,119,5,23,2,576,0,576,667,86.36,24,1,37,732,39396.24
Ector,Texas,2017-06-01,275,58,5,30,52,64,79,13,0,130,2,26,8,605,0,605,667,90.7,0,0,37,772,41549.04
Ector,Texas,2017-05-01,310,55,9,21,52,66,70,12,0,131,1,41,4,594,0,594,667,89.06,0,1,34,697,37512.54
Ector,Texas,2017-04-01,302,73,6,27,58,56,62,13,0,134,0,43,6,565,0,565,667,84.71,35,0,40,702,37781.64
Ector,Texas,2017-03-01,324,83,6,39,53,59,47,15,0,129,1,30,2,608,0,608,667,91.15,0,0,37,631,33960.42
Ector,Texas,2017-02-01,334,57,4,41,56,64,44,12,0,129,1,27,2,584,0,584,667,87.56,16,1,12,350,17234
Ector,Texas,2017-01-01,334,38,2,41,59,67,46,13,0,120,1,30,5,590,0,590,667,88.46,10,1,25,581,31269.42
Ector,Texas,2016-12-01,328,48,1,38,69,58,75,9,0,123,1,32,4,599,1,600,667,89.96,0,1,27,570,30677.4
Ector,Texas,2016-11-01,338,51,2,37,68,49,73,10,0,127,0,25,4,621,1,622,667,93.25,0,1,24,559,30085.38
Ector,Texas,2016-10-01,348,48,1,30,64,60,62,10,0,123,0,30,3,614,1,615,667,92.2,0,1,22,483,23782.92
Ector,Texas,2016-09-01,334,49,2,26,64,51,59,7,0,116,2,49,9,619,1,620,667,92.95,0,1,20,467,22995.08
Ector,Texas,2016-08-01,322,61,2,23,61,71,60,7,0,147,2,41,8,624,2,626,667,93.85,0,2,20,555,27328.2
