county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
San Diego Work Furlough,California,2019-09-01,3,2,172,52,229,,,0,,,0,367,,,,0,0,0,,,0,0,0,230,0,0,0,0,354,0,0,0,,,,,,,
San Diego Work Furlough,California,2019-08-01,4,2,174,52,232,,,0,,,0,353,,,,0,0,0,,,0,0,0,233,0,0,0,0,366,0,0,0,,,,,,,
San Diego Work Furlough,California,2019-07-01,5,1,170,56,232,,,0,,,0,350,,,,0,0,0,,,0,0,0,232,0,0,0,0,358,0,0,0,,,,,,,
San Diego Work Furlough,California,2019-06-01,4,0,258,76,338,,,0,,,0,366,,,,0,0,0,,,0,0,0,230,0,0,0,0,0,0,0,0,,,,,,,
San Diego Work Furlough,California,2019-05-01,5,0,267,78,350,,,0,,,0,369,,,,0,0,0,,,0,0,0,228,0,0,0,0,0,0,0,0,,,,,,,
San Diego Work Furlough,California,2019-04-01,5,1,262,78,346,,,0,,,0,376,,,,0,0,0,,,0,0,0,239,0,0,0,0,0,0,0,0,,,,,,,
San Diego Work Furlough,California,2019-03-01,6,1,289,76,372,,,0,,,0,383,,,,0,0,0,,,0,0,0,239,0,0,0,0,137,0,0,0,,,,,,,
San Diego Work Furlough,California,2019-02-01,5,3,275,82,365,,,0,,,0,386,,,,0,0,0,,,0,0,0,237,0,0,0,0,155,0,0,0,,,,,,,
San Diego Work Furlough,California,2019-01-01,6,3,223,70,302,,,0,,,0,331,,,,0,0,0,,,0,0,0,193,0,0,0,0,146,0,0,0,,,,,,,
San Diego Work Furlough,California,2018-12-01,7,3,235,54,299,,,0,,,0,335,,,,0,0,0,,,0,0,0,193,0,0,0,0,150,0,0,0,,,,,,,
San Diego Work Furlough,California,2018-11-01,10,4,232,45,291,,,0,,,0,325,,,,0,0,0,,,0,0,0,193,0,0,0,0,163,0,0,0,,,,,,,
San Diego Work Furlough,California,2018-10-01,4,1,238,57,300,,,0,,,0,302,,,,0,0,0,,,0,0,0,182,0,0,0,0,165,0,0,0,,,,,,,
San Diego Work Furlough,California,2018-09-01,2,1,235,59,297,,,0,,,0,304,,,,0,0,0,,,0,0,0,178,0,0,0,0,126,0,0,0,,,,,,,
San Diego Work Furlough,California,2018-08-01,1,1,253,57,312,,,0,,,0,349,,,,0,0,0,,,0,0,0,175,0,0,0,0,126,0,0,0,,,,,,,
San Diego Work Furlough,California,2018-07-01,2,1,276,50,329,,,0,,,0,349,,,,0,0,0,,,0,0,0,182,0,0,0,0,134,0,0,0,,,,,,,
San Diego Work Furlough,California,2018-06-01,3,1,269,41,314,,,0,,,0,,,,,0,0,0,,,0,0,0,174,0,0,0,0,149,0,0,0,,,,,,,
San Diego Work Furlough,California,2018-05-01,3,2,241,37,283,,,0,,,0,,,,,0,0,0,,,0,0,0,164,0,0,0,0,147,0,0,0,,,,,,,
San Diego Work Furlough,California,2018-04-01,3,2,213,41,259,,,0,,,0,275,,,,,,,,,,,,166,,,,,107,,,,,,,,,,
San Diego Work Furlough,California,2018-03-01,2,2,230,41,275,,,0,,,0,299,,,,0,0,0,,,0,0,0,165.48,0,0,0,0,96,0,0,0,,,,,,,
San Diego Work Furlough,California,2018-02-01,2,2,230,52,286,,,0,,,0,299,,,,0,0,0,,,0,0,0,172.5,0,0,0,0,125,0,0,0,,,,,,,
San Diego Work Furlough,California,2018-01-01,3,1,123,44,171,,,0,,,0,299,,,,0,0,0,,,0,0,0,171.48,0,0,0,0,115,0,0,0,,,,,,,
San Diego Work Furlough,California,2017-12-01,5,1,125,43,174,,,,,,,305,,,,0,0,0,,,0,0,0,173.36,0,0,0,0,131,0,0,0,,,,,,,
San Diego Work Furlough,California,2017-11-01,4,2,155,48,209,,,,,,,366,,,,0,0,0,,,0,0,0,209.67,0,0,0,0,131,0,0,0,,,,,,,
San Diego Work Furlough,California,2017-10-01,2,2,152,53,209,,,,,,,343,,,,0,0,0,,,0,0,0,210.1,0,0,0,0,123,0,0,0,,,,,,,
San Diego Work Furlough,California,2017-09-01,3,2,137,57,199,,,,,,,343,,,,0,0,0,,,0,0,0,198.6,0,0,0,0,136,0,0,0,,,,,,,
San Diego Work Furlough,California,2017-08-01,3,2,139,50,194,,,,,,,338,,,,0,0,0,,,0,0,0,195.42,0,0,0,0,149,0,0,0,,,,,,,
San Diego Work Furlough,California,2017-07-01,3,4,145,51,203,,,,,,,357,,,,0,0,0,,,0,0,0,202.42,0,0,0,0,128,0,0,0,,,,,,,
San Diego Work Furlough,California,2017-06-01,3,2,263,73,341,,,,,,,352,,,,0,0,0,,,0,0,0,210,0,0,0,0,133,0,0,0,,,,,,,
San Diego Work Furlough,California,2017-05-01,3,1,268,77,349,,,,,,,361,,,,0,0,0,,,0,0,0,226.77,0,0,0,0,165,0,0,0,,,,,,,
San Diego Work Furlough,California,2017-04-01,4,1,259,57,321,,,,,,,357,,,,0,0,0,,,0,0,0,223.03,0,0,0,0,136,0,0,0,,,,,,,
San Diego Work Furlough,California,2017-03-01,3,0,260,82,345,,,,,,,358,0,0,0,0,0,0,0,0,0,0,0,225.32,0,0,0,0,169,0,0,0,,,,,,,
San Diego Work Furlough,California,2017-02-01,1,1,243,77,322,,,,,,,342,0,0,0,0,0,0,0,0,0,0,0,207.04,0,0,0,0,127,0,0,0,,,,,,,
San Diego Work Furlough,California,2017-01-01,3,1,252,85,341,,,,,,,350,0,0,0,0,0,0,0,0,0,0,0,221.71,0,0,0,0,138,0,0,0,,,,,,,
San Diego Work Furlough,California,2016-12-01,3,1,256,88,348,,,,,,0,359,0,0,0,0,0,0,0,0,0,0,0,228.16,0,0,0,0,147,0,0,0,,,,,,,
San Diego Work Furlough,California,2016-11-01,1,1,260,87,350,,,,,,0,363,0,0,0,0,0,0,0,0,0,0,0,226.83,0,0,0,0,131,0,0,0,,,,,,,
San Diego Work Furlough,California,2016-10-01,0,2,263,90,355,,,,,,0,361,0,0,0,0,0,0,0,0,0,0,0,226.9,0,0,0,0,139,0,0,0,,,,,,,
San Diego Work Furlough,California,2016-09-01,3,1,263,88,355,,,,,,0,370,0,0,0,0,0,0,0,0,0,0,0,231.7,0,0,0,0,171,0,0,0,,,,,,,
San Diego Work Furlough,California,2016-08-01,4,1,271,82,358,,,,,,0,368,0,0,0,0,0,0,0,0,0,0,0,233.16,0,0,0,0,161,0,0,0,,,,,,,
San Diego Work Furlough,California,2016-07-01,5,0,259,75,339,,,,,,0,360,0,0,0,0,0,0,0,0,0,0,0,222.74,0,0,0,0,147,0,0,0,,,,,,,
San Diego Work Furlough,California,2016-06-01,5,0,245,79,329,,,,,,0,338,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,154,0,0,0,,,,,,,
San Diego Work Furlough,California,2016-05-01,8,0,212,82,303,,,,,,0,338,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,171,0,0,0,,,,,,,
San Diego Work Furlough,California,2016-04-01,6,0,199,87,292,,,,,,0,311,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,126,0,0,0,,,,,,,
San Diego Work Furlough,California,2016-03-01,5,0,194,102,301,,,,,,0,313,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,154,0,0,0,,,,,,,
San Diego Work Furlough,California,2016-02-01,2,1,187,107,297,,,,,,0,316,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,,0,0,0,,,,,,,
San Diego Work Furlough,California,2016-01-01,3,1,186,109,299,,,,,,0,315,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,,0,0,0,,,,,,,
San Diego Work Furlough,California,2015-12-01,0,0,186,109,295,,,,,,0,311,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,,0,0,0,,,,,,,
San Diego Work Furlough,California,2015-11-01,3,0,196,113,312,,,,,,0,312,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,,0,0,0,,,,,,,
