county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Upton,Texas,2017-12-01,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,49,,,,
Upton,Texas,2017-11-01,5,2,0,1,0,1,0,4,0,1,0,0,1,14,28,42,54,77.78,0,0,1,9,337.5
Upton,Texas,2017-10-01,7,5,0,0,0,2,0,5,0,2,0,0,0,20,27,47,54,87.04,0,0,0,0,0
Upton,Texas,2017-09-01,7,0,0,0,0,2,1,5,0,1,0,0,0,15,28,43,54,79.63,0,0,0,0,0
Upton,Texas,2017-08-01,6,6,0,0,0,2,0,5,0,2,0,0,0,20,29,49,54,90.74,0,0,0,0,0
Upton,Texas,2017-07-01,5,3,0,0,0,4,0,5,0,2,0,0,0,18,29,47,54,87.04,0,0,0,0,0
Upton,Texas,2017-06-01,5,2,0,0,0,3,0,3,0,2,0,0,3,17,21,38,54,70.37,11,0,0,0,0
Upton,Texas,2017-05-01,3,1,0,0,1,1,0,1,0,1,0,0,2,9,28,37,54,68.52,12,0,2,6,225
Upton,Texas,2017-04-01,6,2,0,0,2,1,0,1,0,0,0,0,3,14,25,39,54,72.22,0,0,3,68,2550
Upton,Texas,2017-03-01,4,1,0,1,1,0,0,1,0,1,0,0,1,9,33,42,54,77.78,0,0,3,13,487.5
Upton,Texas,2017-02-01,6,0,0,0,0,0,0,1,0,2,0,0,1,9,27,36,54,66.67,13,0,1,31,0
Upton,Texas,2017-01-01,2,0,0,0,0,1,0,2,0,1,0,0,1,7,23,30,54,55.56,19,0,0,0,0
Upton,Texas,2016-12-01,3,3,0,0,0,2,0,2,0,1,0,1,1,12,23,35,54,64.81,14,0,2,14,525
Upton,Texas,2016-11-01,4,7,0,0,0,1,0,2,0,1,0,1,1,16,29,45,54,83.33,0,0,3,53,1987.5
Upton,Texas,2016-10-01,2,1,0,0,0,2,0,2,0,3,0,0,1,11,34,45,54,83.33,0,1,0,0,0
Upton,Texas,2016-09-01,3,0,0,0,0,6,0,2,0,0,0,0,1,11,34,45,54,83.33,0,0,0,0,0
Upton,Texas,2016-08-01,2,2,0,0,0,6,0,2,0,0,0,0,1,13,34,47,54,87.04,0,0,0,0,0
Upton,Texas,2016-07-01,4,1,1,0,0,6,0,2,1,0,0,0,2,15,28,43,54,79.63,0,0,0,0,0
Upton,Texas,2016-06-01,4,1,0,0,0,3,0,2,0,0,0,0,3,12,26,38,54,70.37,11,1,0,0,0
Upton,Texas,2016-05-01,4,2,0,0,0,2,0,2,0,1,0,0,1,11,33,44,54,81.48,0,0,0,0,0
Upton,Texas,2016-04-01,4,2,0,0,0,2,0,2,0,1,0,0,1,11,33,44,54,81.48,0,0,0,0,0
Upton,Texas,2016-03-01,5,2,0,0,0,2,0,2,0,1,0,0,0,10,29,39,54,72.22,0,0,1,11,412.5
Upton,Texas,2016-02-01,4,0,0,0,0,1,0,1,0,2,0,0,0,7,33,40,54,74.07,0,0,1,31,0
Upton,Texas,2016-01-01,5,1,1,0,0,3,0,1,0,0,0,0,0,10,30,40,54,74.07,0,0,2,33,0
Upton,Texas,2015-12-01,3,0,2,0,0,1,0,1,0,0,0,0,0,7,30,37,54,68.52,12,0,2,55,0
Upton,Texas,2015-11-01,6,1,2,1,0,2,0,1,0,0,0,0,0,10,31,41,54,75.93,0,1,4,77,0
Upton,Texas,2015-10-01,4,0,1,1,0,3,0,1,0,0,0,0,0,10,32,42,54,77.78,0,0,2,60,2250
Upton,Texas,2015-09-01,4,2,1,0,0,2,1,2,0,1,0,0,0,13,29,42,54,77.78,0,1,2,62,2325
Upton,Texas,2015-08-01,5,4,1,0,0,2,1,2,0,0,0,0,0,15,26,41,54,75.93,0,0,3,56,2100
