county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Hays,Texas,2017-12-01,240,31,29,8,36,48,3,13,0,54,6,6,3,298,0,298,362,82.32,28,,,,
Hays,Texas,2017-11-01,250,23,20,8,38,41,5,12,0,65,2,5,4,297,0,297,362,82.04,29,3,40,1124,86413.12
Hays,Texas,2017-10-01,246,44,21,5,35,52,10,15,0,67,7,3,7,311,0,311,362,85.91,15,2,42,1129,86797.52
Hays,Texas,2017-09-01,250,52,12,6,30,51,8,14,0,67,10,3,1,293,0,293,362,80.94,33,4,42,1138,87489.44
Hays,Texas,2017-08-01,270,35,15,6,28,54,8,13,0,65,8,2,2,317,0,317,362,87.57,0,3,50,1357,104326.16
Hays,Texas,2017-07-01,273,22,14,3,29,48,5,11,0,59,3,5,4,317,0,317,362,87.57,0,2,49,1143,87873.84
Hays,Texas,2017-06-01,257,25,14,5,31,50,7,9,0,58,5,7,3,321,0,321,362,88.67,0,0,48,1195,91871.6
Hays,Texas,2017-05-01,242,21,12,6,30,45,6,11,0,55,5,3,3,313,0,313,362,86.46,13,0,42,1117,85874.96
Hays,Texas,2017-04-01,231,19,20,9,32,42,6,10,0,51,6,5,5,312,0,312,362,86.19,14,1,41,948,72882.24
Hays,Texas,2017-03-01,218,48,17,8,29,35,7,11,0,47,3,3,3,298,0,298,362,82.32,28,2,29,720,55353.6
Hays,Texas,2017-02-01,237,21,11,7,26,56,7,9,0,58,0,1,7,312,0,312,362,86.19,14,3,8,248,19066.24
