county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Fort Bend,Texas,2017-12-01,481,82,3,20,38,76,10,28,90,108,13,22,20,901,130,1031,1770,58.25,562,,,,
Fort Bend,Texas,2017-11-01,496,71,0,25,39,82,14,39,71,101,9,11,19,906,129,1035,1770,58.47,558,5,130,3242,158339.28
Fort Bend,Texas,2017-10-01,496,71,0,25,39,82,14,39,71,101,9,11,19,906,129,1035,1770,58.47,558,5,125,2887,141001.08
Fort Bend,Texas,2017-09-01,472,83,1,22,37,85,16,31,51,107,5,16,19,894,90,984,1770,55.59,609,9,128,2942,143687.28
Fort Bend,Texas,2017-08-01,460,74,5,29,38,96,17,33,51,105,7,18,12,894,62,956,1770,54.01,637,10,127,2918,142515.12
Fort Bend,Texas,2017-07-01,466,89,4,21,36,78,18,31,84,104,7,18,10,882,105,987,1770,55.76,606,9,131,2871,140219.64
Fort Bend,Texas,2017-06-01,465,98,5,26,37,58,25,33,46,105,8,22,7,889,62,951,1770,53.73,642,10,136,2849,139145.16
Fort Bend,Texas,2017-05-01,444,86,2,18,45,85,18,34,47,91,7,28,4,862,58,920,1770,51.98,673,10,123,2766,135091.44
Fort Bend,Texas,2017-04-01,425,98,4,13,40,60,16,43,58,107,5,17,4,832,59,891,1770,50.34,702,8,97,2339,114236.76
Fort Bend,Texas,2017-03-01,457,96,1,18,38,56,16,41,73,124,6,19,7,879,74,953,1770,53.84,640,7,92,1964,95921.76
Fort Bend,Texas,2017-02-01,445,77,10,29,38,77,18,40,111,97,0,32,4,867,131,998,1770,56.38,595,7,28,606,25136.88
Fort Bend,Texas,2017-01-01,435,89,2,18,37,66,22,42,84,113,4,14,3,845,144,989,1770,55.88,604,5,61,1590,77655.6
Fort Bend,Texas,2016-12-01,437,74,9,14,39,55,28,50,97,115,0,19,4,844,219,1063,1770,60.06,530,6,57,1304,63687.36
Fort Bend,Texas,2016-11-01,477,68,11,16,32,101,15,45,38,123,0,28,5,921,135,1056,1770,59.66,537,9,46,1197,58461.48
Fort Bend,Texas,2016-10-01,450,66,9,24,40,76,15,40,52,110,0,23,3,856,162,1018,1770,57.51,575,9,44,1060,49735.2
Fort Bend,Texas,2016-09-01,462,82,12,26,36,86,16,33,70,104,6,19,2,884,158,1042,1770,58.87,551,9,51,1223,57383.16
Fort Bend,Texas,2016-08-01,466,52,10,14,44,60,20,39,48,106,0,19,1,831,78,909,1770,51.36,684,5,56,1312,61559.04
Fort Bend,Texas,2016-07-01,446,70,3,21,38,77,18,37,79,114,6,13,2,845,79,924,1770,52.2,669,4,53,1032,48421.44
Fort Bend,Texas,2016-06-01,411,64,1,12,40,67,17,33,48,99,14,6,3,767,48,815,1770,46.05,778,5,50,1043,48937.56
Fort Bend,Texas,2016-05-01,393,52,2,15,38,73,25,26,52,99,10,19,5,757,52,809,1770,45.71,784,11,33,802,37629.84
Fort Bend,Texas,2016-04-01,382,44,2,17,32,70,21,35,74,103,9,13,2,730,74,804,1770,45.42,789,8,27,641,30075.72
Fort Bend,Texas,2016-03-01,366,64,1,13,32,73,24,27,136,110,8,19,6,743,136,879,1770,49.66,714,5,28,570,23643.6
Fort Bend,Texas,2016-02-01,375,54,2,12,33,71,22,37,158,128,8,10,4,756,158,914,1770,51.64,679,9,28,606,25136.88
Fort Bend,Texas,2016-01-01,358,54,5,13,34,71,13,33,126,95,8,18,2,704,126,830,1770,46.89,763,1,26,627,26007.96
Fort Bend,Texas,2015-12-01,394,47,3,18,35,64,22,33,162,118,15,13,3,765,162,927,1770,52.37,666,7,30,712,29533.76
Fort Bend,Texas,2015-11-01,389,44,1,14,42,78,19,37,158,108,15,12,2,761,158,919,1770,51.92,674,5,45,823,34138.04
Fort Bend,Texas,2015-10-01,403,32,1,21,39,85,23,44,111,106,7,10,3,774,111,885,1770,50,708,7,72,1358,56329.84
