county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Bexar,Texas,2017-12-01,1624,264,59,163,322,367,226,44,1,544,22,97,413,4119,12,4131,4596,89.88,0,,,,
Bexar,Texas,2017-11-01,1630,316,52,156,329,396,252,48,0,544,28,119,418,4209,15,4224,4596,91.91,0,22,250,5002,230092
Bexar,Texas,2017-10-01,1716,382,63,206,312,391,255,46,0,524,24,123,473,4423,16,4439,4596,96.58,0,20,269,5035,231610
Bexar,Texas,2017-09-01,1704,329,81,204,302,379,278,52,0,537,25,131,465,4399,16,4415,4596,96.06,0,26,156,5182,238372
Bexar,Texas,2017-08-01,1759,303,78,199,292,473,276,46,0,550,28,117,486,4513,22,4535,4596,98.67,0,23,249,5130,235980
Bexar,Texas,2017-07-01,1690,290,64,269,175,412,269,46,1,530,33,140,479,4368,21,4389,4596,95.5,0,14,245,5154,237084
Bexar,Texas,2017-06-01,1664,264,60,162,284,435,262,46,0,509,41,128,468,4301,16,4317,4596,93.93,0,37,255,5216,239936
Bexar,Texas,2017-05-01,1607,213,46,185,278,467,215,47,1,503,31,102,425,4100,11,4111,4596,89.45,25,27,262,4614,212244
Bexar,Texas,2017-04-01,1443,261,60,158,278,363,242,41,0,429,35,118,429,3837,16,3853,4596,83.83,283,25,242,4711,216706
Bexar,Texas,2017-03-01,1468,255,59,180,297,363,207,40,1,433,20,139,422,3863,17,3880,4596,84.42,256,30,223,4092,188232
Bexar,Texas,2017-02-01,1479,259,70,169,317,373,168,41,0,438,22,140,429,3904,18,3922,4596,85.34,214,36,117,2604,119784
Bexar,Texas,2017-01-01,1431,180,44,179,298,382,139,37,2,428,22,77,384,3601,21,3622,4596,78.81,514,18,137,3097,142462
Bexar,Texas,2016-12-01,1392,262,61,182,289,339,164,40,0,426,29,127,359,3670,19,3689,4596,80.27,447,14,147,2824,129904
Bexar,Texas,2016-11-01,1387,292,62,190,290,364,206,42,0,457,36,121,413,3860,19,3879,4596,84.4,257,15,127,3410,156860
Bexar,Texas,2016-10-01,1382,260,70,280,208,344,203,41,0,417,27,114,377,3723,19,3742,4596,81.42,394,22,169,3391,155986
Bexar,Texas,2016-09-01,1342,292,55,168,315,307,195,48,0,55,0,132,423,3332,0,3332,4596,72.5,804,23,166,3461,159206
Bexar,Texas,2016-08-01,1368,259,70,147,311,368,203,51,0,438,25,140,429,3809,18,3827,4596,83.27,309,25,148,3581,164726
Bexar,Texas,2016-07-01,1394,316,83,178,330,338,157,63,20,429,5,152,385,3830,20,3850,4596,83.77,286,27,156,3080,141680
Bexar,Texas,2016-06-01,1323,242,51,121,297,352,146,57,22,399,8,152,347,3495,22,3517,4596,76.52,619,31,161,3184,146464
Bexar,Texas,2016-05-01,1346,234,58,117,299,325,161,59,0,404,7,138,336,3484,19,3503,4596,76.22,633,21,141,2829,130134
Bexar,Texas,2016-04-01,1270,219,76,90,297,302,179,56,0,408,12,134,363,3388,19,3407,4596,74.13,729,19,144,3043,139978
Bexar,Texas,2016-03-01,1275,270,67,105,320,314,170,55,0,412,16,142,308,3434,20,3454,4596,75.15,682,21,152,2832,130272
Bexar,Texas,2016-02-01,1384,249,66,90,319,316,144,53,0,475,11,141,293,3520,16,3536,4596,76.94,600,19,117,2604,119784
Bexar,Texas,2016-01-01,1337,229,63,107,326,297,118,41,0,445,10,104,298,3356,18,3374,4596,73.41,762,13,112,2470,113620
Bexar,Texas,2015-12-01,1359,254,73,107,304,304,129,47,0,454,9,102,312,3428,20,3448,4596,75.02,688,18,104,2364,108744
Bexar,Texas,2015-11-01,1407,244,61,97,325,317,161,43,0,447,10,123,312,3517,19,3536,4596,76.94,600,21,137,3035,139610
Bexar,Texas,2015-10-01,1416,267,74,118,338,324,188,43,0,469,2,154,308,3671,19,3690,4596,80.29,446,21,155,2714,124844
Bexar,Texas,2015-09-01,1416,250,60,105,315,357,181,48,0,462,19,169,273,3625,19,3644,4596,79.29,492,30,176,3759,172914
Bexar,Texas,2015-08-01,1354,273,87,135,289,377,185,52,0,472,3,183,306,3686,19,3705,4596,80.61,431,42,164,3538,162748
Bexar,Texas,2015-07-01,1300,294,92,139,312,368,207,48,0,477,10,157,332,3706,19,3725,4596,81.05,411,28,170,3534,162564
Bexar,Texas,2015-06-01,1292,287,102,135,293,337,205,45,0,476,15,173,312,3642,19,3661,4596,79.66,475,32,195,4131,190026
Bexar,Texas,2015-05-01,1266,295,92,145,287,342,187,39,0,420,3,141,280,3467,0,3467,4596,75.44,669,27,215,4287,197202
Bexar,Texas,2015-04-01,1322,297,98,151,432,301,200,61,0,420,7,155,314,3728,20,3748,4596,81.55,388,31,220,4345,199870
Bexar,Texas,2015-03-01,1423,284,98,150,306,339,218,63,0,472,5,151,316,3795,21,3816,4596,83.03,320,26,229,4281,196926
Bexar,Texas,2015-02-01,1491,280,88,136,300,371,237,69,0,477,7,160,315,3901,20,3921,4596,85.31,215,22,233,4942,227332
Bexar,Texas,2015-01-01,1458,303,98,135,297,393,192,67,17,481,2,158,338,3892,17,3909,4596,85.05,227,28,252,5025,231150
Bexar,Texas,2014-12-01,1511,328,119,142,293,415,235,68,0,504,2,210,282,4079,19,4098,4596,89.16,38,16,258,5122,235612
Bexar,Texas,2014-11-01,1512,327,108,165,307,423,251,66,0,542,5,182,351,4209,17,4226,4596,91.95,0,27,349,5577,256542
Bexar,Texas,2014-10-01,1480,332,125,170,308,423,236,58,0,552,5,166,357,4182,18,4200,4596,91.38,0,34,305,5755,264730
Bexar,Texas,2014-09-01,1470,274,93,230,321,431,264,48,0,487,7,163,333,4091,18,4109,4596,89.4,27,28,275,5693,261878
Bexar,Texas,2014-08-01,1477,337,98,206,315,369,268,53,0,507,5,151,370,4126,19,4145,4596,90.19,0,30,305,5686,261556
Bexar,Texas,2014-07-01,1497,314,87,179,273,399,241,53,0,497,2,172,391,4075,17,4092,4596,89.03,44,21,283,5400,248400
Bexar,Texas,2014-06-01,1425,284,98,180,332,358,235,62,0,488,3,171,337,3943,16,3959,4596,86.14,177,29,269,5521,253966
Bexar,Texas,2014-05-01,1392,257,79,160,317,354,239,59,0,487,3,146,322,3785,17,3802,4596,82.72,334,28,388,5635,259210
Bexar,Texas,2014-04-01,1341,314,110,163,338,330,225,61,0,482,4,147,280,3765,20,3785,4596,82.35,351,21,302,5625,258750
Bexar,Texas,2014-03-01,1320,312,102,154,330,366,223,64,0,443,3,162,268,3717,13,3730,4596,81.16,406,19,475,5139,236394
Bexar,Texas,2014-02-01,1353,314,114,161,270,410,272,65,0,380,2,148,271,3730,19,3749,4596,81.57,387,29,193,5244,241224
Bexar,Texas,2014-01-01,1259,347,97,163,290,324,227,61,0,404,3,134,217,3497,19,3516,4596,76.5,620,15,225,5150,236900
Bexar,Texas,2013-12-01,1278,428,139,245,287,342,310,60,2,402,4,218,232,3916,42,3958,4596,86.12,178,20,299,5737,263902
Bexar,Texas,2013-11-01,1352,431,121,262,297,418,329,71,2,435,8,205,270,4169,42,4211,4596,91.62,0,22,288,5589,257094
Bexar,Texas,2013-10-01,1332,374,135,250,292,420,312,58,0,374,9,189,277,3992,41,4033,4596,87.75,103,22,289,5091,234186
Bexar,Texas,2013-09-01,1295,343,138,233,272,385,294,64,0,405,9,167,262,3837,21,3858,4596,83.94,278,30,260,5144,236624
Bexar,Texas,2013-08-01,1288,345,127,223,283,413,322,65,0,391,8,153,249,3837,14,3851,4596,83.79,285,23,273,5312,244352
Bexar,Texas,2013-07-01,1257,392,146,174,284,357,282,63,1,365,10,186,271,3757,16,3773,4596,82.09,363,33,280,5188,238648
Bexar,Texas,2013-06-01,1340,370,131,147,295,373,274,68,1,345,3,180,269,3765,18,3783,4596,82.31,353,21,293,5757,264822
Bexar,Texas,2013-05-01,1303,450,115,131,252,361,258,68,0,385,4,166,267,3760,16,3776,4596,82.16,360,23,317,6055,278530
Bexar,Texas,2013-04-01,1613,310,108,143,241,327,278,133,0,376,2,153,269,3953,19,3972,4596,86.42,164,22,341,6192,284832
Bexar,Texas,2013-03-01,1254,336,128,141,261,363,315,71,0,508,5,153,239,3774,18,3792,4596,82.51,344,22,296,6018,276828
Bexar,Texas,2013-02-01,1353,314,114,178,253,410,270,65,0,380,5,148,271,3761,20,3781,4596,82.27,355,24,316,6568,302128
Bexar,Texas,2013-01-01,1251,371,138,145,229,328,285,69,0,339,2,190,227,3544,17,3561,4596,77.48,575,28,318,6353,292238
Bexar,Texas,2012-12-01,1362,336,105,141,209,398,284,69,0,405,5,189,280,3757,20,3777,4596,82.18,359,25,330,6513,299598
Bexar,Texas,2012-11-01,1382,358,112,127,212,392,300,70,1,421,9,203,282,3837,20,3857,4596,83.92,279,19,358,6391,293986
Bexar,Texas,2012-10-01,1404,339,119,145,211,411,274,68,0,410,7,206,326,3889,22,3911,4596,85.1,225,25,366,7185,330510
Bexar,Texas,2012-09-01,1360,381,102,136,246,399,243,70,1,399,4,190,311,3811,1,3812,4596,82.94,324,34,374,7528,346288
Bexar,Texas,2012-08-01,1389,359,104,144,250,409,268,63,0,408,6,179,272,3813,13,3826,4596,83.25,310,27,386,7472,343712
Bexar,Texas,2012-07-01,1382,360,117,150,275,382,254,69,1,393,9,190,248,3791,16,3807,4596,82.83,329,27,324,6449,296654
Bexar,Texas,2012-06-01,1303,248,99,130,264,336,251,63,1,385,5,145,258,3487,17,3504,4596,76.24,632,20,308,6284,289064
Bexar,Texas,2012-05-01,1195,313,116,163,259,383,255,66,0,349,3,150,260,3512,19,3531,4596,76.83,605,19,335,6278,288788
Bexar,Texas,2012-04-01,1219,321,102,188,273,346,257,67,1,299,7,162,250,3389,22,3411,4596,74.22,725,24,324,5965,274390
Bexar,Texas,2012-03-01,1285,319,120,220,278,307,241,69,0,344,2,151,234,3446,20,3466,4596,75.41,670,27,175,5545,255070
Bexar,Texas,2012-02-01,1366,328,114,258,295,342,249,69,0,338,9,151,251,3670,16,3686,4596,80.2,450,21,304,6310,290260
Bexar,Texas,2012-01-01,1371,279,91,231,299,359,222,58,0,319,4,135,216,3554,11,3565,4596,77.57,571,24,325,6450,296700
Bexar,Texas,2011-12-01,1543,390,124,245,307,372,240,61,1,332,4,182,231,3935,15,3950,4596,85.94,186,,357,6387,293802
Bexar,Texas,2011-11-01,1323,385,144,249,291,375,270,65,0,318,6,192,213,3711,14,3725,4596,81.05,411,,335,6097,280462
Bexar,Texas,2011-10-01,1372,432,157,218,305,343,292,62,0,323,2,253,226,3864,15,3879,4596,84.4,257,,325,6442,296332
Bexar,Texas,2011-09-01,1418,408,133,209,278,426,298,67,1,302,7,235,195,3849,20,3869,4596,84.18,267,,,,
Bexar,Texas,2011-08-01,1390,368,148,179,253,406,289,73,0,314,8,246,221,3771,17,3788,4596,82.42,348,,,,
Bexar,Texas,2011-07-01,1436,376,127,181,255,427,244,70,0,276,2,218,225,3813,15,3828,4596,83.29,308,,,,
