county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Modoc,California,2018-12-01,21,4,12,1,38,22,13,35,3,0,3,42,19,1,19,0,27,27,4,4,0,1,1,0,0,0,4,0,49,11,2,0,,,,,,,
Modoc,California,2018-11-01,21,1,10,2,34,20,10,30,2,2,4,38,24,3,24,0,22,18,3,2,0,1,1,0,0,0,4,0,47,4,2,0,,,,,,,
Modoc,California,2018-10-01,23,4,9,3,39,23,9,32,4,3,7,44,22,3,22,0,24,17,3,5,0,1,0,0,0,0,4,0,54,5,2,0,,,,,,,
Modoc,California,2018-09-01,27,3,9,2,41,25,8,33,5,3,8,43,23,4,21,0,17,11,3,2,0,1,0,0,0,0,4,0,56,4,1,0,,,,,,,
Modoc,California,2018-08-01,25,4,8,3,40,22,8,30,7,3,10,44,23,5,24,0,19,3,2,2,0,1,0,0,0,0,4,0,64,6,0,0,,,,,,,
Modoc,California,2018-07-01,19,4,8,3,34,19,9,28,4,2,6,39,22,4,22,0,40,6,4,2,0,1,0,0,0,0,4,0,68,7,0,0,,,,,,,
Modoc,California,2018-06-01,19,4,11,2,36,20,9,29,3,4,7,39,18,2,18,0,26,7,3,3,0,1,0,0,0,0,5,0,71,0,0,0,,,,,,,
Modoc,California,2018-05-01,19,3,10,1,33,22,9,31,1,1,2,36,18,3,18,0,32,13,3,2,0,1,0,0,0,0,5,0,59,0,0,0,,,,,,,
Modoc,California,2018-04-01,16,3,12,1,32,17,9,26,1,5,6,35,18,4,18,0,22,13,3,3,0,1,0,0,0,0,5,0,45,0,0,0,,,,,,,
Modoc,California,2018-03-01,18,2,11,3,34,19,9,28,2,4,6,38,14,4,14,0,22,7,7,3,0,1,0,0,0,0,4,0,42,0,0,0,,,,,,,
Modoc,California,2018-02-01,22,2,9,2,35,19,9,28,5,2,7,36,11,6,13,0,21,6,7,3,0,1,0,0,0,0,0,0,78,0,0,0,,,,,,,
Modoc,California,2018-01-01,17,2,12,2,33,17,9,26,2,5,7,35,9,3,11,0,19,3,4,1,0,1,0,0,0,0,4,0,51,0,0,0,,,,,,,
Modoc,California,2017-12-01,20,4,10,2,36,24,10,34,0,2,2,43,18,2,18,0,22,22,5,5,0,1,0,0,0,0,5,0,61,9,2,0,,,,,,,
Modoc,California,2017-11-01,23,4,5,2,34,27,6,33,0,1,1,41,18,2,18,0,20,20,4,4,0,1,0,0,0,0,5,0,48,4,0,0,,,,,,,
Modoc,California,2017-10-01,22,3,8,2,35,24,8,32,1,2,3,38,18,2,18,0,17,17,3,3,0,1,0,0,0,0,3,0,53,3,0,0,,,,,,,
Modoc,California,2017-09-01,20,3,8,3,34,22,9,31,1,2,3,38,18,4,18,0,22,22,3,3,0,1,0,0,0,0,3,0,59,7,0,0,,,,,,,
Modoc,California,2017-08-01,20,3,8,3,34,22,9,31,1,2,3,36,18,7,18,0,19,19,2,2,0,1,0,0,0,0,3,0,58,0,0,0,,,,,,,
Modoc,California,2017-07-01,18,2,7,2,29,20,7,27,0,2,2,35,19,8,17,0,15,15,3,2,0,1,0,0,0,0,3,0,78,0,0,0,,,,,,,
Modoc,California,2017-06-01,18,3,7,3,31,24,6,30,0,1,1,36,16,7,19,0,14,14,2,2,0,1,0,0,0,0,3,0,60,0,0,0,,,,,,,
Modoc,California,2017-05-01,14,3,7,3,27,16,10,26,0,1,1,33,11,3,14,0,17,17,3,1,0,1,0,0,0,0,2,0,46,0,0,0,,,,,,,
Modoc,California,2017-04-01,16,1,8,2,27,21,4,25,0,2,2,31,14,2,18,0,12,12,0,0,0,1,0,0,0,0,2,0,46,0,0,0,,,,,,,
Modoc,California,2017-03-01,15,3,9,2,29,22,6,28,1,0,1,36,16,4,19,0,17,15,3,1,0,1,0,0,0,0,3,0,32,0,0,0,,,,,,,
Modoc,California,2017-02-01,13,3,7,2,25,14,9,23,2,0,2,33,11,6,19,0,14,14,2,1,0,1,0,0,0,0,2,0,47,0,0,0,,,,,,,
Modoc,California,2017-01-01,14,3,8,2,27,14,9,23,3,1,4,33,7,3,18,0,14,14,2,0,0,1,0,0,0,0,2,0,42,0,0,0,,,,,,,
Modoc,California,2016-12-01,11,2,9,1,23,11,8,19,2,2,4,30,7,1,7,0,18,9,5,0,0,1,1,0,0,0,4,0,39,0,0,0,,,,,,,
Modoc,California,2016-11-01,14,3,10,1,28,14,7,21,3,4,7,34,9,2,9,0,23,11,6,1,0,1,0,0,0,0,5,0,55,0,0,0,,,,,,,
Modoc,California,2016-10-01,16,3,7,1,27,17,6,23,2,2,4,31,6,0,6,0,19,13,6,2,0,1,0,0,0,0,3,0,42,0,0,0,,,,,,,
Modoc,California,2016-09-01,15,3,6,2,26,16,6,22,2,2,4,29,7,1,7,0,17,11,6,2,0,1,0,0,0,0,3,0,53,0,0,0,,,,,,,
Modoc,California,2016-08-01,12,3,7,2,24,13,6,19,2,3,5,27,7,1,7,0,18,9,5,2,0,1,0,0,0,0,3,0,46,0,0,0,,,,,,,
Modoc,California,2016-07-01,13,3,7,1,24,13,6,19,3,2,5,29,8,1,8,0,14,7,4,0,0,1,0,0,0,0,3,0,71,0,0,0,,,,,,,
Modoc,California,2016-06-01,0,0,0,0,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modoc,California,2016-05-01,0,0,0,0,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modoc,California,2016-04-01,12,3,11,1,27,13,10,23,2,2,4,29,5,2,6,0,23,3,7,2,0,1,0,0,0,0,4,0,41,0,0,0,,,,,,,
Modoc,California,2016-03-01,12,2,10,3,27,13,10,23,1,3,4,32,3,1,6,0,22,11,6,2,0,1,0,0,0,0,5,0,50,0,0,0,,,,,,,
Modoc,California,2016-02-01,5,2,8,3,18,5,8,14,2,3,5,26,2,3,9,0,24,11,6,3,0,1,0,0,0,0,5,0,43,0,0,0,,,,,,,
Modoc,California,2016-01-01,13,3,8,2,26,13,9,22,3,1,4,30,,,9,0,18,6,9,3,0,1,0,0,0,0,0,0,52,0,0,0,,,,,,,
Modoc,California,2015-12-01,6,3,13,2,24,7,11,18,2,4,6,27,6,1,6,0,11,11,0,0,0,1,0,0,0,0,2,0,53,0,0,0,,,,,,,
Modoc,California,2015-11-01,8,4,11,3,26,11,11,22,2,2,4,29,6,2,6,0,17,17,2,2,0,1,0,0,0,0,2,0,47,0,0,0,,,,,,,
Modoc,California,2015-10-01,9,2,7,1,19,9,6,15,1,3,4,22,1,1,7,0,13,13,6,4,0,1,0,0,0,0,2,0,54,0,0,0,,,,,,,
Modoc,California,2015-09-01,8,2,7,1,18,9,7,16,1,1,2,23,1,1,7,0,13,13,6,4,0,1,0,0,0,0,2,0,49,0,0,0,,,,,,,
Modoc,California,2015-08-01,8,2,7,1,18,9,6,15,2,1,3,24,0,0,7,0,16,16,0,2,0,1,0,0,0,0,1,0,57,0,0,0,,,,,,,
Modoc,California,2015-07-01,11,2,9,1,23,12,9,21,1,1,2,29,1,1,7,0,11,11,0,0,0,1,0,0,0,0,1,0,62,0,0,0,,,,,,,
Modoc,California,2015-06-01,13,2,8,1,24,14,5,19,1,4,5,31,0,0,9,0,9,9,0,0,0,1,0,0,0,0,1,0,62,0,0,0,,,,,,,
Modoc,California,2015-05-01,13,2,9,1,25,13,9,22,2,1,3,30,1,1,7,0,10,10,0,0,0,1,0,0,0,0,2,0,61,0,0,0,,,,,,,
Modoc,California,2015-04-01,11,2,7,1,21,12,6,18,2,1,3,31,0,0,0,0,5,5,0,0,0,1,0,0,0,0,1,0,59,0,0,0,,,,,,,
Modoc,California,2015-03-01,12,2,13,2,29,12,11,23,2,4,6,33,0,0,11,0,11,11,1,1,0,1,0,0,0,0,1,0,58,0,0,0,,,,,,,
Modoc,California,2015-02-01,10,3,9,4,26,11,9,20,2,4,6,30,0,1,9,0,17,17,2,2,0,1,0,0,0,0,2,0,55,0,0,0,,,,,,,
Modoc,California,2015-01-01,12,2,15,2,31,12,13,25,2,4,6,34,1,1,9,0,4,4,1,1,0,1,0,0,0,0,2,0,57,0,0,0,,,,,,,
Modoc,California,2014-12-01,23,2,4,2,31,24,4,28,1,2,3,38,0,0,8,0,14,14,0,0,0,1,0,0,0,0,3,0,57,0,0,0,,,,,,,
Modoc,California,2014-11-01,19,3,6,1,29,18,6,24,3,2,5,34,0,0,8,0,11,11,0,0,0,1,0,0,0,0,3,0,64,0,0,0,,,,,,,
Modoc,California,2014-10-01,19,3,5,1,28,21,4,25,1,2,3,33,0,0,8,0,7,7,0,0,0,1,0,0,0,0,2,0,75,0,0,0,,,,,,,
Modoc,California,2014-09-01,14,3,7,4,28,14,6,20,4,4,8,34,3,2,10,0,17,,2,2,0,1,0,0,0,0,3,0,62,0,0,0,,,,,,,
Modoc,California,2014-08-01,15,4,7,4,30,14,7,21,5,4,9,36,4,3,12,0,15,,1,1,0,1,0,0,0,0,3,0,66,0,0,0,,,,,,,
Modoc,California,2014-07-01,10,4,14,4,32,12,14,26,2,4,6,40,2,1,,0,11,11,3,3,0,1,0,0,0,0,2,0,101,0,0,0,,,,,,,
Modoc,California,2014-06-01,11,4,14,4,33,13,14,27,2,4,6,41,1,1,,0,9,9,2,2,0,1,0,0,0,0,2,0,90,0,0,0,,,,,,,
Modoc,California,2014-05-01,11,5,12,3,31,14,12,26,2,3,5,34,1,0,6,0,7,7,0,0,0,1,0,0,0,0,1,0,63,0,0,0,,,,,,,
Modoc,California,2014-04-01,11,2,17,3,33,12,13,25,1,7,8,36,0,0,6,0,8,8,2,0,0,1,0,0,0,0,1,0,61,0,0,0,,,,,,,
Modoc,California,2014-03-01,13,2,15,4,34,14,13,27,1,6,7,38,1,2,8,0,14,14,0,0,0,1,0,0,0,0,1,0,66,0,0,0,,,,,,,
Modoc,California,2014-02-01,14,2,12,4,32,15,12,27,1,4,5,38,2,4,7,0,12,12,3,1,0,1,0,0,0,0,1,0,59,0,0,0,,,,,,,
Modoc,California,2014-01-01,12,2,12,4,30,12,12,24,2,4,6,34,1,1,3,0,13,13,2,0,0,1,0,0,0,0,2,0,49,0,0,0,,,,,,,
