county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Hidalgo,Texas,2017-12-01,510,140,3,20,35,222,6,13,0,123,0,15,49,1018,0,1018,1232,82.63,91,,,,
Hidalgo,Texas,2017-11-01,510,134,2,27,28,243,6,9,0,135,1,14,37,993,0,993,1232,80.6,116,5,585,11525,583280.25
Hidalgo,Texas,2017-10-01,529,215,2,43,20,240,7,10,0,128,0,12,40,1063,0,1063,1232,86.28,46,5,560,11867,600588.87
Hidalgo,Texas,2017-09-01,568,203,1,47,25,201,5,18,0,122,1,22,34,996,0,996,1232,80.84,113,0,552,12119,613342.59
Hidalgo,Texas,2017-08-01,617,144,4,37,34,262,7,14,0,138,1,21,32,1103,0,1103,1232,89.53,0,0,409,10570,534947.7
Hidalgo,Texas,2017-07-01,607,135,3,28,38,239,7,10,0,143,0,13,38,1037,0,1037,1232,84.17,72,0,593,12323,623667.03
Hidalgo,Texas,2017-06-01,644,125,2,26,36,223,5,9,0,141,1,18,32,1050,0,1050,1232,85.23,59,0,546,11917,603119.37
Hidalgo,Texas,2017-05-01,604,123,4,29,42,285,7,12,0,146,0,12,40,1094,0,1094,1232,88.8,15,0,540,11473,580648.53
Hidalgo,Texas,2017-04-01,627,149,4,31,47,249,7,8,0,138,0,17,37,1098,0,1098,1232,89.12,11,5,619,12590,637179.9
Hidalgo,Texas,2017-03-01,608,132,3,41,59,271,6,14,0,146,0,24,41,1025,0,1025,1232,83.2,84,0,579,10802,546689.22
Hidalgo,Texas,2017-02-01,606,98,6,43,50,259,3,15,0,114,4,20,51,1033,0,1033,1232,83.85,76,2,423,10058,509035.38
Hidalgo,Texas,2017-01-01,604,115,6,35,53,283,10,15,0,100,1,19,53,1142,0,1142,1232,92.69,0,2,456,10446,528672.06
Hidalgo,Texas,2016-12-01,560,150,4,32,47,237,6,9,0,112,0,11,57,1066,0,1066,1232,86.53,43,9,478,10414,527052.54
Hidalgo,Texas,2016-11-01,592,170,5,40,46,254,12,16,0,124,0,22,47,1152,0,1152,1232,93.51,0,5,511,10891,551193.51
Hidalgo,Texas,2016-10-01,618,139,3,46,46,239,6,12,0,129,0,9,34,1119,0,1119,1232,90.83,0,7,502,10684,540717.24
Hidalgo,Texas,2016-09-01,601,138,4,36,44,219,6,9,0,108,0,25,35,1081,0,1081,1232,87.74,28,0,522,10877,550484.97
Hidalgo,Texas,2016-08-01,599,134,3,43,38,240,8,9,0,92,0,15,67,1139,0,1139,1232,92.45,0,0,512,11504,582217.44
Hidalgo,Texas,2016-07-01,584,154,3,48,33,204,5,18,0,112,0,12,32,1066,0,1066,1232,86.53,43,0,533,10874,550333.14
Hidalgo,Texas,2016-06-01,585,110,1,19,34,241,3,17,0,138,0,14,53,1107,0,1107,1232,89.85,0,1,554,11063,559898.43
