county,state,year,number_of_inmates_booked,average_daily_population
Gallatin,Illinois,2016,,
Gallatin,Illinois,2015,,
Gallatin,Illinois,2014,,
Gallatin,Illinois,2013,,
Gallatin,Illinois,2012,,
Gallatin,Illinois,2011,,
Gallatin,Illinois,2010,,
Gallatin,Illinois,2009,,
Gallatin,Illinois,2008,,
Gallatin,Illinois,2007,,
Gallatin,Illinois,2006,,
Gallatin,Illinois,2005,,
Gallatin,Illinois,2004,,
Gallatin,Illinois,2003,,
Gallatin,Illinois,2002,,
Gallatin,Illinois,2001,,
Gallatin,Illinois,2000,,
Gallatin,Illinois,1999,,
Gallatin,Illinois,1998,,
Gallatin,Illinois,1997,,
Gallatin,Illinois,1996,,
Gallatin,Illinois,1995,,
Gallatin,Illinois,1994,,
Gallatin,Illinois,1993,,
Gallatin,Illinois,1992,,
Gallatin,Illinois,1991,,
Gallatin,Illinois,1990,,
Gallatin,Illinois,1989,,
Gallatin,Illinois,1988,,
Gallatin,Illinois,1987,,
Gallatin,Illinois,1986,82,2
Gallatin,Illinois,1985,335,3
Gallatin,Illinois,1984,407,3
Gallatin,Illinois,1983,353,3
Gallatin,Illinois,1982,277,3
Gallatin,Illinois,1981,269,3
