county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Lee,Texas,2017-12-01,24,1,1,0,1,3,6,1,0,7,0,0,1,45,17,62,107,57.94,34,,,,
Lee,Texas,2017-11-01,14,5,0,0,2,4,5,2,0,5,2,0,1,40,9,49,107,45.79,47,0,2,10,421.4
Lee,Texas,2017-10-01,20,4,2,1,3,3,0,1,0,4,0,2,1,41,11,52,107,48.6,44,0,2,38,1601.32
Lee,Texas,2017-09-01,22,6,0,1,2,3,2,1,0,6,0,0,2,45,28,73,107,68.22,23,0,3,93,3919.02
Lee,Texas,2017-08-01,25,0,2,0,0,10,2,2,0,5,0,0,2,48,18,66,107,61.68,30,0,3,48,2022.72
Lee,Texas,2017-07-01,12,2,2,0,2,6,3,1,0,8,1,0,3,40,18,58,107,54.21,38,0,1,29,1222.06
Lee,Texas,2017-06-01,11,5,1,0,2,8,3,1,0,8,1,1,4,45,22,67,107,62.62,29,0,1,14,589.96
Lee,Texas,2017-05-01,16,1,0,1,1,1,7,3,0,2,0,0,3,35,11,46,107,42.99,50,0,0,0,0
Lee,Texas,2017-04-01,19,4,0,0,1,7,5,3,0,3,1,0,9,52,7,59,107,55.14,37,0,1,31,1306.34
Lee,Texas,2017-03-01,28,3,0,1,2,6,1,3,0,2,0,0,0,46,2,48,107,44.86,48,0,1,28,1179.92
Lee,Texas,2017-02-01,30,1,0,3,1,5,0,2,0,7,0,0,3,49,0,49,107,45.79,47,2,2,62,2612.68
Lee,Texas,2017-01-01,24,2,1,0,0,2,4,1,0,5,0,0,4,43,0,43,107,40.19,53,1,2,50,2107
Lee,Texas,2016-12-01,27,7,1,0,1,3,4,2,0,2,0,1,5,53,9,62,107,57.94,34,0,2,60,2528.4
Lee,Texas,2016-11-01,25,5,0,0,3,5,2,2,0,5,1,0,6,54,16,70,107,65.42,26,1,3,91,3834.74
Lee,Texas,2016-10-01,26,3,2,0,3,7,4,3,0,7,3,1,2,61,12,73,107,68.22,23,1,2,43,1812.02
Lee,Texas,2016-09-01,29,1,5,0,3,7,3,1,0,5,2,0,0,56,0,56,107,52.34,40,0,1,31,1306.34
Lee,Texas,2016-08-01,27,1,2,1,0,10,1,2,0,3,0,0,2,49,7,56,107,52.34,40,0,1,31,1306.34
Lee,Texas,2016-07-01,21,5,1,0,1,3,1,1,0,5,0,0,1,39,19,58,107,54.21,38,0,1,30,1264.2
Lee,Texas,2016-06-01,19,1,0,0,2,5,0,1,0,4,1,0,1,34,0,34,107,31.78,62,1,2,40,1685.6
Lee,Texas,2016-05-01,18,0,2,1,3,9,3,2,0,6,1,0,1,46,0,46,107,42.99,50,0,2,60,2528.4
Lee,Texas,2016-04-01,24,1,1,0,5,4,3,1,0,6,1,0,2,48,0,48,107,44.86,48,0,2,62,2612.68
Lee,Texas,2016-03-01,18,1,1,0,1,2,3,3,0,4,1,0,1,35,2,37,107,34.58,59,1,2,58,2444.12
Lee,Texas,2016-02-01,30,1,1,3,0,10,2,1,0,4,1,0,1,54,0,54,107,50.47,42,2,2,62,2612.68
Lee,Texas,2016-01-01,19,3,1,0,1,5,4,1,0,11,0,0,1,46,0,46,107,42.99,50,2,2,38,1601.32
Lee,Texas,2015-12-01,20,2,2,0,1,5,2,1,0,3,0,0,2,38,0,38,107,35.51,58,0,2,36,1517.04
Lee,Texas,2015-11-01,29,6,3,3,1,10,2,1,0,4,0,1,2,62,0,62,107,57.94,34,0,1,31,1306.34
Lee,Texas,2015-10-01,28,3,1,1,0,2,12,1,0,8,0,0,0,56,8,64,107,59.81,32,1,1,30,1264.2
Lee,Texas,2015-09-01,23,3,1,1,0,10,6,2,0,8,0,0,1,55,0,55,107,51.4,41,0,2,55,2317.7
Lee,Texas,2015-08-01,25,3,0,1,0,6,2,1,0,8,0,0,1,47,0,47,107,43.93,49,0,2,37,1559.18
Lee,Texas,2015-07-01,23,3,0,1,1,7,8,1,0,8,0,0,2,54,0,54,107,50.47,42,2,1,30,1264.2
Lee,Texas,2015-06-01,22,2,1,0,4,7,3,1,0,5,0,1,1,47,0,47,107,43.93,49,2,1,4,168.56
Lee,Texas,2015-05-01,23,5,0,1,1,1,2,1,0,6,0,1,1,42,0,42,107,39.25,54,1,0,0,0
Lee,Texas,2015-04-01,26,2,1,0,2,10,6,1,0,5,1,1,0,55,11,66,107,61.68,30,3,0,0,0
Lee,Texas,2015-03-01,20,4,0,0,2,3,6,1,0,4,1,1,0,42,0,42,107,39.25,54,0,1,44,1854.16
Lee,Texas,2015-02-01,21,14,0,2,1,8,4,1,0,5,1,0,0,57,0,57,107,53.27,39,0,2,62,2612.68
Lee,Texas,2015-01-01,30,3,1,2,1,11,3,1,0,5,0,0,2,59,0,59,107,55.14,37,1,2,54,2275.56
Lee,Texas,2014-12-01,22,5,2,2,0,7,9,1,0,5,0,1,3,57,0,57,107,53.27,39,1,2,51,2149.14
Lee,Texas,2014-11-01,25,5,0,2,1,6,13,1,0,5,0,0,8,66,0,66,107,61.68,30,3,2,62,2612.68
Lee,Texas,2014-10-01,16,8,0,2,1,10,4,7,0,3,0,1,5,57,0,57,107,53.27,39,1,3,78,3143.4
Lee,Texas,2014-09-01,23,6,1,2,0,6,5,1,0,2,0,0,10,56,0,56,107,52.34,40,0,4,85,3425.5
Lee,Texas,2014-08-01,19,11,0,1,0,4,1,4,0,2,1,0,8,51,0,51,107,47.66,45,0,3,67,2700.1
Lee,Texas,2014-07-01,19,3,1,1,1,2,9,3,0,0,0,0,7,46,5,51,107,47.66,45,0,2,60,2418
Lee,Texas,2014-06-01,25,2,1,2,1,5,7,3,0,4,0,0,6,56,0,56,107,52.34,40,0,3,45,1813.5
Lee,Texas,2014-05-01,21,4,2,1,0,14,3,2,0,5,0,1,4,57,0,57,107,53.27,39,2,1,29,1168.7
Lee,Texas,2014-04-01,18,1,2,0,2,5,7,2,0,7,0,1,2,47,0,47,107,43.93,49,1,4,76,3062.8
Lee,Texas,2014-03-01,16,2,3,0,0,8,3,4,0,2,0,1,2,41,0,41,107,38.32,55,1,5,83,3344.9
Lee,Texas,2014-02-01,9,4,2,0,0,8,2,2,0,4,2,1,0,34,0,34,107,31.78,62,1,4,80,3224
Lee,Texas,2014-01-01,10,3,2,0,1,4,7,2,0,3,1,0,0,33,0,33,107,30.84,63,0,4,124,4997.2
Lee,Texas,2013-12-01,9,3,1,0,2,4,5,0,0,6,1,0,1,32,0,32,107,29.91,64,1,5,87,3506.1
Lee,Texas,2013-11-01,15,2,0,1,2,6,7,1,0,1,2,0,3,40,0,40,107,37.38,56,0,3,75,3022.5
Lee,Texas,2013-10-01,13,3,1,0,1,1,5,1,0,0,1,0,5,31,0,31,107,28.97,65,0,3,90,3253.5
Lee,Texas,2013-09-01,14,4,1,0,2,3,4,2,0,2,0,0,3,35,0,35,107,32.71,61,1,2,56,2024.4
Lee,Texas,2013-08-01,13,3,0,0,2,8,5,1,0,3,1,0,3,39,0,39,107,36.45,57,1,1,4,144.6
Lee,Texas,2013-07-01,19,1,2,0,3,1,8,2,0,1,0,0,2,39,0,39,107,36.45,57,1,1,12,433.8
Lee,Texas,2013-06-01,22,6,0,1,4,5,6,1,0,4,1,1,2,53,0,53,107,49.53,43,0,2,30,1084.5
Lee,Texas,2013-05-01,25,7,0,0,5,3,11,1,0,4,3,0,2,61,0,61,107,57.01,35,0,2,14,506.1
Lee,Texas,2013-04-01,19,7,3,0,2,9,6,4,0,0,0,0,4,54,0,54,107,50.47,42,0,1,8,289.2
Lee,Texas,2013-03-01,21,6,0,2,1,12,5,4,0,2,0,2,4,59,0,59,107,55.14,37,0,3,50,1807.5
Lee,Texas,2013-02-01,22,5,0,1,1,6,4,1,0,1,0,3,4,48,0,48,107,44.86,48,0,4,78,2819.7
Lee,Texas,2013-01-01,19,5,1,1,2,6,6,1,0,4,1,0,1,47,0,47,107,43.93,49,0,5,73,2638.95
Lee,Texas,2012-12-01,16,4,2,0,1,6,6,1,0,3,1,0,3,43,0,43,107,40.19,53,0,3,67,2422.05
Lee,Texas,2012-11-01,17,3,4,1,3,4,8,2,0,0,2,0,3,47,0,47,107,43.93,49,0,5,107,3868.05
Lee,Texas,2012-10-01,25,2,1,0,4,5,8,1,0,3,1,0,3,53,0,53,107,49.53,43,0,8,116,4193.4
Lee,Texas,2012-09-01,22,4,2,0,1,15,10,1,0,2,1,1,7,66,0,66,107,61.68,30,0,7,164,5928.6
Lee,Texas,2012-08-01,21,3,2,0,0,4,8,3,0,1,4,0,1,47,6,53,107,49.53,43,0,7,173,6253.95
Lee,Texas,2012-07-01,16,2,5,0,0,11,6,1,0,1,2,1,0,45,14,59,107,55.14,37,0,5,76,2747.4
Lee,Texas,2012-06-01,19,4,5,1,0,3,4,1,0,2,0,1,1,41,0,41,107,38.32,55,1,3,35,1265.25
Lee,Texas,2012-05-01,16,2,5,0,0,4,15,2,0,1,1,2,3,51,0,51,107,47.66,45,2,7,139,5024.85
Lee,Texas,2012-04-01,18,3,2,1,1,5,10,3,0,0,0,1,0,44,0,44,107,41.12,52,2,7,161,5812.91
Lee,Texas,2012-03-01,16,6,2,3,0,8,12,2,0,1,1,1,0,52,0,52,107,48.6,44,1,8,132,4771.8
Lee,Texas,2012-02-01,21,1,1,5,2,6,7,1,0,3,1,0,1,49,0,49,107,45.79,47,1,7,151,5458.65
Lee,Texas,2012-01-01,18,3,2,0,1,14,7,1,0,4,1,0,0,51,0,51,107,47.66,45,0,5,147,5314.05
Lee,Texas,2011-12-01,22,4,0,0,1,9,5,1,0,3,1,0,1,47,0,47,107,43.93,49,,6,98,3542.7
Lee,Texas,2011-11-01,16,5,2,0,0,6,6,4,0,1,2,0,0,42,0,42,107,39.25,54,,5,155,5603.25
Lee,Texas,2011-10-01,17,2,2,1,1,7,4,1,0,2,1,1,0,39,0,39,107,36.45,57,,1,30,1344.9
Lee,Texas,2011-09-01,15,4,2,2,0,11,9,2,0,5,1,0,0,51,0,51,107,47.66,45,,,,
Lee,Texas,2011-08-01,15,9,1,1,1,7,3,3,0,3,2,1,1,47,0,47,107,43.93,49,,,,
Lee,Texas,2011-07-01,20,7,2,1,0,2,6,1,0,1,1,1,4,46,0,46,107,42.99,50,,,,
Lee,Texas,2011-06-01,23,2,1,2,1,6,3,2,0,0,0,0,4,44,0,44,107,41.12,52,,,,
Lee,Texas,2011-05-01,14,4,2,0,2,7,9,2,0,0,0,0,3,43,0,43,107,40.19,53,,,,
Lee,Texas,2011-04-01,15,4,1,1,1,9,6,3,0,1,0,0,4,45,0,45,107,42.06,51,,,,
Lee,Texas,2011-03-01,17,4,1,0,1,6,6,2,0,4,0,1,1,43,0,43,107,40.19,53,,,,
Lee,Texas,2011-02-01,27,3,0,1,1,5,7,2,0,0,2,0,1,49,0,49,107,45.79,47,,,,
Lee,Texas,2011-01-01,13,6,2,1,0,5,12,2,0,4,1,1,0,47,0,47,107,43.93,49,,,,
Lee,Texas,2010-12-01,14,3,0,0,1,3,4,3,0,5,0,1,0,34,0,34,107,31.78,62,,,,
Lee,Texas,2010-11-01,16,10,1,0,1,0,4,3,0,1,1,0,1,38,0,38,107,35.51,58.3,,,,
Lee,Texas,2010-10-01,20,2,2,0,0,9,14,0,0,0,1,0,1,49,0,49,107,45.79,47,,,,
Lee,Texas,2010-09-01,15,2,1,0,2,8,5,0,0,1,1,0,0,35,0,35,107,32.71,61,,,,
Lee,Texas,2010-08-01,17,2,1,0,1,12,15,2,0,1,0,0,1,52,0,52,107,48.6,44,,,,
Lee,Texas,2010-07-01,14,3,2,0,1,6,13,0,0,2,0,0,1,42,0,42,107,39.25,54,,,,
Lee,Texas,2010-06-01,17,3,1,1,2,10,8,1,0,7,2,1,3,56,0,56,107,52.34,40,,,,
Lee,Texas,2010-05-01,10,3,1,0,2,11,10,1,0,0,2,0,1,41,0,41,107,38.32,55,,,,
Lee,Texas,2010-04-01,11,5,0,0,2,6,11,0,0,0,1,2,1,39,0,39,107,36.45,57,,,,
Lee,Texas,2010-03-01,11,4,1,1,4,6,13,0,0,2,1,1,1,45,0,45,107,42.06,51,,,,
Lee,Texas,2010-02-01,9,1,1,2,3,6,15,0,0,3,1,0,3,44,0,44,107,41.12,52,,,,
Lee,Texas,2010-01-01,9,5,5,3,3,11,15,0,0,3,2,2,1,59,0,59,107,55.14,37,,,,
Lee,Texas,2009-12-01,8,1,3,2,4,5,14,0,0,8,4,0,1,50,0,50,107,46.73,46,,,,
Lee,Texas,2009-11-01,8,4,7,0,5,6,19,0,0,3,2,1,1,56,0,56,107,52.34,40,,,,
Lee,Texas,2009-10-01,9,1,4,1,4,5,13,0,0,2,3,0,2,44,0,44,107,41.12,52,,,,
Lee,Texas,2009-09-01,6,0,2,4,2,2,14,0,0,6,1,1,4,42,0,42,107,39.25,54,,,,
Lee,Texas,2009-08-01,7,3,3,4,1,7,6,0,0,1,1,0,3,36,0,36,107,33.64,60,,,,
Lee,Texas,2009-07-01,9,2,4,1,2,6,9,0,0,1,1,0,6,41,0,41,107,38.32,55,,,,
Lee,Texas,2009-06-01,13,1,1,1,5,9,6,1,0,4,1,0,4,46,0,46,107,42.99,50,,,,
Lee,Texas,2009-05-01,9,2,4,1,3,6,7,1,0,1,1,0,4,39,0,39,107,36.45,57,,,,
Lee,Texas,2009-04-01,9,1,4,0,5,8,9,2,0,0,1,0,4,43,0,43,107,40.19,53,,,,
Lee,Texas,2009-03-01,12,6,5,1,3,11,10,0,0,1,1,0,2,52,0,52,107,48.6,44,,,,
Lee,Texas,2009-02-01,9,5,4,1,2,9,9,0,0,1,2,1,1,44,0,44,107,41.12,52,,,,
Lee,Texas,2009-01-01,11,1,2,1,1,14,2,0,0,8,0,0,2,42,0,42,107,39.25,54,,,,
Lee,Texas,2008-12-01,15,4,5,1,1,4,12,0,0,3,0,0,1,46,0,46,107,42.99,50,,,,
Lee,Texas,2008-11-01,10,3,3,0,1,10,7,0,0,3,3,0,3,43,0,43,107,40.19,53,,,,
Lee,Texas,2008-10-01,9,4,3,1,1,8,4,0,0,,2,1,0,2,35,0,35,107,32.71,,,,
Lee,Texas,2008-09-01,8,2,3,1,1,13,7,0,0,0,0,0,3,38,0,38,107,35.51,58,,,,
Lee,Texas,2008-08-01,10,1,2,0,1,1,14,1,0,0,0,0,2,16,0,16,107,14.95,80,,,,
Lee,Texas,2008-07-01,5,2,2,0,2,7,9,0,0,4,0,0,2,18,0,18,22,81.82,0,,,,
Lee,Texas,2008-06-01,5,0,3,0,1,3,12,0,0,5,1,0,2,12,0,12,22,54.55,0,,,,
