county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Hemphill,Texas,2017-12-01,9,1,0,0,0,1,0,0,0,0,0,1,0,12,0,12,18,66.67,0,,,,
Hemphill,Texas,2017-11-01,8,0,0,0,0,2,0,0,0,0,0,0,1,11,0,11,18,61.11,0,0,1,31,2128.46
Hemphill,Texas,2017-10-01,7,5,0,0,0,0,2,0,0,1,0,1,0,15,0,15,18,83.33,0,0,3,47,3227.02
Hemphill,Texas,2017-09-01,10,0,0,0,0,2,2,0,0,1,0,0,0,13,0,13,18,72.22,0,0,2,62,4256.92
Hemphill,Texas,2017-08-01,8,1,0,0,0,9,0,0,0,2,0,0,0,17,0,17,18,94.44,0,0,2,25,1716.5
Hemphill,Texas,2017-07-01,4,2,0,1,0,2,5,0,0,3,0,0,0,7,0,7,18,38.89,0,0,0,0,0
Hemphill,Texas,2017-06-01,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,3,18,16.67,13,0,0,0,0
Hemphill,Texas,2017-05-01,1,0,0,0,0,1,0,1,0,1,0,0,0,4,0,4,18,22.22,12,0,0,0,0
Hemphill,Texas,2017-04-01,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,18,16.67,13,0,0,0,0
Hemphill,Texas,2017-03-01,2,1,0,0,0,0,1,1,0,0,0,0,0,5,0,5,18,27.78,11,0,0,0,0
Hemphill,Texas,2017-02-01,1,1,0,0,0,0,0,1,0,1,0,0,0,4,0,4,18,22.22,12,0,1,31,2404.98
Hemphill,Texas,2017-01-01,1,0,0,0,0,0,0,1,0,2,0,0,0,4,0,4,18,22.22,12,0,0,0,0
Hemphill,Texas,2016-12-01,1,0,0,0,0,1,0,1,0,4,0,0,0,7,0,7,18,38.89,0,0,0,0,0
Hemphill,Texas,2016-11-01,3,1,0,0,0,0,0,1,0,0,0,0,0,5,0,5,18,27.78,11,0,0,0,0
Hemphill,Texas,2016-10-01,4,0,0,0,0,1,0,1,0,0,0,0,0,6,0,6,18,33.33,10,0,0,0,0
Hemphill,Texas,2016-09-01,3,0,0,0,0,0,0,1,0,1,0,0,0,5,0,5,18,27.78,11,0,0,0,0
Hemphill,Texas,2016-08-01,2,2,0,0,0,1,0,0,0,0,0,0,1,6,0,6,18,33.33,10,0,0,0,0
Hemphill,Texas,2016-07-01,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,18,22.22,12,0,0,0,0
Hemphill,Texas,2016-06-01,3,0,0,0,0,1,0,0,0,0,0,0,1,5,0,5,18,27.78,11,0,1,23,1784.34
Hemphill,Texas,2016-05-01,0,0,0,0,0,2,1,0,0,0,0,0,1,4,1,5,18,27.78,11,0,3,46,3568.68
Hemphill,Texas,2016-04-01,2,1,0,0,0,0,1,0,0,0,0,0,1,5,1,6,18,33.33,10,0,2,18,1396.44
Hemphill,Texas,2016-03-01,4,1,1,1,0,1,1,0,0,0,0,0,1,10,2,12,18,66.67,0,0,1,29,2249.82
Hemphill,Texas,2016-02-01,6,1,0,0,0,1,1,0,0,0,0,0,1,10,2,12,18,66.67,0,0,1,31,2404.98
Hemphill,Texas,2016-01-01,3,0,0,0,0,3,1,0,0,0,0,0,1,8,1,9,18,50,0,0,1,23,1784.34
Hemphill,Texas,2015-12-01,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,4,18,22.22,12,0,0,0,0
Hemphill,Texas,2015-11-01,1,0,0,0,0,4,1,0,0,0,0,0,1,7,0,7,18,38.89,0,0,0,0,0
Hemphill,Texas,2015-10-01,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,18,16.67,13,0,1,15,1163.7
Hemphill,Texas,2015-09-01,4,0,0,0,0,2,0,1,0,0,0,0,0,7,0,7,18,38.89,0,0,1,31,2404.98
Hemphill,Texas,2015-08-01,6,1,0,0,0,2,0,1,0,0,0,0,1,11,0,11,18,61.11,0,0,3,48,3723.84
Hemphill,Texas,2015-07-01,3,0,0,0,0,1,0,0,0,0,0,1,0,5,0,5,18,27.78,11,0,4,94,7292.52
Hemphill,Texas,2015-06-01,1,2,0,0,0,0,0,0,0,1,0,0,0,4,0,4,18,22.22,12,0,3,77,5973.66
Hemphill,Texas,2015-05-01,1,2,0,0,0,0,0,0,0,1,0,0,0,4,0,4,18,22.22,12,0,0,0,0
Hemphill,Texas,2015-04-01,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1,4,18,22.22,12,0,0,0,0
Hemphill,Texas,2015-03-01,4,0,0,0,0,0,0,0,0,1,0,0,0,5,1,6,18,33.33,10,0,18,0,0
Hemphill,Texas,2015-02-01,3,0,1,0,0,2,0,0,0,0,0,1,0,7,3,10,18,55.56,0,0,0,0,0
