county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Montague,Texas,2017-12-01,24,7,0,3,6,4,0,0,0,3,2,1,0,50,0,50,101,49.5,41,,,,
Montague,Texas,2017-11-01,21,5,0,1,6,2,1,2,0,5,1,2,0,46,0,46,101,45.54,45,0,1,27,960.12
Montague,Texas,2017-10-01,25,6,2,3,4,7,0,1,0,4,0,0,0,52,0,52,101,51.49,39,0,1,30,1066.8
Montague,Texas,2017-09-01,29,5,1,4,7,6,0,5,0,4,0,0,0,61,0,61,101,60.4,30,0,1,31,1102.36
Montague,Texas,2017-08-01,23,4,2,6,10,13,0,2,0,1,0,0,0,61,0,61,101,60.4,30,0,1,31,1102.36
Montague,Texas,2017-07-01,4,5,0,10,0,10,0,19,0,0,1,0,0,49,0,49,101,48.51,42,1,1,30,1066.8
Montague,Texas,2017-06-01,26,2,0,3,11,3,0,0,0,0,1,5,0,51,0,51,101,50.5,40,2,1,31,1102.36
Montague,Texas,2017-05-01,27,2,0,1,9,7,3,0,0,11,1,1,0,62,0,62,101,61.39,29,0,1,21,746.76
Montague,Texas,2017-04-01,22,3,0,1,8,15,0,0,0,11,1,2,0,63,0,63,101,62.38,28,0,0,0,0
Montague,Texas,2017-03-01,19,5,0,4,7,5,0,0,0,10,1,3,0,54,0,54,101,53.47,37,0,1,3,106.68
Montague,Texas,2017-02-01,17,5,0,2,10,13,0,2,0,6,1,0,0,56,0,56,101,55.45,35,0,1,31,1102.36
Montague,Texas,2017-01-01,28,1,0,3,8,10,0,2,0,0,1,0,0,53,0,53,101,52.48,38,0,1,20,711.2
Montague,Texas,2016-12-01,24,0,0,5,6,8,0,1,1,5,0,0,0,49,1,50,101,49.5,41,0,2,12,426.72
Montague,Texas,2016-11-01,27,13,0,2,0,11,0,0,0,0,1,1,0,55,0,55,101,54.46,36,1,2,46,1635.76
Montague,Texas,2016-10-01,28,6,0,4,5,7,0,0,0,4,0,0,0,54,0,54,101,53.47,37,1,2,59,2098.04
Montague,Texas,2016-09-01,27,3,0,4,8,10,1,1,0,0,0,2,0,56,0,56,101,55.45,35,1,2,62,2204.72
Montague,Texas,2016-08-01,28,7,0,11,3,10,0,1,0,5,1,0,0,66,0,66,101,65.35,25,0,3,83,2951.48
Montague,Texas,2016-07-01,32,9,12,7,3,11,0,1,0,8,0,0,0,83,5,88,101,87.13,0,1,3,90,3200.4
Montague,Texas,2016-06-01,30,3,6,7,3,5,0,1,0,10,0,0,0,65,0,65,101,64.36,26,0,3,93,3307.08
Montague,Texas,2016-05-01,33,3,0,3,0,11,0,1,0,6,0,0,0,57,0,57,101,56.44,34,0,4,69,2453.64
Montague,Texas,2016-04-01,35,8,0,2,0,12,0,1,0,1,0,2,0,61,0,61,101,60.4,30,1,1,31,1102.36
Montague,Texas,2016-03-01,35,3,2,2,0,8,0,1,0,2,1,0,0,54,0,54,101,53.47,37,0,1,29,1031.24
Montague,Texas,2016-02-01,37,10,3,5,0,9,0,2,0,5,0,0,0,71,0,71,101,70.3,20,0,1,31,1102.36
Montague,Texas,2016-01-01,33,5,2,2,1,5,0,2,0,4,0,0,0,54,0,54,101,53.47,37,0,1,31,1102.36
Montague,Texas,2015-12-01,25,12,2,3,0,8,1,3,0,3,1,6,0,64,0,64,101,63.37,27,0,1,30,1066.8
Montague,Texas,2015-11-01,33,7,0,3,0,4,0,7,0,4,0,0,0,58,0,58,101,57.43,33,0,1,31,1102.36
Montague,Texas,2015-10-01,35,10,0,4,2,9,0,5,0,2,0,2,0,69,0,69,101,68.32,22,0,1,30,1066.8
