agency,year,state,population,ORI,actual_single_occupancy,actual_other_residential,actual_storage,actual_industrial,actual_other_commercial,actual_community_public,actual_all_other_structures,actual_total_structures,actual_motor_vehicles,actual_other_mobile,actual_total_mobile,actual_all_other,actual_grand_total,total_cleared_single_occupancy,total_cleared_other_residential,total_cleared_storage,total_cleared_industrial,total_cleared_other_commercial,total_cleared_community_public,total_cleared_all_other_structures,total_cleared_total_structures,total_cleared_motor_vehicles,total_cleared_other_mobile,total_cleared_total_mobile,total_cleared_all_other,total_cleared_grand_total,cleared_18_single_occupancy,cleared_18_other_residential,cleared_18_storage,cleared_18_industrial,cleared_18_other_commercial,cleared_18_community_public,cleared_18_all_other_structures,cleared_18_total_structures,cleared_18_motor_vehicles,cleared_18_other_mobile,cleared_18_total_mobile,cleared_18_all_other,cleared_18_grand_total,unfounded_single_occupancy,unfounded_other_residential,unfounded_storage,unfounded_industrial,unfounded_other_commercial,unfounded_community_public,unfounded_all_other_structures,unfounded_total_structures,unfounded_motor_vehicles,unfounded_other_mobile,unfounded_total_mobile,unfounded_all_other,unfounded_grand_total,estimated_damage_single_occupancy,estimated_damage_other_residential,estimated_damage_storage,estimated_damage_industrial,estimated_damage_other_commercial,estimated_damage_community_public,estimated_damage_all_other_structures,estimated_damage_total_structures,estimated_damage_motor_vehicles,estimated_damage_other_mobile,estimated_damage_total_mobile,estimated_damage_all_other,estimated_damage_grand_total
Honolulu City And County Police Department,2023,Hawaii,987546,HI00200,8,4,1,1,13,8,9,44,58,6,64,99,211,2,1,0,0,2,0,1,6,3,1,4,16,29,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,100070,102570,107789,100,107889,1670,212129
Honolulu City And County Police Department,2022,Hawaii,994799,HI00200,12,7,0,2,21,8,10,60,59,5,64,136,262,1,3,0,0,0,1,1,6,1,0,1,17,24,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3750,469,312,4533,27493,52,27545,3599,35678
Honolulu City And County Police Department,2021,Hawaii,985138,HI00200,15,5,4,2,15,7,14,62,77,3,80,149,297,3,0,0,0,2,0,3,8,1,0,1,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4048,0,4498,0,7871,169,57,16644,31492,0,31492,22891,71027
Honolulu City And County Police Department,2020,Hawaii,966438,HI00200,19,2,1,0,14,17,11,64,93,5,98,154,319,3,0,0,0,1,3,2,9,1,0,1,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427235,0,0,0,824,0,0,428059,14720,0,14720,8235,451014
Honolulu City And County Police Department,2019,Hawaii,974902,HI00200,10,5,3,0,10,10,14,52,93,4,97,117,272,3,0,1,0,1,1,5,11,1,0,1,10,23,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,169044,29796,0,0,2980,0,95,201915,12874,0,12874,84264,299053
Honolulu City And County Police Department,2018,Hawaii,982019,HI00200,9,6,1,0,4,19,9,44,105,6,111,9,258,2,1,0,0,0,2,1,6,1,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,485374,123,0,0,0,62,0,485558,38307,0,38307,465,524207
Honolulu City And County Police Department,2017,Hawaii,990384,HI00200,12,3,1,1,9,18,12,56,124,1,125,146,327,0,0,0,0,0,1,0,1,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,372922,0,0,0,249,1492,869,375531,22383,0,22383,63,397977
Honolulu City And County Police Department,2016,Hawaii,995572,HI00200,12,10,1,0,19,29,14,85,88,0,88,90,263,2,2,0,0,0,3,0,7,3,0,3,4,14,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4190,8379,889,13457,147903,0,147903,2618,163978
Honolulu City And County Police Department,2015,Hawaii,999307,HI00200,8,4,4,0,11,17,6,50,75,1,76,105,231,4,2,0,0,0,1,2,9,0,0,0,15,24,0,1,0,0,0,0,0,1,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,513,39,9721,0,642908,0,0,653181,191678,0,191678,4039,848898
Honolulu City And County Police Department,2014,Hawaii,994034,HI00200,1,3,1,0,5,1,4,15,25,1,26,30,71,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,476,541,11005,0,11005,4471,16017
Honolulu City And County Police Department,2013,Hawaii,,HI00200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honolulu City And County Police Department,2012,Hawaii,975875,HI00200,10,5,2,0,3,16,4,40,58,0,58,112,210,4,3,0,0,0,1,0,8,1,0,1,8,17,1,2,0,0,0,1,0,4,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,332,0,463,48507,0,48507,1886,50856
Honolulu City And County Police Department,2011,Hawaii,963465,HI00200,13,7,0,0,5,19,1,45,62,4,66,117,228,3,4,0,0,0,1,0,8,4,0,4,13,25,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,1,3,4,0,0,0,68,13546,0,0,13614,74510,304784,379294,675,393582
Honolulu City And County Police Department,2010,Hawaii,953297,HI00200,11,10,2,1,5,35,6,70,111,3,114,165,349,2,2,0,0,1,1,0,6,1,0,1,9,16,1,0,0,0,0,0,0,1,0,0,0,5,6,0,0,0,0,0,2,1,3,1,0,1,5,9,56462,0,0,111789,0,4667,699,173616,52401,0,52401,11246,237263
Honolulu City And County Police Department,2009,Hawaii,907124,HI00200,13,11,3,0,14,56,11,108,139,1,140,165,413,3,2,0,0,1,4,0,10,2,0,2,11,23,0,0,0,0,0,2,0,2,0,0,0,3,5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,710,2912,0,3622,319207,0,319207,5634,328463
Honolulu City And County Police Department,2008,Hawaii,906349,HI00200,13,7,1,0,13,43,6,83,146,2,148,134,365,2,2,0,0,0,1,0,5,1,0,1,8,14,1,0,0,0,0,1,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142725,0,142725,62065,14152,76217,4677,223620
Honolulu City And County Police Department,2007,Hawaii,905903,HI00200,8,7,3,0,9,32,6,65,180,2,182,160,407,2,1,0,0,1,0,1,5,5,0,5,5,15,0,1,0,0,1,0,0,2,2,0,2,5,9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4115,0,51435,1176,0,56725,133443,0,133443,2041,192209
Honolulu City And County Police Department,2006,Hawaii,912693,HI00200,14,9,6,0,11,41,10,91,319,8,327,170,588,1,0,1,0,2,5,0,9,0,0,0,8,17,0,0,1,0,1,2,0,4,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,39374,0,39676,176539,0,176539,3806,220021
Honolulu City And County Police Department,2005,Hawaii,908521,HI00200,18,12,3,0,11,43,9,96,320,2,322,129,547,3,0,0,0,0,1,0,4,4,0,4,6,14,1,0,0,0,0,1,0,2,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4681,7801,0,0,780,0,13262,137145,0,137145,12636,163043
Honolulu City And County Police Department,2004,Hawaii,906589,HI00200,15,8,7,1,10,37,15,93,240,6,246,88,427,1,1,0,1,0,3,0,6,2,0,2,7,15,0,0,0,1,0,3,0,4,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,0,32263,35822,0,69860,28232,0,28232,6630,104722
Honolulu City And County Police Department,2003,Hawaii,905301,HI00200,9,9,3,0,18,28,14,81,222,0,222,86,389,1,0,0,0,0,3,0,4,2,0,2,3,9,1,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,33,0,0,2650,3561,530,6775,99382,0,99382,2766,108922
Honolulu City And County Police Department,2002,Hawaii,900433,HI00200,16,12,7,0,10,39,31,115,231,4,235,79,429,0,1,0,0,0,3,2,6,1,1,2,0,8,0,0,0,0,0,1,2,3,0,1,1,0,4,2,0,0,0,0,0,0,2,0,0,0,0,2,45822,85,1863,0,4912,200226,2541,255450,177189,0,177189,508,433146
Honolulu City And County Police Department,2001,Hawaii,885605,HI00200,15,8,4,0,22,45,27,121,192,2,194,81,396,2,1,1,0,1,2,1,8,3,0,3,3,14,0,0,0,0,1,0,1,2,0,0,0,2,4,0,0,1,0,0,0,0,1,1,0,1,0,2,0,2667,16348,0,41300,1583,3958,65856,148852,0,148852,52,214760
Honolulu City And County Police Department,2000,Hawaii,876303,HI00200,21,21,6,0,10,24,21,103,155,1,156,65,324,7,4,2,0,2,1,1,17,4,0,4,5,26,1,1,1,0,0,1,1,5,0,0,0,4,9,1,0,0,0,0,0,0,1,1,0,1,0,2,224722,35389,6193,0,0,35,177,266517,86704,177,86881,177,353574
Honolulu City And County Police Department,1999,Hawaii,866566,HI00200,19,15,4,0,19,16,11,84,133,2,135,44,263,1,1,0,0,3,1,0,6,3,0,3,1,10,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46828,732,0,47560,224262,0,224262,2671,274492
Honolulu City And County Police Department,1998,Hawaii,874736,HI00200,25,15,5,0,14,22,12,93,144,0,144,41,278,4,5,0,0,6,1,1,17,3,0,3,4,24,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,137015,0,0,0,0,2654,1720,141389,82247,0,82247,1664,225299
Honolulu City And County Police Department,1997,Hawaii,880272,HI00200,22,26,7,0,14,28,16,113,148,0,148,41,302,6,5,0,0,1,10,0,22,3,0,3,3,28,1,1,0,0,0,7,0,9,0,0,0,1,10,0,0,0,0,0,1,0,1,0,1,1,1,3,6454,14427,0,0,1139,95,1329,23443,74601,0,74601,76,98121
Honolulu City And County Police Department,1996,Hawaii,878044,HI00200,25,15,3,0,13,15,17,88,145,0,145,60,293,6,3,0,0,4,2,2,17,8,0,8,4,29,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7188,0,39241,0,97132,143560,112614,0,112614,738,256913
