agency,year,state,population,ORI,actual_single_occupancy,actual_other_residential,actual_storage,actual_industrial,actual_other_commercial,actual_community_public,actual_all_other_structures,actual_total_structures,actual_motor_vehicles,actual_other_mobile,actual_total_mobile,actual_all_other,actual_grand_total,total_cleared_single_occupancy,total_cleared_other_residential,total_cleared_storage,total_cleared_industrial,total_cleared_other_commercial,total_cleared_community_public,total_cleared_all_other_structures,total_cleared_total_structures,total_cleared_motor_vehicles,total_cleared_other_mobile,total_cleared_total_mobile,total_cleared_all_other,total_cleared_grand_total,cleared_18_single_occupancy,cleared_18_other_residential,cleared_18_storage,cleared_18_industrial,cleared_18_other_commercial,cleared_18_community_public,cleared_18_all_other_structures,cleared_18_total_structures,cleared_18_motor_vehicles,cleared_18_other_mobile,cleared_18_total_mobile,cleared_18_all_other,cleared_18_grand_total,unfounded_single_occupancy,unfounded_other_residential,unfounded_storage,unfounded_industrial,unfounded_other_commercial,unfounded_community_public,unfounded_all_other_structures,unfounded_total_structures,unfounded_motor_vehicles,unfounded_other_mobile,unfounded_total_mobile,unfounded_all_other,unfounded_grand_total,estimated_damage_single_occupancy,estimated_damage_other_residential,estimated_damage_storage,estimated_damage_industrial,estimated_damage_other_commercial,estimated_damage_community_public,estimated_damage_all_other_structures,estimated_damage_total_structures,estimated_damage_motor_vehicles,estimated_damage_other_mobile,estimated_damage_total_mobile,estimated_damage_all_other,estimated_damage_grand_total
Dallas Police Department,2023,Texas,1222017,TXDPD00,32,20,0,0,6,2,9,69,52,1,53,23,147,9,3,0,0,0,0,2,14,6,0,6,4,24,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,86400,106100,0,0,0,0,0,192500,14500,0,14500,1000,208000
Dallas Police Department,2022,Texas,1204966,TXDPD00,40,22,5,0,12,2,19,100,58,0,58,27,188,7,7,0,0,1,0,3,18,2,0,2,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,85480,6247,0,20823,0,3176,116153,119691,0,119691,12598,248442
Dallas Police Department,2021,Texas,1263525,TXDPD00,62,32,5,0,7,2,14,122,80,4,84,26,237,10,11,0,0,2,0,3,26,6,2,8,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103780,16081,0,0,5060,0,292366,417288,106826,0,106826,8434,532547
Dallas Police Department,2020,Texas,1278608,TXDPD00,27,15,1,0,2,0,17,62,80,1,81,37,184,0,1,0,0,1,0,2,4,3,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,22369,0,22369,5887,28314
Dallas Police Department,2019,Texas,1278726,TXDPD00,22,9,1,0,4,0,22,58,49,0,49,47,157,2,1,0,0,0,0,2,5,3,0,3,4,12,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178144,119,0,0,736411,0,24,914698,73249,0,73249,26966,1014913
Dallas Police Department,2018,Texas,1278345,TXDPD00,25,15,2,1,6,4,12,59,82,1,83,12,197,5,4,0,0,1,0,0,9,1,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,4247,1577,0,364,0,0,7220,63827,0,63827,4611,71411
Dallas Police Department,2017,Texas,1255213,TXDPD00,59,54,5,3,15,12,4,152,161,1,162,37,351,19,18,1,0,3,6,0,47,6,0,6,15,68,5,5,0,0,0,5,0,15,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,25110,1927,2486,0,0,0,0,29523,197649,0,197649,2486,229658
Dallas Police Department,2016,Texas,1320939,TXDPD00,95,52,5,0,9,6,2,169,170,1,171,29,369,24,14,1,0,4,3,0,46,19,0,19,9,74,3,7,1,0,0,2,0,13,1,0,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,67693,43292,6348,0,0,0,0,117332,92423,0,92423,2285,212041
Dallas Police Department,2015,Texas,1301977,TXDPD00,83,33,6,2,19,15,3,161,163,1,164,24,349,18,19,3,0,4,6,1,51,14,0,14,13,78,3,8,2,0,0,5,1,19,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,38824,0,2089,0,64,1318,0,42295,54637,0,54637,122,97054
Dallas Police Department,2014,Texas,1272396,TXDPD00,95,50,10,0,11,12,0,178,151,4,155,52,385,15,16,4,0,2,5,0,42,13,0,13,20,75,4,9,3,0,1,5,0,22,1,0,1,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,211469,1390,36373,0,7336,45692,0,302261,65256,0,65256,3314,370831
