agency,year,state,population,ORI,actual_single_occupancy,actual_other_residential,actual_storage,actual_industrial,actual_other_commercial,actual_community_public,actual_all_other_structures,actual_total_structures,actual_motor_vehicles,actual_other_mobile,actual_total_mobile,actual_all_other,actual_grand_total,total_cleared_single_occupancy,total_cleared_other_residential,total_cleared_storage,total_cleared_industrial,total_cleared_other_commercial,total_cleared_community_public,total_cleared_all_other_structures,total_cleared_total_structures,total_cleared_motor_vehicles,total_cleared_other_mobile,total_cleared_total_mobile,total_cleared_all_other,total_cleared_grand_total,cleared_18_single_occupancy,cleared_18_other_residential,cleared_18_storage,cleared_18_industrial,cleared_18_other_commercial,cleared_18_community_public,cleared_18_all_other_structures,cleared_18_total_structures,cleared_18_motor_vehicles,cleared_18_other_mobile,cleared_18_total_mobile,cleared_18_all_other,cleared_18_grand_total,unfounded_single_occupancy,unfounded_other_residential,unfounded_storage,unfounded_industrial,unfounded_other_commercial,unfounded_community_public,unfounded_all_other_structures,unfounded_total_structures,unfounded_motor_vehicles,unfounded_other_mobile,unfounded_total_mobile,unfounded_all_other,unfounded_grand_total,estimated_damage_single_occupancy,estimated_damage_other_residential,estimated_damage_storage,estimated_damage_industrial,estimated_damage_other_commercial,estimated_damage_community_public,estimated_damage_all_other_structures,estimated_damage_total_structures,estimated_damage_motor_vehicles,estimated_damage_other_mobile,estimated_damage_total_mobile,estimated_damage_all_other,estimated_damage_grand_total
Los Angeles Police Department,2023,California,3786018,CA01942,38,28,0,5,5,70,7,153,13,0,13,13,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1244300,0,0,0,0,1100000,103310,2447610,0,0,0,494952,2942562
Los Angeles Police Department,2022,California,3809182,CA01942,43,56,9,8,27,98,166,407,98,3,101,1373,1881,7,13,2,0,6,5,5,38,5,0,5,36,79,0,2,1,0,2,1,1,7,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,786130,95870,0,0,98911,2603,104,983618,573473,0,573473,49757,1606848
Los Angeles Police Department,2021,California,,CA01942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los Angeles Police Department,2020,California,4000587,CA01942,47,62,12,1,25,16,207,370,236,5,241,2383,2994,14,18,1,0,6,1,9,49,13,0,13,95,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30610,331790,2295759,0,589,0,0,2658748,207089,0,207089,22039,2887877
Los Angeles Police Department,2019,California,4015546,CA01942,45,54,8,4,27,11,120,269,112,0,112,1291,1672,8,18,2,1,10,1,4,44,15,0,15,56,115,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37662,596,20857,0,1204946,0,739,1264800,89172,0,89172,8688,1362660
Los Angeles Police Department,2018,California,4029741,CA01942,38,60,9,1,28,24,86,218,157,0,157,86,1654,5,18,0,1,5,12,8,44,11,0,11,8,130,0,1,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389512,91614,0,0,129231,0,610357,159506,0,159506,410153,790504
Los Angeles Police Department,2017,California,4007147,CA01942,42,46,12,0,21,35,108,264,169,0,169,981,1414,9,10,4,0,6,10,7,46,11,0,11,68,125,1,0,0,0,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,109390,932,0,0,0,0,2486,112809,114984,0,114984,7788,235581
Los Angeles Police Department,2016,California,4007905,CA01942,30,53,9,2,23,21,79,217,164,6,170,854,1241,8,15,0,0,2,6,7,38,11,1,12,38,88,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13965,102834,0,0,193969,63,5078,315909,140539,0,140539,4888,461336
Los Angeles Police Department,2015,California,3962726,CA01942,48,53,4,2,24,19,49,199,204,4,208,724,1131,13,18,0,1,7,4,4,47,16,2,18,44,109,1,0,0,0,0,1,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6428,34839,0,0,194134,450,0,235850,260970,0,260970,2089,498910
Los Angeles Police Department,2014,California,3906772,CA01942,34,33,6,0,17,20,63,173,193,2,195,769,1137,11,10,1,0,3,3,9,37,14,0,14,68,119,1,0,0,0,0,2,0,3,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,71434,1030,0,0,154451,0,0,226915,108373,0,108373,17570,352858
