agency,year,state,population,ORI,actual_single_occupancy,actual_other_residential,actual_storage,actual_industrial,actual_other_commercial,actual_community_public,actual_all_other_structures,actual_total_structures,actual_motor_vehicles,actual_other_mobile,actual_total_mobile,actual_all_other,actual_grand_total,total_cleared_single_occupancy,total_cleared_other_residential,total_cleared_storage,total_cleared_industrial,total_cleared_other_commercial,total_cleared_community_public,total_cleared_all_other_structures,total_cleared_total_structures,total_cleared_motor_vehicles,total_cleared_other_mobile,total_cleared_total_mobile,total_cleared_all_other,total_cleared_grand_total,cleared_18_single_occupancy,cleared_18_other_residential,cleared_18_storage,cleared_18_industrial,cleared_18_other_commercial,cleared_18_community_public,cleared_18_all_other_structures,cleared_18_total_structures,cleared_18_motor_vehicles,cleared_18_other_mobile,cleared_18_total_mobile,cleared_18_all_other,cleared_18_grand_total,unfounded_single_occupancy,unfounded_other_residential,unfounded_storage,unfounded_industrial,unfounded_other_commercial,unfounded_community_public,unfounded_all_other_structures,unfounded_total_structures,unfounded_motor_vehicles,unfounded_other_mobile,unfounded_total_mobile,unfounded_all_other,unfounded_grand_total,estimated_damage_single_occupancy,estimated_damage_other_residential,estimated_damage_storage,estimated_damage_industrial,estimated_damage_other_commercial,estimated_damage_community_public,estimated_damage_all_other_structures,estimated_damage_total_structures,estimated_damage_motor_vehicles,estimated_damage_other_mobile,estimated_damage_total_mobile,estimated_damage_all_other,estimated_damage_grand_total
Milwaukee Police Department,2023,Wisconsin,558698,WIMPD00,24,21,5,3,2,0,11,66,75,1,76,34,186,1,5,0,1,1,0,4,12,7,0,7,7,27,0,1,0,0,0,0,0,1,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,2200,0,70002,0,0,0,372202,226530,0,226530,1500,600232
Milwaukee Police Department,2022,Wisconsin,561743,WIMPD00,26,23,10,3,6,2,12,82,101,1,102,52,250,5,4,0,0,1,1,2,13,4,0,4,10,32,1,0,0,0,1,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,412265,315473,0,0,0,0,380025,1107762,109323,0,109323,165420,1382506
Milwaukee Police Department,2021,Wisconsin,593337,WIMPD00,17,27,2,1,1,2,10,60,103,0,103,67,242,2,4,0,0,0,1,2,9,7,0,7,12,30,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4498,0,112,0,0,0,0,4610,64098,0,64098,613,69321
Milwaukee Police Department,2020,Wisconsin,589105,WIMPD00,16,20,3,2,3,0,18,62,116,0,116,80,288,4,9,1,0,1,0,3,18,7,0,7,11,42,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58866,70698,0,0,0,0,5887,135450,19133,0,19133,358975,513558
Milwaukee Police Department,2019,Wisconsin,590923,WIMPD00,30,12,3,2,5,0,11,63,73,0,73,52,198,6,2,0,1,0,0,1,10,7,0,7,11,33,0,0,0,0,0,0,1,1,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,59592,2981,3576,0,0,0,0,66148,8346,0,8346,106,74601
Milwaukee Police Department,2018,Wisconsin,595619,WIMPD00,21,24,12,1,3,0,9,67,95,0,95,9,251,1,7,0,0,2,0,2,10,9,0,9,2,37,0,2,0,0,0,0,1,3,2,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12377,91008,30336,0,0,0,12134,145855,122193,0,122193,92494,269534
Milwaukee Police Department,2017,Wisconsin,595168,WIMPD00,29,33,38,5,8,0,6,119,114,0,114,71,313,7,9,6,1,2,0,0,25,12,0,12,16,54,1,2,2,0,0,0,0,5,2,0,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2489,45994,0,34806,0,0,83413,67779,0,67779,1865,153056
Milwaukee Police Department,2016,Wisconsin,600193,WIMPD00,30,27,30,7,14,2,6,116,116,1,117,70,311,5,8,1,2,6,1,1,24,6,1,7,5,42,1,0,0,0,1,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,46466,0,190,0,0,47418,10159,0,10159,317,57894
Milwaukee Police Department,2015,Wisconsin,600400,WIMPD00,27,24,27,0,8,0,0,86,79,0,79,48,224,6,5,2,0,0,0,0,13,3,0,3,10,29,1,1,0,0,0,0,0,2,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192835,68778,0,0,0,0,261613,36639,0,36639,6,298258
Milwaukee Police Department,2014,Wisconsin,600374,WIMPD00,46,21,46,1,9,1,0,124,94,0,94,52,280,4,7,6,0,3,0,0,20,3,0,3,10,35,0,0,3,0,0,0,0,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38613,0,0,38613,236954,0,236954,193,275760
Milwaukee Police Department,2013,Wisconsin,600805,WIMPD00,44,28,33,2,8,0,4,119,114,0,114,39,293,6,8,3,0,3,0,1,21,7,1,8,2,35,2,1,3,0,2,0,1,9,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,292397,2616,39239,0,66707,0,0,400959,9941,0,9941,0,410900
Milwaukee Police Department,2012,Wisconsin,599395,WIMPD00,44,46,35,1,8,0,10,144,102,2,104,51,309,6,6,1,0,2,0,0,15,10,1,11,8,35,0,0,0,0,1,0,0,1,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,94890,39814,9953,0,0,0,4645,149302,34240,0,34240,63172,246714
Milwaukee Police Department,2011,Wisconsin,597426,WIMPD00,28,48,29,1,7,1,4,118,82,0,82,57,272,6,6,3,0,1,1,0,17,6,0,6,8,34,1,2,0,0,1,1,0,5,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36980,54184,0,0,0,0,0,91164,67052,0,67052,6773,164990
Milwaukee Police Department,2010,Wisconsin,594833,WIMPD00,31,34,39,0,5,1,5,115,90,1,91,29,249,2,8,8,0,0,0,1,19,4,0,4,7,34,0,1,5,0,0,0,1,7,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,69868,143404,12576,0,0,3102133,7546,3335527,65955,0,65955,7406,3408888
Milwaukee Police Department,2009,Wisconsin,604673,WIMPD00,50,45,42,0,7,0,6,150,168,3,171,25,358,8,6,5,0,1,0,1,21,7,1,8,6,37,0,0,2,0,1,0,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14203,11365,35507,0,0,0,0,61075,73150,255650,328799,142,390016
Milwaukee Police Department,2008,Wisconsin,602131,WIMPD00,53,60,30,1,6,0,9,159,128,0,128,21,319,7,15,3,0,1,0,1,27,5,0,5,7,41,0,1,3,0,0,0,1,5,2,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,49534,93546,7288,0,0,0,0,150369,262524,0,262524,0,412893
