agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Brookfield Township Police Department,2023,Ohio,8383,OH07813,7770019,4010006,5500002,6610001,8110000,3416103,35416131,280383,20879,166020,55925,430040,12158,1020,18291,44121,40000,601555,2322008,1,10002,2332011,5070016,6100000,0,300044,314001,63699,120,14,400006,1000180,7829,3000217,24097,1634900606,835473962,900000100,10200000,5001,590000500,40560197,100,60000007,1245901450,100002236,5100,10195000,153250,800195100,100200,84203474,50000000,626000210,411000000,100150,997041696,145,31700001,424200815,1401010195,100420,534123182,11000,59000001,478011636,601069141,30200028,1422213111,580005850,302100,4021,1000,981000077,97940004,550002000,89009526,330003800,100000,1285001195,675600000,30345005,253092425,590002002,129492311,20320005,100200,725591090,30,1141023,998000000
Brookfield Township Police Department,2022,Ohio,8434,OH07813,20,20000,311000,0,110000,71007,512027,343800,10116,0,52831,2120060,41015,217140,100,31056,42516,2504718,783002,0,20004,803006,8570000,4,5000000,9000001,293003,3152,0,100259,100003,2920,4110,9,34520,1814229074,222992938,833055751,10422045,0,29464930,531009171,522705665,31234904,183974934,104395593,104220,10708366,448732,728814473,416569,834083743,73922604,167315597,20823269,208545,19918467,11193,35400598,877700794,1544,483203956,375916498,5846132,43728862,52304,605,56483149,157517711,104127791,106053,53442928,0,260291081,406053725,385230454,14432,229472660,13202993,732999075,105469851,102766995,1009932737,707993185,652164106,16106814,1304817,677780413,208233,52224780,311307853
Brookfield Township Police Department,2021,Ohio,8287,OH07813,6260007,5110000,110000,4621000,100000,2000000,18201007,110652,289315,10,37450,5130019,102039,1300,0,1358,30000,5302166,684003,3,50502,734508,2,9,100000,100000,6876000,6000877,26,2500013,100005,100,6510,100,1010814,903412235,397092339,112522214,11908303,112,163162875,882726347,787140036,56224284,1184646597,575063,1125610,180233677,1774974,899633576,112673,79838908,129315849,159227392,67491629,449907,311609568,495953,16305042,113011603,793888007,300462554,632063025,11245,337346,16869614,339730,95806185,56462694,461112190,674804,1,0,1207810148,888411102,809630760,5626,573488108,5082675,1139115164,7646513,42896916,832191902,348593913,1453715883,83668480,117542,154404958,22,1373007,1357254129
Brookfield Township Police Department,2020,Ohio,8321,OH07813,0,1000000,0,0,10000,1600000,2610000,1600,0,1,0,0,0,0,1100,10000,1000000,1011100,1,0,0,1,0,0,0,0,0,0,0,11,0,100,1600,111,160,117849,11773,117731235,0,0,117731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12950436,11773,12950436,13,0,117731,188369976,0,0,0,0,0,188369976,0,118,0,0,0,0,11773,0,11773124,0,0,117731,11773,0,11773,0
Brookfield Township Police Department,2019,Ohio,8353,OH07813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11918,0,0,0,238367,7151,0,0,0,0,0,35755066,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookfield Township Police Department,2018,Ohio,8381,OH07813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,1201,1201,0,0,0,0,1201,0,0,0,0,0,0,0,1201,0,0,0,0,0,0,0,1201,0,0,0,0,0,0,0,0,0,0,0,0
Brookfield Township Police Department,2017,Ohio,8411,OH07813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookfield Township Police Department,2016,Ohio,8501,OH07813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookfield Township Police Department,2015,Ohio,8559,OH07813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookfield Township Police Department,2014,Ohio,8622,OH07813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
