agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Sonoma County Junior College District Police,2023,California,0,CA04914,5840006,1500000,150000,0,100001,100101,7690108,50000,0,0,15400,100000,0,0,0,0,20000,135400,520000,0,0,520000,0,1,0,0,5000000,0,5,8400000,0,100,0,0,0,586000001,500000000,0,10000000,0,0,0,0,1,500000200,0,0,0,20000,100000000,0,1844,0,0,120000000,0,584005400,50000,10000001,506000005,0,0,450020126,500010000,0,100005450,0,20100005,11050,0,100000,0,0,600000000,10000006,20001000,400,0,0,500010000,0,1520000,100000000,1000,584010001,0,100000,0,0,50000000,584000000,1,1
Sonoma County Junior College District Police,2023,California,0,CA04914,5840006,1500000,150000,0,100001,100101,7690108,50000,0,0,15400,100000,0,0,0,0,20000,135400,520000,0,0,520000,0,1,0,0,5000000,0,5,8400000,0,100,0,0,0,586000001,500000000,0,10000000,0,0,0,0,1,500000200,0,0,0,20000,100000000,0,1844,0,0,120000000,0,584005400,50000,10000001,506000005,0,0,450020126,500010000,0,100005450,0,20100005,11050,0,100000,0,0,600000000,10000006,20001000,400,0,0,500010000,0,1520000,100000000,1000,584010001,0,100000,0,0,50000000,584000000,1,1
Sonoma County Junior College District Police,2022,California,0,CA04914,0,0,0,0,100000,0,100000,110500,0,0,10,10000,10000,0,0,0,0,20010,1105000,0,1,1105001,0,0,0,0,0,0,0,0,1,100,0,0,11064,0,671551840,0,0,0,0,1458,0,10411636,76004927,674,0,0,31982,0,0,104116,0,31234903,0,31235,416465354,0,0,0,0,671550383,31236052,10412,0,0,0,11,0,104116338,105470,0,1041,104124,62469804,312349015,214,0,1561745,671550383,624802147,681962,52058169,0,7600597,10412,104116,31235007,0,11,423441148,1,1.04116338383745
Sonoma County Junior College District Police,2022,California,0,CA04914,0,0,0,0,100000,0,100000,110500,0,0,10,10000,10000,0,0,0,0,20010,1105000,0,1,1105001,0,0,0,0,0,0,0,0,1,100,0,0,11064,0,671551840,0,0,0,0,1458,0,10411636,76004927,674,0,0,31982,0,0,104116,0,31234903,0,31235,416465354,0,0,0,0,671550383,31236052,10412,0,0,0,11,0,104116338,105470,0,1041,104124,62469804,312349015,214,0,1561745,671550383,624802147,681962,52058169,0,7600597,10412,104116,31235007,0,11,423441148,1,1.04116338383745
Sonoma County Junior College District Police,2021,California,0,CA04914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.12448560525052
Sonoma County Junior College District Police,2021,California,0,CA04914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.12448560525052
Sonoma County Junior College District Police,2020,California,0,CA04914,0,0,100000,110000,100000,0,310000,12000,0,0,30180,10018,5,0,10000,0,5000000,5050203,140003,2,0,140005,1,0,0,1,1,0,0,10,2,100,0,0,1001210,22957709,35352,588656176,11773124,0,117731,0,0,11773124,58865619,0,0,0,11832,0,235462,35,2,1177312,0,118,0,200143,0,117967,117731235,0,200166646,11773,0,200,141277,11890856,1,706,117731,0,1177,235463183,235462470,1177,124,0,0,0,0,11773,706387414,1000715499,5886562,1,121087,3355458,0,0,0,1,1.17731235192711
Sonoma County Junior College District Police,2020,California,0,CA04914,0,0,100000,110000,100000,0,310000,12000,0,0,30180,10018,5,0,10000,0,5000000,5050203,140003,2,0,140005,1,0,0,1,1,0,0,10,2,100,0,0,1001210,22957709,35352,588656176,11773124,0,117731,0,0,11773124,58865619,0,0,0,11832,0,235462,35,2,1177312,0,118,0,200143,0,117967,117731235,0,200166646,11773,0,200,141277,11890856,1,706,117731,0,1177,235463183,235462470,1177,124,0,0,0,0,11773,706387414,1000715499,5886562,1,121087,3355458,0,0,0,1,1.17731235192711
Sonoma County Junior College District Police,2019,California,0,CA04914,250013,0,15000,10000,100001,1,375015,176100,180000,0,10150,4500010,105821,10100,0,31058,0,4657139,1770011,1,32002,1802014,0,0,3000000,1,600003,15,1040,10,1,100,40,0,17630,2384029,36233,595917747,12055416,0,119184,614,119183549,1,14303903,0,0,11918355,35772,595917747,119,0,0,69246119,35755070,238,613915724,178775,23836712,181755389,1072651944,596,178872877,11918,238367,11918534,71647,357571,3576,2384,120912,119183561,0,119184266,786611428,548245521,1192,1788,0,5971,119184,23838,0,178775325,1728281,12532150,119184,179138,1,178790,613795279,1,1.19183549339627
Sonoma County Junior College District Police,2019,California,0,CA04914,250013,0,15000,10000,100001,1,375015,176100,180000,0,10150,4500010,105821,10100,0,31058,0,4657139,1770011,1,32002,1802014,0,0,3000000,1,600003,15,1040,10,1,100,40,0,17630,2384029,36233,595917747,12055416,0,119184,614,119183549,1,14303903,0,0,11918355,35772,595917747,119,0,0,69246119,35755070,238,613915724,178775,23836712,181755389,1072651944,596,178872877,11918,238367,11918534,71647,357571,3576,2384,120912,119183561,0,119184266,786611428,548245521,1192,1788,0,5971,119184,23838,0,178775325,1728281,12532150,119184,179138,1,178790,613795279,1,1.19183549339627
