agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Hampton Township Police Department,2023,Michigan,9545,MI09915,0,6010020,1100,210000,110000,120016,6451136,3600,0,30,3010,110001,157400,0,100,32538,32150,335199,36003,1000,1582000,1619003,0,0,0,1100001,122000,2000030,15,200010,100002,1000100,3600,120,366,43000300,29050644,100000000,510180000,0,18100020,25000890,101000100,511000001,400700,200027,5000,10000000,92812,610001000,0,27207900,410001003,738300005,251500001,300107,788055318,6,41000000,140100204,301000000,2000000,982061640,200010000,2500000,171002982,0,43800000,660000,170002011,100600,10,2000,25001851,370000009,270000000,700000600,710,600000,28010003,20100001,22003,1011231004,410003000,281260303,78648003,101000,4410761,10,1410056,488010001
Hampton Township Police Department,2022,Michigan,9564,MI09915,620007,3540001,1503000,1810000,120000,50002,7643010,4154001,10000,40,56774,6220010,5000260,9002720,6827,30002,1030001,21346594,5700000,1002,10102,5711104,8,11500003,9200150,0,10060019,450,0,10,2,6000520,30,404,265501,201258073,835099879,834742331,10733353,2082,900710443,3859,729855532,20823272,1022422658,959,1041,10505339,416507810,208255999,104116,1250418,20823270,527453654,20823268,520685913,729880553,490388,21343850,231346927,209377977,853858332,3224335,10412,12493968,351917912,3136,22125310,211369,260292095,104762,104116359,156175549,1020340120,426876992,853755017,520582866,10457966,255085,1355594727,208233,22387096,730064296,812110567,5018999,34942491,112394,19033407,1,21272285,729855533
Hampton Township Police Department,2021,Michigan,9282,MI09915,1700005,3000004,335100,2000000,120001,450001,7605111,1608040,250,200000,20165,9500010,11121,0,8980,30131,30000,9600407,6120504,2,100002,6220508,1,100001,1010000,0,4600000,300,28,200011,300004,7000100,4210,109,160800,111436642,166505234,788316136,11256101,1238,23614198,12370715,0,47228399,100641577,112454347,112,11340437,97432,563463319,225010,1687875,57349893,101203818,44979424,112673,251945048,179918,11244857,126223850,256495167,163050525,790587661,1159794,84448869,116616,97863,34072094,226135219,1126,117059,112448562,1124,1068261353,936134316,179917697,550999544,1068272570,461039,626349728,791040777,65957838,90183827,292368529,851967167,2519974,113461,130193429,1136,56397,364333336
Hampton Township Police Department,2020,Michigan,9354,MI09915,15,501001,552135,4660000,130000,2424001,8267152,63478,225200,0,1012830,7900007,7784,10110,100,80067,11900,9022798,251107,1,1,251109,10,7000000,0,1,5510002,200,0,1400014,100002,4000175,9500,73,1006341,190371557,1411668397,470947074,11890855,0,16600118,507421759,588656176,23781711,532028130,353194085,235580,12114544,706434956,1060817883,353194,37791904,28844156,68401977,41207112,340,136734018,72993,376739955,193373907,712273973,120203605,1047891034,12950,103603491,941850929,235683811,41194166,694626061,141295919,119262,61,12950,11779105,438548858,1165540407,1467,918303635,0,1882538427,235462470,29398669,247235613,647521795,86521179,11916760,119792,24888747,12,90771960,724070643
Hampton Township Police Department,2019,Michigan,9428,MI09915,1200011,3000001,43200,3810001,110000,793003,8956216,11200,283200,10,1452,5020004,7872,10222,821,7530078,3232000,15802449,31001,1,50200,81202,283,14000009,0,0,243000,0,200,11,1,130,100,310,1092,206664406,969037072,119183669,12013702,357553270,17877532,598304592,953468395,61141173,744897875,357551975,120375,12120967,48855,357554343,238486,263396549,84632241,395093707,440980327,0,907036837,0,47673421,58996217,238367161,620946708,265875125,14302,31106930,852164668,125143,24421902,59868300,1179918330,120852,38,0,1861706640,83428492,1108410584,337290403,595930002,238367,1219247750,357551,35361763,328028907,691265778,47591216,14950386,718987,24564393,95372,1192,929667441
Hampton Township Police Department,2018,Michigan,9458,MI09915,9,0,3,2,1,0,15,6,1,7,0,0,2,0,0,0,0,2,42,16,18,76,2,5,0,14,3,0,1,24,27,0,0,0,0,0,4622,13745,0,164,0,18530,38153,0,0,0,0,158,0,0,0,0,158,552,1945,11825,14322,109316,2,900,0,1557,439,0,121,3337,7965,3336,2073,4589,124,994,7867,0,37619,6605,5314,2644,71163,842,539,0,0,61,0,0,36404,974,485,0,39306
Hampton Township Police Department,2017,Michigan,9522,MI09915,3,3,5,0,2,2,15,9,0,7,0,0,0,0,0,1,0,1,50,50,43,143,9,0,0,30,5,0,2,56,41,0,0,5,0,1288,778,37,0,0,349,2453,52212,0,0,0,0,0,0,0,124,0,124,986,7417,81823,90226,145014,6,0,0,7396,1085,0,1367,9355,71171,2675,4345,10484,1467,149,99,2486,52213,66893,3512,847,145170,510,1586,1007,622,124,0,2486,31079,7942,1137,225,46718
Hampton Township Police Department,2016,Michigan,9401,MI09915,3,3,8,0,1,5,20,3,0,2,0,0,0,0,0,0,0,0,45,29,53,127,5,5,0,20,3,0,1,49,44,0,0,1,0,1791,29,8526,0,0,12167,22514,13940,0,0,0,0,0,0,0,0,0,0,966,4244,79667,84877,121331,1,1003,0,7723,1235,0,355,10365,64195,1192,2010,21191,3377,1295,6286,0,18409,59256,5586,2730,121331,399,651,11369,762,0,317,0,11426,8721,0,1089,34734
Hampton Township Police Department,2015,Michigan,9457,MI09915,8,7,11,1,0,1,28,6,0,3,0,0,0,0,2,0,0,2,54,41,47,142,15,7,0,30,3,0,0,46,41,0,0,3,0,220,446,22819,0,0,1826,25310,61707,0,0,0,0,0,0,120,0,0,120,739,5225,55067,61031,148168,647,1472,0,8706,6635,0,0,7302,36398,1126,2378,1545,1523,22890,20351,0,61707,25709,9494,1574,148297,438,1919,40,0,1581,12682,0,29568,12401,1273,534,60436
Hampton Township Police Department,2014,Michigan,9535,MI09915,4,6,10,1,2,0,23,3,0,7,0,0,0,0,1,0,0,1,69,41,37,147,12,5,0,37,2,1,1,44,45,0,0,2,0,16714,73,12919,1030,0,0,30736,79156,0,0,0,0,0,0,36,0,0,36,1406,5330,70121,76856,186784,134,830,0,11025,54,39,1,6459,58314,3011,1514,3433,645,2494,39237,0,79156,42668,11068,3559,186784,306,444,1037,322,79,1287,0,77226,15486,2142,888,99217
