agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Concord Police Department,2023,New Hampshire,44735,NH00716,5920056,8742107,16060951,7620002,1741001,9545313,49629430,5163850,10926144,93,1097813,1720407,1162140,8229860,71022,353255,3052780,15687277,5839193,8900111,915167,15654471,5000081,3300138,1080000,8,10167093,7100000,100668,13400020,200026,595202491,1817958648,708108200,10806000,479057142,270600044,639865058,1115600000,1223001026,300503093,230757272,2317,11065500,700519693,613082700,600301100,532504262,471119012,211523546,716351119,700301529,684529964,1014857,383200025,936104925,1915901116,389007657,234292404,704221000,341100514,1243018722,504166258,71520526,561224130,20147572,263840,210151,10000000,1193173717,1055010041,780001011,590005947,680160823,21120000,1068252112,422923811,200981035,1708213377,1070005056,1522764776,171718105,105980,411075606,200000061,8194077,1567060000
Concord Police Department,2022,New Hampshire,44305,NH00716,2830055,10584014,7940465,7740005,1800002,5919134,36813675,6015506,804588,715081,202708,5210270,2609020,5054770,3658250,6063817,9823600,32622435,794520,3421011,1059831,5275362,580252,11000473,10450086,4,4828032,3000387,100674,9100127,9900044,264771216,1221603481,209635644,219635498,528207,557855355,1614941071,834075987,1308117696,1667634355,1042760064,17529,285703564,209743037,17958611,104325925,517900753,322240097,1973839463,476359328,319321,468986322,1507217,876848029,394711087,1050752757,137565149,156641892,502550720,156591609,1324383897,315594141,123576646,1342288417,728834005,24923765,21227470,339024662,959788091,697579489,291527837,2268819939,833057926,4112616,1782565653,554006160,156268238,1575919600,478939355,974867995,180068532,1002151,892936117,129,525812671,1402290904
Concord Police Department,2021,New Hampshire,44053,NH00716,6970109,13800113,12090501,8450007,5095001,5086225,51491956,2395686,1879878,160,192415,6720295,6229594,1154300,1085898,3194384,7835500,26412386,4383452,2412010,689282,7484744,5270155,5900251,11000000,100424,10011213,16000460,102492,13500098,700015,1371649226,1577431445,118209750,12674077,59215527,260655845,1669199870,1358266837,1141352951,1271348073,1123115453,19494,11953282,1608951,457188072,788153647,883188474,389972746,650361280,403469727,460289,296383806,1315336,169459995,820296935,1759595114,1782541874,536819538,112481171,193243280,319436223,2492906,109277960,512965795,1057204955,8296556,14619617,201289670,2019713515,429688463,382330739,990911245,315488122,141080214,1115586966,555392020,275494512,631371843,899592030,2300074383,817650944,119904,877703903,113634,43817268,1175863915
Concord Police Department,2020,New Hampshire,43737,NH00716,6590143,6246013,15859300,8230013,175002,10911514,48011985,6209236,3181164,970,9099822,1430547,196087,2725660,164700,8208184,750544,22575544,1740449,6515015,788118,9043582,4260415,9000006,9260100,2200001,13011108,6001193,200428,16500036,800008,1725590516,1953809415,5208430,213316048,58999425,387101042,895388184,973755047,353194914,746183587,374095784,605875857,13320113,236446891,480950697,471749884,541581032,556451648,1133755018,2485187483,357910,978961107,691905,1126387156,1926942290,2026626402,626454275,828205654,859463918,143538187,2204566310,946858487,74925029,1691986309,1059884999,3910160,2708327,121266704,2307219241,1359654534,388522509,625162615,177108845,133896558,1080926126,945112215,246711733,903791290,1448101329,1474282948,206541816,130493,235005328,12168881,1260355406,1554075851
Concord Police Department,2019,New Hampshire,43509,NH00716,5460198,10182556,12200404,6510004,6417002,7062024,47832188,8056026,739078,5270,431950,9970195,8891925,4199720,92489,2225203,11868950,37680432,6845627,475020,649174,7969821,9000216,14200002,21090000,100004,11867108,7106968,500956,17100057,500017,649315381,1852822759,841693295,997060982,2643731,1062168063,1986047769,436682572,437999562,1180875361,661494949,864343064,406103642,954434784,971062032,477212960,1695063015,330257661,965879290,1402493624,843034,1203154477,716479896,195699411,1392305348,635880423,982322450,1135302760,738856961,472444048,1445949522,364575937,56730288,750938656,1716340518,15128504,7748742,378805842,1214677440,829362618,607839694,1969049061,1156246385,6909094,1034715089,468990247,199691242,2315402212,569705803,524408350,587418823,3233426,340486459,1287429,366846203,1826059074
Concord Police Department,2018,New Hampshire,43071,NH00716,39,12,0,40,16,0,107,37,0,27,2,0,0,2,5,5,3,17,282,187,244,713,18,25,0,142,123,0,0,240,165,12371,71611,0,31634,113423,0,229039,417050,0,0,8489,0,0,650,465,864,269,10738,4743,23619,386677,415039,1488916,21894,5807,0,72515,187245,0,0,47379,80199,17054,7734,71220,9204,6050,172495,73,500230,261392,19682,6787,1071920,1011,567,1512,2,1097,5275,0,170248,16562,437,0,196711
Concord Police Department,2017,New Hampshire,42942,NH00716,44,19,0,52,20,0,135,34,1,22,1,4,0,1,5,12,0,23,270,162,223,655,31,32,0,102,61,0,1,164,264,15154,121395,0,29293,219983,0,385825,480478,0,0,0,952,0,162,2243,5436,0,8792,4704,19813,227428,251945,1127040,17931,10593,0,48690,32163,0,0,22137,120828,29308,5215,121805,2532,7176,92301,0,505697,274303,64488,24613,1127438,5709,860,1058,684,461,13264,0,323835,17383,5387,1018,369660
Concord Police Department,2016,New Hampshire,42610,NH00716,55,24,0,47,22,0,148,51,1,18,0,3,1,2,5,5,1,17,294,178,232,704,29,37,1,117,81,0,0,208,231,24933,197269,0,31815,65646,0,319663,734070,0,1,0,133,1,432,245,28,399,1238,4653,22131,308132,334915,1389888,4746,10871,1904,47957,62836,0,0,46097,160573,32848,10457,183599,12226,14943,150015,0,728282,219013,32337,6237,1389958,1311,1093,3476,1179,118,2728,0,627924,65473,2863,913,707080
Concord Police Department,2015,New Hampshire,42389,NH00716,49,12,0,53,20,0,134,19,0,13,1,4,0,0,6,4,2,17,282,186,273,741,30,40,0,116,130,0,0,253,172,18408,86709,0,29798,96194,0,231109,99890,0,0,6428,284,0,0,4705,940,130,12487,4989,25103,342850,372942,716428,11568,17117,0,48205,156343,0,0,44105,96015,19051,8951,148771,6339,16867,118536,0,112746,231348,42397,11834,716839,2049,2563,62,386,618,6308,0,79322,19892,6484,864,118549
Concord Police Department,2014,New Hampshire,42358,NH00716,42,18,0,57,23,0,140,35,0,22,0,3,0,0,3,4,4,14,259,201,337,797,42,25,0,164,86,1,1,159,319,15481,26553,0,15260,52813,0,110107,301901,0,0,0,5042,0,0,578,627,5393,11639,4881,26631,444879,476391,900037,22336,8401,0,100976,50615,219,569,52114,241418,23435,6591,183827,6473,9025,95352,0,301784,215045,49342,9422,900295,3735,292,1601,0,671,6520,0,37587,15094,2806,2111,70417
