agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
St. Croix County Sheriff's Office,2023,Wisconsin,56113,WI05600,8700017,4000000,6627300,3400004,6600044,3955003,33282368,4052003,408900,0,87293,9510001,20514,4613200,16595,42292,9737500,24027395,9722021,5,313644,10035670,2,2000001,8000000,0,9430031,10,33594,8800010,100020,5000100,1023610,0,133906,914200239,1028357417,702358600,10467000,1004,712000040,220001703,204500000,106500010,954500500,4288051,150000000,113051000,100197771,503000200,200100,115102885,68000003,235100574,262850006,100012,1241105478,424303,23300006,454700601,810500435,626200000,434113340,729010000,69700006,600001442,600494893,96700635,61480013,1010015189,102570,10000000,230013000,679140751,260000006,150002002,214002655,200034430,710000,1688010166,500597000,50302006,1692000201,460001004,265152172,51085042,700106206,1566476545,0,85470133,731030000,1,1
St. Croix County Sheriff's Office,2023,Wisconsin,56113,WI05600,8700017,4000000,6627300,3400004,6600044,3955003,33282368,4052003,408900,0,87293,9510001,20514,4613200,16595,42292,9737500,24027395,9722021,5,313644,10035670,2,2000001,8000000,0,9430031,10,33594,8800010,100020,5000100,1023610,0,133906,914200239,1028357417,702358600,10467000,1004,712000040,220001703,204500000,106500010,954500500,4288051,150000000,113051000,100197771,503000200,200100,115102885,68000003,235100574,262850006,100012,1241105478,424303,23300006,454700601,810500435,626200000,434113340,729010000,69700006,600001442,600494893,96700635,61480013,1010015189,102570,10000000,230013000,679140751,260000006,150002002,214002655,200034430,710000,1688010166,500597000,50302006,1692000201,460001004,265152172,51085042,700106206,1566476545,0,85470133,731030000,1,1
St. Croix County Sheriff's Office,2022,Wisconsin,55150,WI05600,351313,1501006,5219700,9000001,100001,2620076,18792097,3323505,840000,1,132674,1020007,3137340,514000,90042,2593158,9554601,17041822,8796095,4651005,146922,13594022,0,8,7820229,100001,5890037,1614,471,9100010,9700037,2000100,2007610,40,32549,484678161,669788695,733471805,10775937,17,112445737,864560823,315472505,63615090,865004906,761760256,104,12045219,414374,437333599,208233,31287164,92039896,450303777,212449413,312483,508546388,569549,208232694,159116682,2063690591,769732110,209535481,104126750,310266752,801839736,521056876,209222419,3323129,655952254,526516,895402,295141708,1075866719,401889071,135353322,7740,354006750,2132313,272838860,1029087,589343266,785037445,583051495,857167322,249039067,110124,1310380737,0,313046809,1216099656,1,1.04116338383745
St. Croix County Sheriff's Office,2022,Wisconsin,55150,WI05600,351313,1501006,5219700,9000001,100001,2620076,18792097,3323505,840000,1,132674,1020007,3137340,514000,90042,2593158,9554601,17041822,8796095,4651005,146922,13594022,0,8,7820229,100001,5890037,1614,471,9100010,9700037,2000100,2007610,40,32549,484678161,669788695,733471805,10775937,17,112445737,864560823,315472505,63615090,865004906,761760256,104,12045219,414374,437333599,208233,31287164,92039896,450303777,212449413,312483,508546388,569549,208232694,159116682,2063690591,769732110,209535481,104126750,310266752,801839736,521056876,209222419,3323129,655952254,526516,895402,295141708,1075866719,401889071,135353322,7740,354006750,2132313,272838860,1029087,589343266,785037445,583051495,857167322,249039067,110124,1310380737,0,313046809,1216099656,1,1.04116338383745
St. Croix County Sheriff's Office,2021,Wisconsin,56967,WI05600,3000006,5010000,731000,3,5720002,7813602,22274613,1477207,230000,0,1045062,1130000,5022957,104110,21040,5090027,4169000,16582196,9426313,5360003,1000625,15786941,12200027,1100001,1270050,19,8003004,7101,1019,11500061,400018,2000100,1026600,1000100,2097560,1091651601,392713801,341341547,11773364,0,177668760,1672755637,563535961,922078215,999108047,612950635,0,124077991,493118,454047946,112785906,293719672,616555583,563289359,483192610,19116280,878313813,120935,229395065,261911972,58476230,518388783,264422962,674702608,202407435,674697925,200459,158833813,475758755,539764021,11359475,2,62257146,1352452655,783395399,922083820,1130110940,1012217215,38862054,167577868,1067137,185029622,1740200797,1045786244,826714575,87184425,6302281,1022193814,11,686009,314934685,1,1.12448560525052
St. Croix County Sheriff's Office,2021,Wisconsin,56967,WI05600,3000006,5010000,731000,3,5720002,7813602,22274613,1477207,230000,0,1045062,1130000,5022957,104110,21040,5090027,4169000,16582196,9426313,5360003,1000625,15786941,12200027,1100001,1270050,19,8003004,7101,1019,11500061,400018,2000100,1026600,1000100,2097560,1091651601,392713801,341341547,11773364,0,177668760,1672755637,563535961,922078215,999108047,612950635,0,124077991,493118,454047946,112785906,293719672,616555583,563289359,483192610,19116280,878313813,120935,229395065,261911972,58476230,518388783,264422962,674702608,202407435,674697925,200459,158833813,475758755,539764021,11359475,2,62257146,1352452655,783395399,922083820,1130110940,1012217215,38862054,167577868,1067137,185029622,1740200797,1045786244,826714575,87184425,6302281,1022193814,11,686009,314934685,1,1.12448560525052
St. Croix County Sheriff's Office,2020,Wisconsin,55533,WI05600,45,5040041,2015803,5210001,100000,5130004,17495894,1097071,170001,30000,94105,9190352,1600416,17000,31120,5077340,10889501,26899834,9581255,1500002,369602,11450859,2,68,4550010,1,1531013,1000785,337,200610,1430008,9002100,7730,150,5031979,251945709,775128835,372048481,106817550,1177312,54509684,1000729381,132868529,600429319,2007354883,1016796442,35319388,12029778,588970866,127514701,353194,182602265,181247277,2243682393,306336699,117747,931401075,233660,1036800251,1978426887,826473320,272312358,354528920,236733970,306342569,11791256,1342791,62868631,2841147,1130261841,119497,0,23874835,1348336353,1382282449,953625360,571001246,1059683868,2077956,539252857,236303071,162025283,353582591,977201040,783987672,112636696,16012154,516642877,12,664040670,1873152165,1,1.17731235192711
St. Croix County Sheriff's Office,2020,Wisconsin,55533,WI05600,45,5040041,2015803,5210001,100000,5130004,17495894,1097071,170001,30000,94105,9190352,1600416,17000,31120,5077340,10889501,26899834,9581255,1500002,369602,11450859,2,68,4550010,1,1531013,1000785,337,200610,1430008,9002100,7730,150,5031979,251945709,775128835,372048481,106817550,1177312,54509684,1000729381,132868529,600429319,2007354883,1016796442,35319388,12029778,588970866,127514701,353194,182602265,181247277,2243682393,306336699,117747,931401075,233660,1036800251,1978426887,826473320,272312358,354528920,236733970,306342569,11791256,1342791,62868631,2841147,1130261841,119497,0,23874835,1348336353,1382282449,953625360,571001246,1059683868,2077956,539252857,236303071,162025283,353582591,977201040,783987672,112636696,16012154,516642877,12,664040670,1873152165,1,1.17731235192711
St. Croix County Sheriff's Office,2019,Wisconsin,55021,WI05600,75,8020000,5737422,2640006,5100002,4703012,26200517,2000861,148000,10000,871558,2830000,6566901,708048,2128820,2540007,7465000,23110334,1862504,3500002,208354,5570860,1,60,6570000,8,13888322,0,101486,8500010,200008,4036600,3007020,10,13966,1143567168,1157473253,842596944,12383171,1191922,1358702264,979841677,384516045,101306088,966580070,239044146,1,1096729405,683255,970885521,38198328,1143094424,61975505,721621559,1772640791,2146497,823756812,141377,304514003,1384508557,1209717222,2657499,140887738,954672149,29926892,595924581,596033042,204638468,1075970041,727059518,10726519,11960069,100835242,883276780,842985286,333961244,1226403947,595979334,1430203,1395873326,4292991,326980453,1950242844,1132256058,722351799,906230010,364582,704104897,1203754,111377287,1109628044,1,1.19183549339627
St. Croix County Sheriff's Office,2019,Wisconsin,55021,WI05600,75,8020000,5737422,2640006,5100002,4703012,26200517,2000861,148000,10000,871558,2830000,6566901,708048,2128820,2540007,7465000,23110334,1862504,3500002,208354,5570860,1,60,6570000,8,13888322,0,101486,8500010,200008,4036600,3007020,10,13966,1143567168,1157473253,842596944,12383171,1191922,1358702264,979841677,384516045,101306088,966580070,239044146,1,1096729405,683255,970885521,38198328,1143094424,61975505,721621559,1772640791,2146497,823756812,141377,304514003,1384508557,1209717222,2657499,140887738,954672149,29926892,595924581,596033042,204638468,1075970041,727059518,10726519,11960069,100835242,883276780,842985286,333961244,1226403947,595979334,1430203,1395873326,4292991,326980453,1950242844,1132256058,722351799,906230010,364582,704104897,1203754,111377287,1109628044,1,1.19183549339627
