agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Clark County Sheriff's Office,2023,Wisconsin,23558,WI01000,610000,1000000,0,100000,100000,217005,2027005,109619,52385,2,5231,7700010,2576,700,0,10025,20000,7738542,20000,1,1,20002,10,0,5000000,0,1115004,1000130,0,100010,2,394000006,1054035033,1000500,10000000,0,1000000,700004102,700000000,20000004,957605200,2835,60000500,10010000,58141,200325200,300100,5376,20000006,22000244,12501001,0,163047721,850,40000000,538000207,100000198,985000000,701061566,12000,5000000,500007702,500059001,106360010,161025,100001000,100910,0,1000,150102531,620000002,620004001,829,850000001,360000,554001500,245000,9618000,590000033,300002001,30622838,7621002,101400,128301472,1,1000010,662020000
Clark County Sheriff's Office,2022,Wisconsin,25601,WI01000,2060016,1,5000033,100001,110000,1,7270052,333101,283400,0,23530,630000,1474912,0,200,5027349,38000,7193991,951001,1,250001,1201003,0,7,0,0,4900000,0,0,3400110,3,1003892703,1022570890,728814473,10411635,0,48934679,22906685,1041268,20823268,104116859,1951121,0,10796968,218871,625861530,0,14577330,45811192,1249396062,333172287,104221,465467030,229056,20823270,745577207,208232981,1010136715,645563257,104230866,62470219,2231,624750088,42167166,10432,489361367,104116,10412675,14577329,533075665,333172283,62469803,2126,52058690,989105,1022432855,104116,104744162,530993489,905813185,533139790,132233,107084,174781214,10,124942,881866427
Clark County Sheriff's Office,2021,Wisconsin,27104,WI01000,4000007,1000302,2,3,100000,5530003,10630317,3781060,50000,250000,132791,0,3723681,6700,3131011,24626,52150,7070959,4012412,2103,12,4014527,3,16,9000100,0,3080000,5001205,21,10500103,70012,708201391,278947131,678064932,11469753,0,1,5629793,563367288,302486628,115822029,125049878,112449,11329192,113956979,112673,112449,686,39834903,1042062819,120366065,0,1025695020,11245,33734572,1013330318,228271140,332060712,642169538,11245,23615240,78716890,224942,26785813,13,112451383,112561,0,140573070,574856205,134938275,2249,219275807,12,16642387,1375257224,574961,15873239,179917715,595978495,130440810,30260020,112449,44047175,0,33977,1564205468
Clark County Sheriff's Office,2020,Wisconsin,26772,WI01000,2250001,1000003,1200000,1,100000,3300000,7850005,113835,20000,0,96201,6540000,16105,200100,0,103240,12000,6967646,862666,1218002,250004,2330672,10,1,0,0,6002001,1,14,10,100003,1410938635,949038285,211916,12008586,11937947,0,143930485,784090144,47092535,500722693,13187597,6475236,12129849,135981,592188113,117731,0,1089131670,1781862398,70638788,236110,141303430,13192,1,585359748,236639877,1169306628,1025444152,11773,4,0,229576,1059592,70639,470937420,124100,0,130682,86072242,609847807,765261270,82413385,800608254,647522,1137315084,1118447,55629267,35319660,470929061,864913440,95987518,117967,1402650440,0,23712250,141277485
Clark County Sheriff's Office,2019,Wisconsin,26736,WI01000,10,3011452,315000,0,100000,2,3426464,477550,60015,150160,159760,4520000,113200,3000,10,15469,32500,4843939,3384211,651002,12,4035225,7,9,2000000,200000,10435006,0,2,100010,300021,797578247,495856802,359982231,12150763,0,82236653,4343,363509825,1200178349,484124316,146937042,10726546,11954110,115225,955434923,357551,53633908,95227794,1461667259,1142517353,476734,762872707,11918,35457108,2049021474,957043901,530605162,405266381,119195468,119183549,177583531,268306,24194317,238379017,4769,119899,2,2384,119236015,914161717,1132247295,500571527,524458749,12395101,1568455512,564334,73269011,1436169521,1084572683,569686097,947228553,119303,846597650,0,11964,631684731
Clark County Sheriff's Office,2018,Wisconsin,26787,WI01000,16,3,0,3,1,0,23,15,0,0,0,0,0,0,0,0,0,0,20,11,29,60,4,1,0,1,2,0,0,3,49,6794,18127,0,485,30943,0,56349,271082,0,0,0,0,0,0,0,0,0,0,251,1513,83852,85616,684130,3713,121,0,1,6273,0,0,131,75376,356,1722,53244,6037,882,3458,1456,271084,74528,584,1215,414565,0,0,0,546,0,0,0,2671,0,0,1031,4248
Clark County Sheriff's Office,2017,Wisconsin,26608,WI01000,5,7,0,2,1,0,15,6,0,0,0,0,0,0,0,0,0,0,20,12,30,62,12,0,0,0,8,0,0,5,37,3371,3115,0,19,8399,0,14904,24490,0,0,0,0,0,0,0,0,0,0,216,1099,42702,44017,83411,10949,0,0,0,4767,0,0,185,28116,311,1022,5437,4599,3540,1074,0,24490,41235,93,1610,83411,0,0,0,559,0,0,0,10194,224,0,348,11326
Clark County Sheriff's Office,2016,Wisconsin,28070,WI01000,5,8,0,4,1,0,18,8,0,0,0,0,0,0,0,0,0,0,14,7,31,52,1,0,0,10,20,0,0,2,19,3905,27219,0,2335,21361,0,54821,34161,0,0,0,0,0,0,0,0,0,0,344,806,41118,42268,131250,3809,0,0,4730,14765,0,0,36,18929,254,33,11390,7554,1270,0,0,74778,32974,1169,1828,131250,0,0,0,0,0,0,0,32374,3415,279,762,36830
Clark County Sheriff's Office,2015,Wisconsin,28987,WI01000,8,3,0,4,5,0,20,11,0,1,0,0,0,0,0,0,0,0,11,10,29,50,0,0,0,0,39,0,0,2,9,13076,17251,0,5502,1491,0,37320,32525,0,0,0,0,0,0,0,0,0,0,161,1385,191948,193493,263338,0,0,0,0,148117,0,0,163,45213,566,579,142377,3560,7112,129,13244,32525,53225,4344,5680,263338,26,0,0,0,0,0,0,12213,902,0,0,13141
Clark County Sheriff's Office,2014,Wisconsin,29216,WI01000,16,4,0,6,3,0,29,13,0,0,0,0,0,0,0,0,1,1,18,21,34,73,0,0,0,0,69,0,0,2,2,18265,28341,0,2373,68119,0,117098,79156,0,0,0,0,0,0,0,0,0,0,481,2959,124031,127471,323726,0,0,0,0,100409,0,0,127,26935,97,974,30535,6686,16993,13037,129,96403,153046,2124,3702,323726,0,0,0,0,39,2059,0,78513,1107,0,0,81718
